	WT.EPA.a_S117_L007_R1_001
PRISTtx_pos	7462.058188083668
PRO1x_pos	523.9015473105375
PRO1xm_pos	868.7261603574872
PROAKGOX1r_pos	0.0
PROD2_pos	1473.9015473105374
PROD2m_pos	4501.075560753816
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1528.0776502660217
PRODt2r_pos	1481.8916202833989
PROGLYPEPT1tc_pos	9502.085260294816
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9502.08526029482
PROIMINOtc_pos	1598.0734172158727
PROSTGD2t_neg	700.5633093469088
PROSTGD2t_pos	700.5633093469088
PROSTGE1t3_pos	3984.7153830205298
PROSTGE1t_neg	700.5633093469088
PROSTGE1t_pos	700.5633093469088
PROSTGE2t2_neg	379.22033626908814
PROSTGE2t2_pos	394.6156795966291
PROSTGE2t3_pos	3916.8338777605522
PROSTGE2t_neg	394.6156795966291
PROSTGE2t_pos	379.22033626908814
PROSTGF2t_neg	574.5024700534542
PROSTGF2t_pos	574.5024700534542
PROSTGH2t_neg	1466.4069649262976
PROSTGH2t_pos	1466.4069649262976
PROSTGI2t_neg	1466.4069649262976
PROSTGI2t_pos	1466.4069649262976
PROSTGI2tr_neg	162.63596453322342
PROSTGI2tr_pos	6.252577813643097
PRO_Dtde_neg	1528.0776502660217
PRO_Dtde_pos	1481.8916202833989
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	509.2510354701387
PROt2r_pos	1025.6630783388052
PROt4_2_r_neg	1220.1377546832982
PROt4_2_r_pos	1394.1574901939398
PROt4_pos	509.2510354701387
PRPNCOAHYDm_pos	12694.314993327604
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4348.4490901131285
PRPPS_pos	3972.789351481176
PSDm_hs_pos	19102.35654396252
PSERT_pos	3341.9528631637254
PSFLIP_pos	4551.308380952569
PSFLIPm_pos	19102.35654396252
PSP_L_pos	3341.9528631637254
PSSA1_hs_neg	780.4069203189807
PSSA1_hs_pos	4337.523856884474
PSSA2_hs_neg	16721.898990338053
PSSA2_hs_pos	4344.7103536916675
PSYGCHe_pos	13766.99200690792
PSYTCHe_pos	15037.245374553546
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4551.308380952571
PSt3_pos	6.299639895329665
PTCRTD_neg	14583.057534655756
PTCRTD_pos	15.336962485229867
PTDCACRNCPT1_pos	29.136494309557833
PTDCACRNCPT2_pos	29.136494309557833
PTDCACRNt_pos	29.136494309557833
PTDCAt_neg	0.0
PTDCAt_pos	29.136494309557833
PTE2x_pos	0.0
PTE3x_pos	6980.789722802459
PTE4x_pos	6981.018286248982
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3427.345168936717
PTPATe_neg	13641.49022227172
PTPATe_pos	22850.95490927799
PTRCAT1_pos	0.0
PTRCOX1_pos	12502.01579594734
PUNP1_neg	6330.670300875162
PUNP1_pos	3084.936385749801
PUNP2_neg	6850.438258720125
PUNP2_pos	5540.0282761288945
PUNP3_neg	7944.971683337735
PUNP3_pos	1438.9334943477907
PUNP4_neg	7793.603433190478
PUNP4_pos	6402.344487600792
PUNP5_neg	4805.8486612817005
PUNP5_pos	3774.820172232701
PUNP6_neg	0.0
PUNP6_pos	7419.947913790229
PUNP7_neg	1438.9334943477907
PUNP7_pos	3945.245521057781
PVD3_neg	11002.23538459595
PVD3_pos	77027.30236942545
PYAM5POr_pos	4596.4187856729
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	4347.151654741969
PYDAMtr_neg	0.0
PYDAMtr_pos	10319.982776328767
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	8174.795595228859
PYDXK_pos	4347.151654741971
PYDXNK_pos	4347.151654741969
PYDXNtr_neg	0.0
PYDXNtr_pos	9335.078735897454
PYDXPP_pos	4347.15165474197
PYDXtr_neg	0.0
PYDXtr_pos	8045.873712072123
PYK_pos	425.59944820476034
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	8279.986177911995
PYNP2r_pos	5322.313454072124
PYRt2m_neg	1215.705920882328
PYRt2m_pos	1215.705920882328
PYRt2p_neg	2561.469228806052
PYRt2p_pos	2561.469228806052
PYRt2r_neg	390.3272225657762
PYRt2r_pos	390.3272225657762
Q10H2e_neg	0.0
Q10H2e_pos	5609.943518603295
QUILSYN_pos	0.0
RADH2_pos	829.43979835879
RADH3_pos	958.5405735693259
RADH4_pos	943.0662366921141
RADH_pos	829.8989274513109
RAHY_pos	1628.471735395609
RAI1_neg	2233.382496244185
RAI1_pos	2233.382496244185
RAI2_neg	2233.382496244185
RAI2_pos	2233.382496244185
RAI3_neg	943.0662366921142
RAI3_pos	1213.08407339222
RAI4_neg	1695.2090733922198
RAI4_pos	1676.8171622216953
RAtn3_neg	0.0
RAtn3_pos	1213.0840733922203
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3488.3990850121913
RBK_D_pos	0.0
RBK_pos	5634.92603358284
RBTt_pos	6478.681979232875
RDH1_neg	483.0170628041005
RDH1_pos	2233.382496244185
RDH1a_pos	483.0170628041005
RDH2_neg	523.8361332500765
RDH2_pos	2233.382496244185
RDH2a_pos	523.8361332500765
RDH3_neg	523.8361332500765
RDH3_pos	2233.382496244185
RDH3a_pos	523.8361332500765
RDH4_neg	0.0
RDH4_pos	943.0662366921141
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5490.436154055371
RE0344C_pos	3322.444934495916
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12447.556271976213
RE0383C_pos	5369.433655250928
RE0452M_neg	7866.908287224878
RE0452M_pos	30479.79669783104
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1137.2605903441947
RE0453C_pos	1137.2605903441947
RE0453M_neg	10297.178630742206
RE0453M_pos	30359.306630243274
RE0453N_neg	285.4838781275607
RE0453N_pos	285.4838781275607
RE0456M_neg	9745.783201037535
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.789148895638036
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12953.110674069749
RE0566C_neg	0.0
RE0566C_pos	12953.110674069749
RE0567C_neg	0.0
RE0567C_pos	12953.110674069747
RE0568C_neg	0.0
RE0568C_pos	12953.110674069749
RE0569C_pos	0.0
RE0569E_pos	5.258477882278192
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11734.685339998112
RE0577C_pos	3348.5387229036573
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5273.284204943984
RE0583C_pos	7199.07251139691
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	16101.743712942807
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	25040.310802221808
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	34094.503917976195
RE0690X_pos	0.0
RE0691C_neg	32272.794120188686
RE0691C_pos	4103.344470715441
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.9147734989400425
RE0702E_pos	15.723282153705329
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	18027.216108925055
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	25040.310802221808
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	310.5515550003963
RE0830N_pos	310.5515550003963
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	8198.797466821177
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	8198.797466821175
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.105352393123474
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.352617579732344
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.741795559826611
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.626155936969014
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.272886333406277
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.105352393123474
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	8198.797466821174
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	8008.213279504231
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1212.1633073079772
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	49.15664102047564
RE1266C_pos	0.0
RE1303C_pos	7567.214411966648
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3783.4097903364263
RE1342C_pos	1278.1885350712832
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7277.338767455753
RE1447M_neg	0.0
RE1447M_pos	2423.543738887307
RE1447N_neg	3800.0
RE1447N_pos	9973.916030722648
RE1448N_neg	3035.7209975258806
RE1448N_pos	9973.916030722648
RE1448R_neg	0.0
RE1448R_pos	7277.338767455754
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	23.789148895638032
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	23.789148895638032
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2966.2784215453253
RE1518M_pos	23.960919302960797
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2966.278421545325
RE1519M_pos	23.960919302960797
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	23.789148895638036
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5719.85561879622
RE1521M_pos	23.789148895638032
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	23.789148895638032
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	23.789148895638032
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	23.789148895638036
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5719.8556187962195
RE1526M_pos	23.789148895638036
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	23.789148895638032
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1237.7323413598876
RE1530C_pos	4332.995746604495
RE1530M_neg	23269.299646743337
RE1530M_pos	1905.7176937171346
RE1531M_neg	0.0
RE1531M_pos	23.789148895638036
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	23.789148895638036
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5719.8556187962195
RE1533M_pos	23.789148895638036
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	23.78914889563804
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5719.8556187962195
RE1573M_pos	23.789148895638032
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
RE1582R_pos	0.0
RE1587C_pos	0.0
RE1587L_pos	0.0
RE1587R_pos	0.0
RE1627C_neg	0.0
RE1627C_pos	0.0
RE1628C_neg	0.0
RE1628C_pos	0.0
RE1629C_neg	0.0
RE1629C_pos	0.0
RE1630C_neg	0.0
RE1630C_pos	0.0
RE1630R_neg	0.0
RE1630R_pos	0.0
RE1631C_neg	0.0
RE1631C_pos	0.0
RE1632C_pos	0.0
RE1632R_pos	0.0
RE1635C_neg	0.0
RE1635C_pos	0.0
RE1635M_neg	0.0
RE1635M_pos	0.0
RE1635R_neg	0.0
RE1635R_pos	0.0
RE1635X_neg	0.0
RE1635X_pos	0.0
RE1651C_neg	0.0
RE1651C_pos	0.0
RE1653C_neg	0.0
RE1653C_pos	0.0
RE1691M_neg	0.0
RE1691M_pos	11.996290884471867
RE1699C_pos	0.0
RE1700C_pos	0.0
RE1701C_pos	0.0
RE1702C_pos	0.0
RE1709C_neg	2850.0
RE1709C_pos	2850.0
RE1709N_neg	310.5515550003963
RE1709N_pos	310.5515550003963
RE1711C_neg	0.0
RE1711C_pos	0.0
RE1711M_neg	0.0
RE1711M_pos	0.0
RE1796C_neg	0.0
RE1796C_pos	0.0
RE1796M_neg	2273.44169187541
RE1796M_pos	56384.34668926167
RE1796R_neg	593.3156884077723
RE1796R_pos	12281.423654596845
RE1803C_pos	0.0
RE1804C_neg	0.0
RE1804C_pos	68543.92498435808
RE1804M_neg	6928.962617563033
RE1804M_pos	66788.68365388847
RE1806C_pos	0.0
RE1806R_pos	0.0
RE1807C_neg	1255.6196891334655
RE1807C_pos	1238.20591472946
RE1807M_neg	7030.996634551237
RE1807M_pos	66788.68365388848
RE1808R_pos	0.0
RE1809C_pos	0.0
RE1809R_pos	0.0
RE1810M_neg	67306.52158827761
RE1810M_pos	11265.14109336745
RE1811C_pos	0.0
RE1811R_pos	0.0
RE1812C_pos	0.0
RE1812R_pos	0.0
RE1815C_neg	0.0
RE1815C_pos	0.0
RE1815M_neg	0.0
RE1815M_pos	0.0
RE1815R_neg	0.0
RE1815R_pos	0.0
RE1815X_neg	0.0
RE1815X_pos	0.0
RE1816C_neg	0.0
RE1816C_pos	0.0
RE1816M_neg	0.0
RE1816M_pos	0.0
RE1816R_neg	0.0
RE1816R_pos	0.0
RE1816X_neg	0.0
RE1816X_pos	0.0
RE1817C_neg	0.0
RE1817C_pos	0.0
RE1817M_neg	0.0
RE1817M_pos	0.0
RE1817R_neg	0.0
RE1817R_pos	0.0
RE1817X_neg	0.0
RE1817X_pos	0.0
RE1818C_neg	0.0
RE1818C_pos	0.0
RE1818M_neg	0.0
RE1818M_pos	0.0
RE1818R_neg	0.0
RE1818R_pos	0.0
RE1818X_neg	0.0
RE1818X_pos	0.0
RE1819C_neg	0.0
RE1819C_pos	0.0
RE1819M_neg	0.0
RE1819M_pos	0.0
RE1819X_neg	0.0
RE1819X_pos	0.0
RE1826C_pos	68543.92498435809
RE1826M_pos	0.0
RE1827C_neg	0.0
RE1827C_pos	0.0
RE1827M_neg	0.0
RE1827M_pos	0.0
RE1828C_pos	0.0
RE1828M_pos	0.0
RE1829C_neg	0.0
RE1829C_pos	0.0
RE1829M_neg	0.0
RE1829M_pos	0.0
RE1830C_neg	0.0
RE1830C_pos	0.0
RE1830M_neg	0.0
RE1830M_pos	0.0
RE1834C_pos	7310.594065225217
RE1834M_neg	0.0
RE1834M_pos	0.0
RE1834X_neg	0.0
RE1834X_pos	0.0
RE1835C_pos	3316.4464340597297
RE1835M_neg	0.0
RE1835M_pos	0.0
RE1835X_neg	0.0
RE1835X_pos	0.0
RE1836C_neg	0.0
RE1836C_pos	0.0
RE1836M_neg	0.0
RE1836M_pos	0.0
RE1836X_pos	16368.716741939788
RE1845C_neg	3234.548586491378
RE1845C_pos	4184.548586491378
RE1845X_neg	4184.548586491378
RE1845X_pos	3234.548586491378
RE1846C_neg	0.0
RE1846C_pos	0.0
RE1846X_neg	0.0
RE1846X_pos	0.0
RE1860C_neg	0.0
RE1860C_pos	0.0
RE1860E_neg	4.459830536556341
RE1860E_pos	4.553885112225388
RE1897C_neg	4103.344470715441
RE1897C_pos	32272.794120188686
RE1898C_neg	4103.344470715441
RE1898C_pos	32272.794120188686
RE1899C_neg	0.0
RE1899C_pos	0.0
RE1901R_neg	4750.0
RE1901R_pos	4750.0
RE1903R_neg	2850.0
RE1903R_pos	2850.0
RE1904C_pos	0.0
RE1904R_pos	0.0
RE1905C_pos	0.0
RE1905R_pos	0.0
RE1906C_pos	0.0
RE1906R_pos	0.0
RE1907C_neg	0.0
RE1907C_pos	0.0
RE1915C_neg	0.0
RE1915C_pos	0.0
RE1916C_neg	0.0
RE1916C_pos	0.0
RE1916X_neg	0.0
RE1916X_pos	0.0
RE1917C_neg	0.0
RE1917C_pos	0.0
RE1918C_neg	0.0
RE1918C_pos	0.0
RE1919C_neg	0.0
RE1919C_pos	0.0
RE1920C_pos	0.0
RE1921C_neg	0.0
RE1921C_pos	0.0
RE1922C_pos	0.0
RE1923C_pos	0.0
RE1925C_neg	0.0
RE1925C_pos	0.0
RE1927C_neg	0.0
RE1927C_pos	0.0
RE1933C_neg	0.0
RE1933C_pos	0.0
RE1938C_pos	0.0
RE1938R_pos	0.0
RE1941C_pos	0.0
RE1941R_pos	0.0
RE1942C_pos	0.0
RE1942R_pos	0.0
RE1943C_pos	0.0
RE1943R_pos	0.0
RE1944C_neg	0.0
RE1944C_pos	0.0
RE1952C_neg	0.0
RE1952C_pos	0.0
RE1952R_neg	0.0
RE1952R_pos	0.0
RE1952X_neg	0.0
RE1952X_pos	0.0
RE1954C_neg	0.0
RE1954C_pos	0.0
RE1956C_neg	0.0
RE1956C_pos	0.0
RE1956R_neg	0.0
RE1956R_pos	0.0
RE1956X_neg	0.0
RE1956X_pos	0.0
RE1957G_neg	0.0
RE1957G_pos	0.0
RE1957R_pos	7277.338767455754
RE1978C_neg	0.0
RE1978C_pos	0.0
RE2026C_neg	0.0
RE2026C_pos	0.0
RE2027C_neg	0.0
RE2027C_pos	0.0
RE2030M_neg	0.0
RE2030M_pos	0.0
RE2031M_neg	0.0
RE2031M_pos	0.0
RE2032M_neg	0.0
RE2032M_pos	0.0
RE2034C_neg	0.0
RE2034C_pos	0.0
RE2040C_neg	0.0
RE2040C_pos	0.0
RE2041C_neg	0.0
RE2041C_pos	0.0
RE2048N_pos	0.0
RE2048R_pos	0.0
RE2049C_neg	0.0
RE2049C_pos	0.0
RE2050C_pos	0.0
RE2050R_pos	0.0
RE2051C_neg	0.0
RE2051C_pos	0.0
RE2051G_neg	0.0
RE2051G_pos	0.0
RE2051R_neg	0.0
RE2051R_pos	0.0
RE2067C_neg	0.0
RE2067C_pos	0.0
RE2068C_neg	0.0
RE2068C_pos	0.0
RE2069C_neg	16.232650140330083
RE2069C_pos	4.5108833801100285
RE2070C_neg	0.0
RE2070C_pos	0.0
RE2078M_neg	0.0
RE2078M_pos	0.0
RE2079R_neg	2850.0
RE2079R_pos	2850.0
RE2080C_neg	0.0
RE2080C_pos	0.0
RE2081C_neg	0.0
RE2081C_pos	0.0
RE2111M_neg	0.0
RE2111M_pos	0.0
RE2112C_pos	0.0
RE2112R_pos	0.0
RE2117M_neg	0.0
RE2117M_pos	0.0
RE2122C_pos	0.0
RE2124C_pos	0.0
RE2127C_pos	0.0
RE2128C_neg	0.0
RE2128C_pos	0.0
RE2129C_neg	0.0
RE2129C_pos	0.0
RE2130C_neg	0.0
RE2130C_pos	0.0
RE2131C_neg	0.0
RE2131C_pos	0.0
RE2132C_neg	0.0
RE2132C_pos	0.0
RE2133C_pos	0.0
RE2138C_neg	0.0
RE2138C_pos	0.0
RE2139C_neg	0.0
RE2139C_pos	0.0
RE2140C_neg	0.0
RE2140C_pos	0.0
RE2141C_neg	0.0
RE2141C_pos	0.0
RE2146C_pos	0.0
RE2146R_pos	0.0
RE2147C_pos	2771.204760317521
RE2147R_pos	0.0
RE2149C_pos	0.0
RE2149R_pos	0.0
RE2150C_pos	0.0
RE2150R_pos	0.0
RE2151C_pos	0.0
RE2151R_pos	0.0
RE2152C_neg	0.0
RE2152C_pos	0.0
RE2154C_neg	0.0
RE2154C_pos	0.0
RE2155C_pos	0.0
RE2155R_pos	0.0
RE2156M_neg	0.0
RE2156M_pos	0.0
RE2202C_neg	0.0
RE2202C_pos	0.0
RE2203C_neg	0.0
RE2203C_pos	0.0
RE2220C_pos	0.0
RE2221C_pos	0.0
RE2221M_pos	0.0
RE2223M_neg	0.0
RE2223M_pos	0.0
RE2235C_pos	0.0
RE2235R_pos	0.0
RE2240C_pos	50487.29355601934
RE2248C_pos	0.0
RE2249C_pos	0.0
RE2250C_neg	0.0
RE2250C_pos	0.0
RE2251C_neg	0.0
RE2251C_pos	0.0
RE2252C_neg	0.0
RE2252C_pos	0.0
RE2269C_neg	0.0
RE2269C_pos	0.0
RE2269E_neg	5.7
RE2269E_pos	23.403046147486634
RE2270C_neg	0.0
RE2270C_pos	0.0
RE2270E_neg	4.275
RE2270E_pos	14.099999999999998
RE2272C_neg	0.0
RE2272C_pos	0.0
RE2272L_neg	0.0
RE2272L_pos	0.0
RE2273C_neg	0.0
RE2273C_pos	0.0
RE2273E_neg	4.75
RE2273E_pos	4.75
RE2292C_neg	0.0
RE2292C_pos	0.0
RE2296C_neg	0.0
RE2296C_pos	0.0
RE2296X_neg	0.0
RE2296X_pos	0.0
RE2304E_neg	5.7
RE2304E_pos	17.949999999999996
RE2306C_neg	0.0
RE2306C_pos	0.0
RE2318C_neg	0.0
RE2318C_pos	0.0
RE2318M_neg	0.0
RE2318M_pos	0.0
RE2318R_neg	0.0
RE2318R_pos	0.0
RE2318X_neg	0.0
RE2318X_pos	0.0
RE2319C_neg	0.0
RE2319C_pos	0.0
RE2319M_neg	0.0
RE2319M_pos	0.0
RE2319R_neg	0.0
RE2319R_pos	0.0
RE2319X_neg	0.0
RE2319X_pos	0.0
RE2327C_neg	0.0
RE2327C_pos	0.0
RE2333C_neg	0.0
RE2333C_pos	0.0
RE2334C_neg	0.0
RE2334C_pos	0.0
RE2335C_neg	0.0
RE2335C_pos	0.0
RE2346C_neg	0.0
RE2346C_pos	0.0
RE2349C_neg	1212.1633073079772
RE2349C_pos	11.69558969446754
RE2349M_neg	0.0
RE2349M_pos	0.0
RE2360C_neg	0.0
RE2360C_pos	0.0
RE2360N_neg	0.0
RE2360N_pos	0.0
RE2373C_neg	0.0
RE2373C_pos	0.0
RE2375C_neg	0.0
RE2375C_pos	0.0
RE2377C_neg	0.0
RE2377C_pos	0.0
RE2382C_pos	0.0
RE2382R_pos	0.0
RE2383C_pos	0.0
RE2383R_pos	0.0
RE2384C_pos	0.0
RE2386C_neg	0.0
RE2386C_pos	0.0
RE2387C_pos	0.0
RE2387R_pos	0.0
RE2398C_pos	0.0
RE2398R_pos	0.0
RE2404C_pos	14068.643607627919
RE2404R_pos	0.0
RE2405C_pos	14068.643607627919
RE2405R_pos	0.0
RE2407C_neg	0.0
RE2407C_pos	0.0
RE2410C_neg	0.0
RE2410C_pos	0.0
RE2410N_neg	0.0
RE2410N_pos	0.0
RE2426C_neg	6445.63903531411
RE2426C_pos	0.0
RE2427M_neg	0.0
RE2427M_pos	0.0
RE2428M_neg	0.0
RE2428M_pos	0.0
RE2429M_neg	0.0
RE2429M_pos	0.0
RE2439C_pos	0.0
RE2440C_neg	0.0
RE2440C_pos	0.0
RE2442C_neg	0.0
RE2442C_pos	0.0
RE2443C_neg	0.0
RE2443C_pos	0.0
RE2443M_neg	0.0
RE2443M_pos	0.0
RE2444C_neg	0.0
RE2444C_pos	0.0
RE2445C_neg	0.0
RE2445C_pos	0.0
RE2445E_neg	4.75
RE2445E_pos	4.75
RE2452C_neg	0.0
RE2452C_pos	0.0
RE2453M_neg	0.0
RE2453M_pos	0.0
RE2454M_neg	0.0
RE2454M_pos	0.0
RE2459C_neg	0.0
RE2459C_pos	0.0
RE2474C_pos	0.0
RE2474R_pos	0.0
RE2476C_neg	0.0
RE2476C_pos	0.0
RE2477C_pos	0.0
RE2493C_pos	0.0
RE2513C_neg	0.0
RE2513C_pos	0.0
RE2513E_neg	0.0
RE2513E_pos	8209.380327380763
RE2513L_neg	0.0
