	WT-1012-e_S152_L007_R1_001
r1680_pos	1247.0108249290042
r1681_pos	1249.0537477998205
r1682_pos	1249.0537477998205
r1683_pos	1253.811184754904
r1684_pos	1158.7272829973535
r1685_pos	1272.937540798172
r1686_pos	1253.811184754904
r1687_pos	1158.7272829973535
r1690_pos	1153.936412360869
r1691_pos	1085.4878541463097
r1692_pos	1079.4255192593728
r1693_pos	1085.4878541463097
r1695_pos	1153.936412360869
r1696_pos	1194.8429852327504
r1698_pos	1153.936412360869
r1700_pos	1173.0627684041372
r1701_pos	1153.936412360869
r1702_pos	1275.887310741716
r1705_pos	1242.7376856573533
r1706_pos	1174.289127442794
r1707_pos	1168.226792555857
r1708_pos	1174.289127442794
r1710_pos	1242.7376856573533
r1711_pos	1283.6442585292348
r1713_pos	1242.7376856573533
r1715_pos	1261.8640417006213
r1716_pos	1242.7376856573533
r1717_pos	1158.7272829973535
r1720_pos	1353.685957148939
r1721_pos	1285.2373989343798
r1722_pos	1279.175064047443
r1723_pos	1285.2373989343798
r1725_pos	1353.685957148939
r1726_pos	1363.1475372501056
r1728_pos	1353.685957148939
r1730_pos	1363.1475372501056
r1731_pos	1353.685957148939
r1732_pos	1363.1475372501056
r1733_pos	1363.1475372501056
r1734_pos	1363.1475372501056
r1735_pos	1363.1475372501056
r1736_pos	1319.6549707391648
r1737_pos	1313.5926358522277
r1738_pos	1319.6549707391648
r1739_pos	1363.1475372501056
r1740_pos	1388.103528953724
r1741_pos	1363.1475372501056
r1742_pos	1363.1475372501056
r1743_pos	1363.1475372501056
r1744_pos	1363.1475372501056
r1745_pos	1363.1475372501056
r1746_pos	1363.1475372501056
r1747_pos	1360.5615436110463
r1748_pos	1357.8738965236912
r1749_pos	1338.7813267824329
r1750_pos	1338.7813267824329
r1751_pos	1319.6549707391648
r1752_pos	1245.1440776376685
r1753_pos	1251.2064125246054
r1754_pos	1363.1475372501056
r1755_pos	1319.6549707391648
r1756_pos	1360.5615436110463
r1757_pos	1338.7813267824329
r1758_pos	1319.6549707391646
r1759_pos	1338.7813267824329
r1760_pos	1338.7813267824329
r1761_pos	1319.6549707391648
r1762_pos	1308.281497388208
r1763_pos	1334.899757371447
r1764_pos	1323.2224967011814
r1765_pos	1332.7189918954957
r1766_pos	1313.5926358522277
r1767_pos	1245.1440776376685
r1768_pos	1157.2972107784785
r1769_pos	1157.2972107784785
r1770_pos	1157.2972107784785
r1771_pos	1354.4992087241092
r1772_pos	1157.2972107784785
r1773_pos	1157.2972107784785
r1774_pos	1157.2972107784785
r1775_pos	1332.7189918954957
r1776_pos	1157.2972107784785
r1777_pos	1360.5615436110463
r1778_pos	1357.8738965236912
r1779_pos	1338.7813267824329
r1780_pos	1338.7813267824329
r1781_pos	1319.6549707391648
r1782_pos	1251.2064125246054
r1783_pos	1245.1440776376685
r1784_pos	1363.1475372501056
r1785_pos	1319.6549707391648
r1786_pos	1360.5615436110463
r1787_pos	1338.7813267824329
r1788_pos	1319.6549707391646
r1789_pos	1338.7813267824329
r1790_pos	1338.7813267824329
r1791_pos	1319.6549707391648
r1792_pos	1109.9620248190129
r1796_pos	1312.3911986270855
r1797_pos	1243.942640412526
r1798_pos	1237.880305525589
r1799_pos	1243.942640412526
r1800_pos	1312.3911986270855
r1801_pos	1353.2977714989668
r1803_pos	1312.3911986270855
r1805_pos	1331.5175546703533
r1806_pos	1312.3911986270855
r1807_pos	1363.1475372501056
r1808_pos	1363.1475372501056
r1809_pos	1363.1475372501056
r1810_pos	1363.1475372501056
r1811_pos	1156.825321888867
r1812_pos	1319.6549707391648
r1813_pos	1157.2972107784785
r1814_pos	1319.6549707391648
r1815_pos	1355.6166833476736
r1816_pos	1363.1475372501056
r1817_pos	1355.6166833476736
r1818_pos	1156.825321888867
r1819_pos	1355.6166833476736
r1820_pos	1363.1475372501056
r1821_pos	1156.825321888867
r1822_pos	1272.3180568262824
r1823_pos	1269.6304097389273
r1824_pos	1272.3180568262824
r1825_pos	1272.3180568262824
r1826_pos	1297.2795106022531
r1827_pos	1263.0552314949737
r1828_pos	1260.024064051505
r1829_pos	1263.0552314949737
r1830_pos	1317.358610573251
r1831_pos	1270.2751339554661
r1832_pos	1272.3180568262824
r1833_pos	1297.2795106022531
r1834_pos	1306.8426886238874
r1835_pos	1298.8341925723748
r1836_pos	1297.2795106022531
r1837_pos	1283.6442585292348
r1841_pos	1242.7376856573533
r1842_pos	1174.289127442794
r1843_pos	1168.226792555857
r1844_pos	1174.289127442794
r1846_pos	1242.7376856573533
r1847_pos	1283.6442585292348
r1848_pos	1242.7376856573533
r1850_pos	1261.8640417006213
r1851_pos	1242.7376856573533
r1852_pos	1363.1475372501056
r1853_pos	1363.1475372501056
r1854_pos	1363.1475372501056
r1855_pos	1363.1475372501056
r1856_pos	1363.1475372501056
r1857_pos	1319.6549707391646
r1858_pos	1313.5926358522277
r1859_pos	1319.6549707391646
r1860_pos	1363.1475372501056
r1861_pos	1363.1475372501056
r1862_pos	1363.1475372501056
r1863_pos	1363.1475372501056
r1864_pos	1363.1475372501056
r1865_pos	1363.1475372501056
r1866_pos	1363.1475372501056
r1867_pos	1158.7272829973535
r1871_pos	1353.685957148939
r1872_pos	1285.2373989343798
r1873_pos	1279.175064047443
r1874_pos	1285.2373989343798
r1876_pos	1353.685957148939
r1877_pos	1363.1475372501056
r1879_pos	1353.685957148939
r1880_pos	1363.1475372501056
r1881_pos	1353.685957148939
r1882_pos	1363.1475372501056
r1883_pos	1363.1475372501056
r1884_pos	1363.1475372501056
r1885_pos	1363.1475372501056
r1886_pos	1363.1475372501056
r1887_pos	1338.7813267824329
r1888_pos	1332.7189918954957
r1889_pos	1338.7813267824329
r1890_pos	1363.1475372501056
r1891_pos	1363.1475372501056
r1892_pos	1363.1475372501056
r1893_pos	1363.1475372501056
r1894_pos	1363.1475372501056
r1895_pos	1363.1475372501056
r1896_pos	1363.1475372501056
r1897_pos	1363.1475372501056
r1898_pos	1363.1475372501056
r1899_pos	1363.1475372501056
r1900_pos	1363.1475372501056
r1901_pos	1363.1475372501056
r1902_pos	1319.6549707391648
r1903_pos	1313.5926358522277
r1904_pos	1319.6549707391648
r1905_pos	1363.1475372501056
r1906_pos	1363.1475372501056
r1907_pos	1363.1475372501056
r1908_pos	1363.1475372501056
r1909_pos	1363.1475372501056
r1910_pos	1363.1475372501056
r1911_pos	1363.1475372501056
r1912_pos	1133.2500239080377
r1913_pos	1133.2500239080377
r1914_pos	1161.2241748390288
r1915_pos	1136.320803583787
r1916_pos	1161.3123015624574
r1917_pos	1033.3752515140027
r1918_pos	1033.3752515140027
r1919_pos	1061.3494024449938
r1920_pos	1036.4460311897521
r1921_pos	1061.4375291684223
r1922_pos	1122.176524810487
r1923_pos	1122.176524810487
r1924_pos	1150.1506757414782
r1925_pos	1125.2473044862363
r1926_pos	1150.2388024649065
r1928_pos	1233.1247963020728
r1929_pos	1261.0989472330639
r1930_pos	1236.1955759778223
r1931_pos	1261.1870739564924
r1932_pos	1267.5423681068578
r1933_pos	1267.5423681068578
r1934_pos	1295.5165190378486
r1935_pos	1270.613147782607
r1936_pos	1295.6046457612772
r1937_pos	1199.0938098922984
r1938_pos	1199.0938098922984
r1939_pos	1227.0679608232895
r1940_pos	1202.1645895680476
r1941_pos	1227.156087546718
r1942_pos	1193.0314750053612
r1943_pos	1193.0314750053612
r1944_pos	1221.0056259363523
r1945_pos	1196.1022546811107
r1946_pos	1221.0937526597809
r1947_pos	1199.0938098922984
r1948_pos	1199.0938098922984
r1949_pos	1227.0679608232895
r1950_pos	1202.1645895680476
r1951_pos	1227.156087546718
r1952_pos	1191.830037780219
r1953_pos	1191.8300377802188
r1954_pos	1219.80418871121
r1955_pos	1194.9008174559683
r1956_pos	1219.8923154346385
r1957_pos	1267.5423681068578
r1958_pos	1267.5423681068578
r1959_pos	1145.5094236616385
r1960_pos	1270.613147782607
r1961_pos	1295.6046457612772
r1962_pos	1225.3849728439473
r1963_pos	1225.3849728439473
r1964_pos	1253.3591237749383
r1965_pos	1228.4557525196967
r1966_pos	1253.4472504983669
r1967_pos	1122.176524810487
r1968_pos	1122.176524810487
r1969_pos	1150.1506757414782
r1970_pos	1125.2473044862363
r1971_pos	1150.2388024649065
r1972_pos	1267.5423681068578
r1973_pos	1267.5423681068578
r1974_pos	1295.5165190378486
r1975_pos	1270.613147782607
r1976_pos	1295.6046457612772
r1977_pos	1233.1247963020728
r1978_pos	1233.1247963020728
r1979_pos	1261.0989472330639
r1980_pos	1236.1955759778223
r1981_pos	1261.1870739564924
r1982_pos	1286.6687241501259
r1983_pos	1286.6687241501259
r1984_pos	1314.6428750811167
r1985_pos	1289.739503825875
r1986_pos	1314.7310018045453
r1987_pos	1267.5423681068578
r1988_pos	1267.5423681068578
r1989_pos	1295.5165190378486
r1990_pos	1270.613147782607
r1991_pos	1295.6046457612772
r1992_pos	1491.1916663802178
r1993_pos	1593.6805576066135
r1994_pos	1491.1916663802178
r1995_pos	1291.4421215921477
r1996_pos	1621.1370352275653
r1997_pos	1617.7017823172444
r1998_pos	1583.881588676817
r1999_pos	1617.7017823172444
r2000_pos	1642.1759529899475
r2001_pos	1621.1370352275653
r2002_pos	1695.61192063297
r2003_pos	1668.7942129731866
r2004_pos	1686.1503405318035
r2005_pos	1690.941211168288
r2006_pos	1695.61192063297
r2007_pos	1686.1503405318035
r2008_pos	1591.0086676485048
r2009_pos	1443.944693921522
r2010_pos	1443.944693921522
r2011_pos	1569.2284508198913
r2012_pos	1443.944693921522
r2013_pos	1481.6535365620641
r2014_pos	1443.944693921522
r2015_pos	1481.6535365620641
r2016_pos	1609.869979844225
r2017_pos	1443.944693921522
r2018_pos	1591.008667648505
r2019_pos	1481.1485218143393
r2020_pos	1550.1020947766233
r2021_pos	1569.2284508198913
r2022_pos	1569.2284508198913
r2023_pos	1550.1020947766233
r2024_pos	1908.9777382092834
r2026_pos	1908.9777382092834
r2027_pos	1908.9777382092834
r2028_pos	1908.9777382092834
r2029_pos	1908.9777382092834
r2030_pos	1908.9777382092834
r2031_pos	1908.9777382092834
r2032_pos	1908.9777382092834
r2034_pos	1908.9777382092834
r2035_pos	1908.9777382092834
r2036_pos	1908.9777382092834
r2037_pos	1908.9777382092834
r2038_pos	1908.9777382092834
r2039_pos	1908.9777382092834
r2040_pos	1274.6732989330146
r2041_pos	1127.6093252060318
r2042_pos	1127.6093252060318
r2043_pos	1274.6732989330146
r2044_pos	1314.9540747634042
r2045_pos	1487.7211119933386
r2046_pos	1271.9856518456595
r2047_pos	1470.3051244148546
r2048_pos	1293.534611128735
r2049_pos	1272.6303760621981
r2050_pos	1274.6732989330146
r2051_pos	1127.6093252060318
r2052_pos	1470.3051244148546
r2053_pos	1319.5103822829476
r2054_pos	1301.189434679107
r2055_pos	1470.3051244148546
r2056_pos	1327.5334804238753
r2057_pos	1324.8458333365202
r2058_pos	1305.7532635952618
r2059_pos	1305.7532635952618
r2060_pos	1286.6269075519938
r2061_pos	1218.1783493374346
r2062_pos	1212.1160144504975
r2063_pos	1218.1783493374346
r2064_pos	1372.5740341708442
r2065_pos	1286.6269075519938
r2066_pos	1327.5334804238753
r2067_pos	1305.7532635952618
r2068_pos	1286.6269075519938
r2069_pos	1305.7532635952618
r2070_pos	1305.7532635952618
r2071_pos	1286.6269075519938
r2073_pos	2200.4152158470633
r2079_neg	473.0674306614379
r2079_pos	473.0674306614379
r2080_neg	523.4225100299801
r2080_pos	523.4225100299801
r2081_neg	523.4225100299801
r2081_pos	523.4225100299801
r2082_neg	523.4225100299801
r2082_pos	523.4225100299801
r2083_neg	473.0674306614379
r2083_pos	473.0674306614379
r2084_neg	523.4225100299801
r2084_pos	523.4225100299801
r2085_neg	473.0674306614379
r2085_pos	473.0674306614379
r2086_neg	473.0674306614379
r2086_pos	473.0674306614379
r2087_neg	523.4225100299801
r2087_pos	523.4225100299801
r2088_neg	523.4225100299801
r2088_pos	523.4225100299801
r2089_neg	523.4225100299801
r2089_pos	523.4225100299801
r2090_neg	473.0674306614379
r2090_pos	473.0674306614379
r2091_neg	498.244970345709
r2091_pos	498.244970345709
r2092_neg	523.4225100299801
r2092_pos	523.4225100299801
r2093_neg	523.4225100299801
r2093_pos	523.4225100299801
r2094_neg	523.4225100299801
r2094_pos	523.4225100299801
r2095_neg	523.4225100299801
r2095_pos	523.4225100299801
r2096_neg	523.4225100299801
r2096_pos	523.4225100299801
r2097_neg	473.0674306614379
r2097_pos	473.0674306614379
r2098_neg	498.244970345709
r2098_pos	498.244970345709
r2099_neg	523.4225100299801
r2099_pos	523.4225100299801
r2100_neg	523.4225100299801
r2100_pos	523.4225100299801
r2101_neg	523.4225100299801
r2101_pos	523.4225100299801
r2102_neg	523.4225100299801
r2102_pos	523.4225100299801
r2103_neg	523.4225100299801
r2103_pos	523.4225100299801
r2104_neg	523.4225100299801
r2104_pos	523.4225100299801
r2105_neg	523.4225100299801
r2105_pos	523.4225100299801
r2106_neg	523.4225100299801
r2106_pos	523.4225100299801
r2107_neg	523.4225100299801
r2107_pos	523.4225100299801
r2108_neg	523.4225100299801
r2108_pos	523.4225100299801
r2109_neg	523.4225100299801
r2109_pos	523.4225100299801
r2110_neg	523.4225100299801
r2110_pos	523.4225100299801
r2111_neg	523.4225100299801
r2111_pos	523.4225100299801
r2112_neg	523.4225100299801
r2112_pos	523.4225100299801
r2113_neg	523.4225100299801
r2113_pos	523.4225100299801
r2114_neg	523.4225100299801
r2114_pos	523.4225100299801
r2115_neg	523.4225100299801
r2115_pos	523.4225100299801
r2116_neg	523.4225100299801
r2116_pos	523.4225100299801
r2117_neg	523.4225100299801
r2117_pos	523.4225100299801
r2118_neg	523.4225100299801
r2118_pos	523.4225100299801
r2119_neg	523.4225100299801
r2119_pos	523.4225100299801
r2120_neg	523.4225100299801
r2120_pos	523.4225100299801
r2121_neg	523.4225100299801
r2121_pos	523.4225100299801
r2122_neg	523.4225100299801
r2122_pos	523.4225100299801
r2123_neg	523.4225100299801
r2123_pos	523.4225100299801
r2124_neg	523.4225100299801
r2124_pos	523.4225100299801
r2125_neg	498.244970345709
r2125_pos	498.244970345709
r2126_neg	523.4225100299801
r2126_pos	523.4225100299801
r2127_neg	498.244970345709
r2127_pos	498.244970345709
r2128_neg	523.4225100299801
r2128_pos	523.4225100299801
r2129_neg	523.4225100299801
r2129_pos	523.4225100299801
r2130_neg	523.4225100299801
r2130_pos	523.4225100299801
r2131_neg	523.4225100299801
r2131_pos	523.4225100299801
r2132_neg	523.4225100299801
r2132_pos	523.4225100299801
r2133_neg	523.4225100299801
r2133_pos	523.4225100299801
r2136_pos	441.39634956854036
r2137_neg	400.4091504542483
r2137_pos	532.0148269964606
r2139_neg	1449.5597183340046
r2139_pos	2201.8979387325526
r2140_neg	1289.8453351186313
r2140_pos	2145.7477130099996
r2141_neg	1289.8453351186313
r2141_pos	1952.4136162271034
r2142_neg	1449.8550536524806
r2142_pos	2145.7477130099996
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1449.8550536524806
r2144_pos	0.0
r2145_neg	1449.8550536524806
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4900.68255308345
r2193_neg	2145.7477130099996
r2193_pos	2201.8979387325526
r2194_neg	1323.9193777765065
r2194_pos	1323.9193777765065
r2195_neg	1323.9193777765065
r2195_pos	1323.9193777765065
r2196_neg	2145.7477130099996
r2196_pos	2145.7477130099996
r2197_neg	1303.4888404682956
r2197_pos	1303.4888404682956
r2198_neg	2145.7477130099996
r2198_pos	2145.7477130099996
r2199_neg	2145.7477130099996
r2199_pos	2145.7477130099996
r2200_neg	2145.7477130099996
r2200_pos	2145.7477130099996
r2201_neg	2145.7477130099996
r2201_pos	2145.7477130099996
r2202_neg	2145.7477130099996
r2202_pos	2145.7477130099996
r2308_neg	1411.6974862149127
r2308_pos	1411.6974862149127
r2309_neg	1303.470877970289
r2309_pos	1303.470877970289
r2310_neg	1303.4888404682956
r2310_pos	1303.4888404682956
r2311_neg	1303.4888404682956
r2311_pos	1303.4888404682956
r2312_neg	1411.6974862149127
r2312_pos	1411.6974862149127
r2313_neg	504.437809834572
r2313_pos	504.437809834572
r2314_neg	1346.696682376276
r2314_pos	1346.696682376276
r2315_neg	1346.696682376276
r2315_pos	1346.696682376276
r2316_neg	1346.696682376276
r2316_pos	1346.696682376276
r2317_neg	1346.696682376276
r2317_pos	1346.696682376276
r2318_neg	1346.696682376276
r2318_pos	1346.696682376276
r2319_neg	1346.696682376276
r2319_pos	1346.696682376276
r2320_neg	1346.696682376276
r2320_pos	1346.696682376276
r2321_neg	1346.696682376276
r2321_pos	1346.696682376276
r2322_neg	1346.696682376276
r2322_pos	1346.696682376276
r2323_neg	1346.696682376276
r2323_pos	1346.696682376276
r2324_neg	1346.696682376276
r2324_pos	1346.696682376276
r2325_neg	1346.696682376276
r2325_pos	1346.696682376276
r2326_neg	603.7958774651053
r2326_pos	603.7958774651053
r2327_neg	1346.696682376276
r2327_pos	1346.696682376276
r2328_neg	603.7958774651053
r2328_pos	603.7958774651053
r2329_neg	1346.696682376276
r2329_pos	1346.696682376276
r2330_neg	1346.696682376276
r2330_pos	1346.696682376276
r2331_neg	504.437809834572
r2331_pos	504.437809834572
r2332_neg	1346.696682376276
r2332_pos	1346.696682376276
r2333_neg	1346.696682376276
r2333_pos	1346.696682376276
r2334_neg	1346.696682376276
r2334_pos	1346.696682376276
r2335_neg	1346.696682376276
r2335_pos	1346.696682376276
r2338_neg	1303.4888404682956
r2338_pos	1303.4888404682956
r2341_neg	2015.8118604486885
r2341_pos	2017.005312699136
r2342_neg	1201.3477656773566
r2342_pos	1202.5412179278044
r2343_neg	1202.0621370932163
r2343_pos	1203.2555893436638
r2344_neg	2015.8118604486885
r2344_pos	2017.005312699136
r2346_neg	1346.696682376276
r2346_pos	1346.696682376276
r2347_neg	2145.7477130099996
r2347_pos	2145.7477130099996
r2352_neg	2145.7477130099996
r2352_pos	2145.7477130099996
r2353_neg	2015.8118604486885
r2353_pos	2017.005312699136
r2354_neg	1346.696682376276
r2354_pos	1346.696682376276
r2355_neg	1346.696682376276
r2355_pos	1346.696682376276
r2356_neg	1346.696682376276
r2356_pos	1346.696682376276
r2357_neg	1346.696682376276
r2357_pos	1346.696682376276
r2358_neg	1346.696682376276
r2358_pos	1346.696682376276
r2359_neg	1346.696682376276
r2359_pos	1346.696682376276
r2360_neg	1346.696682376276
r2360_pos	1346.696682376276
r2361_neg	1216.7608298149648
r2361_pos	1217.9542820654124
r2362_neg	1346.696682376276
r2362_pos	1346.696682376276
r2363_neg	1216.7608298149648
r2363_pos	1217.9542820654124
r2364_neg	1346.696682376276
r2364_pos	1346.696682376276
r2365_neg	1346.696682376276
r2365_pos	1346.696682376276
r2366_neg	1346.696682376276
r2366_pos	1346.696682376276
r2367_neg	1346.696682376276
r2367_pos	1346.696682376276
r2368_neg	1346.696682376276
r2368_pos	1346.696682376276
r2369_neg	1346.696682376276
r2369_pos	1346.696682376276
r2370_pos	465.97273820734745
r2371_neg	2136.456968845073
r2371_pos	2136.456968845073
r2372_neg	2136.456968845073
r2372_pos	2136.456968845073
r2373_neg	2023.3407110342714
r2373_pos	2023.3407110342714
r2374_neg	2136.456968845073
r2374_pos	2136.456968845073
r2375_neg	2043.4537221748851
r2375_pos	2043.4537221748851
r2376_neg	2136.456968845073
r2376_pos	2136.456968845073
r2377_neg	2023.3407110342714
r2377_pos	2023.3407110342714
r2378_neg	2043.4537221748851
r2378_pos	2043.4537221748851
r2379_neg	2023.3407110342714
r2379_pos	2023.3407110342714
r2380_neg	2186.9074443497702
r2380_pos	2186.9074443497702
r2381_pos	2206.565608650686
r2382_pos	2206.6081988353003
r2384_pos	2206.6922568014834
r2385_pos	2206.565608650686
r2386_pos	2206.6081988353003
r2387_pos	2206.692256801483
r2388_pos	2206.692256801483
r2389_pos	2206.565608650686
r2390_pos	2206.6081988353003
r2391_pos	2206.692256801483
r2392_pos	2206.6922568014834
r2393_pos	2136.456968845073
r2394_pos	2850.0
r2395_pos	1488.4587959623143
r2396_pos	1488.296152776938
r2397_pos	2322.5755263818987
r2398_pos	1181.7665391608316
r2399_pos	1488.4587959623143
r2400_pos	1488.2961527769385
r2401_pos	2322.5755263818987
r2402_pos	1181.7665391608316
r2403_pos	1488.458795962314
r2404_pos	1488.458795962314
r2405_pos	2322.5755263818987
r2406_pos	2525.330738566939
r2407_pos	2525.3307385669395
r2408_pos	2525.330738566939
r2409_pos	2322.5755263818987
r2410_pos	1807.0159561350822
r2411_pos	1807.0159561350818
r2412_pos	1691.0107041656347
r2413_pos	2525.3307385669395
r2416_pos	2322.575526381899
r2419_pos	410.2481553840418
r2420_neg	2186.9074443497702
r2420_pos	2186.9074443497702
r2425_pos	3151.6443634354405
r2433_pos	2453.6229773430355
r2434_pos	14020.02640759183
r2435_pos	13464.448632884725
r2437_pos	3140.2530508631685
r2439_pos	1313.713196673204
r2443_pos	4193.390917046142
r2444_pos	4987.070032696633
r2447_pos	1642.996385391966
r2449_pos	1337.0271194748027
r2465_pos	2200.4152158470633
r2471_pos	583.7689874479593
r2472_pos	5259.5303582986735
r2473_pos	368.6628812429298
r2497_pos	7931.137946766666
r2498_pos	0.0
r2499_pos	4987.070032696631
