	Ob.1012.c_S140_L007_R1_001
r0547_pos	18733.419607308366
r0548_pos	0.0
r0549_neg	345.4459928862782
r0549_pos	345.4459928862782
r0552_neg	407.64471514584443
r0552_pos	447.4100345730856
r0553_neg	447.4100345730856
r0553_pos	407.64471514584443
r0555_pos	6658.456980351715
r0556_neg	10777.501383619187
r0556_pos	0.0
r0557_pos	69.84050015161093
r0558_neg	1315.230698558648
r0558_pos	1315.230698558648
r0559_neg	1315.230698558648
r0559_pos	1315.230698558648
r0560_pos	11949.010044041379
r0561_pos	280.44386658122687
r0568_pos	7279.086120768771
r0570_neg	4296.511534042588
r0570_pos	6071.116628190332
r0571_neg	12907.632265338867
r0571_pos	2108.056627843737
r0573_pos	7182.128169184839
r0575_neg	383.52219251652997
r0575_pos	74331.32702965074
r0578_neg	3940.6229733118316
r0578_pos	4074.4058513583404
r0579_pos	3940.6229733118316
r0580_pos	4478.657371984902
r0584_neg	5197.441324735174
r0584_pos	3348.4733936886805
r0587_neg	3.3984864421489593
r0587_pos	3.3984864421489593
r0590_pos	14061.740125913993
r0591_neg	40970.84778335926
r0591_pos	3261.9772675788768
r0594_pos	26.122654322080642
r0595_pos	8638.135276526054
r0596_pos	12449.716546727288
r0598_pos	0.0
r0603_neg	297.41818749491836
r0603_pos	9310.144525771217
r0604_pos	9568.451171110177
r0610_neg	548.6528909802263
r0610_pos	548.6528909802263
r0611_neg	548.6528909802263
r0611_pos	548.6528909802263
r0614_neg	3940.6229733118316
r0614_pos	32010.504278167104
r0615_neg	724.1592253444769
r0615_pos	739.940457593196
r0616_neg	684.0581210281232
r0616_pos	12072.393260238998
r0617_neg	739.940457593196
r0617_pos	724.1592253444769
r0618_pos	684.0581210281232
r0620_neg	0.0
r0620_pos	10905.045461110882
r0625_pos	0.0
r0627_neg	4187.095318896149
r0627_pos	9.377975021768844
r0629_neg	4024.9407219464374
r0629_pos	11762.161626656105
r0630_neg	3234.6296018605535
r0630_pos	12803.240393904469
r0633_neg	5212.221915082655
r0633_pos	18317.793505852842
r0634_neg	33345.97967429788
r0634_pos	438.1401976585012
r0636_pos	13751.677046947469
r0637_pos	13751.677046947469
r0638_neg	5121.852353398897
r0638_pos	19100.38569418303
r0639_pos	13933.813097041195
r0641_neg	3153.1056260100645
r0641_pos	3153.1056260100645
r0642_neg	1315.230698558648
r0642_pos	443.14601712475246
r0643_neg	2108.056627843737
r0643_pos	12907.632265338869
r0644_neg	1315.230698558648
r0644_pos	443.14601712475246
r0645_neg	0.0
r0645_pos	47.07862211013695
r0647_neg	1242.518471409193
r0647_pos	0.0
r0650_neg	4522.924152780104
r0650_pos	4522.924152780104
r0651_neg	4522.924152780104
r0651_pos	3190.318497379824
r0652_neg	5122.747107731428
r0652_pos	14725.77216042422
r0653_pos	12209.940043881359
r0655_neg	326.6671057891746
r0655_pos	11029.205136615732
r0656_pos	10616.21479097761
r0660_neg	18533.78009233478
r0660_pos	5315.3862640140715
r0661_pos	24006.712200896487
r0666_neg	0.0
r0666_pos	20323.13469632729
r0668_neg	4966.112876881397
r0668_pos	18885.5508656947
r0669_pos	11862.3349969866
r0670_pos	9568.451171110177
r0671_pos	14161.996448807833
r0672_neg	53873.08873210684
r0672_pos	12146.763140942157
r0673_pos	0.0
r0679_neg	14906.7806944226
r0679_pos	3940.6229733118316
r0680_neg	3940.6229733118316
r0680_pos	32010.504278167107
r0683_pos	12623.671173237368
r0686_neg	372.587022713825
r0686_pos	12088.980190597413
r0688_neg	1223.847060014667
r0688_pos	1239.6282922633864
r0698_pos	15724.780675532325
r0706_pos	64565.05476417114
r0707_neg	4.4989688558680925
r0707_pos	6.55265752088476
r0714_pos	12209.940043881359
r0715_pos	23348.028007516416
r0716_pos	12209.940043881359
r0717_pos	23348.028007516416
r0718_pos	13933.813097041195
r0719_pos	24006.712200896487
r0720_pos	13933.813097041195
r0721_pos	24006.712200896487
r0722_neg	5315.386264014071
r0722_pos	18533.78009233478
r0723_pos	24006.712200896487
r0724_neg	18533.780092334775
r0724_pos	5315.3862640140715
r0726_neg	438.1401976585012
r0726_pos	33345.97967429789
r0727_pos	24006.71220089649
r0728_neg	33345.97967429788
r0728_pos	438.1401976585012
r0729_pos	24006.71220089649
r0730_pos	17629.027937927727
r0731_pos	17629.027937927727
r0732_pos	17629.027937927727
r0733_pos	17629.027937927734
r0734_pos	17629.027937927734
r0735_neg	5138.021824298077
r0735_pos	33132.41566265999
r0739_neg	67322.80778901056
r0739_pos	8060.365620991328
r0741_neg	0.0
r0741_pos	68598.83984913123
r0743_pos	64565.054764171175
r0744_pos	64565.054764171175
r0747_neg	11251.90687263215
r0747_pos	2095.9317414485627
r0750_neg	64727.28680940936
r0750_pos	2095.931741448563
r0752_neg	859.4197553177123
r0752_pos	0.0
r0753_pos	859.4197553177123
r0754_neg	859.4197553177123
r0754_pos	0.0
r0755_pos	859.4197553177123
r0756_neg	859.4197553177123
r0756_pos	0.0
r0757_pos	859.4197553177123
r0758_neg	443.14601712475246
r0758_pos	0.0
r0774_neg	9.627878161439254
r0774_pos	9.627878161439254
r0779_pos	11862.3349969866
r0780_neg	74306.70774213846
r0780_pos	249.1858180466967
r0781_neg	0.0
r0781_pos	74306.70774213845
r0782_pos	10483.892009871044
r0783_neg	436.88219969022896
r0783_pos	5222.854816510855
r0784_neg	1271.3817418763342
r0784_pos	1287.1629741250536
r0787_pos	3280.2620256706946
r0788_neg	15799.433592017998
r0788_pos	12462.004364875791
r0789_neg	15799.433592017998
r0789_pos	12462.004364875787
r0791_neg	18317.793505852842
r0791_pos	5212.221915082658
r0792_neg	6691.925982979624
r0792_pos	753.2659560071443
r0795_pos	8638.135276526054
r0796_neg	0.0
r0796_pos	6406.148152051333
r0797_neg	4024.9407219464374
r0797_pos	62824.34044846113
r0801_neg	1786.4787409158598
r0801_pos	1334.3635722905112
r0809_neg	1203.2310062073107
r0809_pos	1203.2310062073107
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7981.946571549435
r0817_neg	1002.9963392656357
r0817_pos	954.1759054718904
r0818_pos	6122.4462479165595
r0819_neg	349.10641063598473
r0819_pos	458.41783038857346
r0821_neg	349.10641063598473
r0821_pos	349.10641063598473
r0822_neg	349.10641063598473
r0822_pos	349.10641063598473
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	349.10641063598473
r0829_pos	349.10641063598473
r0830_neg	349.10641063598473
r0830_pos	349.10641063598473
r0834_neg	465.475214181313
r0834_pos	465.475214181313
r0835_neg	465.475214181313
r0835_pos	465.475214181313
r0836_neg	465.475214181313
r0836_pos	465.475214181313
r0838_neg	4654.6694113988115
r0838_pos	4861.765060629435
r0839_neg	2149.183534079319
r0839_pos	3717.6463091726955
r0840_neg	2417.209967864399
r0840_pos	2417.209967864399
r0841_neg	2417.209967864399
r0841_pos	2417.209967864399
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18957.723150245194
r0853_pos	5738.8953944552695
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13923.59722134384
r0870_pos	0.0
r0871_neg	9528.210635260088
r0871_pos	8.954459835724165
r0879_pos	606.4637713322865
r0881_pos	1362.7063605874337
r0885_neg	368.3516277153949
r0885_pos	477.66304746798363
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.61983796364546
r0892_pos	11280.01162457278
r0899_neg	4908.895731580693
r0899_pos	1452.188134672949
r0907_neg	0.0
r0907_pos	23288.39837724624
r0908_neg	23853.568701450495
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	23853.568701450495
r0911_neg	10093.58284756054
r0911_pos	5392.022564573388
r0913_neg	2009.3114197525888
r0913_pos	2009.3114197525888
r0915_neg	2016.3688035453283
r0915_pos	2016.3688035453283
r0917_neg	1180.705773617832
r0917_pos	1180.705773617832
r0921_pos	4090.1725813126554
r0924_pos	8830.963854155081
r0925_pos	0.0
r0926_pos	10826.460732310947
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1269.3777598282318
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.346386815959441
r0940_pos	6766.186735189833
r0941_neg	14217.607000049908
r0941_pos	4202.429097897935
r0942_neg	838.1079848682405
r0942_pos	826.4549588100733
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1213.3725648015275
r0946_pos	1952.9963392656355
r0950_pos	5762.755535348628
r0954_neg	0.0
r0954_pos	18043.226389525
r0960_neg	2972.0681225743847
r0960_pos	2972.0681225743847
r0961_pos	2055.8858872771407
r0962_pos	3691.0030446866754
r0963_pos	1271.4052759855556
r0968_pos	18957.723150245194
r0970_neg	0.0
r0970_pos	7182.128169184839
r0973_neg	3940.6229733118316
r0973_pos	0.0
r0974_neg	2061.5853872868256
r0974_pos	2056.347036674646
r0975_pos	4090.1725813126554
r0983_pos	2094.8309089605214
r0984_neg	2094.8309089605214
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7182.128169184839
r0990_neg	3234.6296018605535
r0990_pos	4908.895731580692
r0993_pos	4068.302956012874
r0994_neg	4522.924152780104
r0994_pos	4522.924152780104
r0995_neg	1478.0932438195825
r0995_pos	1478.0932438195825
r0997_pos	13751.677046947469
r0998_neg	2180.751087377756
r0998_pos	5036.39542697863
r0999_neg	3077.657843558173
r0999_pos	5036.39542697863
r1007_neg	0.0
r1007_pos	305.1757941736271
r1008_pos	293.20438168459054
r1010_neg	3940.6229733118316
r1010_pos	32010.5042781671
r1011_pos	74619.45152517279
r1012_pos	74619.45152517279
r1013_pos	70982.78298806604
r1014_pos	70982.78298806604
r1015_pos	853.9288167203935
r1017_pos	7746.466014131867
r1018_neg	4522.924152780104
r1018_pos	4522.924152780104
r1019_neg	3234.6296018605535
r1019_pos	4184.6296018605535
r1020_neg	67322.80778901055
r1020_pos	8060.365620991325
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7880.963854155082
r1025_pos	7880.963854155082
r1026_pos	3236.9479055908005
r1028_pos	3236.9479055908014
r1029_pos	7783.945618468372
r1030_neg	22.418102718030273
r1030_pos	11.717077147014875
r1043_pos	1585.0871668893203
r1044_pos	1585.0871668893203
r1045_pos	1377.8703340295408
r1050_neg	10909.522146233025
r1050_pos	1900.0
r1051_neg	2116.9687057480146
r1051_pos	2116.9687057480146
r1052_pos	2116.9687057480146
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45075.33009213986
r1080_pos	0.0
r1088_neg	1621.4767955150774
r1088_pos	1733.334740018081
r1090_pos	1358.701440610563
r1106_neg	4908.895731580691
r1106_pos	4908.89573158069
r1109_neg	5037.696018276769
r1109_pos	4118.93029002626
r1116_neg	13498.44223686926
r1116_pos	13881.414539757283
r1117_neg	4942.092764169373
r1117_pos	2527.5795035644796
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1199.183534079319
r1144_pos	2070.278039944784
r1147_neg	2009.3114197525888
r1147_pos	2009.3114197525888
r1148_neg	12338.461634154537
r1148_pos	0.0
r1150_pos	7111.553121568499
r1154_neg	4018.5211548131247
r1154_pos	18146.5355587067
r1155_pos	856.4988531593933
r1156_neg	375.58827425722177
r1156_pos	3944.755721201808
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4082.1796790429244
r1163_pos	1197.1316056295786
r1164_pos	8270.108319236879
r1167_pos	8270.108319236879
r1168_pos	8270.10831923688
r1172_pos	8270.108319236879
r1173_pos	0.0
r1177_pos	8270.108319236879
r1178_pos	0.0
r1179_pos	8270.10831923688
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10893.308747456145
r1253_pos	0.0
r1254_pos	21.823048703901776
r1255_pos	8270.10831923688
r1257_pos	5125.975371423821
r1259_pos	7.208595174451625
r1260_pos	5113.764265491102
r1262_pos	305.17579417362714
r1291_neg	1568.5114685056342
r1291_pos	4676.499197587842
r1292_neg	4908.89573158069
r1292_pos	4432.440226580744
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5125.975371423821
r1318_pos	9767.696544664728
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.79365287069209
r1377_neg	1155.7601808263903
r1377_pos	1155.7601808263903
r1378_neg	1155.7601808263903
r1378_pos	1155.7601808263903
r1380_neg	436.88219969022896
r1380_pos	74306.70774213845
r1381_neg	74306.70774213847
r1381_pos	245.9224202494222
r1384_neg	1518.5712223698406
r1384_pos	4730.640381155314
r1396_pos	3116.865435742964
r1397_pos	3116.865435742964
r1400_pos	2626.354036480375
r1401_pos	3374.5015158347105
r1418_neg	3220.4034745664007
r1418_pos	3256.3416068068204
r1421_neg	20921.354159277733
r1421_pos	4.316569894038185
r1423_pos	1310.5153800624678
r1427_pos	2513.8456010486066
r1428_neg	2532.4707762075645
r1428_pos	2532.4707762075645
r1429_neg	2532.4707762075645
r1429_pos	1900.0
r1431_pos	2702.1568133197893
r1432_pos	0.0
r1433_pos	274.8841907077616
r1434_pos	4257.215300650338
r1435_pos	5097.044580044307
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23304.677080283527
r1444_pos	24006.712200896487
r1445_pos	24006.71220089649
r1446_pos	17974.983988137523
r1447_pos	4757.5224665791675
r1448_pos	4756.13954168256
r1449_pos	4757.5224665791675
r1450_pos	4756.139541682554
r1451_pos	4757.522466579174
r1453_neg	13048.629566210117
r1453_pos	12305.136024129826
r1454_pos	856.4988531593933
r1455_pos	2513.8456010486066
r1456_pos	2513.8456010486066
r1459_neg	7716.367271014392
r1459_pos	17050.618735894863
r1464_neg	1240.6400414637358
r1464_pos	1240.6400414637358
r1466_neg	24410.36389646018
r1466_pos	0.0
r1467_neg	1568.411843691012
r1467_pos	47904.76708635917
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24410.36389646018
r1488_neg	0.0
r1488_pos	17675.462721345506
r1492_pos	1294.6225909209995
r1493_pos	1307.748357201041
r1495_pos	4068.302956012875
r1497_pos	1353.9397917017295
r1498_pos	1353.9397917017295
r1499_pos	1503.5328662682462
r1500_pos	1503.5328662682462
r1512_pos	2005.6700417221539
r1514_pos	3191.91659218633
r1515_pos	3224.120304953691
r1516_pos	3272.9776917827003
r1517_pos	4131.919657590137
r1518_pos	3279.335112070398
r1519_pos	3270.219235280604
r1520_pos	3279.335112070398
r1521_pos	3279.3351120703974
r1522_pos	3180.103367597072
r1523_pos	3270.4841710534097
r1525_pos	3279.3351120703987
r1527_pos	4131.919657590138
r1528_pos	4908.895731580691
r1529_pos	3270.4841710534088
r1530_pos	3608.1511698751833
r1536_pos	8888.417635410431
r1538_pos	1128.7357474108394
r1540_pos	680.4445452182977
r1544_neg	787.4686843037501
r1544_pos	787.4686843037501
r1546_neg	989.5630427906345
r1546_pos	872.8149326668891
r1547_neg	921.0659996474634
r1547_pos	1061.5913457250208
r1548_neg	811.8062887127378
r1548_pos	828.7156780901141
r1549_neg	921.0659996474634
r1549_pos	1006.4575832857029
r1551_neg	989.5481939083265
r1551_pos	828.6250877347051
r1552_neg	894.4383560588477
r1552_pos	831.2123185066598
r1553_neg	833.1458500488857
r1553_pos	831.2123185066598
r1554_neg	989.5630427906345
r1554_pos	1006.4575832857029
r1556_neg	1093.4190768287408
r1556_pos	863.941416326436
r1557_neg	989.5630427906345
r1557_pos	1006.4575832857029
r1559_neg	858.8197537806823
r1559_pos	740.3093526442123
r1560_neg	987.0664023740887
r1560_pos	781.9119668044416
r1561_neg	918.5693592309176
r1561_pos	973.6546182149742
r1562_neg	858.6227903358275
r1562_pos	737.8127122276665
r1563_neg	918.5693592309176
r1563_pos	915.5546174232552
r1564_neg	815.8703152420442
r1564_pos	798.7638322601251
r1565_neg	987.0664023740887
r1565_pos	737.7221218722575
r1566_neg	894.4383560588477
r1566_pos	740.3093526442123
r1567_neg	680.8808851402388
r1567_pos	680.8808851402388
r1568_neg	987.0664023740889
r1568_pos	915.5546174232552
r1569_neg	858.8197537806823
r1569_pos	798.3665727931872
r1570_neg	1090.922436412195
r1570_pos	773.0384504639884
r1571_neg	987.0664023740887
r1571_pos	915.5546174232552
r1573_neg	989.5630427906345
r1573_pos	872.8149326668891
r1574_neg	921.0659996474634
r1574_pos	1008.8319184380314
r1575_neg	826.354096313082
r1575_pos	828.7156780901141
r1576_neg	921.0659996474634
r1576_pos	1006.4575832857029
r1578_neg	989.5630427906345
r1578_pos	828.6250877347051
r1579_neg	939.9245855081901
r1579_pos	831.2123185066598
r1580_neg	680.8808851402388
r1580_pos	680.8808851402388
r1581_neg	989.5630427906345
r1581_pos	1006.4575832857029
r1583_neg	1093.4190768287408
r1583_pos	863.941416326436
r1584_neg	989.5630427906345
r1584_pos	1006.4575832857029
r1585_neg	989.5630427906345
r1585_pos	963.7178985293367
r1586_neg	921.0659996474634
r1586_pos	1008.8319184380314
r1587_neg	910.53642629723
r1587_pos	919.6186439525616
r1588_neg	921.0659996474634
r1588_pos	1008.8319184380314
r1589_neg	815.8703152420442
r1589_pos	815.8703152420442
r1590_neg	989.5630427906345
r1590_pos	919.5280535971526
r1591_neg	894.4383560588476
r1591_pos	922.1152843691074
r1592_neg	833.1458500488857
r1592_pos	862.6868168651339
r1593_neg	989.5630427906345
r1593_pos	1077.3289615812025
r1594_neg	858.8197537806823
r1594_pos	858.8197537806823
r1595_neg	1093.4190768287408
r1595_pos	954.8443821888835
r1596_neg	989.5630427906345
r1596_pos	1077.3289615812025
r1597_neg	904.975884399925
r1597_pos	904.975884399925
r1598_neg	854.3159497892808
r1598_pos	894.4463110496916
r1599_neg	904.975884399925
r1599_pos	904.975884399925
r1600_neg	928.0423637908706
r1600_pos	1010.2139613338443
r1602_neg	973.0305329878385
r1602_pos	989.5630427906345
r1603_neg	874.7484642091149
r1603_pos	989.5630427906345
r1604_neg	973.4729275430961
r1604_pos	973.4729275430961
r1605_neg	963.7178985293367
r1605_pos	1047.6202629396093
r1606_neg	1077.3289615812025
r1606_pos	1022.2921406104107
r1607_neg	973.4729275430961
r1607_pos	973.4729275430961
r1608_neg	825.9492679065204
r1608_pos	825.9492679065204
r1609_neg	836.4788412567539
r1609_pos	836.4788412567539
r1610_neg	941.7169181906731
r1610_pos	941.7169181906731
r1611_neg	904.975884399925
r1611_pos	904.975884399925
r1612_neg	1115.9474792257859
r1612_pos	921.0659996474634
r1613_neg	1008.8319184380314
r1613_pos	921.0659996474634
r1614_neg	904.975884399925
r1614_pos	904.975884399925
r1615_neg	1008.8319184380314
r1615_pos	979.1232197964383
r1616_neg	1008.8319184380314
r1616_pos	953.7950974672395
r1617_neg	904.975884399925
r1617_pos	904.975884399925
r1618_neg	825.9492679065204
r1618_pos	672.9497955264808
r1619_neg	883.9431092140956
r1619_pos	672.9497955264808
r1620_neg	672.9497955264808
r1620_pos	672.9497955264808
r1621_neg	937.4279450916443
r1621_pos	910.53642629723
r1622_neg	830.6492096323399
r1622_pos	672.9497955264808
r1623_neg	894.4463110496916
r1623_pos	672.9497955264808
r1624_neg	919.6186439525616
r1624_pos	672.9497955264808
r1625_neg	998.302345087798
r1625_pos	943.2655241170061
r1626_neg	894.4463110496916
r1626_pos	672.9497955264808
r1627_neg	941.7169181906731
r1627_pos	941.7169181906731
r1628_neg	850.6917007220695
r1628_pos	904.975884399925
r1629_neg	1115.169850287233
r1629_pos	921.0659996474634
r1630_neg	1008.3911148279286
r1630_pos	921.0659996474634
r1631_neg	904.975884399925
r1631_pos	904.975884399925
r1632_neg	1008.8319184380314
r1632_pos	979.1232197964383
r1633_neg	1008.8319184380314
r1633_pos	953.7950974672395
r1634_neg	904.975884399925
r1634_pos	904.975884399925
r1635_neg	850.6917007220695
r1635_pos	883.8525188586866
r1636_neg	998.3790651241029
r1636_pos	886.4397496306414
r1637_neg	834.2851859268399
r1637_pos	834.2851859268399
r1638_neg	1010.2139613338443
r1638_pos	1010.2139613338443
r1639_neg	815.8703152420442
r1639_pos	815.8703152420442
r1640_neg	1114.0699953719507
r1640_pos	919.1688474504174
r1641_neg	1010.2139613338443
r1641_pos	1010.2139613338443
r1642_neg	937.3373547362353
r1642_pos	989.5630427906345
r1643_neg	830.5586192769308
r1643_pos	850.6917007220695
r1644_neg	973.4729275430961
r1644_pos	676.5740445936921
r1645_neg	919.5280535971526
r1645_pos	850.6917007220695
r1646_neg	1077.3289615812025
r1646_pos	1022.2921406104107
r1647_neg	973.4729275430961
r1647_pos	676.5740445936921
r1648_neg	833.1458500488857
r1648_pos	939.9245855081901
r1649_neg	989.5630427906345
r1649_pos	1115.169850287233
r1650_neg	922.1152843691074
r1650_pos	997.9818056571651
r1651_neg	1093.4190768287408
r1651_pos	972.6536833279663
r1652_neg	989.5630427906345
r1652_pos	1115.169850287233
r1653_neg	989.5630427906345
r1653_pos	1008.3911148279286
r1654_neg	862.6868168651339
r1654_pos	862.6868168651339
r1655_neg	1093.4190768287408
r1655_pos	865.8749478686618
r1656_neg	989.5630427906345
r1656_pos	1008.3911148279286
r1657_neg	1077.3289615812025
r1657_pos	1047.6202629396093
r1658_neg	1077.3289615812025
r1658_pos	1022.2921406104107
r1659_neg	973.4729275430961
r1659_pos	973.4729275430961
r1660_neg	1151.4762969777157
r1660_pos	954.8443821888835
r1661_neg	1047.6202629396093
r1661_pos	1077.3289615812025
r1662_neg	1022.2921406104107
r1662_pos	1077.3289615812025
r1664_neg	1693.6365051320129
r1664_pos	1406.0284863581905
r1665_neg	1137.9090052579986
r1665_pos	1244.3897909307962
r1666_neg	954.1759054718904
r1666_pos	1406.1916611621764
r1667_neg	1632.2433801323155
r1667_pos	1237.0245106436903
r1668_neg	1220.1104772658796
r1668_pos	1062.1516194555877
r1669_neg	954.1759054718904
r1669_pos	1237.1876854476761
r1670_neg	1182.0419847838382
r1670_pos	1696.402576075828
r1671_neg	956.9419764157055
r1671_pos	1254.4729157280558
r1672_pos	1063.1555727280943
r1673_pos	1155.6857384261693
r1674_pos	1063.1555727280943
r1675_pos	1191.9881465091128
r1676_pos	1132.7669107882575
r1677_pos	1122.2373374380243
r1678_pos	1132.7669107882575
r1679_pos	1020.2061341894563
r1680_pos	1154.2366214248095
r1681_pos	1156.8238521967644
r1682_pos	1156.8238521967644
r1683_pos	1201.2639539314287
r1684_pos	1063.1555727280943
r1685_pos	1189.5529500165403
r1686_pos	1201.2639539314287
r1687_pos	1063.1555727280943
r1690_pos	1110.3609880689812
r1691_pos	1041.8639449258098
r1692_pos	1031.3343715755766
r1693_pos	1041.8639449258098
r1695_pos	1110.3609880689812
r1696_pos	1126.4511033165195
r1698_pos	1110.3609880689812
r1700_pos	1159.1802011362954
r1701_pos	1110.3609880689812
r1702_pos	1173.6104349760574
r1705_pos	1201.2639539314287
r1706_pos	1132.7669107882575
r1707_pos	1122.237337438024
r1708_pos	1132.7669107882575
r1710_pos	1201.2639539314287
r1711_pos	1217.354069178967
r1713_pos	1201.2639539314287
r1715_pos	1250.083166998743
r1716_pos	1201.2639539314287
r1717_pos	1063.1555727280943
r1720_pos	1292.1669197938763
r1721_pos	1223.6698766507052
r1722_pos	1213.1403033004717
r1723_pos	1223.6698766507052
r1725_pos	1292.1669197938763
r1726_pos	1308.2570350414146
r1728_pos	1292.1669197938763
r1730_pos	1340.9861328611908
r1731_pos	1292.1669197938763
r1732_pos	1375.7047934629418
r1733_pos	1373.208153046396
r1734_pos	1375.7047934629418
r1735_pos	1375.704793462942
r1736_pos	1291.1176350722321
r1737_pos	1280.5880617219989
r1738_pos	1291.1176350722321
r1739_pos	1376.5575313340912
r1740_pos	1359.6146782154035
r1741_pos	1375.704793462942
r1742_pos	1375.7047934629418
r1743_pos	1359.6146782154035
r1744_pos	1376.5575313340912
r1745_pos	1376.5575313340912
r1746_pos	1359.6146782154035
r1747_pos	1307.2077503197706
r1748_pos	1304.7111099032247
r1749_pos	1307.2077503197706
r1750_pos	1307.2077503197706
r1751_pos	1291.1176350722321
r1752_pos	1212.0910185788277
r1753_pos	1222.620591929061
r1754_pos	1327.8586688629803
r1755_pos	1291.1176350722321
r1756_pos	1307.2077503197706
r1757_pos	1307.2077503197706
r1758_pos	1291.1176350722321
r1759_pos	1365.2649704687456
r1760_pos	1339.9368481395468
r1761_pos	1291.1176350722321
