	Ob-DHA-b_S132_L007_R1_001
r1743_pos	1399.6047228250945
r1744_pos	1406.4942388482823
r1745_pos	1406.4942388482823
r1746_pos	1399.6047228250943
r1747_pos	1364.9827961221213
r1748_pos	1361.8296728379305
r1749_pos	1364.9827961221213
r1750_pos	1364.9827961221213
r1751_pos	1344.3130627747419
r1752_pos	1277.4335110879774
r1753_pos	1289.0214027243894
r1754_pos	1372.3333601279078
r1755_pos	1344.3130627747419
r1756_pos	1364.9827961221213
r1757_pos	1364.9827961221213
r1758_pos	1344.3130627747419
r1759_pos	1406.4942388482823
r1760_pos	1389.856138862226
r1761_pos	1344.3130627747419
r1762_pos	1269.8555786170436
r1763_pos	1314.6754677943024
r1764_pos	1284.7694362544225
r1765_pos	1353.3949044857093
r1766_pos	1312.4483130413453
r1767_pos	1277.4335110879774
r1768_pos	1130.9760952369977
r1769_pos	1130.9760952369977
r1770_pos	1130.9760952369977
r1771_pos	1353.3949044857093
r1772_pos	1130.9760952369977
r1773_pos	1130.9760952369977
r1774_pos	1130.9760952369977
r1775_pos	1378.2682472258139
r1776_pos	1130.9760952369977
r1777_pos	1364.9827961221213
r1778_pos	1361.8296728379305
r1779_pos	1364.9827961221213
r1780_pos	1364.9827961221213
r1781_pos	1344.3130627747419
r1782_pos	1289.0214027243894
r1783_pos	1277.4335110879774
r1784_pos	1372.3333601279078
r1785_pos	1344.3130627747419
r1786_pos	1364.9827961221213
r1787_pos	1364.9827961221213
r1788_pos	1344.3130627747419
r1789_pos	1406.4942388482823
r1790_pos	1389.856138862226
r1791_pos	1344.3130627747419
r1792_pos	1092.4775026208201
r1796_pos	1321.0073921256526
r1797_pos	1265.7157320753
r1798_pos	1254.127840438888
r1799_pos	1265.7157320753
r1800_pos	1321.0073921256526
r1801_pos	1341.677125473032
r1803_pos	1321.0073921256526
r1805_pos	1366.5504682131368
r1806_pos	1321.0073921256526
r1807_pos	1406.4942388482823
r1808_pos	1406.4942388482823
r1809_pos	1406.4942388482823
r1810_pos	1406.4942388482823
r1811_pos	1135.0702370451218
r1812_pos	1344.3130627747419
r1813_pos	1130.9760952369977
r1814_pos	1308.3541712332212
r1815_pos	1308.3541712332212
r1816_pos	1406.4942388482823
r1817_pos	1308.3541712332212
r1818_pos	1135.0702370451218
r1819_pos	1308.3541712332212
r1820_pos	1406.4942388482823
r1821_pos	1135.0702370451218
r1822_pos	1292.097239434863
r1823_pos	1288.9441161506725
r1824_pos	1292.097239434863
r1825_pos	1292.097239434863
r1826_pos	1338.9608724678828
r1827_pos	1311.3150424427067
r1828_pos	1288.9441161506725
r1829_pos	1311.3150424427067
r1830_pos	1352.9710211444658
r1831_pos	1288.7687528774234
r1832_pos	1292.097239434863
r1833_pos	1338.9608724678828
r1834_pos	1356.2641130681982
r1835_pos	1316.9705821749676
r1836_pos	1338.9608724678828
r1837_pos	1270.7374140556642
r1841_pos	1266.5206662055696
r1842_pos	1211.2290061552171
r1843_pos	1199.641114518805
r1844_pos	1211.2290061552171
r1846_pos	1266.5206662055696
r1847_pos	1270.7374140556642
r1848_pos	1266.5206662055696
r1850_pos	1295.6107567957688
r1851_pos	1266.5206662055696
r1852_pos	1406.4942388482823
r1853_pos	1406.4942388482823
r1854_pos	1406.4942388482823
r1855_pos	1406.4942388482823
r1856_pos	1399.6047228250945
r1857_pos	1344.3130627747419
r1858_pos	1332.7251711383296
r1859_pos	1344.3130627747419
r1860_pos	1406.4942388482823
r1861_pos	1399.6047228250945
r1862_pos	1406.4942388482823
r1863_pos	1406.4942388482823
r1864_pos	1406.4942388482823
r1865_pos	1406.4942388482823
r1866_pos	1399.6047228250945
r1867_pos	1136.37088203529
r1871_pos	1357.4438427214332
r1872_pos	1302.1521826710805
r1873_pos	1290.5642910346685
r1874_pos	1302.1521826710805
r1876_pos	1357.4438427214332
r1877_pos	1378.1135760688126
r1879_pos	1357.4438427214332
r1880_pos	1402.9869188089172
r1881_pos	1357.4438427214332
r1882_pos	1406.4942388482823
r1883_pos	1406.4942388482823
r1884_pos	1406.4942388482823
r1885_pos	1406.4942388482823
r1886_pos	1406.4942388482823
r1887_pos	1406.4942388482823
r1888_pos	1406.4942388482823
r1889_pos	1406.4942388482823
r1890_pos	1406.4942388482823
r1891_pos	1406.4942388482823
r1892_pos	1406.4942388482823
r1893_pos	1406.4942388482823
r1894_pos	1406.4942388482823
r1895_pos	1406.4942388482823
r1896_pos	1406.4942388482823
r1897_pos	1406.4942388482823
r1898_pos	1406.4942388482823
r1899_pos	1406.4942388482823
r1900_pos	1406.4942388482823
r1901_pos	1399.6047228250943
r1902_pos	1344.3130627747419
r1903_pos	1332.7251711383296
r1904_pos	1344.3130627747419
r1905_pos	1406.4942388482823
r1906_pos	1399.6047228250943
r1907_pos	1406.4942388482823
r1908_pos	1406.4942388482823
r1909_pos	1399.6047228250945
r1910_pos	1406.4942388482823
r1911_pos	1406.4942388482823
r1912_pos	1138.325991018837
r1913_pos	1138.325991018837
r1914_pos	1165.603937848768
r1915_pos	1141.7409767985985
r1916_pos	1165.6845451547647
r1917_pos	1046.939559621579
r1918_pos	1046.939559621579
r1919_pos	1074.2175064515102
r1920_pos	1050.3545454013406
r1921_pos	1074.2981137575066
r1922_pos	1138.325991018837
r1923_pos	1138.325991018837
r1924_pos	1165.603937848768
r1925_pos	1131.5243189903936
r1926_pos	1165.6845451547647
r1928_pos	1229.7124224160948
r1929_pos	1256.990369246026
r1930_pos	1233.1274081958563
r1931_pos	1257.0709765520223
r1932_pos	1271.8733025197562
r1933_pos	1271.8733025197562
r1934_pos	1299.1512493496873
r1935_pos	1275.2882882995177
r1936_pos	1299.2318566556837
r1937_pos	1216.5816424694035
r1938_pos	1216.5816424694035
r1939_pos	1243.8595892993349
r1940_pos	1219.996628249165
r1941_pos	1243.9401966053313
r1942_pos	1204.9937508329915
r1943_pos	1204.9937508329915
r1944_pos	1232.2716976629226
r1945_pos	1208.408736612753
r1946_pos	1232.3523049689193
r1947_pos	1216.5816424694035
r1948_pos	1216.5816424694035
r1949_pos	1243.8595892993349
r1950_pos	1219.996628249165
r1951_pos	1243.9401966053313
r1952_pos	1193.2759718203142
r1953_pos	1193.2759718203142
r1954_pos	1220.5539186502456
r1955_pos	1196.6909576000758
r1956_pos	1220.634525956242
r1957_pos	1271.8733025197562
r1958_pos	1271.8733025197562
r1959_pos	1165.5168574464105
r1960_pos	1275.2882882995177
r1961_pos	1299.2318566556837
r1962_pos	1243.2221902566753
r1963_pos	1243.2221902566753
r1964_pos	1270.5001370866062
r1965_pos	1246.6371760364368
r1966_pos	1270.5807443926028
r1967_pos	1138.7892459002314
r1968_pos	1138.7892459002314
r1969_pos	1166.0671927301626
r1970_pos	1131.5243189903936
r1971_pos	1166.147800036159
r1972_pos	1271.8733025197562
r1973_pos	1271.8733025197562
r1974_pos	1299.1512493496873
r1975_pos	1275.2882882995177
r1976_pos	1299.2318566556837
r1977_pos	1229.7124224160948
r1978_pos	1229.7124224160948
r1979_pos	1256.990369246026
r1980_pos	1233.1274081958563
r1981_pos	1257.0709765520223
r1982_pos	1378.3168719853202
r1983_pos	1378.3168719853202
r1984_pos	1405.5948188152515
r1985_pos	1381.7318577650817
r1986_pos	1405.675426121248
r1987_pos	1271.8733025197562
r1988_pos	1271.8733025197562
r1989_pos	1299.1512493496873
r1990_pos	1275.2882882995177
r1991_pos	1299.2318566556837
r1992_pos	1484.580339875188
r1993_pos	1563.4501291645433
r1994_pos	1484.580339875188
r1995_pos	1301.8074770806722
r1996_pos	1586.4320383119361
r1997_pos	1637.480903249558
r1998_pos	1574.9045432025675
r1999_pos	1637.480903249558
r2000_pos	1623.459823255234
r2001_pos	1586.4320383119361
r2002_pos	1713.44229664729
r2003_pos	1642.5182379096514
r2004_pos	1692.7725632999104
r2005_pos	1667.3532026697037
r2006_pos	1738.3156393873944
r2007_pos	1692.7725632999104
r2008_pos	1569.9359795098762
r2009_pos	1403.5899862577216
r2010_pos	1403.5899862577216
r2011_pos	1569.9359795098762
r2012_pos	1403.5899862577216
r2013_pos	1493.9745861121446
r2014_pos	1403.5899862577216
r2015_pos	1493.9745861121446
r2016_pos	1557.3833272751463
r2017_pos	1403.5899862577216
r2018_pos	1569.9359795098762
r2019_pos	1459.6761858554369
r2020_pos	1549.2662461624968
r2021_pos	1580.9680622539452
r2022_pos	1594.809322249981
r2023_pos	1549.2662461624968
r2024_pos	1903.5980192407742
r2026_pos	1903.5980192407742
r2027_pos	1903.5980192407742
r2028_pos	1903.5980192407742
r2029_pos	1903.5980192407742
r2030_pos	1903.5980192407742
r2031_pos	1903.5980192407742
r2032_pos	1903.5980192407742
r2034_pos	1903.5980192407742
r2035_pos	1903.5980192407742
r2036_pos	1903.5980192407742
r2037_pos	1903.5980192407742
r2038_pos	1903.5980192407742
r2039_pos	1903.5980192407742
r2040_pos	1283.5923803121748
r2041_pos	1133.6993725573045
r2042_pos	1133.6993725573045
r2043_pos	1283.5923803121748
r2044_pos	1330.920450912762
r2045_pos	1510.1522555319311
r2046_pos	1280.439257027984
r2047_pos	1457.8173330242075
r2048_pos	1287.4927135747294
r2049_pos	1280.2638937547351
r2050_pos	1283.5923803121748
r2051_pos	1133.6993725573045
r2052_pos	1457.8173330242075
r2053_pos	1316.4722353518202
r2054_pos	1308.4657230522794
r2055_pos	1457.8173330242075
r2056_pos	1316.303570762289
r2057_pos	1313.1504474780982
r2058_pos	1316.303570762289
r2059_pos	1316.303570762289
r2060_pos	1295.6338374149095
r2061_pos	1240.3421773645568
r2062_pos	1228.7542857281449
r2063_pos	1240.3421773645568
r2064_pos	1323.6541347680752
r2065_pos	1295.6338374149095
r2066_pos	1316.303570762289
r2067_pos	1316.303570762289
r2068_pos	1295.6338374149095
r2069_pos	1380.4704443956239
r2070_pos	1341.1769135023937
r2071_pos	1295.6338374149095
r2073_pos	2173.6097225224808
r2079_neg	389.86347806504307
r2079_pos	389.86347806504307
r2080_neg	441.1034007834047
r2080_pos	441.1034007834047
r2081_neg	441.1034007834047
r2081_pos	441.1034007834047
r2082_neg	441.1034007834047
r2082_pos	441.1034007834047
r2083_neg	389.86347806504307
r2083_pos	389.86347806504307
r2084_neg	441.1034007834047
r2084_pos	441.1034007834047
r2085_neg	389.86347806504307
r2085_pos	389.86347806504307
r2086_neg	389.6955788020489
r2086_pos	389.6955788020489
r2087_neg	441.1034007834047
r2087_pos	441.1034007834047
r2088_neg	441.1034007834047
r2088_pos	441.1034007834047
r2089_neg	441.1034007834047
r2089_pos	441.1034007834047
r2090_neg	389.6955788020489
r2090_pos	389.6955788020489
r2091_neg	415.39948979272674
r2091_pos	415.39948979272674
r2092_neg	441.1034007834047
r2092_pos	441.1034007834047
r2093_neg	441.1034007834047
r2093_pos	441.1034007834047
r2094_neg	441.1034007834047
r2094_pos	441.1034007834047
r2095_neg	441.1034007834047
r2095_pos	441.1034007834047
r2096_neg	441.1034007834047
r2096_pos	441.1034007834047
r2097_neg	389.6955788020489
r2097_pos	389.6955788020489
r2098_neg	415.39948979272674
r2098_pos	415.39948979272674
r2099_neg	441.1034007834047
r2099_pos	441.1034007834047
r2100_neg	441.1034007834047
r2100_pos	441.1034007834047
r2101_neg	441.1034007834047
r2101_pos	441.1034007834047
r2102_neg	441.1034007834047
r2102_pos	441.1034007834047
r2103_neg	441.1034007834047
r2103_pos	441.1034007834047
r2104_neg	441.1034007834047
r2104_pos	441.1034007834047
r2105_neg	441.1034007834047
r2105_pos	441.1034007834047
r2106_neg	441.1034007834047
r2106_pos	441.1034007834047
r2107_neg	441.1034007834047
r2107_pos	441.1034007834047
r2108_neg	441.1034007834047
r2108_pos	441.1034007834047
r2109_neg	441.1034007834047
r2109_pos	441.1034007834047
r2110_neg	441.1034007834047
r2110_pos	441.1034007834047
r2111_neg	441.1034007834047
r2111_pos	441.1034007834047
r2112_neg	441.1034007834047
r2112_pos	441.1034007834047
r2113_neg	441.1034007834047
r2113_pos	441.1034007834047
r2114_neg	441.1034007834047
r2114_pos	441.1034007834047
r2115_neg	441.1034007834047
r2115_pos	441.1034007834047
r2116_neg	441.1034007834047
r2116_pos	441.1034007834047
r2117_neg	441.1034007834047
r2117_pos	441.1034007834047
r2118_neg	441.1034007834047
r2118_pos	441.1034007834047
r2119_neg	441.1034007834047
r2119_pos	441.1034007834047
r2120_neg	441.1034007834047
r2120_pos	441.1034007834047
r2121_neg	441.1034007834047
r2121_pos	441.1034007834047
r2122_neg	441.1034007834047
r2122_pos	441.1034007834047
r2123_neg	441.1034007834047
r2123_pos	441.1034007834047
r2124_neg	441.1034007834047
r2124_pos	441.1034007834047
r2125_neg	415.56738905572104
r2125_pos	415.56738905572104
r2126_neg	441.1034007834047
r2126_pos	441.1034007834047
r2127_neg	415.39948979272674
r2127_pos	415.39948979272674
r2128_neg	441.1034007834047
r2128_pos	441.1034007834047
r2129_neg	441.1034007834047
r2129_pos	441.1034007834047
r2130_neg	441.1034007834047
r2130_pos	441.1034007834047
r2131_neg	441.1034007834047
r2131_pos	441.1034007834047
r2132_neg	441.1034007834047
r2132_pos	441.1034007834047
r2133_neg	441.1034007834047
r2133_pos	441.1034007834047
r2136_pos	393.90138082280237
r2137_neg	346.89507094051834
r2137_pos	474.1142910919553
r2139_neg	1479.611909675296
r2139_pos	2239.8583626177215
r2140_neg	1333.7866339900131
r2140_pos	2189.707916510241
r2141_neg	1333.7866339900131
r2141_pos	2189.707916510241
r2142_neg	1479.7831835529043
r2142_pos	2189.707916510241
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1479.7831835529043
r2144_pos	0.0
r2145_neg	1479.7831835529043
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4654.529902170723
r2193_neg	2189.707916510241
r2193_pos	2239.8583626177215
r2194_neg	1378.0874615197436
r2194_pos	1378.0874615197436
r2195_neg	1378.0874615197436
r2195_pos	1378.0874615197436
r2196_neg	2189.7079165102405
r2196_pos	2189.7079165102405
r2197_neg	1342.200245366375
r2197_pos	1342.200245366375
r2198_neg	2189.7079165102405
r2198_pos	2189.7079165102405
r2199_neg	2189.7079165102405
r2199_pos	2189.7079165102405
r2200_neg	2189.7079165102405
r2200_pos	2189.7079165102405
r2201_neg	2189.707916510241
r2201_pos	2189.707916510241
r2202_neg	2189.7079165102405
r2202_pos	2189.7079165102405
r2308_neg	1409.734396173023
r2308_pos	1409.734396173023
r2309_neg	1341.925154753824
r2309_pos	1341.925154753824
r2310_neg	1342.200245366375
r2310_pos	1342.200245366375
r2311_neg	1342.200245366375
r2311_pos	1342.200245366375
r2312_neg	1409.734396173023
r2312_pos	1409.734396173023
r2313_neg	586.4179077075466
r2313_pos	586.4179077075466
r2314_neg	1433.9255788514122
r2314_pos	1433.9255788514122
r2315_neg	1433.9255788514124
r2315_pos	1433.9255788514124
r2316_neg	1433.9255788514122
r2316_pos	1433.9255788514122
r2317_neg	1433.9255788514122
r2317_pos	1433.9255788514122
r2318_neg	1433.9255788514122
r2318_pos	1433.9255788514122
r2319_neg	1433.9255788514124
r2319_pos	1433.9255788514124
r2320_neg	1433.9255788514124
r2320_pos	1433.9255788514124
r2321_neg	1433.9255788514124
r2321_pos	1433.9255788514124
r2322_neg	1433.9255788514124
r2322_pos	1433.9255788514124
r2323_neg	1433.9255788514124
r2323_pos	1433.9255788514124
r2324_neg	1433.9255788514124
r2324_pos	1433.9255788514124
r2325_neg	1433.9255788514124
r2325_pos	1433.9255788514124
r2326_neg	728.2936873000643
r2326_pos	728.2936873000643
r2327_neg	1433.9255788514124
r2327_pos	1433.9255788514124
r2328_neg	728.2936873000643
r2328_pos	728.2936873000643
r2329_neg	1433.9255788514124
r2329_pos	1433.9255788514124
r2330_neg	1433.9255788514124
r2330_pos	1433.9255788514124
r2331_neg	586.4179077075466
r2331_pos	586.4179077075466
r2332_neg	1433.9255788514124
r2332_pos	1433.9255788514124
r2333_neg	1433.9255788514124
r2333_pos	1433.9255788514124
r2334_neg	1433.9255788514124
r2334_pos	1433.9255788514124
r2335_neg	1433.9255788514124
r2335_pos	1433.9255788514124
r2338_neg	1342.200245366375
r2338_pos	1342.200245366375
r2341_neg	1998.815962628444
r2341_pos	2002.3253524590127
r2342_neg	1179.260110239096
r2342_pos	1182.7695000696644
r2343_neg	1180.0811503656792
r2343_pos	1183.5905401962475
r2344_neg	1998.815962628444
r2344_pos	2002.3253524590127
r2346_neg	1433.9255788514124
r2346_pos	1433.9255788514124
r2347_neg	2189.7079165102405
r2347_pos	2189.7079165102405
r2352_neg	2189.7079165102405
r2352_pos	2189.7079165102405
r2353_neg	1998.815962628444
r2353_pos	2002.3253524590127
r2354_neg	1433.9255788514124
r2354_pos	1433.9255788514124
r2355_neg	1433.9255788514124
r2355_pos	1433.9255788514124
r2356_neg	1433.9255788514124
r2356_pos	1433.9255788514124
r2357_neg	1433.9255788514124
r2357_pos	1433.9255788514124
r2358_neg	1433.9255788514124
r2358_pos	1433.9255788514124
r2359_neg	1433.9255788514124
r2359_pos	1433.9255788514124
r2360_neg	1433.9255788514124
r2360_pos	1433.9255788514124
r2361_neg	1243.0336249696156
r2361_pos	1246.5430148001842
r2362_neg	1433.9255788514124
r2362_pos	1433.9255788514124
r2363_neg	1243.0336249696156
r2363_pos	1246.5430148001842
r2364_neg	1433.9255788514124
r2364_pos	1433.9255788514124
r2365_neg	1433.9255788514124
r2365_pos	1433.9255788514124
r2366_neg	1433.9255788514124
r2366_pos	1433.9255788514124
r2367_neg	1433.9255788514124
r2367_pos	1433.9255788514124
r2368_neg	1433.9255788514124
r2368_pos	1433.9255788514124
r2369_neg	1433.9255788514124
r2369_pos	1433.9255788514124
r2370_pos	425.0688950243265
r2371_neg	2126.2477108025205
r2371_pos	2126.2477108025205
r2372_neg	2126.2477108025205
r2372_pos	2126.2477108025205
r2373_neg	2009.328996591553
r2373_pos	2009.328996591553
r2374_neg	2126.2477108025205
r2374_pos	2126.2477108025205
r2375_neg	2015.7147552425545
r2375_pos	2015.7147552425545
r2376_neg	2126.2477108025205
r2376_pos	2126.2477108025205
r2377_neg	2009.328996591553
r2377_pos	2009.328996591553
r2378_neg	2015.7147552425545
r2378_pos	2015.7147552425545
r2379_neg	2009.328996591553
r2379_pos	2009.328996591553
r2380_neg	2131.429510485109
r2380_pos	2131.429510485109
r2381_pos	2199.725746610113
r2382_pos	2199.741732948475
r2384_pos	2199.8038840555873
r2385_pos	2199.725746610113
r2386_pos	2199.741732948475
r2387_pos	2199.8038840555873
r2388_pos	2199.8038840555873
r2389_pos	2199.725746610113
r2390_pos	2199.741732948475
r2391_pos	2199.8038840555873
r2392_pos	2199.8038840555873
r2393_pos	2126.2477108025205
r2394_pos	2850.0
r2395_pos	1472.2557371229263
r2396_pos	1472.0996305593703
r2397_pos	2311.029810589257
r2398_pos	1172.451853067339
r2399_pos	1472.2557371229263
r2400_pos	1472.09963055937
r2401_pos	2311.0298105892566
r2402_pos	1172.451853067339
r2403_pos	1472.2557371229263
r2404_pos	1472.2557371229263
r2405_pos	2311.0298105892566
r2406_pos	2511.8913557179976
r2407_pos	2511.891355717997
r2408_pos	2511.891355717997
r2409_pos	2311.029810589257
r2410_pos	1784.2651555035588
r2411_pos	1784.2651555035584
r2412_pos	1672.922149047222
r2413_pos	2511.8913557179976
r2416_pos	2311.029810589257
r2419_pos	340.7585070766618
r2420_neg	2131.429510485109
r2420_pos	2131.429510485109
r2425_pos	2890.439554734513
r2433_pos	2181.0610798738285
r2434_pos	13753.820869972826
r2435_pos	13086.332617762337
r2437_pos	3121.789395958793
r2439_pos	1050.3792849527401
r2443_pos	4061.3068162987684
r2444_pos	4845.828330458532
r2447_pos	1315.3812349015423
r2449_pos	1320.9960274624855
r2465_pos	2173.6097225224808
r2471_pos	575.3381240647079
r2472_pos	5121.667016667618
r2473_pos	353.90525841047946
r2497_pos	7256.864942514973
r2498_pos	0.0
r2499_pos	4845.828330458531
r2501_pos	4845.828330458532
r2502_pos	0.0
r2503_pos	4845.828330458531
r2505_pos	4654.529902170723
r2506_neg	2967.96841947016
r2506_pos	2967.96841947016
r2507_neg	2850.0
r2507_pos	2850.0
r2508_neg	3800.0
r2508_pos	2850.0
r2509_neg	2375.0
r2509_pos	2375.0
r2510_neg	2090.9805083381384
r2510_pos	0.0
r2511_neg	3800.0
r2511_pos	5123.889075235696
r2512_pos	3800.0
r2513_pos	3800.0
r2514_neg	3800.0
r2514_pos	24264.57177916935
r2515_pos	3800.0
r2516_neg	2047.0344669278015
r2516_pos	2532.584030156579
r2517_pos	68290.59263597622
r2518_pos	7932.798141880222
r2519_neg	2053.8728932919657
r2519_pos	2053.8728932919657
r2520_neg	478.6062383392377
r2520_pos	369.2772417476847
r2521_neg	2017.96841947016
r2521_pos	2017.96841947016
r2525_neg	573.1200063972638
r2525_pos	721.4242301664533
r2526_neg	573.1200063972638
r2526_pos	707.4009045938824
r2532_neg	573.1200063972638
r2532_pos	721.8874850478478
r2534_neg	637.2868800305989
r2534_pos	707.4009045938824
r2535_neg	597.9933491373685
r2535_pos	938.4669409706278
r2537_neg	5110.926955669489
r2537_pos	0.0
r2538_neg	0.0
r2538_pos	24264.571779169353
r2539_neg	26.05700427168783
r2539_pos	52.297481390509915
sink_5hpet(c)_neg	2375.0
sink_5hpet(c)_pos	95.11800760822568
sink_c101coa(c)_neg	12406.722264712662
sink_c101coa(c)_pos	0.0
sink_c81coa(c)_neg	12406.722264712662
sink_c81coa(c)_pos	0.0
sink_citr(c)_pos	12176.880444154933
