	WT-911-d_S144_L007_R1_001
r0744_pos	65318.56594255229
r0747_neg	11003.53508181835
r0747_pos	2106.379872289818
r0750_neg	65498.51338550767
r0750_pos	2106.379872289818
r0752_neg	834.7549594619866
r0752_pos	0.0
r0753_pos	834.7549594619866
r0754_neg	834.7549594619866
r0754_pos	0.0
r0755_pos	834.7549594619866
r0756_neg	834.7549594619866
r0756_pos	0.0
r0757_pos	834.7549594619866
r0758_neg	519.8749762143515
r0758_pos	0.0
r0774_neg	9.630651066764399
r0774_pos	9.630651066764399
r0779_pos	12024.991726723416
r0780_neg	75488.20167822632
r0780_pos	264.3423463276527
r0781_neg	0.0
r0781_pos	75488.20167822627
r0782_pos	10796.6577273875
r0783_neg	475.3523108387028
r0783_pos	5020.583247879024
r0784_neg	1281.538585255617
r0784_pos	1288.042675241526
r0787_pos	3355.5861210294197
r0788_neg	16091.192451013903
r0788_pos	12813.132031917547
r0789_neg	16091.192451013905
r0789_pos	12813.132031917547
r0791_neg	18766.4912128376
r0791_pos	5340.365682363647
r0792_neg	6874.153126358111
r0792_pos	834.493017734938
r0795_pos	8804.492715085167
r0796_neg	0.0
r0796_pos	6451.570913426858
r0797_neg	4024.892311216003
r0797_pos	63456.46426602054
r0801_neg	1876.410038872897
r0801_pos	1369.664052345317
r0809_neg	1177.6810830176264
r0809_pos	1177.6810830176264
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8072.5992918421
r0817_neg	1126.3813710451113
r0817_pos	1081.5088667463215
r0818_pos	6616.224020003824
r0819_neg	450.5807384043785
r0819_pos	577.4803643930051
r0821_neg	450.5807384043785
r0821_pos	450.5807384043785
r0822_neg	450.5807384043785
r0822_pos	450.5807384043785
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	450.5807384043785
r0829_pos	450.5807384043785
r0830_neg	450.5807384043785
r0830_pos	450.5807384043785
r0834_neg	600.7743178725046
r0834_pos	600.7743178725046
r0835_neg	600.7743178725046
r0835_pos	600.7743178725046
r0836_neg	600.7743178725046
r0836_pos	600.7743178725046
r0838_neg	4708.536587086517
r0838_pos	4959.628116647634
r0839_neg	2160.9680273107556
r0839_pos	3879.4776680879218
r0840_neg	2468.5242678175987
r0840_pos	2468.5242678175987
r0841_neg	2468.5242678175987
r0841_pos	2468.5242678175987
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19517.288634345317
r0853_pos	5840.5503087863535
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14422.098498067235
r0870_pos	0.0
r0871_neg	9664.89156160592
r0871_pos	9.336966025599224
r0879_pos	687.9310628982233
r0881_pos	1415.6316671502836
r0885_neg	443.0314173913197
r0885_pos	569.9310433799463
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.6493418858956606
r0892_pos	11625.426082716303
r0899_neg	4976.194341955077
r0899_pos	1452.6631095082926
r0907_neg	0.0
r0907_pos	23839.96746677137
r0908_neg	24563.3510622819
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24563.351062281898
r0911_neg	10225.220322037274
r0911_pos	5431.862803500792
r0913_neg	2026.8996259886267
r0913_pos	2026.8996259886267
r0915_neg	2050.1935794681262
r0915_pos	2050.1935794681262
r0917_neg	1191.2292187427415
r0917_pos	1191.2292187427415
r0921_pos	4142.955419667314
r0924_pos	8895.270593048592
r0925_pos	0.0
r0926_pos	11179.193628767023
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1268.236978506383
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.411660112117087
r0940_pos	6850.888162498787
r0941_neg	14478.417011490177
r0941_pos	4250.532084977668
r0942_neg	971.5139348482913
r0942_pos	971.5139348482913
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1192.0267559973065
r0946_pos	2076.3813710451113
r0950_pos	5912.731195283853
r0954_neg	0.0
r0954_pos	18464.198976747437
r0960_neg	2969.076251093512
r0960_pos	2969.076251093512
r0961_pos	2077.325988120848
r0962_pos	3758.526061102263
r0963_pos	1337.03150755925
r0968_pos	19517.288634345317
r0970_neg	0.0
r0970_pos	7281.006751808158
r0973_neg	4016.080997275448
r0973_pos	0.0
r0974_neg	2071.5453099197557
r0974_pos	2071.5453099197557
r0975_pos	4142.955419667314
r0983_pos	2091.382772344705
r0984_neg	2091.382772344705
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7281.006751808159
r0990_neg	3234.010800469194
r0990_pos	4976.194341955081
r0993_pos	4190.321456716132
r0994_neg	4706.677981376815
r0994_pos	4706.677981376815
r0995_neg	1665.2952090321105
r0995_pos	1665.2952090321105
r0997_pos	14090.749237665108
r0998_neg	2399.4050631445252
r0998_pos	5255.391116070348
r0999_neg	3109.1098541124143
r0999_pos	5255.391116070348
r1007_neg	0.0
r1007_pos	312.83691939740197
r1008_pos	300.73538773748294
r1010_neg	4016.080997275448
r1010_pos	32499.030259449875
r1011_pos	75360.87708062772
r1012_pos	75360.87708062772
r1013_pos	71808.87318586312
r1014_pos	71808.87318586312
r1015_pos	991.2930648513544
r1017_pos	7839.5501030705855
r1018_neg	4706.677981376815
r1018_pos	4706.677981376815
r1019_neg	3234.0108004691942
r1019_pos	4184.010800469194
r1020_neg	68148.22782736173
r1020_pos	8213.634175384434
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7945.270593048592
r1025_pos	7945.270593048593
r1026_pos	3345.6380090503153
r1028_pos	3345.638009050316
r1029_pos	7930.89882249639
r1030_neg	22.515502601257065
r1030_pos	11.807656014842745
r1043_pos	1569.5455923923084
r1044_pos	1569.5455923923084
r1045_pos	1450.2702543990606
r1050_neg	10994.168324856499
r1050_pos	1900.0
r1051_neg	2135.506236474236
r1051_pos	2135.506236474236
r1052_pos	2135.506236474236
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46217.58255212967
r1080_pos	0.0
r1088_neg	1481.4609179883903
r1088_pos	1598.05446307075
r1090_pos	966.5080215519006
r1106_neg	4976.194341955081
r1106_pos	4976.194341955079
r1109_neg	5103.402302400127
r1109_pos	4181.991451113325
r1116_neg	13999.7834197385
r1116_pos	14437.027499139704
r1117_neg	5090.057269155898
r1117_pos	2536.9864404758478
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1210.9680273107556
r1144_pos	2160.6773986604967
r1147_neg	2026.8996259886267
r1147_pos	2026.8996259886267
r1148_neg	12465.403395228177
r1148_pos	0.0
r1150_pos	7189.930332504184
r1154_neg	4245.028210419951
r1154_pos	18510.155034184747
r1155_pos	921.5002939815448
r1156_neg	439.8330034002949
r1156_pos	4166.231421636204
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4159.6149561942475
r1163_pos	1216.8651291525337
r1164_pos	8287.224430486718
r1167_pos	8287.224430486718
r1168_pos	8287.224430486716
r1172_pos	8287.224430486718
r1173_pos	0.0
r1177_pos	8287.224430486718
r1178_pos	0.0
r1179_pos	8287.224430486716
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11239.558737871772
r1253_pos	0.0
r1254_pos	22.23621087185803
r1255_pos	8287.224430486718
r1257_pos	5129.805501882738
r1259_pos	7.212459751295412
r1260_pos	5121.076978950707
r1262_pos	312.83691939740197
r1291_neg	1730.9873993380563
r1291_pos	4763.793872240681
r1292_neg	4976.19434195508
r1292_pos	4662.78205226431
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5129.805501882738
r1318_pos	9972.640099638793
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.22958550538831
r1377_neg	1159.7457343432948
r1377_pos	1159.7457343432948
r1378_neg	1159.7457343432948
r1378_pos	1159.7457343432948
r1380_neg	475.3523108387028
r1380_pos	75488.2016782263
r1381_neg	75488.2016782263
r1381_pos	234.7471879966342
r1384_neg	1558.0013192422348
r1384_pos	4851.788427062719
r1396_pos	3153.5344151154536
r1397_pos	3153.5344151154536
r1400_pos	2660.1692469726518
r1401_pos	3470.3748414292586
r1418_neg	3238.8874262199392
r1418_pos	3284.3454304078655
r1421_neg	21366.093469069856
r1421_pos	4.323295523022193
r1423_pos	1360.8800637765912
r1427_pos	2526.222939520024
r1428_neg	2654.272715716236
r1428_pos	2654.272715716236
r1429_neg	2654.272715716236
r1429_pos	1900.0
r1431_pos	2806.112252890322
r1432_pos	0.0
r1433_pos	297.3842379424239
r1434_pos	4344.151663248612
r1435_pos	5298.02465687649
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24144.206500246793
r1444_pos	24853.634803602643
r1445_pos	24853.63480360265
r1446_pos	18440.747043375362
r1447_pos	4875.337827788434
r1448_pos	4873.862349779443
r1449_pos	4875.337827788432
r1450_pos	4873.862349779439
r1451_pos	4875.337827788431
r1453_neg	13389.197529239455
r1453_pos	12423.907784123503
r1454_pos	921.5002939815447
r1455_pos	2526.222939520024
r1456_pos	2526.222939520024
r1459_neg	7952.7486593933845
r1459_pos	17396.317450172508
r1464_neg	1305.625635186021
r1464_pos	1305.625635186021
r1466_neg	24615.74555562874
r1466_pos	0.0
r1467_neg	1662.8730240550613
r1467_pos	48435.61795077506
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24615.74555562874
r1488_neg	0.0
r1488_pos	18153.89855823185
r1492_pos	1344.4387158038141
r1493_pos	1268.6326621253088
r1495_pos	4190.321456716133
r1497_pos	1389.474791971244
r1498_pos	1389.474791971244
r1499_pos	1472.5353431034985
r1500_pos	1472.5353431034985
r1512_pos	2020.144218147596
r1514_pos	3242.86554438127
r1515_pos	3297.641381379004
r1516_pos	3335.211390529932
r1517_pos	4189.520004357578
r1518_pos	3335.211390529932
r1519_pos	3329.018522056239
r1520_pos	3335.211390529932
r1521_pos	3335.211390529932
r1522_pos	3233.4202563050876
r1523_pos	3329.3969513065504
r1525_pos	3335.211390529931
r1527_pos	4189.52000435758
r1528_pos	4976.19434195508
r1529_pos	3329.3969513065504
r1530_pos	3629.6888793405337
r1536_pos	9347.730883241808
r1538_pos	1299.0930382278857
r1540_pos	730.8313556287593
r1544_neg	898.9842071460628
r1544_pos	898.9842071460628
r1546_neg	1084.7986734296019
r1546_pos	969.7790113061155
r1547_neg	1008.4362873985772
r1547_pos	1146.078372844943
r1548_neg	928.4235872442996
r1548_pos	923.9853541671891
r1549_neg	1008.4362873985772
r1549_pos	1112.0692693972892
r1551_neg	1084.7986734296019
r1551_pos	924.4362281204969
r1552_neg	977.6551699539621
r1552_pos	927.1211015065
r1553_neg	922.2323554625359
r1553_pos	927.1211015065
r1554_neg	1084.7986734296019
r1554_pos	1112.0692693972892
r1556_neg	1138.371300927397
r1556_pos	951.2483104428354
r1557_neg	1084.7986734296019
r1557_pos	1112.0692693972892
r1559_neg	963.2482770818411
r1559_pos	832.8096380715359
r1560_neg	1081.662926090291
r1560_pos	875.4675478711513
r1561_neg	1005.3005400592663
r1561_pos	1051.7669094099788
r1562_neg	962.7092654420128
r1562_pos	829.6738907322249
r1563_neg	1005.3005400592663
r1563_pos	1017.7578059623249
r1564_neg	928.9625988841279
r1564_pos	879.0863871480967
r1565_neg	1081.662926090291
r1565_pos	830.1247646855328
r1566_neg	977.6551699539621
r1566_pos	832.8096380715359
r1567_neg	774.6253502119127
r1567_pos	774.6253502119127
r1568_neg	1081.662926090291
r1568_pos	1017.7578059623249
r1569_neg	963.2482770818411
r1569_pos	878.9804077032865
r1570_neg	1135.235553588086
r1570_pos	856.9368470078712
r1571_neg	1081.662926090291
r1571_pos	1017.7578059623249
r1573_neg	1084.7986734296019
r1573_pos	964.8902652621513
r1574_neg	1008.4362873985772
r1574_pos	1014.2379524263285
r1575_neg	942.508365791876
r1575_pos	919.0966081232249
r1576_neg	1008.4362873985772
r1576_pos	1014.2379524263285
r1578_neg	1084.7986734296019
r1578_pos	919.5474820765328
r1579_neg	1023.7472653335606
r1579_pos	922.2323554625359
r1580_neg	774.6253502119127
r1580_pos	774.6253502119127
r1581_neg	1084.7986734296019
r1581_pos	1090.6003384573532
r1583_neg	1138.371300927397
r1583_pos	946.3595643988712
r1584_neg	1084.7986734296019
r1584_pos	1090.6003384573532
r1585_neg	1084.7986734296019
r1585_pos	1064.0904747410798
r1586_neg	1008.4362873985772
r1586_pos	1014.2379524263285
r1587_neg	1003.2597510372511
r1587_pos	1009.0614160650025
r1588_neg	1008.4362873985772
r1588_pos	1014.2379524263285
r1589_neg	928.9625988841279
r1589_pos	928.9625988841279
r1590_neg	1084.7986734296019
r1590_pos	1018.7476915554613
r1591_neg	977.6551699539621
r1591_pos	1021.4325649414644
r1592_neg	922.2323554625359
r1592_pos	963.2482770818411
r1593_neg	1084.7986734296019
r1593_pos	1090.6003384573532
r1594_neg	973.0257691697697
r1594_pos	973.0257691697697
r1595_neg	1138.371300927397
r1595_pos	1045.5597738777997
r1596_neg	1084.7986734296019
r1596_pos	1090.6003384573532
r1597_neg	960.6653249285334
r1597_pos	960.6653249285334
r1598_neg	955.4887885672074
r1598_pos	955.4887885672074
r1599_neg	960.6653249285334
r1599_pos	960.6653249285334
r1600_neg	1027.0696937292264
r1600_pos	1093.7823857672627
r1602_neg	1066.4051751331758
r1602_pos	1084.7986734296019
r1603_neg	964.8902652621513
r1603_pos	1084.7986734296019
r1604_neg	1037.0277109595581
r1604_pos	1037.0277109595581
r1605_neg	1064.0904747410798
r1605_pos	1090.6003384573532
r1606_neg	1090.6003384573532
r1606_pos	1090.6003384573532
r1607_neg	1037.0277109595581
r1607_pos	1037.0277109595581
r1608_neg	879.1264025361827
r1608_pos	879.1264025361827
r1609_neg	884.3029388975087
r1609_pos	884.3029388975087
r1610_neg	1017.419999736238
r1610_pos	1017.419999736238
r1611_neg	960.6653249285334
r1611_pos	960.6653249285334
r1612_neg	1242.7045366720033
r1612_pos	1008.4362873985772
r1613_neg	1014.2379524263285
r1613_pos	1008.4362873985772
r1614_neg	960.6653249285334
r1614_pos	960.6653249285334
r1615_neg	1014.2379524263285
r1615_pos	1014.2379524263285
r1616_neg	1014.2379524263285
r1616_pos	1014.2379524263285
r1617_neg	960.6653249285334
r1617_pos	960.6653249285334
r1618_neg	879.1264025361827
r1618_pos	783.8638306600128
r1619_neg	981.2760365902999
r1619_pos	783.8638306600128
r1620_neg	783.8638306600128
r1620_pos	783.8638306600128
r1621_neg	1020.6115179942495
r1621_pos	1003.2597510372511
r1622_neg	919.0966081232249
r1622_pos	783.8638306600128
r1623_neg	955.4887885672074
r1623_pos	783.8638306600128
r1624_neg	1009.0614160650025
r1624_pos	783.8638306600128
r1625_neg	1009.0614160650025
r1625_pos	1009.0614160650025
r1626_neg	955.4887885672074
r1626_pos	783.8638306600128
r1627_neg	1017.419999736238
r1627_pos	1017.419999736238
r1628_neg	960.6653249285334
r1628_pos	960.6653249285334
r1629_neg	1208.6954332243497
r1629_pos	1008.4362873985772
r1630_neg	1014.2379524263285
r1630_pos	1008.4362873985772
r1631_neg	960.6653249285334
r1631_pos	960.6653249285334
r1632_neg	1014.2379524263285
r1632_pos	1014.2379524263285
r1633_neg	1014.2379524263285
r1633_pos	1014.2379524263285
r1634_neg	960.6653249285334
r1634_pos	960.6653249285334
r1635_neg	971.9477458901129
r1635_pos	981.7269105436078
r1636_neg	1070.0240144101213
r1636_pos	984.4117839296109
r1637_neg	933.2698853437759
r1637_pos	933.2698853437759
r1638_neg	1093.7823857672627
r1638_pos	1093.7823857672627
r1639_neg	928.9625988841279
r1639_pos	928.9625988841279
r1640_neg	1147.3550132650578
r1640_pos	1008.5389928659462
r1641_neg	1093.7823857672627
r1641_pos	1093.7823857672627
r1642_neg	1021.0623919475574
r1642_pos	1084.7986734296019
r1643_neg	919.5474820765328
r1643_pos	971.9477458901129
r1644_neg	1037.0277109595581
r1644_pos	784.6672599529445
r1645_neg	1018.7476915554613
r1645_pos	971.9477458901129
r1646_neg	1090.6003384573532
r1646_pos	1090.6003384573532
r1647_neg	1037.0277109595581
r1647_pos	784.6672599529445
r1648_neg	922.2323554625359
r1648_pos	1023.7472653335606
r1649_neg	1084.7986734296019
r1649_pos	1208.6954332243497
r1650_neg	1021.4325649414644
r1650_pos	1069.918034965311
r1651_neg	1138.371300927397
r1651_pos	1047.874474269896
r1652_neg	1084.7986734296019
r1652_pos	1208.6954332243497
r1653_neg	1084.7986734296019
r1653_pos	1090.6003384573532
r1654_neg	963.2482770818411
r1654_pos	963.2482770818411
r1655_neg	1138.371300927397
r1655_pos	946.3595643988712
r1656_neg	1084.7986734296019
r1656_pos	1090.6003384573532
r1657_neg	1090.6003384573532
r1657_pos	1090.6003384573532
r1658_neg	1090.6003384573532
r1658_pos	1090.6003384573532
r1659_neg	1037.0277109595581
r1659_pos	1037.0277109595581
r1660_neg	1144.1729659551484
r1660_pos	1045.5597738777997
r1661_neg	1090.6003384573532
r1661_pos	1090.6003384573532
r1662_neg	1090.6003384573532
r1662_pos	1090.6003384573532
r1664_neg	1965.7902442997122
r1664_pos	1503.1909329255782
r1665_neg	1342.7778652853049
r1665_pos	1412.818250043891
r1666_neg	1081.5088667463215
r1666_pos	1503.2641704199925
r1667_neg	1920.6576619624266
r1667_pos	1363.56219992335
r1668_neg	1354.4220153377678
r1668_pos	1223.193123329635
r1669_neg	1081.5088667463215
r1669_pos	1363.6354374177645
r1670_neg	1236.7911838068428
r1670_pos	1969.73687304763
r1671_neg	1085.090429842893
r1671_pos	1380.5294097072524
r1672_pos	1225.6845044137694
r1673_pos	1314.3940700683052
r1674_pos	1225.6845044137694
r1675_pos	1320.6318011503845
r1676_pos	1244.2694151193598
r1677_pos	1239.0928787580337
r1678_pos	1244.2694151193598
r1679_pos	1181.6213341281277
r1680_pos	1320.6318011503845
r1681_pos	1328.462517248524
r1682_pos	1328.462517248524
r1683_pos	1320.6318011503845
r1684_pos	1225.6845044137694
r1685_pos	1352.589726184859
r1686_pos	1320.6318011503845
r1687_pos	1225.6845044137694
r1690_pos	1226.3203377154205
r1691_pos	1149.9579516843955
r1692_pos	1144.7814153230697
r1693_pos	1149.9579516843955
r1695_pos	1226.3203377154205
r1696_pos	1274.091300185464
r1698_pos	1226.3203377154205
r1700_pos	1279.8929652132153
r1701_pos	1226.3203377154205
r1702_pos	1340.265869259991
r1705_pos	1315.7430551064203
r1706_pos	1239.3806690753956
r1707_pos	1234.2041327140696
r1708_pos	1239.3806690753956
r1710_pos	1315.7430551064203
r1711_pos	1363.514017576464
r1713_pos	1315.7430551064203
r1715_pos	1369.3156826042155
r1716_pos	1315.7430551064203
r1717_pos	1225.6845044137694
r1720_pos	1414.943264585349
r1721_pos	1338.580878554324
r1722_pos	1333.4043421929982
r1723_pos	1338.580878554324
r1725_pos	1414.943264585349
r1726_pos	1462.7142270553925
r1728_pos	1414.943264585349
r1730_pos	1468.5158920831439
r1731_pos	1414.943264585349
r1732_pos	1527.144688442485
r1733_pos	1524.008941103174
r1734_pos	1527.144688442485
r1735_pos	1527.144688442485
r1736_pos	1401.9469870424616
r1737_pos	1396.7704506811356
r1738_pos	1401.9469870424616
r1739_pos	1535.0640478811908
r1740_pos	1478.3093730734863
r1741_pos	1527.144688442485
r1742_pos	1527.144688442485
r1743_pos	1478.3093730734863
r1744_pos	1531.8820005712814
r1745_pos	1531.8820005712814
r1746_pos	1478.3093730734863
r1747_pos	1450.78230241146
r1748_pos	1447.646555072149
r1749_pos	1450.78230241146
r1750_pos	1450.78230241146
r1751_pos	1401.9469870424616
r1752_pos	1320.4080646501109
r1753_pos	1325.584601011437
r1754_pos	1458.7016618501664
r1755_pos	1401.9469870424616
r1756_pos	1450.78230241146
r1757_pos	1450.78230241146
r1758_pos	1401.9469870424616
r1759_pos	1455.5196145402567
r1760_pos	1455.5196145402567
r1761_pos	1401.9469870424616
r1762_pos	1369.7052493582278
r1763_pos	1403.990927555941
r1764_pos	1383.7900279058042
r1765_pos	1445.6057660501342
r1766_pos	1396.7704506811356
r1767_pos	1320.4080646501109
r1768_pos	1225.145492773941
r1769_pos	1225.145492773941
r1770_pos	1225.145492773941
r1771_pos	1445.6057660501342
r1772_pos	1225.145492773941
r1773_pos	1225.145492773941
r1774_pos	1225.145492773941
r1775_pos	1450.3430781789307
r1776_pos	1225.145492773941
r1777_pos	1450.78230241146
r1778_pos	1447.646555072149
r1779_pos	1450.78230241146
r1780_pos	1450.78230241146
r1781_pos	1401.9469870424616
r1782_pos	1325.584601011437
r1783_pos	1320.4080646501109
r1784_pos	1458.7016618501664
r1785_pos	1401.9469870424616
r1786_pos	1450.78230241146
r1787_pos	1450.78230241146
r1788_pos	1401.9469870424616
r1789_pos	1455.5196145402567
r1790_pos	1455.5196145402567
r1791_pos	1401.9469870424616
r1792_pos	1181.6213341281277
r1796_pos	1377.9224835734954
r1797_pos	1301.5600975424707
r1798_pos	1296.3835611811446
r1799_pos	1301.5600975424707
r1800_pos	1377.9224835734954
r1801_pos	1425.693446043539
r1803_pos	1377.9224835734954
r1805_pos	1431.4951110712905
r1806_pos	1377.9224835734954
r1807_pos	1527.144688442485
r1808_pos	1524.0089411031736
r1809_pos	1527.144688442485
r1810_pos	1527.144688442485
r1811_pos	1225.9489220668727
r1812_pos	1401.9469870424616
r1813_pos	1225.145492773941
r1814_pos	1401.9469870424616
r1815_pos	1413.229408004041
r1816_pos	1527.144688442485
r1817_pos	1413.229408004041
r1818_pos	1225.9489220668727
r1819_pos	1413.229408004041
r1820_pos	1531.8820005712814
r1821_pos	1225.9489220668727
r1822_pos	1341.2503280651679
r1823_pos	1338.114580725857
r1824_pos	1341.2503280651679
r1825_pos	1341.2503280651679
r1826_pos	1383.9082378647831
r1827_pos	1340.8955789464203
r1828_pos	1335.7190425850943
r1829_pos	1340.8955789464203
r1830_pos	1387.5270771417286
r1831_pos	1338.5654546791648
r1832_pos	1341.2503280651679
r1833_pos	1417.257964977445
r1834_pos	1387.4210976969184
r1835_pos	1365.3775370015032
r1836_pos	1417.257964977445
r1837_pos	1363.514017576464
r1841_pos	1315.7430551064203
r1842_pos	1239.3806690753956
r1843_pos	1234.2041327140696
r1844_pos	1239.3806690753956
r1846_pos	1315.7430551064203
r1847_pos	1363.514017576464
r1848_pos	1315.7430551064203
r1850_pos	1369.3156826042155
r1851_pos	1315.7430551064203
r1852_pos	1527.144688442485
r1853_pos	1524.0089411031736
r1854_pos	1527.144688442485
r1855_pos	1527.144688442485
r1856_pos	1478.3093730734863
r1857_pos	1401.9469870424616
r1858_pos	1396.7704506811356
r1859_pos	1401.9469870424616
r1860_pos	1535.0640478811908
r1861_pos	1478.3093730734863
r1862_pos	1527.144688442485
r1863_pos	1527.144688442485
r1864_pos	1531.8820005712814
r1865_pos	1531.8820005712814
r1866_pos	1478.3093730734863
r1867_pos	1225.6845044137694
r1871_pos	1414.943264585349
r1872_pos	1338.580878554324
r1873_pos	1333.4043421929982
r1874_pos	1338.580878554324
r1876_pos	1414.943264585349
r1877_pos	1462.7142270553925
r1879_pos	1414.943264585349
r1880_pos	1468.5158920831439
r1881_pos	1414.943264585349
r1882_pos	1580.71731594028
r1883_pos	1577.5815686009687
r1884_pos	1580.71731594028
r1885_pos	1580.71731594028
r1886_pos	1531.8820005712814
r1887_pos	1455.5196145402567
r1888_pos	1450.3430781789307
r1889_pos	1455.5196145402567
r1890_pos	1588.636675378986
r1891_pos	1531.8820005712814
r1892_pos	1580.71731594028
r1893_pos	1580.71731594028
r1894_pos	1531.8820005712814
r1895_pos	1585.4546280690765
r1896_pos	1531.8820005712814
r1897_pos	1527.144688442485
r1898_pos	1524.0089411031736
