	WT-EPA-d_S142_L007_R1_001
r0998_pos	5162.4515557144405
r0999_neg	3100.8944636013334
r0999_pos	5162.4515557144405
r1007_neg	0.0
r1007_pos	311.5604215023393
r1008_pos	299.5126524073256
r1010_neg	3992.045279986456
r1010_pos	32528.626514269592
r1011_pos	75490.22128933833
r1012_pos	75490.22128933833
r1013_pos	71903.64202992
r1014_pos	71903.64202992
r1015_pos	1038.7410953633175
r1017_pos	7845.421135700716
r1018_neg	4625.881549998055
r1018_pos	4625.881549998055
r1019_neg	3245.761243469251
r1019_pos	4195.761243469251
r1020_neg	68250.89931026564
r1020_pos	8261.787393050005
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7964.694816882438
r1025_pos	7964.694816882439
r1026_pos	3347.7955886843224
r1028_pos	3347.7955886843215
r1029_pos	7924.666440865025
r1030_neg	22.548635735978156
r1030_pos	11.840877336237543
r1043_pos	1451.3526852220255
r1044_pos	1451.3526852220255
r1045_pos	1378.4478071928238
r1050_neg	10981.359620375704
r1050_pos	1900.0
r1051_neg	2125.432336221579
r1051_pos	2125.432336221579
r1052_pos	2125.432336221579
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45869.49158745084
r1080_pos	0.0
r1088_neg	1537.9128976306833
r1088_pos	1662.4906046527644
r1090_pos	1231.4833532391801
r1106_neg	4988.879446959164
r1106_pos	4988.879446959165
r1109_neg	5128.887741408782
r1109_pos	4311.164121870711
r1116_neg	14034.927570416834
r1116_pos	14568.567964423617
r1117_neg	5063.211700875728
r1117_pos	2558.6304530854622
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1213.8310074757644
r1144_pos	2139.4232607267236
r1147_neg	2023.4497776241274
r1147_pos	2023.4497776241274
r1148_neg	12451.713628556978
r1148_pos	0.0
r1150_pos	7207.122861462153
r1154_neg	4211.276798571013
r1154_pos	18797.43846965245
r1155_pos	932.0533181028999
r1156_neg	420.7864669018901
r1156_pos	4203.217205530752
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4175.32625524245
r1163_pos	1214.7784270745042
r1164_pos	8297.28198770356
r1167_pos	8297.281987703558
r1168_pos	8297.281987703558
r1172_pos	8297.28198770356
r1173_pos	0.0
r1177_pos	8297.281987703558
r1178_pos	0.0
r1179_pos	8297.281987703558
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11172.786724451831
r1253_pos	0.0
r1254_pos	22.107181721577906
r1255_pos	8297.28198770356
r1257_pos	5129.914686615199
r1259_pos	7.21534155848594
r1260_pos	5122.048999870085
r1262_pos	311.56042150233935
r1291_neg	1687.6481207101333
r1291_pos	4788.241176328333
r1292_neg	4988.879446959164
r1292_pos	4584.727318205178
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5129.914686615199
r1318_pos	9899.10102619295
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.16438521597076
r1377_neg	1159.8814145510678
r1377_pos	1159.8814145510678
r1378_neg	1159.8814145510678
r1378_pos	1159.8814145510678
r1380_neg	452.49014277477715
r1380_pos	75174.95226654726
r1381_neg	75174.95226654728
r1381_pos	229.07173368446246
r1384_neg	1542.293672244257
r1384_pos	4862.947064766471
r1396_pos	3156.3320349783958
r1397_pos	3156.3320349783958
r1400_pos	2655.977736927285
r1401_pos	3456.492868976955
r1418_neg	3244.025646564327
r1418_pos	3289.8033046253904
r1421_neg	21271.957711490406
r1421_pos	4.322889097279557
r1423_pos	1358.7848334036144
r1427_pos	2526.2025643002494
r1428_neg	2652.229401984721
r1428_pos	2652.229401984721
r1429_neg	2652.229401984721
r1429_pos	1900.0
r1431_pos	2864.952765377947
r1432_pos	0.0
r1433_pos	295.1874895183206
r1434_pos	4361.555487517322
r1435_pos	5332.28418654366
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23995.991815409514
r1444_pos	24703.803962293474
r1445_pos	24703.80396229348
r1446_pos	18362.66296169913
r1447_pos	4865.774450269848
r1448_pos	4864.3784462038575
r1449_pos	4865.774450269849
r1450_pos	4864.378446203856
r1451_pos	4865.774450269851
r1453_neg	13476.487728871436
r1453_pos	12386.334866316658
r1454_pos	932.0533181028997
r1455_pos	2526.2025643002494
r1456_pos	2526.2025643002494
r1459_neg	7981.080256966688
r1459_pos	17420.392670768317
r1464_neg	1332.5116782061075
r1464_pos	1332.5116782061075
r1466_neg	24622.90381026195
r1466_pos	0.0
r1467_neg	1649.265999220836
r1467_pos	48346.80195894725
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24622.90381026195
r1488_neg	0.0
r1488_pos	18064.551844570495
r1492_pos	1338.9417174846055
r1493_pos	1273.12396617795
r1495_pos	4188.06682199626
r1497_pos	1387.8394274189832
r1498_pos	1387.8394274189836
r1499_pos	1473.2273350765486
r1500_pos	1473.2273350765486
r1512_pos	2022.266748281465
r1514_pos	3267.8323589763527
r1515_pos	3321.418408004876
r1516_pos	3360.686841318933
r1517_pos	4214.040562011006
r1518_pos	3360.6868413189336
r1519_pos	3352.9643160260334
r1520_pos	3360.6868413189336
r1521_pos	3360.686841318933
r1522_pos	3257.208013215768
r1523_pos	3353.3403149859273
r1525_pos	3360.6868413189336
r1527_pos	4214.040562011006
r1528_pos	4988.879446959165
r1529_pos	3353.3403149859273
r1530_pos	3710.8438518903563
r1536_pos	9332.543971749936
r1538_pos	1302.6930774594944
r1540_pos	746.6471981347131
r1544_neg	834.2939593794408
r1544_pos	834.2939593794408
r1546_neg	1067.97017322465
r1546_pos	918.7384614572087
r1547_neg	957.4156554727786
r1547_pos	1099.2114763532074
r1548_neg	864.000640406116
r1548_pos	866.7935083037534
r1549_neg	957.4156554727786
r1549_pos	1056.8621039400516
r1551_neg	1054.0692360424143
r1551_pos	866.8376742967057
r1552_neg	930.0061430092348
r1552_pos	869.4353975760505
r1553_neg	864.9166109419131
r1553_pos	869.4353975760505
r1554_neg	1067.97017322465
r1554_pos	1056.8621039400516
r1556_neg	1135.1294231460674
r1556_pos	901.7296418082323
r1557_neg	1067.97017322465
r1557_pos	1056.8621039400516
r1559_neg	901.3068463172763
r1559_pos	773.8606737828268
r1560_neg	1065.3282839523526
r1560_pos	823.1637376639849
r1561_neg	954.7737662004813
r1561_pos	1003.6367525599835
r1562_neg	900.2259943671271
r1562_pos	771.2187845105295
r1563_neg	954.7737662004813
r1563_pos	961.2873801468279
r1564_neg	865.0814923562651
r1564_pos	833.6274613179529
r1565_neg	1065.3282839523526
r1565_pos	771.2629505034819
r1566_neg	930.0061430092348
r1566_pos	773.8606737828268
r1567_neg	710.1573987308287
r1567_pos	710.1573987308287
r1568_neg	1065.3282839523526
r1568_pos	961.2873801468279
r1569_neg	901.3068463172763
r1569_pos	833.3914781292307
r1570_neg	1132.4875338737702
r1570_pos	806.1549180150084
r1571_neg	1065.3282839523526
r1571_pos	961.2873801468279
r1573_neg	1067.97017322465
r1573_pos	914.2196748230713
r1574_neg	957.4156554727786
r1574_pos	1019.3553612898679
r1575_neg	878.4760346585776
r1575_pos	862.2747216696159
r1576_neg	957.4156554727786
r1576_pos	1019.3553612898679
r1578_neg	1067.97017322465
r1578_pos	862.3188876625683
r1579_neg	974.8409830811161
r1579_pos	864.9166109419131
r1580_neg	710.1573987308287
r1580_pos	710.1573987308287
r1581_neg	1067.97017322465
r1581_pos	1052.3433173059143
r1583_neg	1135.1294231460674
r1583_pos	897.2108551740948
r1584_neg	1067.97017322465
r1584_pos	1052.3433173059143
r1585_neg	1067.97017322465
r1585_pos	1014.3131852504325
r1586_neg	957.4156554727786
r1586_pos	1019.3553612898679
r1587_neg	952.4839606772973
r1587_pos	962.3682320969772
r1588_neg	957.4156554727786
r1588_pos	1019.3553612898679
r1589_neg	865.0814923562651
r1589_pos	865.0814923562651
r1590_neg	1067.97017322465
r1590_pos	962.4123980899295
r1591_neg	930.0061430092348
r1591_pos	965.0101213692744
r1592_neg	864.9166109419131
r1592_pos	901.3068463172763
r1593_neg	1067.97017322465
r1593_pos	1129.9098790417393
r1594_neg	910.3444195855513
r1594_pos	910.3444195855513
r1595_neg	1135.1294231460674
r1595_pos	997.3043656014561
r1596_neg	1067.97017322465
r1596_pos	1129.9098790417393
r1597_neg	952.1961113684504
r1597_pos	952.1961113684504
r1598_neg	909.1928186441783
r1598_pos	947.2644165729693
r1599_neg	952.1961113684504
r1599_pos	952.1961113684504
r1600_neg	976.2879551473773
r1600_pos	1127.736960759776
r1602_neg	1016.517310433906
r1602_pos	1067.97017322465
r1603_neg	914.2196748230713
r1603_pos	1067.97017322465
r1604_neg	1062.7506291203217
r1604_pos	1062.7506291203217
r1605_neg	1014.3131852504325
r1605_pos	1127.500977571054
r1606_neg	1129.9098790417393
r1606_pos	1100.2644174568316
r1607_neg	1062.7506291203217
r1607_pos	1062.7506291203217
r1608_neg	836.709898821098
r1608_pos	836.709898821098
r1609_neg	841.6415936165791
r1609_pos	841.6415936165791
r1610_neg	1034.3540036397162
r1610_pos	1017.1824430079048
r1611_neg	952.1961113684504
r1611_pos	952.1961113684504
r1612_neg	1197.5248819758433
r1612_pos	957.4156554727786
r1613_neg	1019.3553612898679
r1613_pos	957.4156554727786
r1614_neg	952.1961113684504
r1614_pos	952.1961113684504
r1615_neg	1019.3553612898679
r1615_pos	1016.9464598191823
r1616_neg	1019.3553612898679
r1616_pos	989.7098997049602
r1617_neg	952.1961113684504
r1617_pos	952.1961113684504
r1618_neg	836.709898821098
r1618_pos	718.1141200489544
r1619_neg	924.3430019939219
r1619_pos	718.1141200489544
r1620_neg	718.1141200489544
r1620_pos	718.1141200489544
r1621_neg	972.1990938088189
r1621_pos	952.4839606772973
r1622_neg	862.2747216696159
r1622_pos	718.1141200489544
r1623_neg	947.2644165729693
r1623_pos	718.1141200489544
r1624_neg	962.3682320969772
r1624_pos	718.1141200489544
r1625_neg	1014.4236664943868
r1625_pos	984.7782049094791
r1626_neg	947.2644165729693
r1626_pos	718.1141200489544
r1627_neg	1034.3540036397162
r1627_pos	1017.1824430079048
r1628_neg	908.1827156852528
r1628_pos	952.1961113684504
r1629_neg	1162.2676894451172
r1629_pos	957.4156554727786
r1630_neg	1019.3553612898679
r1630_pos	957.4156554727786
r1631_neg	952.1961113684504
r1631_pos	952.1961113684504
r1632_neg	1019.3553612898679
r1632_pos	1016.9464598191823
r1633_neg	1019.3553612898679
r1633_pos	989.7098997049602
r1634_neg	952.1961113684504
r1634_pos	952.1961113684504
r1635_neg	908.1827156852528
r1635_pos	924.3871679868743
r1636_neg	1034.6077706162423
r1636_pos	926.9848912662192
r1637_neg	870.519313340452
r1637_pos	870.519313340452
r1638_neg	1127.736960759776
r1638_pos	1114.4115976302203
r1639_neg	865.0814923562651
r1639_pos	865.0814923562651
r1640_neg	1194.8962106811935
r1640_pos	959.2791354984008
r1641_neg	1127.736960759776
r1641_pos	1114.4115976302203
r1642_neg	972.2432598017713
r1642_pos	1067.97017322465
r1643_neg	862.3188876625683
r1643_pos	908.1827156852528
r1644_neg	1062.7506291203217
r1644_pos	719.1242230078799
r1645_neg	962.4123980899295
r1645_pos	908.1827156852528
r1646_neg	1129.9098790417393
r1646_pos	1100.2644174568316
r1647_neg	1062.7506291203217
r1647_pos	719.1242230078799
r1648_neg	864.9166109419131
r1648_pos	974.8409830811161
r1649_neg	1067.97017322465
r1649_pos	1162.2676894451172
r1650_neg	965.0101213692744
r1650_pos	1034.37178742752
r1651_neg	1135.1294231460674
r1651_pos	1007.1352273132978
r1652_neg	1067.97017322465
r1652_pos	1162.2676894451172
r1653_neg	1067.97017322465
r1653_pos	1052.3433173059143
r1654_neg	901.3068463172763
r1654_pos	901.3068463172763
r1655_neg	1135.1294231460674
r1655_pos	897.2108551740948
r1656_neg	1067.97017322465
r1656_pos	1052.3433173059143
r1657_neg	1129.9098790417393
r1657_pos	1127.5009775710537
r1658_neg	1129.9098790417393
r1658_pos	1100.2644174568316
r1659_neg	1062.7506291203217
r1659_pos	1062.7506291203217
r1660_neg	1194.6602274924712
r1660_pos	997.3043656014561
r1661_neg	1127.500977571054
r1661_pos	1129.9098790417393
r1662_neg	1100.2644174568316
r1662_pos	1129.9098790417393
r1664_neg	1914.529491853763
r1664_pos	1500.1724983653282
r1665_neg	1283.9118513516269
r1665_pos	1389.4700283906952
r1666_neg	1065.5494331934726
r1666_pos	1500.2815405574968
r1667_neg	1862.5526019786957
r1667_pos	1357.5384317621463
r1668_neg	1341.1510302500137
r1668_pos	1197.2419224068706
r1669_neg	1065.5494331934726
r1669_pos	1357.6474739543148
r1670_neg	1222.4862236861143
r1670_pos	1917.4549475056797
r1671_neg	1068.4748888453896
r1671_pos	1375.164470185643
r1672_pos	1199.0867659005614
r1673_pos	1295.5599675207793
r1674_pos	1199.0867659005614
r1675_pos	1344.10764737318
r1676_pos	1233.553129621309
r1677_pos	1228.6214348258277
r1678_pos	1233.553129621309
r1679_pos	1153.8238386712753
r1680_pos	1310.5329633397394
r1681_pos	1313.1306866190841
r1682_pos	1313.1306866190841
r1683_pos	1344.10764737318
r1684_pos	1199.0867659005614
r1685_pos	1345.4249308512658
r1686_pos	1344.10764737318
r1687_pos	1199.0867659005614
r1690_pos	1248.5329235799563
r1691_pos	1137.978405828085
r1692_pos	1133.046711032604
r1693_pos	1137.978405828085
r1695_pos	1248.5329235799563
r1696_pos	1253.7524676842845
r1698_pos	1248.5329235799563
r1700_pos	1286.0467119164662
r1701_pos	1248.5329235799563
r1702_pos	1314.1857532808986
r1705_pos	1339.5888607390427
r1706_pos	1229.0343429871714
r1707_pos	1224.1026481916902
r1708_pos	1229.0343429871714
r1710_pos	1339.5888607390427
r1711_pos	1344.808404843371
r1713_pos	1339.5888607390427
r1715_pos	1377.1026490755526
r1716_pos	1339.5888607390427
r1717_pos	1199.0867659005614
r1720_pos	1439.682371166404
r1721_pos	1329.1278534145326
r1722_pos	1324.1961586190514
r1723_pos	1329.1278534145326
r1725_pos	1439.682371166404
r1726_pos	1444.9019152707322
r1728_pos	1439.682371166404
r1730_pos	1477.1961595029138
r1731_pos	1439.682371166404
r1732_pos	1535.9828427267698
r1733_pos	1535.9828427267698
r1734_pos	1535.9828427267698
r1735_pos	1535.9828427267698
r1736_pos	1432.087905269908
r1737_pos	1427.1562104744269
r1738_pos	1432.087905269908
r1739_pos	1535.9828427267698
r1740_pos	1542.6424230217795
r1741_pos	1535.9828427267698
r1742_pos	1535.9828427267698
r1743_pos	1535.9828427267698
r1744_pos	1535.9828427267698
r1745_pos	1535.9828427267698
r1746_pos	1535.9828427267698
r1747_pos	1437.5933794020375
r1748_pos	1434.9514901297403
r1749_pos	1437.5933794020375
r1750_pos	1437.5933794020375
r1751_pos	1432.087905269908
r1752_pos	1316.6016927225558
r1753_pos	1321.533387518037
r1754_pos	1497.3601669371637
r1755_pos	1432.087905269908
r1756_pos	1437.5933794020375
r1757_pos	1437.5933794020375
r1758_pos	1432.087905269908
r1759_pos	1497.1241837484413
r1760_pos	1469.887623634219
r1761_pos	1432.087905269908
r1762_pos	1343.8924343075737
r1763_pos	1380.1177882685847
r1764_pos	1358.3678285600354
r1765_pos	1432.6616846065563
r1766_pos	1389.084612545636
r1767_pos	1316.6016927225558
r1768_pos	1198.0059139504122
r1769_pos	1198.0059139504122
r1770_pos	1198.0059139504122
r1771_pos	1432.6616846065563
r1772_pos	1198.0059139504122
r1773_pos	1198.0059139504122
r1774_pos	1198.0059139504122
r1775_pos	1464.9559288387381
r1776_pos	1198.0059139504122
r1777_pos	1437.5933794020375
r1778_pos	1434.9514901297403
r1779_pos	1437.5933794020375
r1780_pos	1437.5933794020375
r1781_pos	1432.087905269908
r1782_pos	1321.533387518037
r1783_pos	1316.6016927225558
r1784_pos	1497.3601669371637
r1785_pos	1432.087905269908
r1786_pos	1437.5933794020375
r1787_pos	1437.5933794020375
r1788_pos	1432.087905269908
r1789_pos	1497.1241837484413
r1790_pos	1469.887623634219
r1791_pos	1432.087905269908
r1792_pos	1153.8238386712753
r1796_pos	1401.6571410633487
r1797_pos	1291.1026233114774
r1798_pos	1286.1709285159964
r1799_pos	1291.1026233114774
r1800_pos	1401.6571410633487
r1801_pos	1406.876685167677
r1803_pos	1401.6571410633487
r1805_pos	1439.1709293998586
r1806_pos	1401.6571410633487
r1807_pos	1533.961029943872
r1808_pos	1535.9828427267698
r1809_pos	1535.9828427267698
r1810_pos	1535.9828427267698
r1811_pos	1199.0160169093376
r1812_pos	1432.087905269908
r1813_pos	1198.0059139504122
r1814_pos	1388.0745095867105
r1815_pos	1388.0745095867105
r1816_pos	1535.9828427267698
r1817_pos	1388.0745095867105
r1818_pos	1199.0160169093376
r1819_pos	1388.0745095867105
r1820_pos	1535.9828427267698
r1821_pos	1199.0160169093376
r1822_pos	1328.107848878415
r1823_pos	1325.4659596061178
r1824_pos	1328.107848878415
r1825_pos	1328.1078488784149
r1826_pos	1377.410912759573
r1827_pos	1338.9587151263745
r1828_pos	1325.4659596061178
r1829_pos	1338.9587151263745
r1830_pos	1387.874636413541
r1831_pos	1325.51012559907
r1832_pos	1328.107848878415
r1833_pos	1429.4355737504284
r1834_pos	1387.6386532248189
r1835_pos	1360.4020931105965
r1836_pos	1429.4355737504284
r1837_pos	1344.808404843371
r1841_pos	1339.5888607390427
r1842_pos	1229.0343429871714
r1843_pos	1224.1026481916902
r1844_pos	1229.0343429871714
r1846_pos	1339.5888607390427
r1847_pos	1344.808404843371
r1848_pos	1339.5888607390427
r1850_pos	1377.1026490755526
r1851_pos	1339.5888607390427
r1852_pos	1535.9828427267698
r1853_pos	1535.9828427267698
r1854_pos	1535.9828427267698
r1855_pos	1535.9828427267698
r1856_pos	1535.9828427267698
r1857_pos	1432.087905269908
r1858_pos	1427.1562104744269
r1859_pos	1432.087905269908
r1860_pos	1535.9828427267698
r1861_pos	1535.9828427267698
r1862_pos	1535.9828427267698
r1863_pos	1535.9828427267698
r1864_pos	1535.9828427267698
r1865_pos	1535.9828427267698
r1866_pos	1535.9828427267698
r1867_pos	1199.0867659005614
r1871_pos	1439.682371166404
r1872_pos	1329.1278534145326
r1873_pos	1324.1961586190514
r1874_pos	1329.1278534145326
r1876_pos	1439.682371166404
r1877_pos	1444.9019152707322
r1879_pos	1439.682371166404
r1880_pos	1477.1961595029138
r1881_pos	1439.682371166404
r1882_pos	1535.9828427267698
r1883_pos	1535.9828427267698
r1884_pos	1535.9828427267698
r1885_pos	1535.9828427267698
r1886_pos	1535.9828427267698
r1887_pos	1499.2471551913256
r1888_pos	1494.3154603958444
r1889_pos	1499.2471551913256
r1890_pos	1535.9828427267698
r1891_pos	1535.9828427267698
r1892_pos	1535.9828427267698
r1893_pos	1535.9828427267698
r1894_pos	1535.9828427267698
r1895_pos	1535.9828427267698
r1896_pos	1535.9828427267698
r1897_pos	1535.9828427267698
r1898_pos	1535.9828427267698
r1899_pos	1535.9828427267698
r1900_pos	1535.9828427267698
r1901_pos	1535.9828427267698
r1902_pos	1432.087905269908
r1903_pos	1427.1562104744269
r1904_pos	1432.087905269908
r1905_pos	1535.9828427267698
r1906_pos	1535.9828427267698
r1907_pos	1535.9828427267698
r1908_pos	1535.9828427267698
r1909_pos	1535.9828427267698
r1910_pos	1535.9828427267698
r1911_pos	1535.9828427267698
r1912_pos	1174.941967649551
r1913_pos	1174.941967649551
r1914_pos	1208.8463653930119
r1915_pos	1177.867423301468
r1916_pos	1208.9554075851804
r1917_pos	1079.3672438563271
r1918_pos	1079.3672438563271
r1919_pos	1113.271641599788
r1920_pos	1082.2926995082441
r1921_pos	1113.3806837919567
r1922_pos	1170.4231810154135
r1923_pos	1170.4231810154135
r1924_pos	1204.3275787588746
r1925_pos	1173.3486366673305
r1926_pos	1204.436620951043
r1928_pos	1270.516691442775
r1929_pos	1304.4210891862358
r1930_pos	1273.4421470946918
r1931_pos	1304.5301313784043
r1932_pos	1373.4767432981505
r1933_pos	1373.4767432981505
r1934_pos	1407.3811410416113
r1935_pos	1376.4021989500673
r1936_pos	1407.4901832337798
r1937_pos	1262.922225546279
r1938_pos	1262.922225546279
r1939_pos	1296.82662328974
r1940_pos	1265.8476811981961
r1941_pos	1296.9356654819085
r1942_pos	1257.990530750798
r1943_pos	1257.990530750798
r1944_pos	1291.8949284942587
r1945_pos	1260.915986402715
r1946_pos	1292.0039706864272
r1947_pos	1262.922225546279
r1948_pos	1262.922225546279
r1949_pos	1296.82662328974
r1950_pos	1265.8476811981961
r1951_pos	1296.9356654819085
r1952_pos	1232.4914613397195
r1953_pos	1232.4914613397195
r1954_pos	1266.3958590831803
r1955_pos	1235.4169169916368
r1956_pos	1266.504901275349
r1957_pos	1373.4767432981505
r1958_pos	1373.4767432981505
r1959_pos	1213.1494196846197
r1960_pos	1376.4021989500673
r1961_pos	1407.4901832337798
r1962_pos	1280.3475531546167
r1963_pos	1280.3475531546167
r1964_pos	1314.2519508980774
r1965_pos	1283.2730088065337
r1966_pos	1314.360993090246
r1967_pos	1170.4231810154135
r1968_pos	1170.4231810154135
r1969_pos	1204.3275787588746
r1970_pos	1173.3486366673305
r1971_pos	1204.436620951043
r1972_pos	1373.4767432981503
r1973_pos	1373.4767432981503
r1974_pos	1407.3811410416113
r1975_pos	1376.4021989500673
r1976_pos	1407.4901832337798
r1977_pos	1270.5166914427748
r1978_pos	1270.516691442775
r1979_pos	1304.4210891862358
r1980_pos	1273.4421470946918
r1981_pos	1304.5301313784043
r1982_pos	1440.6359932195678
r1983_pos	1440.6359932195678
r1984_pos	1474.5403909630288
r1985_pos	1443.5614488714848
r1986_pos	1474.6494331551974
r1987_pos	1373.4767432981505
r1988_pos	1373.4767432981505
r1989_pos	1407.3811410416113
r1990_pos	1376.4021989500673
r1991_pos	1407.4901832337798
r1992_pos	1515.0440737711767
r1993_pos	1605.231960338357
r1994_pos	1515.0440737711767
r1995_pos	1323.8946261847293
r1996_pos	1650.3259036219474
r1997_pos	1639.7170145961895
r1998_pos	1599.711716476264
r1999_pos	1639.7170145961895
r2000_pos	1660.9305941283383
r2001_pos	1650.3259036219474
r2002_pos	1755.491076452389
r2003_pos	1686.4196547114323
r2004_pos	1750.2715323480609
r2005_pos	1706.1935213576246
r2006_pos	1787.7853206845707
r2007_pos	1750.2715323480609
r2008_pos	1612.857009849207
r2009_pos	1458.0977976381228
r2010_pos	1458.097797638123
r2011_pos	1612.857009849207
r2012_pos	1458.0977976381228
r2013_pos	1497.0829479930078
r2014_pos	1458.0977976381228
r2015_pos	1497.0829479930078
r2016_pos	1618.459712247746
r2017_pos	1458.0977976381228
r2018_pos	1612.857009849207
r2019_pos	1494.1915487276076
r2020_pos	1607.637465744879
r2021_pos	1648.1663932744211
r2022_pos	1645.1512540813887
r2023_pos	1607.637465744879
r2024_pos	1957.9373183141138
r2026_pos	1957.9373183141138
r2027_pos	1957.9373183141138
