	Ob-DHA-a_S123_L007_R1_001
r0016_neg	2667.415679142057
r0016_pos	4212.062222461606
r0021_neg	1412.4298474357918
r0021_pos	492.4801147476468
r0022_neg	5208.232771029523
r0022_pos	438.88846029611165
r0027_neg	1428.4385789656803
r0027_pos	1218.7078754599438
r0028_pos	3414.7990566017
r0033_pos	14068.67230729749
r0034_pos	11631.389937099286
r0047_pos	2374.21346010916
r0051_neg	3.982238171475208
r0051_pos	26588.302754315366
r0055_neg	1504.0067396667657
r0055_pos	7604.045303227338
r0060_pos	7599.1677063579855
r0062_pos	3437.283522457621
r0068_pos	3324.926892203774
r0074_neg	1165.125175008785
r0074_pos	2463.811055877081
r0081_neg	332.89386579743956
r0081_pos	332.89386579743956
r0082_pos	3589.3313760613064
r0083_pos	304.6489664314533
r0084_pos	12440.86149799815
r0085_pos	5083.803948159065
r0086_pos	6909.665405152059
r0093_pos	5.393987700917065
r0097_pos	3324.926892203774
r0113_pos	18977.567522997233
r0119_pos	3118.0033829548465
r0122_pos	475.53282951901105
r0127_pos	7131.893769312702
r0129_neg	2156.1399001446975
r0129_pos	6806.246921490517
r0130_neg	7445.162836178025
r0130_pos	2156.1399001446975
r0139_neg	3.215701618870913
r0139_pos	7.6825839274080145
r0142_pos	9299.103620281041
r0145_neg	1485.6236709926761
r0145_pos	57729.320911947645
r0149_neg	7.679207838536543
r0149_pos	3.217305261084862
r0153_pos	475.53282951901105
r0156_pos	5083.803948159065
r0157_pos	6909.665405152059
r0160_pos	3125.4959556861395
r0163_pos	10955.818769770745
r0165_pos	475.53282951901105
r0166_pos	11650.421346606212
r0170_neg	393.1232423125241
r0170_pos	74348.4225431761
r0173_neg	2538.6976331318933
r0173_pos	2538.6976331318933
r0178_neg	1268.1873009860938
r0178_pos	12418.323146031276
r0179_pos	1268.1873009860938
r0181_neg	3.2157016188709133
r0181_pos	3.217305261084862
r0186_pos	11534.50348455903
r0191_pos	593.7312746393485
r0193_neg	8581.104656609683
r0193_pos	6759.483730534786
r0196_neg	354.72455153485623
r0196_pos	14667.606829706792
r0202_neg	2538.6976331318933
r0202_pos	2538.6976331318933
r0208_neg	3026.596798125193
r0208_pos	18434.207584532418
r0210_pos	7710.974695245088
r0224_pos	582.54434005087
r0226_pos	3477.2706490015153
r0233_pos	5748.783671353193
r0236_pos	1272.8255980359988
r0239_neg	0.0
r0239_pos	9.926314670859616
r0242_neg	3.4023848634765863
r0242_pos	3.4023848634765863
r0245_neg	3657.2943518005222
r0245_pos	6624.742506329412
r0246_pos	10774.55597085797
r0249_neg	2442.732771291876
r0249_pos	2442.732771291876
r0265_pos	5748.783671353193
r0267_neg	2109.7307035057365
r0267_pos	2093.7219719758477
r0268_neg	2093.7219719758477
r0268_pos	2109.7307035057365
r0276_neg	3769.5311099078413
r0276_pos	407.2341796345527
r0280_pos	475.53282951901105
r0281_neg	4.027541200734439
r0281_pos	14643.158701717166
r0283_pos	4761.778021800062
r0287_pos	17736.870232315418
r0295_pos	523.6305686175953
r0301_pos	3769.531109907841
r0308_pos	7319.575859554421
r0309_neg	4889.029003592181
r0309_pos	16925.991265783923
r0310_pos	4825.377860362497
r0311_pos	8165.152971356879
r0317_neg	316.6389164955614
r0317_pos	316.6389164955614
r0321_pos	3758.670029784023
r0330_pos	1256.8168665061103
r0331_pos	4083.3487023307025
r0339_pos	5226.733640685903
r0340_pos	10774.55597085797
r0345_neg	1158.3189580154005
r0345_pos	1158.3189580154005
r0354_pos	3153.19863946404
r0355_pos	3153.1986394640403
r0357_pos	4171.550573500413
r0358_pos	4171.550573500413
r0360_pos	5467.409352649525
r0361_pos	5409.751549081871
r0363_pos	6644.295727491774
r0364_pos	6598.065876534704
r0365_pos	12484.361062418515
r0377_pos	3478.9580879572777
r0381_neg	4107.245452713065
r0381_pos	9942.285226152813
r0383_pos	6680.348192204663
r0384_pos	10825.859391516722
r0385_pos	12139.245039017585
r0386_pos	10665.570501004602
r0388_neg	4006.6790570164258
r0388_pos	10060.13442149104
r0389_neg	4006.679057016424
r0389_pos	9038.753900353124
r0390_neg	3014.8645388082696
r0390_pos	4.274999999999999
r0391_neg	11.597564392272448
r0391_pos	4189.784488148075
r0392_neg	3125.4959556861395
r0392_pos	6122.554451118766
r0393_pos	10774.55597085797
r0394_neg	510.23815189080165
r0394_pos	5664.596740809485
r0395_pos	510.23815189080165
r0398_pos	5385.807173633989
r0399_neg	281.41664468481406
r0399_pos	5946.689314955939
r0400_neg	4992.138660681701
r0400_pos	18922.57137474803
r0402_pos	0.0
r0403_neg	1996.7890575713618
r0403_pos	7.462597631355656
r0407_neg	544.0486219892205
r0407_pos	2660.08013085363
r0408_neg	452.9362567465538
r0408_pos	452.9362567465538
r0409_neg	452.9362567465538
r0409_pos	452.9362567465538
r0410_neg	4.154314343841065
r0410_pos	4.691001431850391
r0413_pos	475.53282951901105
r0422_neg	0.0
r0422_pos	3589.331376061306
r0423_pos	304.6489664314533
r0424_neg	0.0
r0424_pos	12440.861497998147
r0425_neg	346.96078381418243
r0425_pos	458.33838148480623
r0426_neg	316.6389164955614
r0426_pos	316.6389164955614
r0434_neg	2204.624659376107
r0434_pos	5057.301942221427
r0437_neg	3089.8113496940355
r0437_pos	5057.301942221427
r0441_neg	0.0
r0441_pos	306.6637706788834
r0443_pos	294.6606406157099
r0450_neg	0.0
r0450_pos	3881.1650373560624
r0451_pos	69.814577700048
r0456_pos	3334.6124338641816
r0463_neg	9683.996167579782
r0463_pos	0.0
r0464_neg	342.28554992116136
r0464_pos	342.28554992116136
r0470_pos	659.3910652306417
r0472_neg	7055.617410165487
r0472_pos	757.6411386290961
r0474_neg	7411.795507887863
r0474_pos	757.6411386290961
r0475_neg	5525.304142402487
r0475_pos	757.6411386290961
r0480_neg	15774.036462009488
r0480_pos	12505.45462698405
r0483_neg	332.89386579743956
r0483_pos	332.89386579743956
r0488_neg	19883.62204180381
r0488_pos	334.7536324363461
r0494_neg	3.215701618870913
r0494_pos	7.6825839274080145
r0497_neg	7.679207838536543
r0497_pos	3.217305261084862
r0502_pos	9011.134094663354
r0504_pos	8849.841817628609
r0509_pos	404.27467804966983
r0512_neg	7288.846520488873
r0512_pos	598.5530715807588
r0514_pos	3678.828656628006
r0517_neg	354.72455153485623
r0517_pos	14667.606829706794
r0522_pos	1605.2451818281247
r0523_pos	1605.2451818281247
r0525_neg	396.981132727303
r0525_pos	25.994919586362695
r0527_neg	12.183688264414883
r0527_pos	5194.768705449462
r0531_neg	371.28397984951323
r0531_pos	3365.9995220278593
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14158.891032289599
r0541_neg	287.21926891927603
r0541_pos	79.84218747308135
r0545_pos	833.4705476091594
r0546_pos	0.0
r0547_neg	833.4705476091594
r0547_pos	18661.656007284633
r0548_pos	0.0
r0549_neg	342.28554992116136
r0549_pos	342.28554992116136
r0552_neg	403.4526754815846
r0552_pos	448.61081591359164
r0553_neg	448.61081591359164
r0553_pos	403.4526754815846
r0555_pos	6680.348192204663
r0556_neg	10825.859391516722
r0556_pos	0.0
r0557_pos	69.81457770004802
r0558_neg	1316.1732476567863
r0558_pos	1316.1732476567863
r0559_neg	1316.1732476567863
r0559_pos	1316.1732476567863
r0560_pos	11974.05474666023
r0561_pos	280.33673956547244
r0568_pos	7252.784544805624
r0570_neg	4294.800863560411
r0570_pos	6054.557870068279
r0571_neg	12926.007917102037
r0571_pos	2107.9901504806185
r0573_pos	7181.935585088705
r0575_neg	393.1232423125241
r0575_pos	74348.4225431761
r0578_neg	3977.2314519630054
r0578_pos	4063.4866748765326
r0579_pos	3977.2314519630054
r0580_pos	4497.213582301248
r0584_neg	5194.768705449462
r0584_pos	3357.52475261221
r0587_neg	3.4023848634765863
r0587_pos	3.4023848634765863
r0590_pos	14068.67230729749
r0591_neg	40943.59944618448
r0591_pos	3260.308472321981
r0594_pos	26.149107687816333
r0595_pos	8589.365698052974
r0596_pos	12484.361062418515
r0598_pos	0.0
r0603_neg	298.0612617842039
r0603_pos	9346.472564923924
r0604_pos	9596.574573799844
r0610_neg	551.1863301450081
r0610_pos	551.1863301450081
r0611_neg	551.1863301450081
r0611_pos	551.1863301450081
r0614_neg	3977.231451963005
r0614_pos	32102.94145325493
r0615_neg	791.2981306867138
r0615_pos	807.3068622166027
r0616_neg	753.7152077650675
r0616_pos	12099.184416029513
r0617_neg	807.3068622166027
r0617_pos	791.2981306867138
r0618_pos	753.7152077650675
r0620_neg	0.0
r0620_pos	10955.818769770745
r0625_pos	0.0
r0627_neg	4127.679354783534
r0627_pos	9.350589247505328
r0629_neg	4024.0645454213263
r0629_pos	11702.927737773003
r0630_neg	3236.181428825337
r0630_pos	12896.922215677147
r0633_neg	5231.443265737532
r0633_pos	18416.148710783164
r0634_neg	33627.424394442794
r0634_pos	445.94262059523004
r0636_pos	13817.593113912833
r0637_pos	13817.593113912833
r0638_neg	5142.007474187562
r0638_pos	19190.515879214032
r0639_pos	14041.837236436491
r0641_neg	3155.037907346403
r0641_pos	3155.037907346403
r0642_neg	1316.1732476567863
r0642_pos	444.242772183887
r0643_neg	2107.9901504806185
r0643_pos	12926.007917102033
r0644_neg	1316.1732476567863
r0644_pos	444.242772183887
r0645_neg	0.0
r0645_pos	47.04446008885397
r0647_neg	1239.4637374131694
r0647_pos	0.0
r0650_neg	4537.095263987527
r0650_pos	4537.095263987527
r0651_neg	4537.095263987527
r0651_pos	3187.2890236660173
r0652_neg	5142.999230533327
r0652_pos	14811.694062155733
r0653_pos	12271.880978842455
r0655_neg	330.0635081325241
r0655_pos	11082.42312969528
r0656_pos	10665.570501004602
r0660_neg	18632.611071700092
r0660_pos	5339.555812129177
r0661_pos	24041.59934721002
r0666_neg	0.0
r0666_pos	20353.75099014358
r0668_neg	4992.138660681701
r0668_pos	18922.57137474803
r0669_pos	11879.502392987048
r0670_pos	9596.574573799844
r0671_pos	14166.741139552174
r0672_neg	53781.321512562114
r0672_pos	12321.290944203798
r0673_pos	0.0
r0679_neg	14897.275912081861
r0679_pos	3977.2314519630054
r0680_neg	3977.2314519630054
r0680_pos	32102.94145325493
r0683_pos	12657.078936155129
r0686_neg	371.2642240629863
r0686_pos	12115.77319244726
r0688_neg	1221.7914965029486
r0688_pos	1237.8002280328374
r0698_pos	15874.561130442073
r0706_pos	64575.980727124756
r0707_neg	4.50902342982124
r0707_pos	6.4935400713722045
r0714_pos	12271.880978842455
r0715_pos	23380.747643659495
r0716_pos	12271.880978842455
r0717_pos	23380.747643659495
r0718_pos	14041.837236436491
r0719_pos	24041.599347210013
r0720_pos	14041.837236436491
r0721_pos	24041.599347210013
r0722_neg	5339.555812129177
r0722_pos	18632.61107170009
r0723_pos	24041.59934721002
r0724_neg	18632.611071700092
r0724_pos	5339.555812129177
r0726_neg	445.94262059523004
r0726_pos	33627.4243944428
r0727_pos	24041.599347210016
r0728_neg	33627.4243944428
r0728_pos	445.94262059523004
r0729_pos	24041.599347210016
r0730_pos	17736.870232315418
r0731_pos	17736.870232315418
r0732_pos	17736.870232315418
r0733_pos	17736.870232315418
r0734_pos	17736.870232315418
r0735_neg	5158.6029566146
r0735_pos	33414.639276405396
r0739_neg	67224.12529184336
r0739_pos	8054.1317273351315
r0741_neg	0.0
r0741_pos	68532.72186071816
r0743_pos	64575.98072712475
r0744_pos	64575.98072712475
r0747_neg	11414.728446365434
r0747_pos	2093.7219719758477
r0750_neg	64736.29880204442
r0750_pos	2093.7219719758477
r0752_neg	779.8788931576242
r0752_pos	0.0
r0753_pos	779.8788931576242
r0754_neg	779.8788931576242
r0754_pos	0.0
r0755_pos	779.8788931576242
r0756_neg	779.8788931576242
r0756_pos	0.0
r0757_pos	779.8788931576242
r0758_neg	444.242772183887
r0758_pos	0.0
r0774_neg	9.628206857824859
r0774_pos	9.628206857824859
r0779_pos	11879.502392987048
r0780_neg	74323.18693929426
r0780_pos	255.95865418398367
r0781_neg	0.0
r0781_pos	74323.18693929426
r0782_pos	10522.618186189666
r0783_neg	430.6613566007605
r0783_pos	5320.786389236449
r0784_neg	1265.398092195754
r0784_pos	1281.4068237256429
r0787_pos	3279.8217270358878
r0788_neg	15774.03646200949
r0788_pos	12505.45462698405
r0789_neg	15774.036462009488
r0789_pos	12505.454626984048
r0791_neg	18416.148710783164
r0791_pos	5231.443265737531
r0792_neg	6725.814929217681
r0792_pos	813.4214721036383
r0795_pos	8589.365698052974
r0796_neg	0.0
r0796_pos	6413.356005720555
r0797_neg	4024.0645454213263
r0797_pos	62814.86681973004
r0801_neg	1803.9753489606728
r0801_pos	1339.3197725608643
r0809_neg	1204.4545163492114
r0809_pos	1204.4545163492114
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7974.869990110787
r0817_neg	1139.571417857893
r0817_pos	1084.2769033012073
r0818_pos	6397.261980897519
r0819_neg	350.4070015565369
r0819_pos	459.9139146965517
r0821_neg	350.4070015565369
r0821_pos	350.4070015565369
r0822_neg	350.4070015565369
r0822_pos	350.4070015565369
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	350.4070015565369
r0829_pos	350.4070015565369
r0830_neg	350.4070015565369
r0830_pos	350.4070015565369
r0834_neg	467.20933540871584
r0834_pos	467.20933540871584
r0835_neg	467.20933540871584
r0835_pos	467.20933540871584
r0836_neg	467.20933540871584
r0836_pos	467.20933540871584
r0838_neg	4637.488982713133
r0838_pos	4860.208961989232
r0839_neg	2148.891538236332
r0839_pos	3801.4137384651344
r0840_neg	2442.732771291876
r0840_pos	2442.732771291876
r0841_neg	2442.732771291876
r0841_pos	2442.732771291876
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18977.567522997233
r0853_pos	5721.007128759279
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13823.804813825851
r0870_pos	0.0
r0871_neg	9521.856954161753
r0871_pos	8.906286747067899
r0879_pos	611.8316314799578
r0881_pos	1375.315424219249
r0885_neg	368.8866730469839
r0885_pos	478.39358618699873
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.615142171373496
r0892_pos	11253.322874929538
r0899_neg	4894.573547479489
r0899_pos	1466.7425615440302
r0907_neg	0.0
r0907_pos	23481.93664440639
r0908_neg	24071.838865180984
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24071.838865180984
r0911_neg	10273.10100000719
r0911_pos	5377.638587879726
r0913_neg	2009.5069131400148
r0913_pos	2009.5069131400148
r0915_neg	2016.802333852179
r0915_pos	2016.802333852179
r0917_neg	1180.2855500250957
r0917_pos	1180.2855500250957
r0921_pos	4083.3487023307025
r0924_pos	8816.508603682041
r0925_pos	0.0
r0926_pos	10774.55597085797
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1274.2337668080208
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.3617631545420155
r0940_pos	6767.462121617571
r0941_neg	14355.89571515326
r0941_pos	4210.635676311391
r0942_neg	878.6522460075848
r0942_pos	861.6581078669492
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1212.718212418705
r0946_pos	2089.5714178578933
r0950_pos	5762.102036649009
r0954_neg	0.0
r0954_pos	18091.716088952886
r0960_neg	2971.9350562025493
r0960_pos	2971.9350562025493
r0961_pos	2056.937657024502
r0962_pos	3678.828656628006
r0963_pos	1039.291107935989
r0968_pos	18977.567522997233
r0970_neg	0.0
r0970_pos	7181.935585088705
r0973_neg	3977.2314519630054
r0973_pos	0.0
r0974_neg	2063.3110784534438
r0974_pos	2055.37898637367
r0975_pos	4083.3487023307025
r0983_pos	2097.2819543054557
r0984_neg	2097.2819543054557
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7181.935585088706
r0990_neg	3236.181428825337
r0990_pos	4894.573547479492
r0993_pos	4049.9856989064874
r0994_neg	4537.095263987527
r0994_pos	4537.095263987527
r0995_neg	1489.8133096820713
r0995_pos	1489.8133096820713
r0997_pos	13817.593113912833
r0998_neg	2204.624659376107
r0998_pos	5057.301942221427
r0999_neg	3089.8113496940355
r0999_pos	5057.301942221427
r1007_neg	0.0
r1007_pos	306.66377067888317
r1008_pos	294.6606406157099
r1010_neg	3977.2314519630054
r1010_pos	32102.94145325493
r1011_pos	74607.49517654038
r1012_pos	74607.49517654038
r1013_pos	70908.18730519075
r1014_pos	70908.18730519075
r1015_pos	944.3264202091888
r1017_pos	7731.681318258274
r1018_neg	4537.095263987527
r1018_pos	4537.095263987527
r1019_neg	3236.1814288253368
r1019_pos	4186.181428825337
r1020_neg	67224.12529184343
r1020_pos	8054.1317273351315
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7866.508603682045
r1025_pos	7866.508603682042
r1026_pos	3218.40787903231
r1028_pos	3218.407879032311
r1029_pos	7767.536378583993
r1030_neg	22.429156492484424
r1030_pos	11.79494032873591
r1043_pos	1334.6583249399232
r1044_pos	1334.6583249399232
r1045_pos	1390.3419317046264
r1050_neg	10917.751712665226
r1050_pos	1900.0
r1051_neg	2129.064322703549
r1051_pos	2129.064322703549
r1052_pos	2129.064322703549
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45091.14714238026
r1080_pos	0.0
r1088_neg	1704.3958156782946
r1088_pos	1822.408839227602
r1090_pos	1454.9788425201768
r1106_neg	4894.573547479493
r1106_pos	4894.573547479491
r1109_neg	5029.081175305987
r1109_pos	4224.671885874194
r1116_neg	13465.201314143142
r1116_pos	13834.6996101756
r1117_neg	4928.169773371661
r1117_pos	2524.5435158484675
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1198.8915382363318
r1144_pos	2147.952652014262
r1147_neg	2009.5069131400148
r1147_pos	2009.5069131400148
r1148_neg	12350.875073571398
r1148_pos	0.0
r1150_pos	7100.229710167921
r1154_neg	4033.299690708003
r1154_pos	18052.32333611711
r1155_pos	862.2749664300718
r1156_neg	371.28397984951323
r1156_pos	3946.8517289823653
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4065.553743950937
r1163_pos	1198.0038892821228
r1164_pos	8165.152971356877
r1167_pos	8165.152971356879
r1168_pos	8165.152971356878
r1172_pos	8165.152971356877
r1173_pos	0.0
r1177_pos	8165.152971356879
r1178_pos	0.0
r1179_pos	8165.152971356878
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10955.030307256455
r1253_pos	0.0
r1254_pos	22.456479548104447
r1255_pos	8165.152971356877
r1257_pos	5133.235554601671
r1259_pos	7.215139253600853
r1260_pos	5117.857299295396
r1262_pos	306.66377067888334
r1291_neg	1589.0925239156932
r1291_pos	4679.365388022979
r1292_neg	4894.573547479494
r1292_pos	4451.756024814102
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5133.235554601671
r1318_pos	9676.92945554956
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	41.29977533796388
r1377_neg	1153.3152212331802
r1377_pos	1153.3152212331802
r1378_neg	1153.3152212331802
r1378_pos	1153.3152212331802
r1380_neg	430.6613566007605
r1380_pos	74323.18693929426
r1381_neg	74323.18693929423
r1381_pos	239.64213812620983
r1384_neg	1506.4752626961044
r1384_pos	4710.25160696002
r1396_pos	3122.3174961701134
r1397_pos	3122.3174961701134
r1400_pos	2632.6212887945844
r1401_pos	3388.3767460085983
r1418_neg	3228.951377908878
r1418_pos	3264.5555556059503
r1421_neg	21026.078639574367
r1421_pos	4.314186105906477
r1423_pos	1310.1748064938276
r1427_pos	2515.5757905080914
r1428_neg	2538.6976331318933
r1428_pos	2538.6976331318933
r1429_neg	2538.6976331318933
r1429_pos	1900.0
r1431_pos	2716.5443925037157
r1432_pos	0.0
r1433_pos	282.7367052767619
r1434_pos	4323.148084299905
r1435_pos	5083.757630117633
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23338.565272060292
r1444_pos	24041.599347210013
r1445_pos	24041.599347210016
r1446_pos	18070.49968737141
r1447_pos	4775.377708111742
r1448_pos	4774.005633779006
r1449_pos	4775.377708111742
r1450_pos	4774.005633779006
r1451_pos	4775.3777081117405
r1453_neg	13121.875143537498
r1453_pos	12497.901878012735
r1454_pos	862.2749664300718
r1455_pos	2515.5757905080914
r1456_pos	2515.5757905080914
r1459_neg	7819.148635232422
r1459_pos	17166.944720822074
r1464_neg	1247.8103962321413
r1464_pos	1247.8103962321413
r1466_neg	24342.511881933024
r1466_pos	0.0
r1467_neg	1582.2200375876268
r1467_pos	48107.88686052013
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24342.511881933024
r1488_neg	0.0
r1488_pos	17724.438250394425
r1492_pos	1305.5021519211502
r1493_pos	1311.0827413653144
r1495_pos	4049.9856989064874
r1497_pos	1353.3828756557928
r1498_pos	1353.3828756557928
r1499_pos	1505.7349645387155
r1500_pos	1505.7349645387155
r1512_pos	2007.78869225987
r1514_pos	3184.422460050968
r1515_pos	3221.3382580092425
r1516_pos	3272.530009578734
r1517_pos	4123.889032426005
r1518_pos	3272.530009578734
r1519_pos	3264.5543775019237
r1520_pos	3272.530009578734
r1521_pos	3272.530009578734
r1522_pos	3173.4019594916326
r1523_pos	3264.9318641599552
r1525_pos	3272.530009578732
r1527_pos	4123.889032426004
r1528_pos	4894.573547479492
r1529_pos	3264.9318641599575
r1530_pos	3651.113722578294
r1536_pos	8875.655094731434
r1538_pos	1188.648454026914
r1540_pos	685.2435303628773
r1544_neg	817.7093773041131
r1544_pos	817.7093773041131
r1546_neg	1005.1872135092116
r1546_pos	909.6431400997192
r1547_neg	940.6249630215829
r1547_pos	1099.9903064948812
r1548_neg	844.4163482643755
r1548_pos	855.7024645328926
r1549_neg	940.6249630215829
r1549_pos	1045.7710601691908
r1551_neg	1005.1872135092116
r1551_pos	855.5945630430348
r1552_neg	932.9600860800108
r1552_pos	858.3987647801935
r1553_neg	853.8718613049016
r1553_pos	858.3987647801935
r1554_neg	1005.1872135092117
r1554_pos	1045.7710601691908
r1556_neg	1096.1900317076502
r1556_pos	890.0007649237994
r1557_neg	1005.1872135092116
r1557_pos	1045.7710601691908
r1559_neg	890.6250355915176
r1559_pos	760.3593094422397
r1560_neg	1002.4909132619108
r1560_pos	811.6036847617654
r1561_neg	937.9286627742821
r1561_pos	1001.9508511569275
r1562_neg	884.6147205519085
r1562_pos	757.6630091949388
r1563_neg	937.9286627742821
r1563_pos	947.7316048312372
r1564_neg	850.4266633039848
r1564_pos	830.0492107636678
r1565_neg	1002.4909132619108
r1565_pos	757.555107705081
r1566_neg	932.9600860800108
r1566_pos	760.3593094422397
r1567_neg	694.5461249156101
r1567_pos	694.5461249156101
r1568_neg	1002.4909132619108
r1568_pos	947.7316048312372
r1569_neg	890.6250355915176
r1569_pos	829.325434501003
r1570_neg	1093.4937314603494
r1570_pos	791.9613095858456
r1571_neg	1002.4909132619108
r1571_pos	947.7316048312372
r1573_neg	1005.1872135092116
r1573_pos	905.1162366244274
r1574_neg	940.6249630215829
r1574_pos	1019.0915085952244
r1575_neg	860.9512415026203
r1575_pos	851.1755610576008
r1576_neg	940.6249630215829
r1576_pos	1019.0915085952244
r1578_neg	1005.1872135092116
r1578_pos	851.067659567743
r1579_neg	973.0788418871019
r1579_pos	853.8718613049016
r1580_neg	694.5461249156101
r1580_pos	694.5461249156101
r1581_neg	1005.1872135092117
r1581_pos	1041.2441566938992
r1583_neg	1096.1900317076502
r1583_pos	885.4738614485076
r1584_neg	1005.1872135092116
r1584_pos	1041.2441566938992
r1585_neg	1005.1872135092117
r1585_pos	1007.682595437673
r1586_neg	940.6249630215829
r1586_pos	1019.0915085952244
r1587_neg	928.0696539457149
r1587_pos	953.7419198708463
r1588_neg	940.6249630215829
r1588_pos	1019.0915085952244
r1589_neg	850.4266633039848
r1589_pos	850.4266633039848
r1590_neg	1005.1872135092117
r1590_pos	953.6340183809886
r1591_neg	932.9600860800108
r1591_pos	956.4382201181472
r1592_neg	853.8718613049016
r1592_pos	890.6250355915176
r1593_neg	1005.1872135092117
r1593_pos	1083.6537590828532
r1594_neg	899.6788425421012
r1594_pos	899.6788425421012
r1595_neg	1096.1900317076502
r1595_pos	988.0402202617531
r1596_neg	1005.1872135092117
r1596_pos	1083.6537590828532
r1597_neg	928.0886903967859
r1597_pos	928.0886903967859
r1598_neg	892.0202102605737
r1598_pos	915.5333813209179
r1599_neg	928.0886903967859
r1599_pos	928.0886903967859
r1600_neg	966.6978628186789
r1600_pos	1037.318189613885
r1602_neg	1010.638738615879
r1602_pos	1005.1872135092117
r1603_neg	905.1162366244274
r1603_pos	1005.1872135092116
r1604_neg	992.6509408844147
r1604_pos	992.6509408844147
r1605_neg	1007.682595437673
r1605_pos	1074.153338567975
r1606_neg	1083.6537590828532
r1606_pos	1036.7892136528176
r1607_neg	992.6509408844147
r1607_pos	992.6509408844147
r1608_neg	850.9711308332891
r1608_pos	850.9711308332891
r1609_neg	863.526439909157
r1609_pos	863.526439909157
r1610_neg	972.7559391262562
r1610_pos	972.7559391262562
r1611_neg	928.0886903967859
r1611_pos	928.0886903967859
r1612_neg	1206.9708679329276
r1612_pos	940.6249630215829
r1613_neg	1019.0915085952244
r1613_pos	940.6249630215829
r1614_neg	928.0886903967859
r1614_pos	928.0886903967859
r1615_neg	1019.0915085952244
r1615_pos	1009.5910880803461
r1616_neg	1019.0915085952244
r1616_pos	972.2269631651887
r1617_neg	928.0886903967859
r1617_pos	928.0886903967859
r1618_neg	850.9711308332891
r1618_pos	697.5896168265845
r1619_neg	912.7571872518522
r1619_pos	697.5896168265845
r1620_neg	697.5896168265845
r1620_pos	697.5896168265845
