	WT-e_S150_L007_R1_001
r1563_pos	960.0573722121786
r1564_neg	853.5921381894035
r1564_pos	827.6937072619633
r1565_neg	1052.1744063932128
r1565_pos	771.9735133081307
r1566_neg	952.6687038989526
r1566_pos	774.4588823730329
r1567_neg	706.3786893545663
r1567_pos	706.3786893545663
r1568_neg	1052.1744063932128
r1568_pos	960.0573722121786
r1569_neg	896.4472849908647
r1569_pos	827.3898270727099
r1570_neg	1123.965141900159
r1570_pos	807.1164680985081
r1571_neg	1052.1744063932128
r1571_pos	960.0573722121786
r1573_neg	1054.8548563363127
r1573_pos	915.2706619236508
r1574_neg	949.0999692301439
r1574_pos	1013.9123309112947
r1575_neg	866.1448938237382
r1575_pos	865.6709261397341
r1576_neg	949.0999692301439
r1576_pos	1013.9123309112947
r1578_neg	1054.4238336059836
r1578_pos	865.8660070179315
r1579_neg	991.4963833550269
r1579_pos	868.3513760828338
r1580_neg	706.3786893545663
r1580_pos	706.3786893545663
r1581_neg	1054.8548563363127
r1581_pos	1053.9498659219796
r1583_neg	1126.6455918432587
r1583_pos	901.008961808309
r1584_neg	1054.8548563363127
r1584_pos	1053.9498659219796
r1585_neg	1054.8548563363127
r1585_pos	1011.4467638501483
r1586_neg	949.0999692301439
r1586_pos	1013.9123309112947
r1587_neg	943.6324278320981
r1587_pos	961.8470280662316
r1588_neg	949.0999692301439
r1588_pos	1013.9123309112947
r1589_neg	853.5921381894035
r1589_pos	853.5921381894035
r1590_neg	1054.8548563363127
r1590_pos	962.042108944429
r1591_neg	952.6687038989526
r1591_pos	964.5274780093313
r1592_neg	868.3513760828338
r1592_pos	896.4472849908647
r1593_neg	1054.8548563363127
r1593_pos	1119.6672180174635
r1594_neg	898.7308932075614
r1594_pos	898.7308932075614
r1595_neg	1126.6455918432587
r1595_pos	997.1850637348065
r1596_neg	1054.8548563363127
r1596_pos	1119.6672180174635
r1597_neg	942.1215954043486
r1597_pos	942.1215954043486
r1598_neg	896.0431728803024
r1598_pos	936.6540540063027
r1599_neg	942.1215954043486
r1599_pos	942.1215954043486
r1600_neg	973.4792145761843
r1600_pos	1108.0896812252429
r1602_neg	1021.7409798793102
r1602_pos	1054.8548563363127
r1603_neg	915.2706619236508
r1603_pos	1054.8548563363127
r1604_neg	1047.8764825105172
r1604_pos	1047.8764825105172
r1605_neg	1011.4467638501483
r1605_pos	1107.7858010359896
r1606_neg	1119.6672180174635
r1606_pos	1087.5124420617879
r1607_neg	1047.8764825105172
r1607_pos	1047.8764825105172
r1608_neg	830.899166900134
r1608_pos	830.899166900134
r1609_neg	836.3667082981799
r1609_pos	836.3667082981799
r1610_neg	1016.8765497530919
r1610_pos	1002.3347941190742
r1611_neg	942.1215954043486
r1611_pos	942.1215954043486
r1612_neg	1222.4541080040854
r1612_pos	949.0999692301439
r1613_neg	1013.9123309112947
r1613_pos	949.0999692301439
r1614_neg	942.1215954043486
r1614_pos	942.1215954043486
r1615_neg	1013.9123309112947
r1615_pos	1002.0309139298208
r1616_neg	1013.9123309112947
r1616_pos	981.7575549556191
r1617_neg	942.1215954043486
r1617_pos	942.1215954043486
r1618_neg	830.899166900134
r1618_pos	706.8726417172101
r1619_neg	923.8794787922676
r1619_pos	706.8726417172101
r1620_neg	706.8726417172101
r1620_pos	706.8726417172101
r1621_neg	988.8159334119272
r1621_pos	943.6324278320981
r1622_neg	865.6709261397341
r1622_pos	706.8726417172101
r1623_neg	936.6540540063027
r1623_pos	706.8726417172101
r1624_neg	961.8470280662316
r1624_pos	706.8726417172101
r1625_neg	1008.4447895132489
r1625_pos	976.2900135575733
r1626_neg	936.6540540063027
r1626_pos	706.8726417172101
r1627_neg	1016.8765497530919
r1627_pos	1002.3347941190742
r1628_neg	895.1515814994555
r1628_pos	942.1215954043486
r1629_neg	1177.0948731941726
r1629_pos	949.0999692301439
r1630_neg	1013.9123309112947
r1630_pos	949.0999692301439
r1631_neg	942.1215954043486
r1631_pos	942.1215954043486
r1632_neg	1013.9123309112947
r1632_pos	1002.0309139298208
r1633_neg	1013.9123309112947
r1633_pos	981.7575549556191
r1634_neg	942.1215954043486
r1634_pos	942.1215954043486
r1635_neg	895.1515814994555
r1635_pos	924.0745596704651
r1636_neg	1044.731208243957
r1636_pos	926.5599287353673
r1637_neg	865.6509414610945
r1637_pos	865.6509414610945
r1638_neg	1108.0896812252429
r1638_pos	1112.158418574513
r1639_neg	853.5921381894035
r1639_pos	853.5921381894035
r1640_neg	1179.8804167321891
r1640_pos	959.2175144608425
r1641_neg	1108.0896812252429
r1641_pos	1112.158418574513
r1642_neg	989.0110142901246
r1642_pos	1054.8548563363127
r1643_neg	865.8660070179315
r1643_pos	895.1515814994555
r1644_neg	1047.8764825105172
r1644_pos	707.764233098057
r1645_neg	962.042108944429
r1645_pos	895.1515814994555
r1646_neg	1119.6672180174635
r1646_pos	1087.5124420617879
r1647_neg	1047.8764825105172
r1647_pos	707.764233098057
r1648_neg	868.3513760828338
r1648_pos	991.4963833550269
r1649_neg	1054.8548563363127
r1649_pos	1177.0948731941726
r1650_neg	964.5274780093313
r1650_pos	1044.4273280547038
r1651_neg	1126.6455918432587
r1651_pos	1024.153969080502
r1652_neg	1054.8548563363127
r1652_pos	1177.0948731941726
r1653_neg	1054.8548563363127
r1653_pos	1053.9498659219796
r1654_neg	896.4472849908647
r1654_pos	896.4472849908647
r1655_neg	1126.6455918432587
r1655_pos	901.008961808309
r1656_neg	1054.8548563363127
r1656_pos	1053.9498659219796
r1657_neg	1119.6672180174635
r1657_pos	1107.7858010359896
r1658_neg	1119.6672180174635
r1658_pos	1087.5124420617879
r1659_neg	1047.8764825105172
r1659_pos	1047.8764825105172
r1660_neg	1179.5765365429356
r1660_pos	997.1850637348065
r1661_neg	1107.7858010359896
r1661_pos	1119.6672180174635
r1662_neg	1087.5124420617879
r1662_pos	1119.6672180174635
r1664_neg	2006.4627071448526
r1664_pos	1564.0596005393108
r1665_neg	1362.9756113223689
r1665_pos	1425.0413519996464
r1666_neg	1108.4974140714507
r1666_pos	1564.1513347687908
r1667_neg	1943.059905040219
r1667_pos	1413.5207569951513
r1668_neg	1398.5224246989046
r1668_pos	1234.645068216912
r1669_neg	1108.4974140714507
r1669_pos	1413.612491224631
r1670_neg	1305.3384996215875
r1670_pos	2010.1871439991055
r1671_neg	1111.539839071592
r1671_pos	1432.655827350448
r1672_pos	1237.6199872864413
r1673_pos	1351.7534843748117
r1674_pos	1237.6199872864413
r1675_pos	1391.4724960805652
r1676_pos	1285.7176089743964
r1677_pos	1280.2500675763506
r1678_pos	1285.7176089743964
r1679_pos	1192.4812322682835
r1680_pos	1354.681333703517
r1681_pos	1357.1667027684193
r1682_pos	1357.1667027684193
r1683_pos	1391.4724960805652
r1684_pos	1237.6199872864413
r1685_pos	1389.8242884938945
r1686_pos	1391.4724960805652
r1687_pos	1237.6199872864413
r1690_pos	1296.4381982624159
r1691_pos	1190.6833111562473
r1692_pos	1185.2157697582015
r1693_pos	1190.6833111562473
r1695_pos	1296.4381982624159
r1696_pos	1303.4165720882113
r1698_pos	1296.4381982624159
r1700_pos	1336.0741578136865
r1701_pos	1296.4381982624159
r1702_pos	1351.7534843748117
r1705_pos	1390.3306919722168
r1706_pos	1284.5758048660482
r1707_pos	1279.1082634680022
r1708_pos	1284.5758048660482
r1710_pos	1390.3306919722168
r1711_pos	1397.309065798012
r1713_pos	1390.3306919722168
r1715_pos	1429.9666515234874
r1716_pos	1390.3306919722168
r1717_pos	1237.6199872864413
r1720_pos	1486.5067938987142
r1721_pos	1380.7519067925455
r1722_pos	1375.2843653944997
r1723_pos	1380.7519067925455
r1725_pos	1486.5067938987142
r1726_pos	1493.4851677245097
r1728_pos	1486.5067938987142
r1730_pos	1526.1427534499849
r1731_pos	1486.5067938987142
r1732_pos	1566.1450935851076
r1733_pos	1566.1450935851076
r1734_pos	1566.1450935851076
r1735_pos	1566.1450935851076
r1736_pos	1471.079285119527
r1737_pos	1465.6117437214812
r1738_pos	1471.079285119527
r1739_pos	1566.1450935851076
r1740_pos	1576.8341722256955
r1741_pos	1566.1450935851076
r1742_pos	1566.1450935851076
r1743_pos	1566.1450935851076
r1744_pos	1566.1450935851076
r1745_pos	1566.1450935851076
r1746_pos	1566.1450935851076
r1747_pos	1478.0576589453221
r1748_pos	1475.3772090022226
r1749_pos	1478.0576589453221
r1750_pos	1478.0576589453221
r1751_pos	1471.079285119527
r1752_pos	1359.8568566153124
r1753_pos	1365.3243980133582
r1754_pos	1531.2924838342524
r1755_pos	1471.079285119527
r1756_pos	1478.0576589453221
r1757_pos	1478.0576589453221
r1758_pos	1471.079285119527
r1759_pos	1530.988603644999
r1760_pos	1510.7152446707973
r1761_pos	1471.079285119527
r1762_pos	1380.760172050529
r1763_pos	1423.6153188519902
r1764_pos	1395.1025835389166
r1765_pos	1472.5901175472763
r1766_pos	1425.0008625954808
r1767_pos	1359.8568566153124
r1768_pos	1235.8303314323884
r1769_pos	1235.8303314323884
r1770_pos	1235.8303314323884
r1771_pos	1472.5901175472763
r1772_pos	1235.8303314323884
r1773_pos	1235.8303314323884
r1774_pos	1235.8303314323884
r1775_pos	1505.2477032727516
r1776_pos	1235.8303314323884
r1777_pos	1478.0576589453221
r1778_pos	1475.3772090022226
r1779_pos	1478.0576589453221
r1780_pos	1478.0576589453221
r1781_pos	1471.079285119527
r1782_pos	1365.3243980133582
r1783_pos	1359.8568566153124
r1784_pos	1531.2924838342524
r1785_pos	1471.079285119527
r1786_pos	1478.0576589453221
r1787_pos	1478.0576589453221
r1788_pos	1471.079285119527
r1789_pos	1530.988603644999
r1790_pos	1510.7152446707973
r1791_pos	1471.079285119527
r1792_pos	1192.4812322682835
r1796_pos	1448.5392446247502
r1797_pos	1342.7843575185816
r1798_pos	1337.3168161205358
r1799_pos	1342.7843575185816
r1800_pos	1448.5392446247502
r1801_pos	1455.5176184505456
r1803_pos	1448.5392446247502
r1805_pos	1488.1752041760208
r1806_pos	1448.5392446247502
r1807_pos	1566.1450935851076
r1808_pos	1566.1450935851076
r1809_pos	1566.1450935851076
r1810_pos	1566.1450935851076
r1811_pos	1236.7219228132353
r1812_pos	1471.079285119527
r1813_pos	1235.8303314323884
r1814_pos	1424.109271214634
r1815_pos	1424.109271214634
r1816_pos	1566.1450935851076
r1817_pos	1424.109271214634
r1818_pos	1236.7219228132353
r1819_pos	1424.109271214634
r1820_pos	1566.1450935851076
r1821_pos	1236.7219228132353
r1822_pos	1389.7205138084319
r1823_pos	1387.0400638653323
r1824_pos	1389.7205138084319
r1825_pos	1389.7205138084319
r1826_pos	1436.6397996492487
r1827_pos	1407.7208121382412
r1828_pos	1387.0400638653323
r1829_pos	1407.7208121382412
r1830_pos	1442.955338697362
r1831_pos	1387.2351447435296
r1832_pos	1389.7205138084319
r1833_pos	1474.4436167838721
r1834_pos	1442.6514585081088
r1835_pos	1422.378099533907
r1836_pos	1474.4436167838721
r1837_pos	1397.3090657980122
r1841_pos	1390.3306919722168
r1842_pos	1284.5758048660482
r1843_pos	1279.1082634680022
r1844_pos	1284.5758048660482
r1846_pos	1390.3306919722168
r1847_pos	1397.309065798012
r1848_pos	1390.3306919722168
r1850_pos	1429.9666515234874
r1851_pos	1390.3306919722168
r1852_pos	1566.1450935851076
r1853_pos	1566.1450935851076
r1854_pos	1566.1450935851076
r1855_pos	1566.1450935851076
r1856_pos	1566.1450935851076
r1857_pos	1471.079285119527
r1858_pos	1465.6117437214812
r1859_pos	1471.079285119527
r1860_pos	1566.1450935851076
r1861_pos	1566.1450935851076
r1862_pos	1566.1450935851076
r1863_pos	1566.1450935851076
r1864_pos	1566.1450935851076
r1865_pos	1566.1450935851076
r1866_pos	1566.1450935851076
r1867_pos	1237.6199872864413
r1871_pos	1486.5067938987142
r1872_pos	1380.7519067925455
r1873_pos	1375.2843653944997
r1874_pos	1380.7519067925455
r1876_pos	1486.5067938987142
r1877_pos	1493.4851677245097
r1879_pos	1486.5067938987142
r1880_pos	1526.1427534499849
r1881_pos	1486.5067938987142
r1882_pos	1566.1450935851076
r1883_pos	1566.1450935851076
r1884_pos	1566.1450935851076
r1885_pos	1566.1450935851076
r1886_pos	1566.1450935851076
r1887_pos	1542.870020626473
r1888_pos	1537.4024792284272
r1889_pos	1542.870020626473
r1890_pos	1566.1450935851076
r1891_pos	1566.1450935851076
r1892_pos	1566.1450935851076
r1893_pos	1566.1450935851076
r1894_pos	1566.1450935851076
r1895_pos	1566.1450935851076
r1896_pos	1566.1450935851076
r1897_pos	1566.1450935851076
r1898_pos	1566.1450935851076
r1899_pos	1566.1450935851076
r1900_pos	1566.1450935851076
r1901_pos	1566.1450935851076
r1902_pos	1471.079285119527
r1903_pos	1465.6117437214812
r1904_pos	1471.079285119527
r1905_pos	1566.1450935851076
r1906_pos	1566.1450935851076
r1907_pos	1566.1450935851076
r1908_pos	1566.1450935851076
r1909_pos	1566.1450935851076
r1910_pos	1566.1450935851076
r1911_pos	1566.1450935851076
r1912_pos	1225.8472061883715
r1913_pos	1225.8472061883715
r1914_pos	1259.8888746104349
r1915_pos	1228.8896311885128
r1916_pos	1259.9806088399148
r1917_pos	1130.8129083702222
r1918_pos	1130.8129083702222
r1919_pos	1164.8545767922856
r1920_pos	1133.8553333703635
r1921_pos	1164.9463110217655
r1922_pos	1224.705402080023
r1923_pos	1224.705402080023
r1924_pos	1258.7470705020864
r1925_pos	1227.7478270801644
r1926_pos	1258.8388047315664
r1928_pos	1320.8815040065206
r1929_pos	1354.9231724285842
r1930_pos	1323.923929006662
r1931_pos	1355.0149066580639
r1932_pos	1411.2088823335018
r1933_pos	1411.2088823335018
r1934_pos	1445.2505507555654
r1935_pos	1414.2513073336431
r1936_pos	1445.3422849850454
r1937_pos	1305.453995227333
r1938_pos	1305.453995227333
r1939_pos	1339.4956636493966
r1940_pos	1308.4964202274746
r1941_pos	1339.5873978788766
r1942_pos	1299.9864538292873
r1943_pos	1299.9864538292873
r1944_pos	1334.0281222513509
r1945_pos	1303.0288788294288
r1946_pos	1334.1198564808305
r1947_pos	1305.453995227333
r1948_pos	1305.453995227333
r1949_pos	1339.4956636493966
r1950_pos	1308.4964202274746
r1951_pos	1339.5873978788766
r1952_pos	1282.9139547325567
r1953_pos	1282.9139547325567
r1954_pos	1316.95562315462
r1955_pos	1285.956379732698
r1956_pos	1317.0473573841
r1957_pos	1411.2088823335018
r1958_pos	1411.2088823335018
r1959_pos	1288.7730932233865
r1960_pos	1414.2513073336431
r1961_pos	1445.3422849850454
r1962_pos	1347.8504093522163
r1963_pos	1347.8504093522163
r1964_pos	1381.8920777742796
r1965_pos	1350.8928343523576
r1966_pos	1381.9838120037593
r1967_pos	1224.705402080023
r1968_pos	1224.705402080023
r1969_pos	1258.7470705020864
r1970_pos	1227.7478270801644
r1971_pos	1258.8388047315664
r1972_pos	1411.2088823335018
r1973_pos	1411.2088823335018
r1974_pos	1445.2505507555652
r1975_pos	1414.2513073336431
r1976_pos	1445.3422849850454
r1977_pos	1320.8815040065206
r1978_pos	1320.8815040065206
r1979_pos	1354.9231724285842
r1980_pos	1323.923929006662
r1981_pos	1355.0149066580639
r1982_pos	1482.999617840448
r1983_pos	1482.999617840448
r1984_pos	1517.0412862625114
r1985_pos	1486.0420428405894
r1986_pos	1517.1330204919914
r1987_pos	1411.2088823335018
r1988_pos	1411.2088823335018
r1989_pos	1445.2505507555654
r1990_pos	1414.2513073336431
r1991_pos	1445.3422849850454
r1992_pos	1542.1396681659476
r1993_pos	1616.829581866517
r1994_pos	1542.1396681659476
r1995_pos	1352.0710725296492
r1996_pos	1654.1745387168016
r1997_pos	1663.55652427453
r1998_pos	1620.0430456405034
r1999_pos	1663.55652427453
r2000_pos	1687.069508784088
r2001_pos	1654.1745387168016
r2002_pos	1776.2897852064941
r2003_pos	1686.4945287905057
r2004_pos	1769.3114113806987
r2005_pos	1732.2082638022457
r2006_pos	1808.9473709319693
r2007_pos	1769.3114113806987
r2008_pos	1625.7509416623348
r2009_pos	1463.7782549340673
r2010_pos	1463.7782549340673
r2011_pos	1625.7509416623343
r2012_pos	1463.7782549340673
r2013_pos	1513.0176807303706
r2014_pos	1463.7782549340673
r2015_pos	1513.0176807303706
r2016_pos	1623.0505070405952
r2017_pos	1463.7782549340673
r2018_pos	1625.7509416623343
r2019_pos	1496.0982450077713
r2020_pos	1618.772567836539
r2021_pos	1652.0571947163128
r2022_pos	1658.40852738781
r2023_pos	1618.772567836539
r2024_pos	1997.551391650143
r2026_pos	1997.551391650143
r2027_pos	1997.551391650143
r2028_pos	1997.551391650143
r2029_pos	1997.551391650143
r2030_pos	1997.551391650143
r2031_pos	1997.551391650143
r2032_pos	1997.551391650143
r2034_pos	1997.551391650143
r2035_pos	1997.551391650143
r2036_pos	1997.551391650143
r2037_pos	1997.551391650143
r2038_pos	1997.551391650143
r2039_pos	1997.551391650143
r2040_pos	1299.757674147869
r2041_pos	1137.7849874196017
r2042_pos	1137.7849874196017
r2043_pos	1299.7576741478692
r2044_pos	1346.6769599886861
r2045_pos	1532.0610168561873
r2046_pos	1297.0772242047694
r2047_pos	1485.356163987015
r2048_pos	1297.0572395261297
r2049_pos	1297.2723050829668
r2050_pos	1299.7576741478692
r2051_pos	1137.7849874196017
r2052_pos	1485.356163987015
r2053_pos	1327.8535830559
r2054_pos	1332.4152598733444
r2055_pos	1485.356163987015
r2056_pos	1354.7692671606976
r2057_pos	1352.0888172175978
r2058_pos	1354.7692671606976
r2059_pos	1354.7692671606976
r2060_pos	1347.7908933349022
r2061_pos	1242.0360062287336
r2062_pos	1236.5684648306878
r2063_pos	1242.0360062287336
r2064_pos	1408.0040920496278
r2065_pos	1347.7908933349022
r2066_pos	1354.7692671606976
r2067_pos	1354.7692671606976
r2068_pos	1347.7908933349022
r2069_pos	1407.7002118603746
r2070_pos	1387.4268528861728
r2071_pos	1347.7908933349022
r2073_pos	2226.684578367298
r2079_neg	491.1039257242529
r2079_pos	491.1039257242529
r2080_neg	532.5903950466202
r2080_pos	532.5903950466202
r2081_neg	532.5903950466202
r2081_pos	532.5903950466202
r2082_neg	532.5903950466202
r2082_pos	532.5903950466202
r2083_neg	491.1039257242529
r2083_pos	491.1039257242529
r2084_neg	532.5903950466202
r2084_pos	532.5903950466202
r2085_neg	491.1039257242529
r2085_pos	491.1039257242529
r2086_neg	490.99195483211827
r2086_pos	490.99195483211827
r2087_neg	532.5903950466202
r2087_pos	532.5903950466202
r2088_neg	532.5903950466202
r2088_pos	532.5903950466202
r2089_neg	532.5903950466202
r2089_pos	532.5903950466202
r2090_neg	490.99195483211827
r2090_pos	490.99195483211827
r2091_neg	511.7911749393692
r2091_pos	511.7911749393692
r2092_neg	532.5903950466202
r2092_pos	532.5903950466202
r2093_neg	532.5903950466202
r2093_pos	532.5903950466202
r2094_neg	532.5903950466202
r2094_pos	532.5903950466202
r2095_neg	532.5903950466202
r2095_pos	532.5903950466202
r2096_neg	532.5903950466202
r2096_pos	532.5903950466202
r2097_neg	490.99195483211827
r2097_pos	490.99195483211827
r2098_neg	511.7911749393692
r2098_pos	511.7911749393692
r2099_neg	532.5903950466202
r2099_pos	532.5903950466202
r2100_neg	532.5903950466202
r2100_pos	532.5903950466202
r2101_neg	532.5903950466202
r2101_pos	532.5903950466202
r2102_neg	532.5903950466202
r2102_pos	532.5903950466202
r2103_neg	532.5903950466202
r2103_pos	532.5903950466202
r2104_neg	532.5903950466202
r2104_pos	532.5903950466202
r2105_neg	532.5903950466202
r2105_pos	532.5903950466202
r2106_neg	532.5903950466202
r2106_pos	532.5903950466202
r2107_neg	532.5903950466202
r2107_pos	532.5903950466202
r2108_neg	532.5903950466202
r2108_pos	532.5903950466202
r2109_neg	532.5903950466202
r2109_pos	532.5903950466202
r2110_neg	532.5903950466202
r2110_pos	532.5903950466202
r2111_neg	532.5903950466202
r2111_pos	532.5903950466202
r2112_neg	532.5903950466202
r2112_pos	532.5903950466202
r2113_neg	532.5903950466202
r2113_pos	532.5903950466202
r2114_neg	532.5903950466202
r2114_pos	532.5903950466202
r2115_neg	532.5903950466202
r2115_pos	532.5903950466202
r2116_neg	532.5903950466202
r2116_pos	532.5903950466202
r2117_neg	532.5903950466202
r2117_pos	532.5903950466202
r2118_neg	532.5903950466202
r2118_pos	532.5903950466202
r2119_neg	532.5903950466202
r2119_pos	532.5903950466202
r2120_neg	532.5903950466202
r2120_pos	532.5903950466202
r2121_neg	532.5903950466202
r2121_pos	532.5903950466202
r2122_neg	532.5903950466202
r2122_pos	532.5903950466202
r2123_neg	532.5903950466202
r2123_pos	532.5903950466202
r2124_neg	532.5903950466202
r2124_pos	532.5903950466202
r2125_neg	511.9031458315038
r2125_pos	511.9031458315038
r2126_neg	532.5903950466202
r2126_pos	532.5903950466202
r2127_neg	511.7911749393692
r2127_pos	511.7911749393692
r2128_neg	532.5903950466202
r2128_pos	532.5903950466202
r2129_neg	532.5903950466202
r2129_pos	532.5903950466202
r2130_neg	532.5903950466202
r2130_pos	532.5903950466202
r2131_neg	532.5903950466202
r2131_pos	532.5903950466202
r2132_neg	532.5903950466202
r2132_pos	532.5903950466202
r2133_neg	532.5903950466202
r2133_pos	532.5903950466202
r2136_pos	475.484813642077
r2137_neg	426.45771243024706
r2137_pos	574.5202243855086
r2139_neg	1492.0105191834239
r2139_pos	2251.1053099132882
r2140_neg	1321.0443909655498
r2140_pos	2175.7378035740962
r2141_neg	1321.0443909655498
r2141_pos	2032.6295211813176
r2142_neg	1492.2639719869508
r2142_pos	2175.7378035740962
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1492.2639719869508
r2144_pos	0.0
r2145_neg	1492.2639719869508
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4967.505869116588
r2193_neg	2175.7378035740962
r2193_pos	2251.1053099132882
r2194_neg	1370.0124851419146
r2194_pos	1370.0124851419146
r2195_neg	1370.0124851419146
r2195_pos	1370.0124851419146
r2196_neg	2175.7378035740962
r2196_pos	2175.7378035740962
r2197_neg	1336.8012718543885
r2197_pos	1336.8012718543885
r2198_neg	2175.7378035740962
r2198_pos	2175.7378035740962
r2199_neg	2175.7378035740962
r2199_pos	2175.7378035740962
