	WT.e_S150_L007_R1_001	Ob.911.e_S155_L007_R1_001	WT.a_S116_L007_R1_001	Ob.911.d_S148_L007_R1_001
r0716_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0717_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0718_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0719_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0720_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0721_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0722_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0722_neg	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0723_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0724_pos	5.506843098969815	6.612942196304665	5.713833260186281	6.302593232009662
r0724_neg	5.506843098969815	6.612942196304665	5.713833260186281	6.302593232009662
r0726_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0726_neg	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0727_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0728_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0728_neg	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0729_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0730_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0731_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0732_pos	5.506843098969815	6.612942196304665	5.713833260186281	6.302593232009662
r0733_pos	6.639521599510833	8.14452229343102	6.9489901232953155	8.119235117284674
r0734_pos	6.800425393032989	7.974318980604333	6.9821189489985995	7.7415793414528675
r0735_pos	0.0	0.0	0.0	0.0
r0735_neg	0.0	0.0	0.0	0.0
r0739_pos	8.389738878676983	8.623881490013458	8.635899465946382	8.247357916131104
r0739_neg	8.389738878676983	8.623881490013458	8.635899465946382	8.247357916131104
r0741_pos	8.526342734914799	7.644865723007923	8.538072502737853	7.2622828064206555
r0741_neg	8.526342734914799	7.644865723007923	8.538072502737853	7.2622828064206555
r0743_pos	7.210525240687528	8.269641000603222	7.257010618206024	8.248828916185118
r0744_pos	7.210525240687528	8.269641000603222	7.257010618206024	8.248828916185118
r0747_pos	0.0	0.0	0.0	0.0
r0747_neg	0.0	0.0	0.0	0.0
r0750_pos	0.0	0.0	0.0	0.0
r0750_neg	0.0	0.0	0.0	0.0
r0752_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0752_neg	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0753_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0754_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0754_neg	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0755_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0756_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0756_neg	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0757_pos	0.9486008474933557	2.298658315564515	1.495695162624069	2.5084286525318573
r0758_pos	10.419391412228263	11.198739689497682	10.559444013197714	10.94897309467595
r0758_neg	10.419391412228263	11.198739689497682	10.559444013197714	10.94897309467595
r0774_pos	6.151168794186662	6.4110872267986005	6.27015513876653	6.178913784669567
r0774_neg	6.151168794186662	6.4110872267986005	6.27015513876653	6.178913784669567
r0779_pos	5.435295215647167	6.119771161952904	5.649328040984784	5.768449015180547
r0780_pos	6.532005193790571	6.126188210522101	6.502712485966061	6.494575616502123
r0780_neg	6.532005193790571	6.126188210522101	6.502712485966061	6.494575616502123
r0781_pos	0.0	0.0	0.0	0.0
r0781_neg	0.0	0.0	0.0	0.0
r0782_pos	4.527946098908258	4.8938475581329195	4.838447592548458	4.576522137920503
r0783_pos	6.679902289931584	9.269430618533452	7.219458966735173	8.65481501184696
r0783_neg	6.679902289931584	9.269430618533452	7.219458966735173	8.65481501184696
r0784_pos	0.0	0.0	0.0	0.0
r0784_neg	0.0	0.0	0.0	0.0
r0787_pos	6.3743439890385005	6.994013939259718	6.3079748971135245	6.884842093799463
r0788_pos	0.0	0.0	0.0	0.0
r0788_neg	0.0	0.0	0.0	0.0
r0789_pos	0.0	0.0	0.0	0.0
r0789_neg	0.0	0.0	0.0	0.0
r0791_pos	0.0	0.0	0.0	0.0
r0791_neg	0.0	0.0	0.0	0.0
r0792_pos	2.851998837112446	1.9891390073682331	2.4515408330178317	2.035623909730721
r0792_neg	2.851998837112446	1.9891390073682331	2.4515408330178317	2.035623909730721
r0795_pos	0.0	0.0	0.0	0.0
r0796_pos	0.0	0.0	0.0	0.0
r0796_neg	0.0	0.0	0.0	0.0
r0797_pos	7.5687161887317265	7.542567607764219	7.641835001555368	7.096873249392084
r0797_neg	7.5687161887317265	7.542567607764219	7.641835001555368	7.096873249392084
r0801_pos	0.0	0.0	0.0	0.0
r0801_neg	0.0	0.0	0.0	0.0
r0809_pos	0.0	0.0	0.0	0.0
r0809_neg	0.0	0.0	0.0	0.0
r0812_pos	0.0	0.0	0.0	0.0
r0812_neg	0.0	0.0	0.0	0.0
r0813_pos	4.991408466764788	6.00539998774259	5.353323291162897	6.263973354803409
r0817_pos	6.134836993449116	7.64824971292734	6.826421371995807	5.864681405572597
r0817_neg	6.134836993449116	7.64824971292734	6.826421371995807	5.864681405572597
r0818_pos	0.0	0.0	0.0	0.0
r0819_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0819_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0821_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0821_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0822_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0822_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0825_pos	0.0	0.0	0.0	0.0
r0826_pos	0.0	0.0	0.0	0.0
r0829_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0829_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0830_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0830_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0834_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0834_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0835_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0835_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0836_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0836_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0838_pos	0.0	0.0	0.0	0.0
r0838_neg	0.0	0.0	0.0	0.0
r0839_pos	0.0	0.0	0.0	0.0
r0839_neg	0.0	0.0	0.0	0.0
r0840_pos	0.0	0.0	0.0	0.0
r0840_neg	0.0	0.0	0.0	0.0
r0841_pos	0.0	0.0	0.0	0.0
r0841_neg	0.0	0.0	0.0	0.0
r0842_pos	0.0	0.0	0.0	0.0
r0842_neg	0.0	0.0	0.0	0.0
r0845_pos	4.28835856219366	4.631104282365877	4.507160349117523	4.172327491657617
r0853_pos	0.0	0.0	0.0	0.0
r0859_pos	0.0	0.0	0.0	0.0
r0860_pos	0.0	0.0	0.0	0.0
r0860_neg	0.0	0.0	0.0	0.0
r0870_pos	0.0	0.0	0.0	0.0
r0870_neg	0.0	0.0	0.0	0.0
r0871_pos	0.0	0.0	0.0	0.0
r0871_neg	0.0	0.0	0.0	0.0
r0879_pos	3.619413010597937	3.8569856897822046	3.374343989038501	4.064365540263628
r0881_pos	0.0	0.0	0.0	0.0
r0885_pos	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0885_neg	5.241458871274651	6.831497267955407	5.420549772116318	6.941693225661369
r0886_pos	0.0	0.0	0.0	0.0
r0886_neg	0.0	0.0	0.0	0.0
r0892_pos	0.0	0.0	0.0	0.0
r0892_neg	0.0	0.0	0.0	0.0
r0899_pos	0.0	0.0	0.0	0.0
r0899_neg	0.0	0.0	0.0	0.0
r0907_pos	0.0	0.0	0.0	0.0
r0907_neg	0.0	0.0	0.0	0.0
r0908_pos	0.0	0.0	0.0	0.0
r0908_neg	0.0	0.0	0.0	0.0
r0909_pos	0.0	0.0	0.0	0.0
r0909_neg	0.0	0.0	0.0	0.0
r0911_pos	0.0	0.0	0.0	0.0
r0911_neg	0.0	0.0	0.0	0.0
r0913_pos	0.0	0.0	0.0	0.0
r0913_neg	0.0	0.0	0.0	0.0
r0915_pos	0.0	0.0	0.0	0.0
r0915_neg	0.0	0.0	0.0	0.0
r0917_pos	0.0	0.0	0.0	0.0
r0917_neg	0.0	0.0	0.0	0.0
r0921_pos	0.0	0.0	0.0	0.0
r0924_pos	0.0	0.0	0.0	0.0
r0925_pos	0.0	0.0	0.0	0.0
r0926_pos	0.0	0.0	0.0	0.0
r0931_pos	0.0	0.0	0.0	0.0
r0932_pos	0.0	0.0	0.0	0.0
r0932_neg	0.0	0.0	0.0	0.0
r0934_pos	4.084914659767938	5.582857034844238	4.754887502163468	4.7420062108667365
r0936_pos	0.0	0.0	0.0	0.0
r0937_pos	0.0	0.0	0.0	0.0
r0937_neg	0.0	0.0	0.0	0.0
r0940_pos	0.0	0.0	0.0	0.0
r0940_neg	0.0	0.0	0.0	0.0
r0941_pos	0.0	0.0	0.0	0.0
r0941_neg	0.0	0.0	0.0	0.0
r0942_pos	1.7697717392494479	3.158660175346498	1.790772037862	2.5533605033353277
r0942_neg	1.7697717392494479	3.158660175346498	1.790772037862	2.5533605033353277
r0944_pos	0.0	0.0	0.0	0.0
r0944_neg	0.0	0.0	0.0	0.0
r0946_pos	0.0	0.0	0.0	0.7136958148433591
r0946_neg	0.0	0.0	0.0	0.7136958148433591
r0950_pos	0.0	0.0	0.0	0.0
r0954_pos	4.351204277257994	5.32660925100527	4.28909670241999	5.156639310692087
r0954_neg	4.351204277257994	5.32660925100527	4.28909670241999	5.156639310692087
r0960_pos	0.0	0.0	0.0	0.0
r0960_neg	0.0	0.0	0.0	0.0
r0961_pos	0.0	0.0	0.0	0.0
r0962_pos	0.0	0.0	0.0	0.0
r0963_pos	0.0	0.0	0.0	0.0
r0968_pos	0.0	0.0	0.0	0.0
r0970_pos	0.0	0.0	0.0	0.0
r0970_neg	0.0	0.0	0.0	0.0
r0973_pos	0.0	0.0	0.0	0.0
r0973_neg	0.0	0.0	0.0	0.0
r0974_pos	0.0	0.0	0.0	0.0
r0974_neg	0.0	0.0	0.0	0.0
r0975_pos	0.0	0.0	0.0	0.0
r0983_pos	8.614268135164197	8.897482468196102	8.967831458470494	8.240600549955795
r0984_pos	8.614268135164197	8.897482468196102	8.967831458470494	8.240600549955795
r0984_neg	8.614268135164197	8.897482468196102	8.967831458470494	8.240600549955795
r0986_pos	0.0	0.0	0.0	0.0
r0987_pos	0.0	0.0	0.0	0.0
r0987_neg	0.0	0.0	0.0	0.0
r0988_pos	0.0	0.0	0.0	0.0
r0989_pos	0.0	0.0	0.0	0.0
r0989_neg	0.0	0.0	0.0	0.0
r0990_pos	0.0	0.0	0.0	0.0
r0990_neg	0.0	0.0	0.0	0.0
r0993_pos	0.0	0.0	0.0	0.0
r0994_pos	0.0	0.0	0.0	0.0
r0994_neg	0.0	0.0	0.0	0.0
r0995_pos	5.888499735514123	6.981510200851319	5.77663042305105	6.897603474280541
r0995_neg	5.888499735514123	6.981510200851319	5.77663042305105	6.897603474280541
r0997_pos	8.186956081970154	8.172877499304592	8.22062016744785	7.858043178918487
r0998_pos	0.0	0.0	0.0	0.0
r0998_neg	0.0	0.0	0.0	0.0
r0999_pos	0.0	0.0	0.0	0.0
r0999_neg	0.0	0.0	0.0	0.0
r1007_pos	0.0	0.0	0.0	0.0
r1007_neg	0.0	0.0	0.0	0.0
r1008_pos	0.0	0.0	0.0	0.0
r1010_pos	0.0	0.0	0.0	0.0
r1010_neg	0.0	0.0	0.0	0.0
r1011_pos	0.0	0.0	0.0	0.0
r1012_pos	0.0	0.0	0.0	0.0
r1013_pos	0.0	0.0	0.0	0.0
r1014_pos	0.0	0.0	0.0	0.0
r1015_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1017_pos	0.0	0.0	0.0	0.0
r1018_pos	0.0	0.0	0.0	0.0
r1018_neg	0.0	0.0	0.0	0.0
r1019_pos	0.0	0.0	0.0	0.0
r1019_neg	0.0	0.0	0.0	0.0
r1020_pos	0.0	0.0	0.0	0.0
r1020_neg	0.0	0.0	0.0	0.0
r1021_pos	0.0	0.0	0.0	0.0
r1021_neg	0.0	0.0	0.0	0.0
r1024_pos	0.0	0.0	0.0	0.0
r1025_pos	0.0	0.0	0.0	0.0
r1026_pos	7.354205295861695	7.6940444130862025	7.9121109090198605	6.49761236561836
r1028_pos	7.354205295861695	7.6940444130862025	7.9121109090198605	6.49761236561836
r1029_pos	0.0	0.0	0.0	0.0
r1030_pos	0.0	0.0	0.0	0.0
r1030_neg	0.0	0.0	0.0	0.0
r1043_pos	0.09761079662642233	0.46466826700344427	0.0	0.21412480535284734
r1044_pos	0.09761079662642233	0.46466826700344427	0.0	0.21412480535284734
r1045_pos	0.49569516262406876	0.8399595874895318	0.2630344058337938	0.7570232465074596
r1050_pos	0.0	0.0	0.0	0.0
r1050_neg	0.0	0.0	0.0	0.0
r1051_pos	0.0	0.0	0.0	0.0
r1051_neg	0.0	0.0	0.0	0.0
r1052_pos	0.0	0.0	0.0	0.0
r1059_pos	8.308384540306156	9.272116528112024	8.601733652922286	8.30222764568122
r1061_pos	0.0	0.0	0.0	0.0
r1062_pos	0.0	0.0	0.0	0.0
r1063_pos	0.0	0.0	0.0	0.0
r1064_pos	0.0	0.0	0.0	0.0
r1067_pos	0.0	0.0	0.0	0.0
r1068_pos	0.0	0.0	0.0	0.0
r1071_pos	0.0	0.0	0.0	0.0
r1073_pos	0.0	0.0	0.0	0.0
r1074_pos	0.0	0.0	0.0	0.0
r1076_pos	0.0	0.0	0.0	0.0
r1077_pos	0.0	0.0	0.0	0.0
r1078_pos	0.0	0.0	0.0	0.0
r1080_pos	0.0	0.0	0.0	0.0
r1088_pos	0.0	0.0	0.0	0.0
r1088_neg	0.0	0.0	0.0	0.0
r1090_pos	0.23878685958711648	0.6135316529179271	0.11103131238874395	0.35614381022527536
r1106_pos	0.0	0.0	0.0	0.0
r1106_neg	0.0	0.0	0.0	0.0
r1109_pos	0.0	0.0	0.0	0.0
r1109_neg	0.0	0.0	0.0	0.0
r1116_pos	0.0	0.0	0.0	0.0
r1116_neg	0.0	0.0	0.0	0.0
r1117_pos	0.0	0.0	0.0	0.0
r1117_neg	0.0	0.0	0.0	0.0
r1135_pos	3.3978029618624896	4.6661884898727815	3.75595576955096	4.671859468247477
r1135_neg	3.3978029618624896	4.6661884898727815	3.75595576955096	4.671859468247477
r1140_pos	0.0	0.0	0.0	0.0
r1143_pos	9.117954721026178	10.016223292730553	9.106170316945143	9.113872367307422
r1144_pos	9.117954721026178	10.016223292730553	9.106170316945143	9.113872367307422
r1147_pos	0.0	0.0	0.0	0.0
r1147_neg	0.0	0.0	0.0	0.0
r1148_pos	0.0	0.0	0.0	0.0
r1148_neg	0.0	0.0	0.0	0.0
r1150_pos	0.0	0.0	0.0	0.0
r1154_pos	6.398914667885406	7.03713508879093	6.618642447958427	6.598722499676621
r1154_neg	6.398914667885406	7.03713508879093	6.618642447958427	6.598722499676621
r1155_pos	5.057016965365539	6.702241960775077	5.2253520607761015	6.63734941083314
r1156_pos	4.634593268445757	5.656782364218995	4.9183862344463485	5.474760499576783
r1156_neg	4.634593268445757	5.656782364218995	4.9183862344463485	5.474760499576783
r1159_pos	0.0	0.0	0.0	0.0
r1159_neg	0.0	0.0	0.0	0.0
r1162_pos	0.0	0.0	0.0	0.0
r1163_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1164_pos	1.3219280948873624	1.899175630480513	1.01435529297707	2.2539892662307865
r1167_pos	1.3219280948873624	1.899175630480513	1.01435529297707	2.2539892662307865
r1168_pos	1.3219280948873624	1.899175630480513	1.01435529297707	2.2539892662307865
r1172_pos	0.0	0.0	0.0	0.0
r1173_pos	0.0	0.0	0.0	0.0
r1177_pos	0.0	0.0	0.0	0.0
r1178_pos	0.0	0.0	0.0	0.0
r1179_pos	0.0	0.0	0.0	0.0
r1180_pos	0.0	0.0	0.0	0.0
r1251_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1252_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1253_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1254_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1255_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1257_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1259_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1260_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1262_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1291_pos	0.0	0.0	0.0	0.0
r1291_neg	0.0	0.0	0.0	0.0
r1292_pos	0.0	0.0	0.0	0.0
r1292_neg	0.0	0.0	0.0	0.0
r1298_pos	0.0	0.0	0.0	0.0
r1299_pos	0.0	0.0	0.0	0.0
r1301_pos	0.0	0.0	0.0	0.0
r1302_pos	0.0	0.0	0.0	0.0
r1302_neg	0.0	0.0	0.0	0.0
r1303_pos	0.0	0.0	0.0	0.0
r1304_pos	0.0	0.0	0.0	0.0
r1318_pos	0.0	0.0	0.0	0.0
r1318_neg	0.0	0.0	0.0	0.0
r1364_pos	0.0	0.0	0.0	0.0
r1365_pos	0.0	0.0	0.0	0.0
r1367_pos	0.0	0.0	0.0	0.0
r1368_pos	0.0	0.0	0.0	0.0
r1374_pos	0.0	0.0	0.0	0.0
r1375_pos	0.0	0.0	0.0	0.0
r1377_pos	0.0	0.0	0.0	0.0
r1377_neg	0.0	0.0	0.0	0.0
r1378_pos	7.971141152605895	8.370818158740684	8.14639047567022	8.04362885087643
r1378_neg	7.971141152605895	8.370818158740684	8.14639047567022	8.04362885087643
r1380_pos	6.679902289931584	9.269430618533452	7.219458966735173	8.65481501184696
r1380_neg	6.679902289931584	9.269430618533452	7.219458966735173	8.65481501184696
r1381_pos	7.205842112076571	7.322378866658219	7.211888294546004	7.010779838753242
r1381_neg	7.205842112076571	7.322378866658219	7.211888294546004	7.010779838753242
r1384_pos	0.0	0.0	0.0	0.0
r1384_neg	0.0	0.0	0.0	0.0
r1396_pos	0.0	0.0	0.0	0.0
r1397_pos	0.0	0.0	0.0	0.0
r1400_pos	0.0	0.0	0.0	0.0
r1401_pos	0.0	0.0	0.0	0.0
r1418_pos	0.0	0.0	0.0	0.0
r1418_neg	0.0	0.0	0.0	0.0
r1421_pos	0.0	0.0	0.0	0.0
r1421_neg	0.0	0.0	0.0	0.0
r1423_pos	0.0	0.0	0.0	0.0
r1427_pos	0.0	0.0	0.0	0.0
r1428_pos	0.0	0.0	0.0	0.0
r1428_neg	0.0	0.0	0.0	0.0
r1429_pos	0.0	0.0	0.0	0.0
r1429_neg	0.0	0.0	0.0	0.0
r1431_pos	1.6009040445901777	2.789381488317345	1.874469117916141	2.6900445467787137
r1432_pos	1.6009040445901777	2.789381488317345	1.874469117916141	2.6900445467787137
r1433_pos	5.718087583960517	6.5861642459309095	5.979110755015785	6.240123484034022
r1434_pos	0.0	0.0	0.0	0.0
r1435_pos	0.0	0.0	0.0	0.0
r1436_pos	0.0	0.0	0.0	0.0
r1437_pos	0.0	0.0	0.0	0.0
r1440_pos	0.0	0.0	0.0	0.0
r1441_pos	0.0	0.0	0.0	0.0
r1443_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1444_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1445_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1446_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1447_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1448_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1449_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1450_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1451_pos	9.055309553574158	9.834376236679859	8.991238381089836	9.857592285697526
r1453_pos	6.8604662585171665	7.37608196665007	7.148120631123964	6.475733430966398
r1453_neg	6.8604662585171665	7.37608196665007	7.148120631123964	6.475733430966398
r1454_pos	5.057016965365539	6.702241960775077	5.2253520607761015	6.63734941083314
r1455_pos	0.0	0.0	0.0	0.0
r1456_pos	0.0	0.0	0.0	0.0
r1459_pos	0.0	0.0	0.0	0.0
r1459_neg	0.0	0.0	0.0	0.0
r1464_pos	0.0	0.0	0.0	0.0
r1464_neg	0.0	0.0	0.0	0.0
r1466_pos	0.0	0.0	0.0	0.0
r1466_neg	0.0	0.0	0.0	0.0
r1467_pos	0.0	0.0	0.0	0.0
r1467_neg	0.0	0.0	0.0	0.0
r1468_pos	0.0	0.0	0.0	0.0
r1468_neg	0.0	0.0	0.0	0.0
r1487_pos	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1487_neg	10.282416637184173	10.516931121998697	10.187215963474381	10.393937397971742
r1488_pos	0.0	0.0	0.0	0.0
r1488_neg	0.0	0.0	0.0	0.0
r1492_pos	0.0	0.0	0.0	0.0
r1493_pos	0.0	0.0	0.0	0.0
r1495_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1497_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1498_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1499_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1500_pos	8.967831458470494	8.838699701774244	9.006550495883825	9.032844706339665
r1512_pos	0.0	0.0	0.0	0.0
r1514_pos	4.405992359675837	4.795974694206668	4.5496691707264905	4.20163386116965
r1515_pos	4.405992359675837	4.795974694206668	4.5496691707264905	4.20163386116965
