	Ob-c_S136_L007_R1_001
r1638_pos	1028.316002004258
r1639_neg	805.8320388438133
r1639_pos	805.8320388438133
r1640_neg	1084.8999385853167
r1640_pos	884.0025798982326
r1641_neg	1028.316002004258
r1641_pos	1028.316002004258
r1642_neg	880.0703812962225
r1642_pos	974.81848345993
r1643_neg	793.4442275406443
r1643_pos	846.0558092216228
r1644_neg	972.1435072242856
r1644_pos	659.9356435053204
r1645_neg	891.5652062720637
r1645_pos	846.0558092216228
r1646_neg	1115.0717326394206
r1646_pos	1003.036061241851
r1647_neg	972.1435072242855
r1647_pos	659.9356435053204
r1648_neg	796.1192037762887
r1648_pos	882.7453575318671
r1649_neg	974.81848345993
r1649_pos	1068.0599202727578
r1650_neg	894.2401825077081
r1650_pos	942.669913696903
r1651_neg	1117.746708875065
r1651_pos	910.9629353137881
r1652_neg	974.81848345993
r1652_pos	1068.0599202727578
r1653_neg	974.81848345993
r1653_pos	981.4337665171795
r1654_neg	846.3654284665263
r1654_pos	846.3654284665263
r1655_neg	1117.746708875065
r1655_pos	824.3367815582099
r1656_neg	974.81848345993
r1656_pos	981.4337665171795
r1657_neg	1079.554745248599
r1657_pos	1034.743039624966
r1658_neg	1127.9570615435143
r1658_pos	1003.0360612418511
r1659_neg	994.3901233665799
r1659_pos	994.3901233665799
r1660_neg	1127.9570615435143
r1660_pos	922.4577602896293
r1661_neg	1034.7430396249658
r1661_pos	1079.554745248599
r1662_neg	1003.036061241851
r1662_pos	1127.9570615435143
r1664_neg	2006.5764269774975
r1664_pos	1539.5124679132805
r1665_neg	1265.9879829860852
r1665_pos	1410.5915115378023
r1666_neg	1108.6315789449077
r1666_pos	1539.6289752494736
r1667_neg	1966.7577009718934
r1667_pos	1378.500605617042
r1668_neg	1359.1128265065342
r1668_pos	1218.8888774385246
r1669_neg	1108.6315789449077
r1669_pos	1378.6171129532354
r1670_neg	1297.176047820564
r1670_pos	2009.5698333001537
r1671_neg	1111.6249852675642
r1671_pos	1389.3280911920408
r1672_pos	1223.73387113674
r1673_pos	1297.257453595055
r1674_pos	1223.73387113674
r1675_pos	1329.6151290914709
r1676_pos	1282.8658210580752
r1677_pos	1276.217365126231
r1678_pos	1282.8658210580752
r1679_pos	1177.8433955981538
r1680_pos	1294.5824773594106
r1681_pos	1297.257453595055
r1682_pos	1297.257453595055
r1683_pos	1381.2656149421814
r1684_pos	1223.73387113674
r1685_pos	1325.4750313769762
r1686_pos	1381.2656149421814
r1687_pos	1223.73387113674
r1690_pos	1285.8231791686985
r1691_pos	1187.4233852845923
r1692_pos	1180.7749293527484
r1693_pos	1187.4233852845923
r1695_pos	1263.576563026404
r1696_pos	1266.2515392620487
r1698_pos	1285.8231791686985
r1700_pos	1294.4691170439696
r1701_pos	1285.8231791686985
r1702_pos	1337.708381900912
r1705_pos	1378.5870719842446
r1706_pos	1280.1872781001384
r1707_pos	1273.5388221682945
r1708_pos	1280.1872781001384
r1710_pos	1356.3404558419502
r1711_pos	1359.0154320775946
r1713_pos	1378.5870719842446
r1715_pos	1387.2330098595157
r1716_pos	1378.5870719842446
r1717_pos	1223.73387113674
r1720_pos	1476.708050715664
r1721_pos	1378.3082568315579
r1722_pos	1371.659800899714
r1723_pos	1378.3082568315579
r1725_pos	1454.4614345733696
r1726_pos	1457.136410809014
r1728_pos	1476.708050715664
r1730_pos	1485.3539885909352
r1731_pos	1476.708050715664
r1732_pos	1502.8017708782434
r1733_pos	1502.8017708782434
r1734_pos	1502.8017708782434
r1735_pos	1502.8017708782434
r1736_pos	1458.8865577837794
r1737_pos	1452.2381018519357
r1738_pos	1458.8865577837794
r1739_pos	1502.8017708782434
r1740_pos	1535.0397355255916
r1741_pos	1502.8017708782434
r1742_pos	1502.8017708782434
r1743_pos	1502.8017708782434
r1744_pos	1502.8017708782434
r1745_pos	1502.8017708782434
r1746_pos	1502.8017708782434
r1747_pos	1439.3149178771298
r1748_pos	1436.5779616514435
r1749_pos	1439.3149178771298
r1750_pos	1439.3149178771298
r1751_pos	1458.8865577837794
r1752_pos	1353.8383079678295
r1753_pos	1360.4867638996732
r1754_pos	1492.8124364214575
r1755_pos	1436.6399416414854
r1756_pos	1439.3149178771298
r1757_pos	1439.3149178771298
r1758_pos	1458.8865577837794
r1759_pos	1499.2394740421657
r1760_pos	1467.532495659051
r1761_pos	1458.8865577837794
r1762_pos	1365.894914564731
r1763_pos	1406.428304187444
r1764_pos	1380.7655048591098
r1765_pos	1432.6664619452858
r1766_pos	1410.8833907732035
r1767_pos	1353.8383079678295
r1768_pos	1220.9005185563517
r1769_pos	1220.9005185563517
r1770_pos	1220.9005185563517
r1771_pos	1432.6664619452858
r1772_pos	1220.9005185563517
r1773_pos	1220.9005185563517
r1774_pos	1220.9005185563517
r1775_pos	1460.8840397272068
r1776_pos	1220.9005185563517
r1777_pos	1439.3149178771298
r1778_pos	1436.5779616514435
r1779_pos	1439.3149178771298
r1780_pos	1439.3149178771298
r1781_pos	1458.8865577837794
r1782_pos	1360.4867638996732
r1783_pos	1353.8383079678295
r1784_pos	1492.8124364214575
r1785_pos	1436.6399416414854
r1786_pos	1439.3149178771298
r1787_pos	1439.3149178771298
r1788_pos	1458.8865577837794
r1789_pos	1499.2394740421657
r1790_pos	1467.532495659051
r1791_pos	1458.8865577837794
r1792_pos	1177.8433955981538
r1796_pos	1438.2528703242674
r1797_pos	1339.8530764401612
r1798_pos	1333.2046205083172
r1799_pos	1339.8530764401612
r1800_pos	1416.006254181973
r1801_pos	1418.6812304176174
r1803_pos	1438.2528703242674
r1805_pos	1446.8988081995385
r1806_pos	1438.2528703242674
r1807_pos	1502.8017708782434
r1808_pos	1502.8017708782434
r1809_pos	1502.8017708782434
r1810_pos	1502.8017708782434
r1811_pos	1222.8318718066264
r1812_pos	1458.8865577837794
r1813_pos	1220.9005185563517
r1814_pos	1408.9520375229288
r1815_pos	1408.9520375229288
r1816_pos	1502.8017708782434
r1817_pos	1408.9520375229288
r1818_pos	1222.8318718066264
r1819_pos	1408.9520375229288
r1820_pos	1502.8017708782434
r1821_pos	1222.8318718066264
r1822_pos	1355.44483953612
r1823_pos	1352.7078833104338
r1824_pos	1355.44483953612
r1825_pos	1355.44483953612
r1826_pos	1390.359722150489
r1827_pos	1366.8134318557168
r1828_pos	1352.7078833104338
r1829_pos	1366.8134318557168
r1830_pos	1416.0044437046713
r1831_pos	1352.7698633004757
r1832_pos	1355.44483953612
r1833_pos	1438.9091251605068
r1834_pos	1415.369395701156
r1835_pos	1383.6624173180412
r1836_pos	1438.9091251605068
r1837_pos	1359.0154320775946
r1841_pos	1378.5870719842446
r1842_pos	1280.1872781001384
r1843_pos	1273.5388221682945
r1844_pos	1280.1872781001384
r1846_pos	1356.3404558419502
r1847_pos	1359.0154320775946
r1848_pos	1378.5870719842446
r1850_pos	1387.2330098595157
r1851_pos	1378.5870719842446
r1852_pos	1502.8017708782434
r1853_pos	1502.8017708782434
r1854_pos	1502.8017708782434
r1855_pos	1502.8017708782434
r1856_pos	1502.8017708782434
r1857_pos	1458.8865577837794
r1858_pos	1452.2381018519357
r1859_pos	1458.8865577837794
r1860_pos	1502.8017708782434
r1861_pos	1502.8017708782434
r1862_pos	1502.8017708782434
r1863_pos	1502.8017708782434
r1864_pos	1502.8017708782434
r1865_pos	1502.8017708782434
r1866_pos	1502.8017708782434
r1867_pos	1223.73387113674
r1871_pos	1476.708050715664
r1872_pos	1378.3082568315579
r1873_pos	1371.659800899714
r1874_pos	1378.3082568315579
r1876_pos	1454.4614345733696
r1877_pos	1457.136410809014
r1879_pos	1476.708050715664
r1880_pos	1485.3539885909352
r1881_pos	1476.708050715664
r1882_pos	1502.8017708782434
r1883_pos	1502.8017708782434
r1884_pos	1502.8017708782434
r1885_pos	1502.8017708782434
r1886_pos	1502.8017708782434
r1887_pos	1502.8017708782434
r1888_pos	1502.8017708782434
r1889_pos	1502.8017708782434
r1890_pos	1502.8017708782434
r1891_pos	1502.8017708782434
r1892_pos	1502.8017708782434
r1893_pos	1502.8017708782434
r1894_pos	1502.8017708782434
r1895_pos	1502.8017708782434
r1896_pos	1502.8017708782434
r1897_pos	1502.8017708782434
r1898_pos	1502.8017708782434
r1899_pos	1502.8017708782434
r1900_pos	1502.8017708782434
r1901_pos	1502.8017708782434
r1902_pos	1458.8865577837794
r1903_pos	1452.2381018519357
r1904_pos	1458.8865577837794
r1905_pos	1502.8017708782434
r1906_pos	1502.8017708782434
r1907_pos	1502.8017708782434
r1908_pos	1502.8017708782434
r1909_pos	1502.8017708782434
r1910_pos	1502.8017708782434
r1911_pos	1502.8017708782434
r1912_pos	1214.4913293146724
r1913_pos	1214.4913293146724
r1914_pos	1244.5900866639856
r1915_pos	1217.4847356373289
r1916_pos	1244.706594000179
r1917_pos	1119.0488935411897
r1918_pos	1119.0488935411897
r1919_pos	1149.147650890503
r1920_pos	1122.042299863846
r1921_pos	1149.2641582266963
r1922_pos	1211.8127863567356
r1923_pos	1211.8127863567356
r1924_pos	1241.911543706049
r1925_pos	1214.806192679392
r1926_pos	1242.0280510422424
r1928_pos	1309.933765088155
r1929_pos	1340.0325224374683
r1930_pos	1312.9271714108115
r1931_pos	1340.1490297736618
r1932_pos	1390.5120660403768
r1933_pos	1390.5120660403768
r1934_pos	1420.61082338969
r1935_pos	1393.505472363033
r1936_pos	1420.7273307258833
r1937_pos	1292.1122721562706
r1938_pos	1292.1122721562706
r1939_pos	1322.2110295055838
r1940_pos	1295.1056784789268
r1941_pos	1322.3275368417771
r1942_pos	1285.4638162244266
r1943_pos	1285.4638162244266
r1944_pos	1315.5625735737399
r1945_pos	1288.457222547083
r1946_pos	1315.6790809099332
r1947_pos	1292.1122721562706
r1948_pos	1292.1122721562706
r1949_pos	1322.2110295055838
r1950_pos	1295.1056784789268
r1951_pos	1322.3275368417771
r1952_pos	1271.4785846967584
r1953_pos	1271.4785846967584
r1954_pos	1301.5773420460719
r1955_pos	1274.4719910194149
r1956_pos	1301.693849382265
r1957_pos	1390.5120660403768
r1958_pos	1390.5120660403768
r1959_pos	1256.9697283429387
r1960_pos	1393.505472363033
r1961_pos	1420.7273307258833
r1962_pos	1298.438940112314
r1963_pos	1298.438940112314
r1964_pos	1328.5376974616272
r1965_pos	1301.4323464349704
r1966_pos	1328.6542047978205
r1967_pos	1211.8127863567356
r1968_pos	1211.8127863567356
r1969_pos	1241.911543706049
r1970_pos	1214.806192679392
r1971_pos	1242.0280510422424
r1972_pos	1390.5120660403768
r1973_pos	1390.5120660403768
r1974_pos	1420.61082338969
r1975_pos	1393.505472363033
r1976_pos	1420.7273307258833
r1977_pos	1309.933765088155
r1978_pos	1309.933765088155
r1979_pos	1340.0325224374683
r1980_pos	1312.9271714108115
r1981_pos	1340.1490297736618
r1982_pos	1533.4402914555117
r1983_pos	1533.4402914555117
r1984_pos	1563.5390488048251
r1985_pos	1536.4336977781682
r1986_pos	1563.6555561410185
r1987_pos	1390.5120660403768
r1988_pos	1390.5120660403768
r1989_pos	1420.61082338969
r1990_pos	1393.505472363033
r1991_pos	1420.7273307258833
r1992_pos	1498.308588250994
r1993_pos	1572.1968279468842
r1994_pos	1498.308588250994
r1995_pos	1307.4237167040287
r1996_pos	1609.1409477948296
r1997_pos	1640.260668871062
r1998_pos	1581.3057864966258
r1999_pos	1640.260668871062
r2000_pos	1643.3029842593735
r2001_pos	1609.1409477948296
r2002_pos	1719.0888228485182
r2003_pos	1658.5917637325865
r2004_pos	1727.8556708878896
r2005_pos	1664.0584426839248
r2006_pos	1747.3064006304394
r2007_pos	1727.8556708878896
r2008_pos	1558.0769605522798
r2009_pos	1417.4383136955519
r2010_pos	1417.4383136955519
r2011_pos	1558.0769605522798
r2012_pos	1417.4383136955519
r2013_pos	1479.2488065748237
r2014_pos	1417.4383136955519
r2015_pos	1479.2488065748237
r2016_pos	1577.30329999831
r2017_pos	1417.4383136955519
r2018_pos	1558.0769605522798
r2019_pos	1466.8891296333088
r2020_pos	1577.6486004589299
r2021_pos	1605.489832662129
r2022_pos	1586.2945383342008
r2023_pos	1577.6486004589299
r2024_pos	1982.8489995897746
r2026_pos	1982.8489995897746
r2027_pos	1982.8489995897746
r2028_pos	1982.8489995897746
r2029_pos	1982.8489995897746
r2030_pos	1982.8489995897746
r2031_pos	1982.8489995897746
r2032_pos	1982.8489995897746
r2034_pos	1982.8489995897746
r2035_pos	1982.8489995897746
r2036_pos	1982.8489995897746
r2037_pos	1982.8489995897746
r2038_pos	1982.8489995897746
r2039_pos	1982.8489995897746
r2040_pos	1276.1664324878202
r2041_pos	1135.5277856310922
r2042_pos	1135.5277856310922
r2043_pos	1276.1664324878202
r2044_pos	1311.081315102189
r2045_pos	1489.959784813629
r2046_pos	1273.429476262134
r2047_pos	1461.480995228711
r2048_pos	1295.3927719338503
r2049_pos	1273.4914562521756
r2050_pos	1276.1664324878202
r2051_pos	1135.5277856310922
r2052_pos	1461.480995228711
r2053_pos	1326.4126571780575
r2054_pos	1304.384010269741
r2055_pos	1461.480995228711
r2056_pos	1318.3066912294587
r2057_pos	1315.5697350037726
r2058_pos	1318.3066912294587
r2059_pos	1318.3066912294587
r2060_pos	1337.878331136109
r2061_pos	1239.4785372520025
r2062_pos	1232.8300813201586
r2063_pos	1239.4785372520025
r2064_pos	1371.804209773787
r2065_pos	1315.6317149938143
r2066_pos	1318.3066912294587
r2067_pos	1318.3066912294587
r2068_pos	1337.878331136109
r2069_pos	1378.2312473944949
r2070_pos	1346.5242690113798
r2071_pos	1337.878331136109
r2073_pos	2181.398435846802
r2079_neg	375.35225400747674
r2079_pos	375.35225400747674
r2080_neg	431.1269443288029
r2080_pos	431.1269443288029
r2081_neg	431.1269443288029
r2081_pos	431.1269443288029
r2082_neg	431.1269443288029
r2082_pos	431.1269443288029
r2083_neg	375.35225400747674
r2083_pos	375.35225400747674
r2084_neg	431.1269443288029
r2084_pos	431.1269443288029
r2085_neg	375.35225400747674
r2085_pos	375.35225400747674
r2086_neg	375.2734032024086
r2086_pos	375.2734032024086
r2087_neg	431.1269443288029
r2087_pos	431.1269443288029
r2088_neg	431.1269443288029
r2088_pos	431.1269443288029
r2089_neg	431.1269443288029
r2089_pos	431.1269443288029
r2090_neg	375.2734032024086
r2090_pos	375.2734032024086
r2091_neg	403.20017376560577
r2091_pos	403.20017376560577
r2092_neg	431.1269443288029
r2092_pos	431.1269443288029
r2093_neg	431.1269443288029
r2093_pos	431.1269443288029
r2094_neg	431.1269443288029
r2094_pos	431.1269443288029
r2095_neg	431.1269443288029
r2095_pos	431.1269443288029
r2096_neg	431.1269443288029
r2096_pos	431.1269443288029
r2097_neg	375.2734032024086
r2097_pos	375.2734032024086
r2098_neg	403.20017376560577
r2098_pos	403.20017376560577
r2099_neg	431.1269443288029
r2099_pos	431.1269443288029
r2100_neg	431.1269443288029
r2100_pos	431.1269443288029
r2101_neg	431.1269443288029
r2101_pos	431.1269443288029
r2102_neg	431.1269443288029
r2102_pos	431.1269443288029
r2103_neg	431.1269443288029
r2103_pos	431.1269443288029
r2104_neg	431.1269443288029
r2104_pos	431.1269443288029
r2105_neg	431.1269443288029
r2105_pos	431.1269443288029
r2106_neg	431.1269443288029
r2106_pos	431.1269443288029
r2107_neg	431.1269443288029
r2107_pos	431.1269443288029
r2108_neg	431.1269443288029
r2108_pos	431.1269443288029
r2109_neg	431.1269443288029
r2109_pos	431.1269443288029
r2110_neg	431.1269443288029
r2110_pos	431.1269443288029
r2111_neg	431.1269443288029
r2111_pos	431.1269443288029
r2112_neg	431.1269443288029
r2112_pos	431.1269443288029
r2113_neg	431.1269443288029
r2113_pos	431.1269443288029
r2114_neg	431.1269443288029
r2114_pos	431.1269443288029
r2115_neg	431.1269443288029
r2115_pos	431.1269443288029
r2116_neg	431.1269443288029
r2116_pos	431.1269443288029
r2117_neg	431.1269443288029
r2117_pos	431.1269443288029
r2118_neg	431.1269443288029
r2118_pos	431.1269443288029
r2119_neg	431.1269443288029
r2119_pos	431.1269443288029
r2120_neg	431.1269443288029
r2120_pos	431.1269443288029
r2121_neg	431.1269443288029
r2121_pos	431.1269443288029
r2122_neg	431.1269443288029
r2122_pos	431.1269443288029
r2123_neg	431.1269443288029
r2123_pos	431.1269443288029
r2124_neg	431.1269443288029
r2124_pos	431.1269443288029
r2125_neg	403.27902457067387
r2125_pos	403.27902457067387
r2126_neg	431.1269443288029
r2126_pos	431.1269443288029
r2127_neg	403.20017376560577
r2127_pos	403.20017376560577
r2128_neg	431.1269443288029
r2128_pos	431.1269443288029
r2129_neg	431.1269443288029
r2129_pos	431.1269443288029
r2130_neg	431.1269443288029
r2130_pos	431.1269443288029
r2131_neg	431.1269443288029
r2131_pos	431.1269443288029
r2132_neg	431.1269443288029
r2132_pos	431.1269443288029
r2133_neg	431.1269443288029
r2133_pos	431.1269443288029
r2136_pos	392.2868487507877
r2137_neg	346.4661276334078
r2137_pos	471.38496137255805
r2139_neg	1458.951975823948
r2139_pos	2219.023729649532
r2140_neg	1313.7291859098782
r2140_pos	2173.0191751144134
r2141_neg	1313.7291859098782
r2141_pos	2104.185977646968
r2142_neg	1459.0506520633448
r2142_pos	2173.0191751144134
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1459.0506520633448
r2144_pos	0.0
r2145_neg	1459.0506520633448
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4685.141458740603
r2193_neg	2173.0191751144134
r2193_pos	2219.023729649532
r2194_neg	1348.0206086475125
r2194_pos	1348.0206086475125
r2195_neg	1348.0206086475125
r2195_pos	1348.0206086475125
r2196_neg	2173.0191751144134
r2196_pos	2173.0191751144134
r2197_neg	1320.1433375094412
r2197_pos	1320.1433375094412
r2198_neg	2173.0191751144134
r2198_pos	2173.0191751144134
r2199_neg	2173.0191751144134
r2199_pos	2173.0191751144134
r2200_neg	2173.0191751144134
r2200_pos	2173.0191751144134
r2201_neg	2173.0191751144134
r2201_pos	2173.0191751144134
r2202_neg	2173.0191751144134
r2202_pos	2173.0191751144134
r2308_neg	1366.9994297792275
r2308_pos	1366.9994297792275
r2309_neg	1319.896390333798
r2309_pos	1319.896390333798
r2310_neg	1320.1433375094412
r2310_pos	1320.1433375094412
r2311_neg	1320.143337509441
r2311_pos	1320.143337509441
r2312_neg	1366.9994297792275
r2312_pos	1366.9994297792275
r2313_neg	547.4631281864373
r2313_pos	547.4631281864373
r2314_neg	1400.3389657914095
r2314_pos	1400.3389657914095
r2315_neg	1400.3389657914097
r2315_pos	1400.3389657914097
r2316_neg	1400.3389657914095
r2316_pos	1400.3389657914095
r2317_neg	1400.3389657914095
r2317_pos	1400.3389657914095
r2318_neg	1400.3389657914095
r2318_pos	1400.3389657914095
r2319_neg	1400.3389657914097
r2319_pos	1400.3389657914097
r2320_neg	1400.3389657914097
r2320_pos	1400.3389657914097
r2321_neg	1400.3389657914097
r2321_pos	1400.3389657914097
r2322_neg	1400.3389657914097
r2322_pos	1400.3389657914097
r2323_neg	1400.3389657914097
r2323_pos	1400.3389657914097
r2324_neg	1400.3389657914097
r2324_pos	1400.3389657914097
r2325_neg	1400.3389657914097
r2325_pos	1400.3389657914097
r2326_neg	673.6633110035245
r2326_pos	673.6633110035245
r2327_neg	1400.3389657914097
r2327_pos	1400.3389657914097
r2328_neg	673.6633110035245
r2328_pos	673.6633110035245
r2329_neg	1400.3389657914097
r2329_pos	1400.3389657914097
r2330_neg	1400.3389657914097
r2330_pos	1400.3389657914097
r2331_neg	547.4631281864373
r2331_pos	547.4631281864373
r2332_neg	1400.3389657914097
r2332_pos	1400.3389657914097
r2333_neg	1400.3389657914097
r2333_pos	1400.3389657914097
r2334_neg	1400.3389657914097
r2334_pos	1400.3389657914097
r2335_neg	1400.3389657914097
r2335_pos	1400.3389657914097
r2338_neg	1320.143337509441
r2338_pos	1320.143337509441
r2341_neg	1994.4450432529409
r2341_pos	1997.6043334225706
r2342_neg	1175.589224020439
r2342_pos	1178.7485141900686
r2343_neg	1176.381108448356
r2343_pos	1179.5403986179856
r2344_neg	1994.4450432529409
r2344_pos	1997.6043334225706
r2346_neg	1400.3389657914097
r2346_pos	1400.3389657914097
r2347_neg	2173.0191751144134
r2347_pos	2173.0191751144134
r2352_neg	2173.0191751144134
r2352_pos	2173.0191751144134
r2353_neg	1994.4450432529409
r2353_pos	1997.6043334225706
r2354_neg	1400.3389657914097
r2354_pos	1400.3389657914097
r2355_neg	1400.3389657914097
r2355_pos	1400.3389657914097
r2356_neg	1400.3389657914097
r2356_pos	1400.3389657914097
r2357_neg	1400.3389657914097
r2357_pos	1400.3389657914097
r2358_neg	1400.3389657914097
r2358_pos	1400.3389657914097
r2359_neg	1400.3389657914097
r2359_pos	1400.3389657914097
r2360_neg	1400.3389657914097
r2360_pos	1400.3389657914097
r2361_neg	1221.764833929937
r2361_pos	1224.9241240995666
r2362_neg	1400.3389657914097
r2362_pos	1400.3389657914097
r2363_neg	1221.764833929937
r2363_pos	1224.9241240995666
r2364_neg	1400.3389657914097
r2364_pos	1400.3389657914097
r2365_neg	1400.3389657914097
r2365_pos	1400.3389657914097
r2366_neg	1400.3389657914097
r2366_pos	1400.3389657914097
r2367_neg	1400.3389657914097
r2367_pos	1400.3389657914097
r2368_neg	1400.3389657914097
r2368_pos	1400.3389657914097
r2369_neg	1400.3389657914097
r2369_pos	1400.3389657914097
r2370_pos	409.7931342209906
r2371_neg	2119.099256773724
r2371_pos	2119.099256773724
r2372_neg	2119.099256773724
