	Ob.EPA.c_S137_L007_R1_001
r1594_pos	925.8166927557482
r1595_neg	1151.1357207940687
r1595_pos	1019.0055858745428
r1596_neg	1045.8294504350408
r1596_pos	1140.7943015165592
r1597_neg	965.4628589551429
r1597_pos	965.4628589551429
r1598_neg	920.3426160352981
r1598_pos	954.8428447649618
r1599_neg	965.4628589551429
r1599_pos	965.4628589551429
r1600_neg	1004.4763757885758
r1600_pos	1073.1038627349067
r1602_neg	1044.5305252411042
r1602_pos	1045.8294504350408
r1603_neg	948.1619249542954
r1603_pos	1045.8294504350408
r1604_neg	1035.4880311575312
r1604_pos	1035.4880311575312
r1605_neg	1042.0719192909933
r1605_pos	1115.7583900441246
r1606_neg	1140.7943015165592
r1606_pos	1075.7659402859265
r1607_neg	1035.4880311575312
r1607_pos	1035.4880311575312
r1608_neg	884.8176725625735
r1608_pos	884.8176725625735
r1609_neg	895.4376867527546
r1609_pos	895.4376867527546
r1610_neg	1003.0786905325184
r1610_pos	1003.0786905325184
r1611_neg	965.4628589551429
r1611_pos	965.4628589551429
r1612_neg	1243.1606521175388
r1612_pos	975.8042782326525
r1613_neg	1070.7691293141709
r1613_pos	975.8042782326525
r1614_neg	965.4628589551429
r1614_pos	965.4628589551429
r1615_neg	1070.7691293141709
r1615_pos	1045.7332178417362
r1616_neg	1070.7691293141709
r1616_pos	1005.7407680835382
r1617_neg	965.4628589551429
r1617_pos	965.4628589551429
r1618_neg	884.8176725625735
r1618_pos	734.2110702495041
r1619_neg	948.9196644897409
r1619_pos	734.2110702495041
r1620_neg	734.2110702495041
r1620_pos	734.2110702495041
r1621_neg	1012.5314031403976
r1621_pos	965.1842640424713
r1622_neg	892.6052136554605
r1622_pos	734.2110702495041
r1623_neg	954.8428447649618
r1623_pos	734.2110702495041
r1624_neg	986.5152079921584
r1624_pos	734.2110702495041
r1625_neg	1060.1491151239898
r1625_pos	995.1207538933572
r1626_neg	954.8428447649618
r1626_pos	734.2110702495041
r1627_neg	1003.0786905325184
r1627_pos	1003.0786905325184
r1628_neg	916.8873139750937
r1628_pos	965.4628589551429
r1629_neg	1195.207646865987
r1629_pos	975.8042782326525
r1630_neg	1070.7691293141709
r1630_pos	975.8042782326525
r1631_neg	965.4628589551429
r1631_pos	965.4628589551429
r1632_neg	1070.7691293141709
r1632_pos	1045.7332178417362
r1633_neg	1070.7691293141709
r1633_pos	1005.7407680835382
r1634_neg	965.4628589551429
r1634_pos	965.4628589551429
r1635_neg	916.8873139750937
r1635_pos	948.7333699685516
r1636_neg	1085.396278750669
r1636_pos	951.4735525212394
r1637_neg	895.0933465559992
r1637_pos	895.0933465559992
r1638_neg	1073.1038627349067
r1638_pos	1073.1038627349067
r1639_neg	880.6698963931833
r1639_pos	880.6698963931833
r1640_neg	1178.4101330939345
r1640_pos	981.4100423721252
r1641_neg	1073.1038627349067
r1641_pos	1073.1038627349067
r1642_neg	1012.3451086192085
r1642_pos	1045.8294504350408
r1643_neg	892.4189191342714
r1643_pos	916.8873139750937
r1644_neg	1035.4880311575312
r1644_pos	737.6663723097085
r1645_neg	986.3289134709693
r1645_pos	916.8873139750937
r1646_neg	1140.7943015165592
r1646_pos	1075.7659402859265
r1647_neg	1035.4880311575312
r1647_pos	737.6663723097085
r1648_neg	895.1591016869592
r1648_pos	1015.0852911718963
r1649_neg	1045.8294504350408
r1649_pos	1195.207646865987
r1650_neg	989.069096023657
r1650_pos	1085.0142307809801
r1651_neg	1151.1357207940687
r1651_pos	1045.021781022782
r1652_neg	1045.8294504350408
r1652_pos	1195.207646865987
r1653_neg	1045.8294504350408
r1653_pos	1075.2814573810501
r1654_neg	925.1376371982693
r1654_pos	925.1376371982693
r1655_neg	1151.1357207940687
r1655_pos	925.0955915378449
r1656_neg	1045.8294504350408
r1656_pos	1075.2814573810501
r1657_neg	1140.7943015165592
r1657_pos	1115.7583900441246
r1658_neg	1140.7943015165592
r1658_pos	1075.7659402859265
r1659_neg	1035.4880311575312
r1659_pos	1035.4880311575312
r1660_neg	1221.0646604031524
r1660_pos	1019.0055858745428
r1661_neg	1115.7583900441246
r1661_pos	1140.7943015165592
r1662_neg	1075.7659402859265
r1662_pos	1140.7943015165592
r1664_neg	1938.3973621109824
r1664_pos	1507.7719814096888
r1665_neg	1283.6021375717157
r1665_pos	1371.6004991419618
r1666_neg	1067.4759706576583
r1666_pos	1507.857890052013
r1667_neg	1876.8974792590584
r1667_pos	1369.7753407018727
r1668_neg	1347.1432125997167
r1668_pos	1184.6011384568724
r1669_neg	1067.4759706576583
r1669_pos	1369.861249344197
r1670_neg	1242.3055111367546
r1670_pos	1941.132448639644
r1671_neg	1070.21105718632
r1671_pos	1379.0597039397394
r1672_pos	1187.2087111350813
r1673_pos	1271.0011795891562
r1674_pos	1187.2087111350813
r1675_pos	1314.6837862623615
r1676_pos	1263.6649894810505
r1677_pos	1253.0449752908694
r1678_pos	1263.6649894810505
r1679_pos	1142.0619147725163
r1680_pos	1268.2312814123416
r1681_pos	1271.0011795891562
r1682_pos	1271.0011795891562
r1683_pos	1333.6901616834389
r1684_pos	1187.2087111350813
r1685_pos	1300.9376694400419
r1686_pos	1333.6901616834389
r1687_pos	1187.2087111350813
r1690_pos	1240.1196951254806
r1691_pos	1170.0945229230922
r1692_pos	1159.474508732911
r1693_pos	1170.0945229230922
r1695_pos	1240.1196951254806
r1696_pos	1250.46111440299
r1698_pos	1240.1196951254806
r1700_pos	1280.397604253876
r1701_pos	1240.1196951254806
r1702_pos	1299.1585572461631
r1705_pos	1333.3506339046994
r1706_pos	1263.3254617023113
r1707_pos	1252.70544751213
r1708_pos	1263.3254617023113
r1710_pos	1333.3506339046994
r1711_pos	1343.692053182209
r1713_pos	1333.3506339046994
r1715_pos	1373.6285430330947
r1716_pos	1333.3506339046994
r1717_pos	1187.2087111350813
r1720_pos	1427.2606282413972
r1721_pos	1357.235456039009
r1722_pos	1346.615441848828
r1723_pos	1357.235456039009
r1725_pos	1427.2606282413972
r1726_pos	1437.6020475189068
r1728_pos	1427.2606282413972
r1730_pos	1467.5385373697925
r1731_pos	1427.2606282413972
r1732_pos	1494.3624019302906
r1733_pos	1491.808513898792
r1734_pos	1494.3624019302906
r1735_pos	1494.3624019302906
r1736_pos	1413.9958104503928
r1737_pos	1403.3757962602117
r1738_pos	1413.9958104503928
r1739_pos	1521.6368142301565
r1740_pos	1484.020982652781
r1741_pos	1494.3624019302906
r1742_pos	1494.3624019302906
r1743_pos	1484.020982652781
r1744_pos	1551.602604543079
r1745_pos	1524.2988917811763
r1746_pos	1484.020982652781
r1747_pos	1424.3372297279022
r1748_pos	1421.7833416964036
r1749_pos	1424.3372297279022
r1750_pos	1424.3372297279022
r1751_pos	1413.9958104503928
r1752_pos	1333.3506240578233
r1753_pos	1343.9706382480044
r1754_pos	1451.6116420277683
r1755_pos	1413.9958104503928
r1756_pos	1424.3372297279022
r1757_pos	1424.3372297279022
r1758_pos	1413.9958104503928
r1759_pos	1494.266169336986
r1760_pos	1454.2737195787881
r1761_pos	1413.9958104503928
r1762_pos	1324.7381584981058
r1763_pos	1369.205899303192
r1764_pos	1339.8406642184007
r1765_pos	1413.7172155377211
r1766_pos	1368.8755675305479
r1767_pos	1333.3506240578233
r1768_pos	1182.7440217447538
r1769_pos	1182.7440217447538
r1770_pos	1182.7440217447538
r1771_pos	1413.7172155377211
r1772_pos	1182.7440217447538
r1773_pos	1182.7440217447538
r1774_pos	1182.7440217447538
r1775_pos	1443.653705388607
r1776_pos	1182.7440217447538
r1777_pos	1424.3372297279022
r1778_pos	1421.7833416964036
r1779_pos	1424.3372297279022
r1780_pos	1424.3372297279022
r1781_pos	1413.9958104503928
r1782_pos	1343.9706382480044
r1783_pos	1333.3506240578233
r1784_pos	1451.6116420277683
r1785_pos	1413.9958104503928
r1786_pos	1424.3372297279022
r1787_pos	1424.3372297279022
r1788_pos	1413.9958104503928
r1789_pos	1494.266169336986
r1790_pos	1454.2737195787881
r1791_pos	1413.9958104503928
r1792_pos	1142.0619147725163
r1796_pos	1389.6650847389797
r1797_pos	1319.6399125365915
r1798_pos	1309.0198983464102
r1799_pos	1319.6399125365915
r1800_pos	1389.6650847389797
r1801_pos	1400.0065040164893
r1803_pos	1389.6650847389797
r1805_pos	1429.942993867375
r1806_pos	1389.6650847389797
r1807_pos	1494.3624019302906
r1808_pos	1491.808513898792
r1809_pos	1494.3624019302906
r1810_pos	1494.3624019302906
r1811_pos	1186.1993238049583
r1812_pos	1413.9958104503928
r1813_pos	1182.7440217447538
r1814_pos	1365.4202654703433
r1815_pos	1365.4202654703433
r1816_pos	1494.3624019302906
r1817_pos	1365.4202654703433
r1818_pos	1186.1993238049583
r1819_pos	1365.4202654703433
r1820_pos	1524.2988917811763
r1821_pos	1186.1993238049583
r1822_pos	1346.5767257364848
r1823_pos	1344.0228377049862
r1824_pos	1346.5767257364848
r1825_pos	1346.5767257364848
r1826_pos	1399.5795490038213
r1827_pos	1383.2516511872482
r1828_pos	1344.0228377049862
r1829_pos	1383.2516511872482
r1830_pos	1416.8877133152573
r1831_pos	1343.8365431837972
r1832_pos	1346.5767257364848
r1833_pos	1443.918955501027
r1834_pos	1416.5056653455686
r1835_pos	1376.5132155873707
r1836_pos	1443.918955501027
r1837_pos	1343.692053182209
r1841_pos	1333.3506339046994
r1842_pos	1263.3254617023113
r1843_pos	1252.70544751213
r1844_pos	1263.3254617023113
r1846_pos	1333.3506339046994
r1847_pos	1343.692053182209
r1848_pos	1333.3506339046994
r1850_pos	1373.6285430330947
r1851_pos	1333.3506339046994
r1852_pos	1494.3624019302906
r1853_pos	1491.808513898792
r1854_pos	1494.3624019302906
r1855_pos	1494.3624019302906
r1856_pos	1484.020982652781
r1857_pos	1413.9958104503928
r1858_pos	1403.3757962602117
r1859_pos	1413.9958104503928
r1860_pos	1521.6368142301565
r1861_pos	1484.020982652781
r1862_pos	1494.3624019302906
r1863_pos	1494.3624019302906
r1864_pos	1551.602604543079
r1865_pos	1524.2988917811763
r1866_pos	1484.020982652781
r1867_pos	1187.2087111350813
r1871_pos	1427.2606282413972
r1872_pos	1357.235456039009
r1873_pos	1346.615441848828
r1874_pos	1357.235456039009
r1876_pos	1427.2606282413972
r1877_pos	1437.6020475189068
r1879_pos	1427.2606282413972
r1880_pos	1467.5385373697925
r1881_pos	1427.2606282413972
r1882_pos	1551.602604543079
r1883_pos	1551.602604543079
r1884_pos	1551.602604543079
r1885_pos	1551.602604543079
r1886_pos	1551.602604543079
r1887_pos	1519.3020808094207
r1888_pos	1508.6820666192395
r1889_pos	1519.3020808094207
r1890_pos	1551.602604543079
r1891_pos	1551.602604543079
r1892_pos	1551.602604543079
r1893_pos	1551.602604543079
r1894_pos	1551.602604543079
r1895_pos	1551.602604543079
r1896_pos	1551.602604543079
r1897_pos	1494.3624019302906
r1898_pos	1491.808513898792
r1899_pos	1494.3624019302906
r1900_pos	1494.3624019302906
r1901_pos	1484.020982652781
r1902_pos	1413.9958104503928
r1903_pos	1403.3757962602117
r1904_pos	1413.9958104503928
r1905_pos	1521.6368142301565
r1906_pos	1484.020982652781
r1907_pos	1494.3624019302906
r1908_pos	1494.3624019302906
r1909_pos	1484.020982652781
r1910_pos	1551.602604543079
r1911_pos	1524.2988917811763
r1912_pos	1187.018769381956
r1913_pos	1187.0187693819562
r1914_pos	1218.8493520796544
r1915_pos	1189.7538559106176
r1916_pos	1218.9352607219787
r1917_pos	1093.4483028239977
r1918_pos	1093.4483028239977
r1919_pos	1125.2788855216959
r1920_pos	1096.1833893526593
r1921_pos	1125.3647941640202
r1922_pos	1186.6792416032167
r1923_pos	1186.6792416032165
r1924_pos	1218.509824300915
r1925_pos	1186.5296555776024
r1926_pos	1218.5957329432392
r1928_pos	1280.5892359399145
r1929_pos	1312.419818637613
r1930_pos	1283.3243224685762
r1931_pos	1312.5057272799372
r1932_pos	1337.3495903512983
r1933_pos	1337.3495903512983
r1934_pos	1369.1801730489967
r1935_pos	1340.08467687996
r1936_pos	1369.266081691321
r1937_pos	1267.32441814891
r1938_pos	1267.32441814891
r1939_pos	1299.1550008466081
r1940_pos	1270.0595046775716
r1941_pos	1299.2409094889326
r1942_pos	1256.7044039587288
r1943_pos	1256.7044039587288
r1944_pos	1288.5349866564272
r1945_pos	1259.4394904873905
r1946_pos	1288.6208952987515
r1947_pos	1267.32441814891
r1948_pos	1267.32441814891
r1949_pos	1299.1550008466081
r1950_pos	1270.0595046775716
r1951_pos	1299.2409094889326
r1952_pos	1242.993692437497
r1953_pos	1242.993692437497
r1954_pos	1274.8242751351952
r1955_pos	1245.7287789661586
r1956_pos	1274.9101837775197
r1957_pos	1337.3495903512983
r1958_pos	1337.3495903512983
r1959_pos	1210.9623523104963
r1960_pos	1340.08467687996
r1961_pos	1369.266081691321
r1962_pos	1306.6054310881536
r1963_pos	1306.6054310881536
r1964_pos	1338.436013785852
r1965_pos	1309.3405176168153
r1966_pos	1338.5219224281764
r1967_pos	1186.6792416032167
r1968_pos	1186.6792416032165
r1969_pos	1218.509824300915
r1970_pos	1186.5296555776024
r1971_pos	1218.5957329432392
r1972_pos	1337.3495903512983
r1973_pos	1337.3495903512983
r1974_pos	1369.1801730489967
r1975_pos	1340.08467687996
r1976_pos	1369.266081691321
r1977_pos	1280.5892359399145
r1978_pos	1280.5892359399145
r1979_pos	1312.419818637613
r1980_pos	1283.3243224685762
r1981_pos	1312.5057272799372
r1982_pos	1442.6558607103261
r1983_pos	1442.6558607103261
r1984_pos	1474.4864434080243
r1985_pos	1445.3909472389878
r1986_pos	1474.5723520503489
r1987_pos	1337.3495903512983
r1988_pos	1337.3495903512983
r1989_pos	1369.1801730489967
r1990_pos	1340.08467687996
r1991_pos	1369.266081691321
r1992_pos	1498.5721893853681
r1993_pos	1586.0877120462326
r1994_pos	1498.5721893853681
r1995_pos	1311.4312562694513
r1996_pos	1629.8454733766648
r1997_pos	1657.6385595241002
r1998_pos	1597.29672734828
r1999_pos	1657.6385595241002
r2000_pos	1640.5663261387201
r2001_pos	1629.8454733766648
r2002_pos	1738.005151003998
r2003_pos	1663.1133174134152
r2004_pos	1727.6637317264885
r2005_pos	1685.713122501285
r2006_pos	1767.9416408548839
r2007_pos	1727.6637317264885
r2008_pos	1600.008510296182
r2009_pos	1442.8461126915754
r2010_pos	1442.8461126915754
r2011_pos	1600.008510296182
r2012_pos	1442.8461126915754
r2013_pos	1519.6419188162843
r2014_pos	1442.8461126915754
r2015_pos	1519.6419188162843
r2016_pos	1599.9427551652223
r2017_pos	1442.8461126915754
r2018_pos	1600.008510296182
r2019_pos	1476.1139567283258
r2020_pos	1589.6670910186726
r2021_pos	1625.522356417165
r2022_pos	1629.945000147068
r2023_pos	1589.6670910186726
r2024_pos	1950.0677780191643
r2026_pos	1950.0677780191643
r2027_pos	1950.0677780191643
r2028_pos	1950.0677780191643
r2029_pos	1950.0677780191643
r2030_pos	1950.0677780191643
r2031_pos	1950.0677780191643
r2032_pos	1950.0677780191643
r2034_pos	1950.0677780191643
r2035_pos	1950.0677780191643
r2036_pos	1950.0677780191643
r2037_pos	1950.0677780191643
r2038_pos	1950.0677780191643
r2039_pos	1950.0677780191643
r2040_pos	1293.6242751630446
r2041_pos	1136.461877558438
r2042_pos	1136.461877558438
r2043_pos	1293.6242751630446
r2044_pos	1346.6270984303808
r2045_pos	1528.8403734118265
r2046_pos	1291.0703871315459
r2047_pos	1473.7466308571354
r2048_pos	1293.5585200320847
r2049_pos	1290.8840926103567
r2050_pos	1293.6242751630446
r2051_pos	1136.461877558438
r2052_pos	1473.7466308571354
r2053_pos	1323.6028106743547
r2054_pos	1323.5607650139304
r2055_pos	1473.7466308571354
r2056_pos	1329.539722949666
r2057_pos	1326.9858349181675
r2058_pos	1329.539722949666
r2059_pos	1329.539722949666
r2060_pos	1319.1983036721565
r2061_pos	1249.1731314697681
r2062_pos	1238.553117279587
r2063_pos	1249.1731314697681
r2064_pos	1356.814135249532
r2065_pos	1319.1983036721565
r2066_pos	1329.539722949666
r2067_pos	1329.539722949666
r2068_pos	1319.1983036721565
r2069_pos	1399.4686625587499
r2070_pos	1359.4762128005518
r2071_pos	1319.1983036721565
r2073_pos	2208.312752253867
r2079_neg	388.81249849155563
r2079_pos	388.81249849155563
r2080_neg	440.65767120931264
r2080_pos	440.65767120931264
r2081_neg	440.65767120931264
r2081_pos	440.65767120931264
r2082_neg	440.65767120931264
r2082_pos	440.65767120931264
r2083_neg	388.7779504626376
r2083_pos	388.7779504626376
r2084_neg	440.65767120931264
r2084_pos	440.65767120931264
r2085_neg	388.81249849155563
r2085_pos	388.81249849155563
r2086_neg	388.81249849155563
r2086_pos	388.81249849155563
r2087_neg	440.65767120931264
r2087_pos	440.65767120931264
r2088_neg	440.65767120931264
r2088_pos	440.65767120931264
r2089_neg	440.65767120931264
r2089_pos	440.65767120931264
r2090_neg	388.7779504626376
r2090_pos	388.7779504626376
r2091_neg	414.73508485043413
r2091_pos	414.73508485043413
r2092_neg	440.65767120931264
r2092_pos	440.65767120931264
r2093_neg	440.65767120931264
r2093_pos	440.65767120931264
r2094_neg	440.65767120931264
r2094_pos	440.65767120931264
r2095_neg	440.65767120931264
r2095_pos	440.65767120931264
r2096_neg	440.65767120931264
r2096_pos	440.65767120931264
r2097_neg	388.7779504626376
r2097_pos	388.7779504626376
r2098_neg	414.73508485043413
r2098_pos	414.73508485043413
r2099_neg	440.65767120931264
r2099_pos	440.65767120931264
r2100_neg	440.65767120931264
r2100_pos	440.65767120931264
r2101_neg	440.65767120931264
r2101_pos	440.65767120931264
r2102_neg	440.65767120931264
r2102_pos	440.65767120931264
r2103_neg	440.65767120931264
r2103_pos	440.65767120931264
r2104_neg	440.65767120931264
r2104_pos	440.65767120931264
r2105_neg	440.65767120931264
r2105_pos	440.65767120931264
r2106_neg	440.65767120931264
r2106_pos	440.65767120931264
r2107_neg	440.65767120931264
r2107_pos	440.65767120931264
r2108_neg	440.65767120931264
r2108_pos	440.65767120931264
r2109_neg	440.65767120931264
r2109_pos	440.65767120931264
r2110_neg	440.65767120931264
r2110_pos	440.65767120931264
r2111_neg	440.65767120931264
r2111_pos	440.65767120931264
r2112_neg	440.65767120931264
r2112_pos	440.65767120931264
r2113_neg	440.65767120931264
r2113_pos	440.65767120931264
r2114_neg	440.65767120931264
r2114_pos	440.65767120931264
r2115_neg	440.65767120931264
r2115_pos	440.65767120931264
r2116_neg	440.65767120931264
r2116_pos	440.65767120931264
r2117_neg	440.65767120931264
r2117_pos	440.65767120931264
r2118_neg	440.65767120931264
r2118_pos	440.65767120931264
r2119_neg	440.65767120931264
r2119_pos	440.65767120931264
r2120_neg	440.65767120931264
r2120_pos	440.65767120931264
r2121_neg	440.65767120931264
r2121_pos	440.65767120931264
r2122_neg	440.65767120931264
r2122_pos	440.65767120931264
r2123_neg	440.65767120931264
r2123_pos	440.65767120931264
r2124_neg	440.65767120931264
r2124_pos	440.65767120931264
r2125_neg	414.73508485043413
r2125_pos	414.73508485043413
r2126_neg	440.65767120931264
r2126_pos	440.65767120931264
r2127_neg	414.7005368215161
r2127_pos	414.7005368215161
r2128_neg	440.65767120931264
r2128_pos	440.65767120931264
r2129_neg	440.65767120931264
r2129_pos	440.65767120931264
r2130_neg	440.65767120931264
r2130_pos	440.65767120931264
r2131_neg	440.65767120931264
r2131_pos	440.65767120931264
r2132_neg	440.65767120931264
r2132_pos	440.65767120931264
r2133_neg	440.65767120931264
r2133_pos	440.65767120931264
r2136_pos	412.7968236120029
r2137_neg	368.2279196208295
r2137_pos	501.58139698468096
r2139_neg	1496.2441936063344
r2139_pos	2250.785748145507
r2140_neg	1341.2884629306907
r2140_pos	2198.594087742023
r2141_neg	1341.2884629306907
r2141_pos	2083.242375183872
r2142_neg	1496.4071816628705
r2142_pos	2198.594087742023
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1496.4071816628705
r2144_pos	0.0
r2145_neg	1496.4071816628705
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4701.868839665227
r2193_neg	2198.594087742023
r2193_pos	2250.785748145507
r2194_neg	1384.7012035140635
r2194_pos	1384.7012035140635
r2195_neg	1384.7012035140635
r2195_pos	1384.7012035140635
r2196_neg	2198.594087742023
r2196_pos	2198.594087742023
r2197_neg	1353.4694610444615
r2197_pos	1353.4694610444615
r2198_neg	2198.594087742023
r2198_pos	2198.594087742023
r2199_neg	2198.594087742023
r2199_pos	2198.594087742023
r2200_neg	2198.594087742023
r2200_pos	2198.594087742023
r2201_neg	2198.594087742023
r2201_pos	2198.594087742023
r2202_neg	2198.594087742023
r2202_pos	2198.594087742023
r2308_neg	1427.9344070344453
r2308_pos	1427.9344070344453
r2309_neg	1353.2034683610032
r2309_pos	1353.2034683610032
r2310_neg	1353.4694610444615
r2310_pos	1353.4694610444615
r2311_neg	1353.4694610444617
r2311_pos	1353.4694610444617
r2312_neg	1427.9344070344453
r2312_pos	1427.9344070344453
r2313_neg	605.9136930004867
r2313_pos	605.9136930004867
r2314_neg	1451.038319698048
r2314_pos	1451.038319698048
r2315_neg	1451.038319698048
r2315_pos	1451.038319698048
r2316_neg	1451.038319698048
r2316_pos	1451.038319698048
r2317_neg	1451.038319698048
r2317_pos	1451.038319698048
r2318_neg	1451.038319698048
r2318_pos	1451.038319698048
r2319_neg	1451.038319698048
r2319_pos	1451.038319698048
r2320_neg	1451.038319698048
r2320_pos	1451.038319698048
r2321_neg	1451.038319698048
r2321_pos	1451.038319698048
r2322_neg	1451.038319698048
r2322_pos	1451.038319698048
r2323_neg	1451.038319698048
r2323_pos	1451.038319698048
r2324_neg	1451.038319698048
r2324_pos	1451.038319698048
r2325_neg	1451.038319698048
r2325_pos	1451.038319698048
r2326_neg	755.6742120575574
r2326_pos	755.6742120575574
r2327_neg	1451.038319698048
r2327_pos	1451.038319698048
r2328_neg	755.6742120575574
