	Tcon_Spleen_Tcon4_L2	exTreg_Spleen_exTreg7_L1	Treg_Spleen_Treg4_L1	Treg_Lymph_Treg8_L2	Tcon_Lymph_Tcon6_L2
r1517_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1518_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1519_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1520_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1521_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1522_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1523_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1525_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1527_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1528_pos	0.0	0.0	0.0	0.0	0.0
r1529_pos	1.049409922998268	0.4052614969069512	0.7583136311957784	2.0946220823790664	1.696535613444697
r1530_pos	2.411170294889262	1.6615060059060418	2.393343661896383	2.961152680702607	2.521986267555883
r1536_pos	1.498384901203973	1.3148621021664486	1.5417528293240197	1.7062005729343968	1.3386641466758418
r1538_pos	0.07453799870558965	0.09935898317950337	0.2925057299642363	0.13502787136369682	0.18080585124646667
r1540_pos	4.336637034061417	3.344541499511574	4.469641456504666	4.90197701346015	4.335024011934266
r1544_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1544_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1546_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1546_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1547_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1547_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1548_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1548_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1549_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1549_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1551_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1551_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1552_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1552_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1553_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1553_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1554_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1554_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1556_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1556_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1557_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1557_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1559_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1559_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1560_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1560_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1561_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1561_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1562_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1562_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1563_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1563_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1564_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1564_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1565_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1565_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1566_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1566_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1567_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1567_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1568_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1568_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1569_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1569_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1570_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1570_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1571_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1571_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1573_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1573_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1574_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1574_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1575_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1575_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1576_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1576_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1578_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1578_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1579_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1579_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1580_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1580_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1581_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1581_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1583_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1583_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1584_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1584_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1585_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1585_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1586_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1586_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1587_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1587_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1588_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1588_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1589_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1589_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1590_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1590_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1591_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1591_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1592_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1592_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1593_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1593_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1594_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1594_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1595_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1595_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1596_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1596_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1597_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1597_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1598_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1598_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1599_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1599_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1600_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1600_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1602_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1602_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1603_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1603_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1604_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1604_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1605_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1605_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1606_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1606_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1607_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1607_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1608_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1608_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1609_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1609_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1610_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1610_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1611_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1611_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1612_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1612_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1613_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1613_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1614_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1614_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1615_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1615_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1616_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1616_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1617_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1617_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1618_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1618_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1619_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1619_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1620_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1620_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1621_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1621_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1622_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1622_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1623_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1623_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1624_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1624_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1625_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1625_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1626_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1626_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1627_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1627_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1628_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1628_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1629_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1629_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1630_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1630_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1631_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1631_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1632_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1632_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1633_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1633_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1634_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1634_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1635_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1635_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1636_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1636_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1637_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1637_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1638_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1638_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1639_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1639_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1640_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1640_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1641_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1641_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1642_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1642_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1643_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1643_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1644_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1644_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1645_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1645_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1646_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1646_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1647_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1647_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1648_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1648_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1649_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1649_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1650_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1650_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1651_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1651_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1652_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1652_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1653_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1653_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1654_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1654_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1655_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1655_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1656_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1656_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1657_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1657_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1658_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1658_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1659_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1659_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1660_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1660_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1661_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1661_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1662_pos	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1662_neg	4.444761461696519	3.638549293128764	4.223062742648993	4.74649935277226	5.338237919954889
r1664_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1664_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1665_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1665_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1666_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1666_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1667_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1667_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1668_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1668_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1669_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1669_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1670_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1670_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1671_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1671_neg	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1672_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1673_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1674_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1675_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1676_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1677_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1678_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1679_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1680_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
r1681_pos	4.712621536890477	4.460894124635531	4.961375048091318	4.967917633464462	4.892466337972086
