	Ob-911-c_S139_L007_R1_001
r1613_pos	823.3034534402942
r1614_neg	805.1785034569485
r1614_pos	805.1785034569485
r1615_neg	944.6975832680599
r1615_pos	887.8332131826742
r1616_neg	944.6975832680599
r1616_pos	849.2233766735968
r1617_neg	805.1785034569485
r1617_pos	805.1785034569485
r1618_neg	726.589645498806
r1618_pos	592.8377139563723
r1619_neg	793.448210077265
r1619_pos	592.8377139563723
r1620_neg	592.8377139563723
r1620_pos	592.8377139563723
r1621_neg	834.5091784736649
r1621_pos	815.0773289292091
r1622_neg	737.9330378405303
r1622_pos	592.8377139563723
r1623_neg	796.9523789458635
r1623_pos	592.8377139563723
r1624_neg	829.4978153012064
r1624_pos	592.8377139563723
r1625_neg	936.4714587569749
r1625_pos	840.9972521625117
r1626_neg	796.9523789458635
r1626_pos	592.8377139563723
r1627_neg	827.6875882641206
r1627_pos	827.6875882641206
r1628_neg	770.2624971100984
r1628_pos	805.1785034569485
r1629_neg	1002.835072419736
r1629_pos	823.3034534402942
r1630_neg	915.3578209942564
r1630_pos	823.3034534402942
r1631_neg	805.1785034569485
r1631_pos	805.1785034569485
r1632_neg	944.6975832680599
r1632_pos	887.8332131826742
r1633_neg	944.6975832680599
r1633_pos	849.2233766735968
r1634_neg	805.1785034569485
r1634_pos	805.1785034569485
r1635_neg	770.2624971100984
r1635_pos	793.3116153506119
r1636_neg	902.9929073632595
r1636_pos	796.2552064545091
r1637_neg	749.9224011365757
r1637_pos	749.9224011365757
r1638_neg	898.0503217111781
r1638_pos	898.0503217111781
r1639_neg	736.3225448167739
r1639_pos	736.3225448167739
r1640_neg	969.6059056759617
r1640_pos	822.1751296878117
r1641_neg	898.0503217111781
r1641_pos	898.0503217111781
r1642_neg	834.3725837470117
r1642_pos	893.6661868873517
r1643_neg	737.7964431138772
r1643_pos	770.2624971100984
r1644_neg	875.5412369040062
r1644_pos	596.397508606128
r1645_neg	829.3612205745533
r1645_pos	770.2624971100984
r1646_neg	1008.2506447590187
r1646_pos	919.5861101206544
r1647_neg	875.5412369040062
r1647_pos	596.397508606128
r1648_neg	740.7400342177745
r1648_pos	837.316174850909
r1649_neg	893.6661868873518
r1649_pos	1008.2506447590187
r1650_neg	832.3048116784505
r1650_pos	901.8459345932889
r1651_neg	1033.1852666984632
r1651_pos	863.2360980842116
r1652_neg	893.6661868873517
r1652_pos	1008.2506447590187
r1653_neg	893.6661868873518
r1653_pos	915.3578209942564
r1654_neg	778.6720857116693
r1654_pos	778.6720857116693
r1655_neg	1008.2506447590187
r1655_pos	766.659957451077
r1656_neg	893.6661868873518
r1656_pos	915.3578209942564
r1657_neg	1006.9225984549324
r1657_pos	958.1959466297317
r1658_neg	1008.2506447590187
r1658_pos	919.5861101206544
r1659_neg	875.5412369040062
r1659_pos	875.5412369040062
r1660_neg	1008.2506447590187
r1660_pos	858.2247349117531
r1661_neg	958.1959466297317
r1661_pos	1006.9225984549324
r1662_neg	919.5861101206544
r1662_pos	1008.2506447590187
r1664_neg	1610.9291865840876
r1664_pos	1330.7987482125206
r1665_neg	1089.5964833212806
r1665_pos	1203.9202609729828
r1666_neg	904.7951644380228
r1666_pos	1330.837285214797
r1667_neg	1560.8094100520034
r1667_pos	1178.0996359327473
r1668_neg	1168.0911882281184
r1668_pos	1021.4089863515608
r1669_neg	904.7951644380228
r1669_pos	1178.1381729350237
r1670_neg	1094.805218204672
r1670_pos	1613.9495352831987
r1671_neg	907.8155131371336
r1671_pos	1196.1809082425368
r1672_pos	1023.5582925597784
r1673_pos	1112.3964029799038
r1674_pos	1023.5582925597784
r1675_pos	1147.8381174798953
r1676_pos	1078.7681350899918
r1677_pos	1070.5420105789067
r1678_pos	1078.7681350899918
r1679_pos	980.2087666869892
r1680_pos	1107.5453410514692
r1681_pos	1112.3964029799038
r1682_pos	1112.3964029799038
r1683_pos	1149.1308685370493
r1684_pos	1023.5582925597784
r1685_pos	1138.3163262132064
r1686_pos	1149.1308685370493
r1687_pos	1023.5582925597784
r1690_pos	1058.0660835653202
r1691_pos	987.7033501182626
r1692_pos	979.4772256071776
r1693_pos	987.7033501182626
r1695_pos	1058.0660835653202
r1696_pos	1076.1910335486657
r1698_pos	1058.0660835653202
r1700_pos	1102.1109567819683
r1701_pos	1058.0660835653202
r1702_pos	1133.5886520553538
r1705_pos	1148.6308760481024
r1706_pos	1078.268142601045
r1707_pos	1070.0420180899598
r1708_pos	1078.268142601045
r1710_pos	1148.6308760481024
r1711_pos	1165.1825258762108
r1713_pos	1148.6308760481024
r1715_pos	1191.1024491095134
r1716_pos	1148.6308760481024
r1717_pos	1023.5582925597784
r1720_pos	1240.1956535087784
r1721_pos	1169.8329200617209
r1722_pos	1161.606795550636
r1723_pos	1169.8329200617209
r1725_pos	1240.1956535087784
r1726_pos	1256.8416534189662
r1728_pos	1240.1956535087784
r1730_pos	1256.8416534189662
r1731_pos	1240.1956535087784
r1732_pos	1256.8416534189662
r1733_pos	1256.8416534189662
r1734_pos	1256.8416534189662
r1735_pos	1256.8416534189662
r1736_pos	1231.1942952706222
r1737_pos	1222.968170759537
r1738_pos	1231.1942952706222
r1739_pos	1256.8416534189662
r1740_pos	1301.5570287176797
r1741_pos	1256.8416534189662
r1742_pos	1256.8416534189662
r1743_pos	1256.8416534189662
r1744_pos	1256.8416534189662
r1745_pos	1256.8416534189662
r1746_pos	1256.8416534189662
r1747_pos	1249.3192452539681
r1748_pos	1246.512248876724
r1749_pos	1249.3192452539681
r1750_pos	1249.3192452539681
r1751_pos	1231.1942952706222
r1752_pos	1152.6054373124796
r1753_pos	1160.8315618235645
r1754_pos	1253.7033800777942
r1755_pos	1231.1942952706222
r1756_pos	1249.3192452539681
r1757_pos	1249.3192452539681
r1758_pos	1231.1942952706222
r1759_pos	1256.8416534189662
r1760_pos	1256.8416534189662
r1761_pos	1231.1942952706222
r1762_pos	1157.6335498407152
r1763_pos	1199.9830907356106
r1764_pos	1172.2333911384108
r1765_pos	1241.0931207428828
r1766_pos	1199.8380835735277
r1767_pos	1152.6054373124796
r1768_pos	1018.853505770046
r1769_pos	1018.853505770046
r1770_pos	1018.853505770046
r1771_pos	1241.0931207428828
r1772_pos	1018.853505770046
r1773_pos	1018.853505770046
r1774_pos	1018.853505770046
r1775_pos	1256.8416534189662
r1776_pos	1018.853505770046
r1777_pos	1249.3192452539681
r1778_pos	1246.512248876724
r1779_pos	1249.3192452539681
r1780_pos	1249.3192452539681
r1781_pos	1231.1942952706222
r1782_pos	1160.8315618235645
r1783_pos	1152.6054373124796
r1784_pos	1253.7033800777942
r1785_pos	1231.1942952706222
r1786_pos	1249.3192452539681
r1787_pos	1249.3192452539681
r1788_pos	1231.1942952706222
r1789_pos	1256.8416534189662
r1790_pos	1256.8416534189662
r1791_pos	1231.1942952706222
r1792_pos	980.2087666869892
r1796_pos	1204.146048284837
r1797_pos	1133.7833148377795
r1798_pos	1125.5571903266946
r1799_pos	1133.7833148377795
r1800_pos	1204.146048284837
r1801_pos	1222.2709982681827
r1803_pos	1204.146048284837
r1805_pos	1248.1909215014853
r1806_pos	1204.146048284837
r1807_pos	1256.8416534189662
r1808_pos	1256.8416534189662
r1809_pos	1256.8416534189662
r1810_pos	1256.8416534189662
r1811_pos	1022.4133004198017
r1812_pos	1231.1942952706222
r1813_pos	1018.853505770046
r1814_pos	1196.278288923772
r1815_pos	1196.278288923772
r1816_pos	1256.8416534189662
r1817_pos	1196.278288923772
r1818_pos	1022.4133004198015
r1819_pos	1196.278288923772
r1820_pos	1256.8416534189662
r1821_pos	1022.4133004198015
r1822_pos	1159.562778500254
r1823_pos	1156.7557821230098
r1824_pos	1159.562778500254
r1825_pos	1159.5627785002537
r1826_pos	1199.139740967937
r1827_pos	1163.9583742444083
r1828_pos	1156.7557821230096
r1829_pos	1163.9583742444083
r1830_pos	1210.3942833715232
r1831_pos	1156.6191873963564
r1832_pos	1159.562778500254
r1833_pos	1199.139740967937
r1834_pos	1224.0925382426335
r1835_pos	1185.4827017335563
r1836_pos	1199.139740967937
r1837_pos	1165.1825258762108
r1841_pos	1148.6308760481024
r1842_pos	1078.268142601045
r1843_pos	1070.0420180899598
r1844_pos	1078.268142601045
r1846_pos	1148.6308760481024
r1847_pos	1165.1825258762108
r1848_pos	1148.6308760481024
r1850_pos	1191.1024491095134
r1851_pos	1148.6308760481024
r1852_pos	1256.8416534189662
r1853_pos	1256.8416534189662
r1854_pos	1256.8416534189662
r1855_pos	1256.8416534189662
r1856_pos	1256.8416534189662
r1857_pos	1231.1942952706222
r1858_pos	1222.968170759537
r1859_pos	1231.1942952706222
r1860_pos	1256.8416534189662
r1861_pos	1256.8416534189662
r1862_pos	1256.8416534189662
r1863_pos	1256.8416534189662
r1864_pos	1256.8416534189662
r1865_pos	1256.8416534189662
r1866_pos	1256.8416534189662
r1867_pos	1023.5582925597784
r1871_pos	1240.1956535087784
r1872_pos	1169.8329200617209
r1873_pos	1161.606795550636
r1874_pos	1169.8329200617209
r1876_pos	1240.1956535087784
r1877_pos	1256.8416534189662
r1879_pos	1240.1956535087784
r1880_pos	1256.8416534189662
r1881_pos	1240.1956535087784
r1882_pos	1256.8416534189662
r1883_pos	1256.8416534189662
r1884_pos	1256.8416534189662
r1885_pos	1256.8416534189662
r1886_pos	1256.8416534189662
r1887_pos	1256.8416534189662
r1888_pos	1256.8416534189662
r1889_pos	1256.8416534189662
r1890_pos	1256.8416534189662
r1891_pos	1256.8416534189662
r1892_pos	1256.8416534189662
r1893_pos	1256.8416534189662
r1894_pos	1256.8416534189662
r1895_pos	1256.8416534189662
r1896_pos	1256.8416534189662
r1897_pos	1256.8416534189662
r1898_pos	1256.8416534189662
r1899_pos	1256.8416534189662
r1900_pos	1256.8416534189662
r1901_pos	1256.8416534189662
r1902_pos	1231.1942952706222
r1903_pos	1222.968170759537
r1904_pos	1231.1942952706222
r1905_pos	1256.8416534189662
r1906_pos	1256.8416534189662
r1907_pos	1256.8416534189662
r1908_pos	1256.8416534189662
r1909_pos	1256.8416534189662
r1910_pos	1256.8416534189662
r1911_pos	1256.8416534189662
r1912_pos	1012.8449038405262
r1913_pos	1012.8449038405262
r1914_pos	1040.8960868526683
r1915_pos	1015.8652525396371
r1916_pos	1040.9346238549447
r1917_pos	921.780118868797
r1918_pos	921.780118868797
r1919_pos	949.8313018809391
r1920_pos	924.800467567908
r1921_pos	949.8698388832156
r1922_pos	1012.3449113515793
r1923_pos	1012.3449113515793
r1924_pos	1040.3960943637214
r1925_pos	1015.3652600506903
r1926_pos	1040.4346313659978
r1928_pos	1103.9096888122554
r1929_pos	1131.9608718243976
r1930_pos	1106.9300375113662
r1931_pos	1131.999408826674
r1932_pos	1165.2710640211565
r1933_pos	1165.2710640211565
r1934_pos	1193.3222470332987
r1935_pos	1168.2914127202675
r1936_pos	1193.360784035575
r1937_pos	1094.908330574099
r1938_pos	1094.908330574099
r1939_pos	1122.9595135862412
r1940_pos	1097.92867927321
r1941_pos	1122.9980505885176
r1942_pos	1086.6822060630138
r1943_pos	1086.6822060630138
r1944_pos	1114.733389075156
r1945_pos	1089.702554762125
r1946_pos	1114.7719260774325
r1947_pos	1094.908330574099
r1948_pos	1094.908330574099
r1949_pos	1122.9595135862412
r1950_pos	1097.92867927321
r1951_pos	1122.9980505885176
r1952_pos	1067.860083588314
r1953_pos	1067.860083588314
r1954_pos	1095.9112666004562
r1955_pos	1070.8804322874248
r1956_pos	1095.9498036027326
r1957_pos	1165.2710640211565
r1958_pos	1165.2710640211565
r1959_pos	1065.9552881401366
r1960_pos	1168.2914127202675
r1961_pos	1193.360784035575
r1962_pos	1108.9210519847138
r1963_pos	1108.9210519847138
r1964_pos	1136.972234996856
r1965_pos	1111.9414006838247
r1966_pos	1137.0107719991324
r1967_pos	1012.3449113515793
r1968_pos	1012.3449113515793
r1969_pos	1040.3960943637214
r1970_pos	1015.3652600506903
r1971_pos	1040.4346313659978
r1972_pos	1165.2710640211565
r1973_pos	1165.2710640211565
r1974_pos	1193.3222470332987
r1975_pos	1168.2914127202673
r1976_pos	1193.360784035575
r1977_pos	1103.9096888122554
r1978_pos	1103.9096888122554
r1979_pos	1131.9608718243976
r1980_pos	1106.9300375113662
r1981_pos	1131.999408826674
r1982_pos	1304.790143832268
r1983_pos	1304.790143832268
r1984_pos	1332.84132684441
r1985_pos	1307.810492531379
r1986_pos	1332.8798638466865
r1987_pos	1165.2710640211565
r1988_pos	1165.2710640211565
r1989_pos	1193.3222470332987
r1990_pos	1168.2914127202675
r1991_pos	1193.360784035575
r1992_pos	1501.7230092075292
r1993_pos	1569.6570404405375
r1994_pos	1501.7230092075292
r1995_pos	1319.5934392640709
r1996_pos	1602.0507559018042
r1997_pos	1629.5217287345533
r1998_pos	1576.4153878863233
r1999_pos	1629.5217287345533
r2000_pos	1640.5030532781984
r2001_pos	1602.0507559018042
r2002_pos	1718.0094121649563
r2003_pos	1645.9007782232566
r2004_pos	1699.8844621816108
r2005_pos	1683.8525791509876
r2006_pos	1735.0063700667172
r2007_pos	1699.8844621816108
r2008_pos	1565.3102998851832
r2009_pos	1419.5394812803825
r2010_pos	1419.5394812803825
r2011_pos	1565.3102998851832
r2012_pos	1419.5394812803825
r2013_pos	1476.82261645478
r2014_pos	1419.5394812803825
r2015_pos	1476.82261645478
r2016_pos	1569.6944347090093
r2017_pos	1419.5394812803825
r2018_pos	1565.3102998851832
r2019_pos	1463.3895036018343
r2020_pos	1547.1853499018375
r2021_pos	1596.9642644341084
r2022_pos	1591.2302231184858
r2023_pos	1547.1853499018375
r2024_pos	1791.4287226163199
r2026_pos	1791.4287226163199
r2027_pos	1791.4287226163199
r2028_pos	1791.42872261632
r2029_pos	1791.42872261632
r2030_pos	1791.42872261632
r2031_pos	1791.42872261632
r2032_pos	1791.4287226163199
r2034_pos	1791.4287226163199
r2035_pos	1791.4287226163199
r2036_pos	1791.4287226163199
r2037_pos	1791.4287226163199
r2038_pos	1791.4287226163199
r2039_pos	1791.4287226163199
r2040_pos	1275.327103415128
r2041_pos	1131.1295849655646
r2042_pos	1131.1295849655646
r2043_pos	1275.327103415128
r2044_pos	1320.7348440253422
r2045_pos	1489.1340713005225
r2046_pos	1272.520107037884
r2047_pos	1449.9448901916098
r2048_pos	1284.5094703339294
r2049_pos	1272.3835123112308
r2050_pos	1275.327103415128
r2051_pos	1131.1295849655646
r2052_pos	1449.9448901916098
r2053_pos	1313.259154909023
r2054_pos	1301.2470266484306
r2055_pos	1449.9448901916098
r2056_pos	1320.0570114026007
r2057_pos	1317.2500150253566
r2058_pos	1320.0570114026007
r2059_pos	1320.0570114026007
r2060_pos	1301.9320614192552
r2061_pos	1231.5693279721977
r2062_pos	1223.3432034611126
r2063_pos	1231.5693279721977
r2064_pos	1324.4411462264272
r2065_pos	1301.9320614192552
r2066_pos	1320.0570114026007
r2067_pos	1320.0570114026007
r2068_pos	1301.9320614192552
r2069_pos	1384.5867711449807
r2070_pos	1345.9769346359033
r2071_pos	1301.9320614192552
r2073_pos	2189.5592175451416
r2079_neg	389.8472876442289
r2079_pos	389.8472876442289
r2080_neg	434.99339662643297
r2080_pos	434.99339662643297
r2081_neg	434.99339662643297
r2081_pos	434.99339662643297
r2082_neg	434.99339662643297
r2082_pos	434.99339662643297
r2083_neg	389.8472876442289
r2083_pos	389.8472876442289
r2084_neg	434.99339662643297
r2084_pos	434.99339662643297
r2085_neg	389.8472876442289
r2085_pos	389.8472876442289
r2086_neg	389.64776769166485
r2086_pos	389.64776769166485
r2087_neg	434.99339662643297
r2087_pos	434.99339662643297
r2088_neg	434.99339662643297
r2088_pos	434.99339662643297
r2089_neg	434.99339662643297
r2089_pos	434.99339662643297
r2090_neg	389.64776769166485
r2090_pos	389.64776769166485
r2091_neg	412.3205821590489
r2091_pos	412.3205821590489
r2092_neg	434.99339662643297
r2092_pos	434.99339662643297
r2093_neg	434.99339662643297
r2093_pos	434.99339662643297
r2094_neg	434.99339662643297
r2094_pos	434.99339662643297
r2095_neg	434.99339662643297
r2095_pos	434.99339662643297
r2096_neg	434.99339662643297
r2096_pos	434.99339662643297
r2097_neg	389.64776769166485
r2097_pos	389.64776769166485
r2098_neg	412.3205821590489
r2098_pos	412.3205821590489
r2099_neg	434.99339662643297
r2099_pos	434.99339662643297
r2100_neg	434.99339662643297
r2100_pos	434.99339662643297
r2101_neg	434.99339662643297
r2101_pos	434.99339662643297
r2102_neg	434.99339662643297
r2102_pos	434.99339662643297
r2103_neg	434.99339662643297
r2103_pos	434.99339662643297
r2104_neg	434.99339662643297
r2104_pos	434.99339662643297
r2105_neg	434.99339662643297
r2105_pos	434.99339662643297
r2106_neg	434.99339662643297
r2106_pos	434.99339662643297
r2107_neg	434.99339662643297
r2107_pos	434.99339662643297
r2108_neg	434.99339662643297
r2108_pos	434.99339662643297
r2109_neg	434.99339662643297
r2109_pos	434.99339662643297
r2110_neg	434.99339662643297
r2110_pos	434.99339662643297
r2111_neg	434.99339662643297
r2111_pos	434.99339662643297
r2112_neg	434.99339662643297
r2112_pos	434.99339662643297
r2113_neg	434.99339662643297
r2113_pos	434.99339662643297
r2114_neg	434.99339662643297
r2114_pos	434.99339662643297
r2115_neg	434.99339662643297
r2115_pos	434.99339662643297
r2116_neg	434.99339662643297
r2116_pos	434.99339662643297
r2117_neg	434.99339662643297
r2117_pos	434.99339662643297
r2118_neg	434.99339662643297
r2118_pos	434.99339662643297
r2119_neg	434.99339662643297
r2119_pos	434.99339662643297
r2120_neg	434.99339662643297
r2120_pos	434.99339662643297
r2121_neg	434.99339662643297
r2121_pos	434.99339662643297
r2122_neg	434.99339662643297
r2122_pos	434.99339662643297
r2123_neg	434.99339662643297
r2123_pos	434.99339662643297
r2124_neg	434.99339662643297
r2124_pos	434.99339662643297
r2125_neg	412.52010211161297
r2125_pos	412.52010211161297
r2126_neg	434.99339662643297
r2126_pos	434.99339662643297
r2127_neg	412.3205821590489
r2127_pos	412.3205821590489
r2128_neg	434.99339662643297
r2128_pos	434.99339662643297
r2129_neg	434.99339662643297
r2129_pos	434.99339662643297
r2130_neg	434.99339662643297
r2130_pos	434.99339662643297
r2131_neg	434.99339662643297
r2131_pos	434.99339662643297
r2132_neg	434.99339662643297
r2132_pos	434.99339662643297
r2133_neg	434.99339662643297
r2133_pos	434.99339662643297
r2136_pos	398.1728849670703
r2137_neg	369.2501828012688
r2137_pos	475.18225386980026
r2139_neg	1474.2213293951013
r2139_pos	2227.553903324925
r2140_neg	1322.1293202251557
r2140_pos	2179.8180054970667
r2141_neg	1322.1293202251557
r2141_pos	2076.521923000359
r2142_neg	1474.408975126185
r2142_pos	2179.8180054970667
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1474.408975126185
r2144_pos	0.0
r2145_neg	1474.408975126185
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4672.523172652107
r2193_neg	2179.8180054970667
r2193_pos	2227.553903324925
r2194_neg	1356.8215954014167
r2194_pos	1356.8215954014167
r2195_neg	1356.8215954014167
r2195_pos	1356.8215954014167
r2196_neg	2179.8180054970667
r2196_pos	2179.8180054970667
r2197_neg	1331.406319275175
r2197_pos	1331.406319275175
r2198_neg	2179.8180054970667
r2198_pos	2179.8180054970667
r2199_neg	2179.8180054970667
r2199_pos	2179.8180054970667
r2200_neg	2179.8180054970667
r2200_pos	2179.8180054970667
r2201_neg	2179.8180054970667
r2201_pos	2179.8180054970667
r2202_neg	2179.8180054970667
r2202_pos	2179.8180054970667
r2308_neg	1394.3487648722396
r2308_pos	1394.3487648722396
r2309_neg	1331.2225204183192
r2309_pos	1331.2225204183192
r2310_neg	1331.406319275175
r2310_pos	1331.406319275175
r2311_neg	1331.406319275175
r2311_pos	1331.406319275175
r2312_neg	1394.3487648722396
r2312_pos	1394.3487648722396
r2313_neg	566.085836476103
r2313_pos	566.085836476103
r2314_neg	1414.4975226979946
r2314_pos	1414.4975226979946
r2315_neg	1414.4975226979946
r2315_pos	1414.4975226979946
r2316_neg	1414.4975226979946
r2316_pos	1414.4975226979946
r2317_neg	1414.4975226979946
r2317_pos	1414.4975226979946
r2318_neg	1414.4975226979946
r2318_pos	1414.4975226979946
r2319_neg	1414.4975226979946
r2319_pos	1414.4975226979946
r2320_neg	1414.4975226979946
r2320_pos	1414.4975226979946
r2321_neg	1414.4975226979946
r2321_pos	1414.4975226979946
r2322_neg	1414.4975226979946
r2322_pos	1414.4975226979946
r2323_neg	1414.4975226979946
r2323_pos	1414.4975226979946
r2324_neg	1414.4975226979946
r2324_pos	1414.4975226979946
r2325_neg	1414.4975226979946
r2325_pos	1414.4975226979946
r2326_neg	696.912937726781
r2326_pos	696.912937726781
r2327_neg	1414.4975226979946
r2327_pos	1414.4975226979946
r2328_neg	696.912937726781
r2328_pos	696.912937726781
r2329_neg	1414.4975226979946
r2329_pos	1414.4975226979946
r2330_neg	1414.4975226979946
r2330_pos	1414.4975226979946
r2331_neg	566.085836476103
r2331_pos	566.085836476103
r2332_neg	1414.4975226979946
r2332_pos	1414.4975226979946
r2333_neg	1414.4975226979946
r2333_pos	1414.4975226979946
r2334_neg	1414.4975226979946
r2334_pos	1414.4975226979946
r2335_neg	1414.4975226979946
r2335_pos	1414.4975226979946
r2338_neg	1331.406319275175
r2338_pos	1331.406319275175
r2341_neg	1998.495782794868
r2341_pos	1999.769911201221
r2342_neg	1179.9422096904007
r2342_pos	1181.216338096754
r2343_neg	1180.7398887025458
r2343_pos	1182.014017108899
r2344_neg	1998.495782794868
r2344_pos	1999.769911201221
r2346_neg	1414.4975226979946
r2346_pos	1414.4975226979946
r2347_neg	2179.8180054970667
r2347_pos	2179.8180054970667
