	Treg_Lymph_Treg7_L1	Treg_Spleen_Treg1_L2	Tcon_Spleen_Tcon1_L1	Tcon_Lymph_Tcon10_L2	exTreg_Lymph_exTreg3_L1
S6T15g_pos	0.24093539172338743	0.21217368174703466	0.34091808460476286	0.12206096992543262	0.0
S6T16g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T17g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T18g_pos	0.24093539172338743	0.21217368174703466	0.34091808460476286	0.12206096992543262	0.0
S6T19g_pos	0.4794070828772168	0.39604117336193095	0.48442219889543137	0.12206096992543262	0.0
S6T1g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T20g_pos	0.4794070828772168	0.39604117336193095	0.48442219889543137	0.12206096992543262	0.0
S6T21g_pos	0.4794070828772168	0.39604117336193095	0.48442219889543137	0.12206096992543262	0.0
S6T22g_pos	0.3573318390308104	0.21096211396056455	0.17946404885817985	0.0	0.0
S6T23g_pos	0.3573318390308104	0.21096211396056455	0.17946404885817985	0.0	0.0
S6T24g_pos	0.4794070828772168	0.39604117336193095	0.48442219889543137	0.12206096992543262	0.0
S6T25g_pos	2.070814741006592	0.7737516587215619	1.4939527216255701	1.283186723631674	0.0
S6T2g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T3g_pos	0.24093539172338743	0.21217368174703466	0.34091808460476286	0.12206096992543262	0.0
S6T4g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T5g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T6g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T7g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T8g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6T9g_pos	6.97645139662982	7.0132552561837125	5.117940668845274	4.3733458616214405	4.542254859116374
S6TASE10ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE10ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE11ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE11ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE12ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE12ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE13ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE13ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE14ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE14ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE15ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE15ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE16ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE16ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE17ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE17ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE18ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE18ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE19ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE19ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE1ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE1ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE20ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE20ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE21ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE21ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE22ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE22ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE23ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE23ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE24ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE24ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE25ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE25ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE26ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE26ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE2ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE2ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE3ly_pos	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE3ly_neg	4.493858891535097	4.371699547790804	4.206360032909566	4.331081424139958	3.351921249559174
S6TASE4ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE4ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE5ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE5ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE6ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE6ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE7ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE7ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE8ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE8ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE9ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
S6TASE9ly_neg	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
SACCD3m_pos	0.0	0.0	0.0	0.0	0.0
SACCD4m_pos	0.0	0.0	0.0	0.0	0.0
SADT_pos	2.7887796806576555	2.7996533313578915	2.6105227528054487	2.786246841944983	1.1904514165158646
SALMCOM_pos	0.0	0.0	0.0	0.0	0.0
SALMCOM2_pos	0.0	0.0	0.0	0.0	0.0
SAMHISTA_pos	0.0	0.11866008492414686	0.0	0.0	0.0
SARCOXp_pos	1.0206577391669072	0.601494583036634	0.45733310075289546	0.49754337312952235	0.0
SARCStex_pos	0.0	0.0	0.0	0.0	0.0
SARCStm_pos	0.0	0.0	0.0	0.0	0.0
SARCStp_pos	0.0	0.0	0.0	0.0	0.0
SARDHm_pos	0.0	0.0	0.0	0.0	0.0
SBPP1er_pos	0.0	0.0	0.0	0.0	0.0
SBPP3er_pos	0.0	0.0	0.0	0.0	0.0
SBTD_D2_pos	0.0	0.0	0.0	0.0	0.0
SBTR_pos	8.492070329008262	8.57805693814426	8.430375050097142	8.450743561252992	8.689378703333224
SCP21x_pos	0.0	0.0	0.0	0.0	0.0
SCP21x_neg	0.0	0.0	0.0	0.0	0.0
SCP22x_pos	0.0	0.0	0.0	0.0	0.0
SCP22x_neg	0.0	0.0	0.0	0.0	0.0
SCP2x_pos	0.0	0.0	0.0	0.0	0.0
SCPx_pos	0.0	0.0	0.0	0.0	0.0
SEAHCYSHYD_pos	6.3261108140780316	5.985065320645999	5.553872343524945	5.698364770143027	5.157956629897438
SEAHCYStn_pos	0.0	0.0	0.0	0.0	0.0
SEAHCYStn_neg	0.0	0.0	0.0	0.0	0.0
SEASMETtn_pos	0.0	0.0	0.0	0.0	0.0
SEASMETtn_neg	0.0	0.0	0.0	0.0	0.0
SELADT_pos	2.7887796806576555	2.7996533313578915	2.6105227528054487	2.786246841944983	1.1904514165158646
SELCYSLY_pos	4.784450729957943	4.587766953549523	4.246969179652202	3.4350188284192473	4.409345632086437
SELCYSLY2_pos	4.784450729957943	4.587766953549523	4.246969179652202	3.4350188284192473	4.409345632086437
SELCYSTGL_pos	0.049083389032145305	0.0	0.0	0.10034605566242846	0.0
SELCYSTS_pos	0.05330809830155933	0.0	0.1226112862031399	0.16029878962985578	0.0
SELMETAT_pos	9.396425626505573	9.394060501566853	9.36610666212784	9.61365717717467	9.122394657748108
SELNPS_pos	8.199169254485621	8.433930962641602	8.761286086971971	8.582846842181313	7.890963023202168
SELt4_3_pos	0.0	0.0	0.0	0.0	0.0
SELt4_3_neg	0.0	0.0	0.0	0.0	0.0
Ser_Thrtg_pos	0.0	0.0	0.0	0.0	0.0
Ser_Thrtg_neg	0.0	0.0	0.0	0.0	0.0
SERALANaEx_pos	7.397282191097779	7.456222694484113	6.832969946443338	6.768114272330229	7.433954864814392
SERASNNaEx_pos	7.373462463700258	7.436249430163406	6.814442351865808	6.754087637357659	7.433954864814392
SERCYSNaEx_pos	7.397282191097779	7.456222694484113	6.832969946443338	6.768114272330229	7.433954864814392
SERDGLNexR_pos	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERDGLNexR_neg	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERDGLYexR_pos	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERDGLYexR_neg	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERGLNexR_pos	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERGLNexR_neg	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERGLNNaEx_pos	7.373462463700258	7.436249430163406	6.814442351865808	6.754087637357659	7.433954864814392
SERGLYexR_pos	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERGLYexR_neg	6.370701372812162	6.450163452982997	5.986955594790895	5.850810477053936	6.324768397548003
SERHL_pos	0.0	0.0	0.0	0.0	0.0
SERLYSNaex_pos	0.22099747969114916	0.5597546456063766	0.24128659183619552	0.18627100317876064	0.0
SERPT_pos	2.4636885492186447	2.2787552916470615	2.2126215758122685	2.303744692281678	2.311121569445825
SERt4_pos	8.081662635120178	7.972823666531887	8.103460112568737	8.257739267367565	7.272174044921626
SERTHRNaEx_pos	7.397282191097779	7.456222694484113	6.832969946443338	6.768114272330229	7.433954864814392
SERtN1_pos	0.0	0.0	0.0	0.0	0.0
SERtN1_neg	0.0	0.0	0.0	0.0	0.0
SERtp_pos	0.0	0.0	0.0	0.0	0.0
SERtp_neg	0.0	0.0	0.0	0.0	0.0
SFGTH_pos	5.65848475216177	5.792559586999076	5.451133995660397	5.671309871088491	6.515240227292407
SGALSIDEtg_pos	0.0	0.0	0.0	0.0	0.0
SGALSIDEtg_neg	0.0	0.0	0.0	0.0	0.0
SGALSIDEtl_pos	0.0	0.0	0.0	0.0	0.0
SGALSIDEtl_neg	0.0	0.0	0.0	0.0	0.0
SGPL11r_pos	4.702123354812609	4.545762546194826	4.195457507495179	4.228276687817426	4.235907350227418
SGPL12r_pos	4.702123354812609	4.545762546194826	4.195457507495179	4.228276687817426	4.235907350227418
SIAASE_pos	0.0	0.0	0.013681367015375196	0.0	0.011975388268665016
SIAASE2ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
SIAASE3ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
SIAASE4ly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
SIAASEly_pos	6.214136553387991	6.227508118551958	6.21850461430042	6.427863754880793	6.019466503475375
SIAT4Bg_pos	4.000132407179709	3.5910331097106774	2.3943745213919945	2.6067386693723735	3.2598270099848974
SIAT9g_pos	1.2315391123223056	1.083368169377625	0.43616447305687317	0.4948910269318704	1.241155104969049
sink_citr(c)_pos	0.0	0.0	0.0	0.0	0.0
sink_pre_prot(r)_pos	0.0	0.0	0.0	0.0	0.0
sink_pre_prot(r)_neg	0.0	0.0	0.0	0.0	0.0
SLCBK1_pos	0.0	0.0	0.0	0.0	0.0
SLDt_pos	0.0	0.0	0.0	0.0	0.0
SLDx_pos	0.0	0.0	0.0	0.0	0.0
SLDx_neg	0.0	0.0	0.0	0.0	0.0
SLDxm_pos	0.0	0.0	0.0	0.0	0.0
SLDxm_neg	0.0	0.0	0.0	0.0	0.0
SMPD3g_pos	0.0	0.0	0.0	0.055175924315264684	0.0
SMPD3l_pos	0.0	0.0	0.0	0.055175924315264684	0.0
SMPD4_pos	0.0	0.0	0.0	0.0	0.0
SMS_pos	2.0345642482215496	2.4971093364311443	2.5706535268672077	2.3233168763036427	2.0142756943675932
SO4CLtex2_pos	3.800068983016066	3.9434189131043844	3.8405233282938704	4.265055862321968	0.0
SO4HCOtex_pos	5.964219953247129	5.989834708925574	5.441629430901344	5.6038059154450925	4.456630302435226
SO4OXAtex2_pos	3.800068983016066	3.9434189131043844	3.8405233282938704	4.265055862321968	0.0
SO4t4_2_pos	0.0	0.0	0.05897047254943052	0.0	0.0
SO4t4_2_neg	0.0	0.0	0.05897047254943052	0.0	0.0
SO4tl_pos	0.0	0.0	0.0	0.0	0.0
SO4tl_neg	0.0	0.0	0.0	0.0	0.0
SOAT11_pos	4.100278448854276	3.939364724681857	3.3605787446824897	3.4548184909654194	3.754580678835712
SOAT11r_pos	4.100278448854276	3.939364724681857	3.3605787446824897	3.4548184909654194	3.754580678835712
SOAT12_pos	4.100278448854276	3.939364724681857	3.3605787446824897	3.4548184909654194	3.754580678835712
SOAT12r_pos	4.100278448854276	3.939364724681857	3.3605787446824897	3.4548184909654194	3.754580678835712
SPC_HSt_pos	0.0	0.0	0.0	0.0	0.0
SPC_HSt_neg	0.0	0.0	0.0	0.0	0.0
SPH1Pte_pos	0.0	0.0	0.0	0.0	0.0
SPH1Pte_neg	0.0	0.0	0.0	0.0	0.0
SPH1Ptr_pos	0.0	0.0	0.0	0.0	0.0
SPH1Ptr_neg	0.0	0.0	0.0	0.0	0.0
SPHGNtr_pos	0.0	0.0	0.0	0.0	0.0
SPHGNtr_neg	0.0	0.0	0.0	0.0	0.0
SPHINGStl_pos	0.0	0.0	0.0	0.0	0.0
SPHINGStl_neg	0.0	0.0	0.0	0.0	0.0
SPHINGStr_pos	0.0	0.0	0.0	0.0	0.0
SPHINGStr_neg	0.0	0.0	0.0	0.0	0.0
SPHK21c_pos	0.0	0.0	0.0	0.0	0.0
SPHMDAc_pos	0.0	0.0	0.0	0.0	0.0
SPHMYLNtg_pos	0.0	0.0	0.0	0.0	0.0
SPHMYLNtg_neg	0.0	0.0	0.0	0.0	0.0
SPHMYLNtl_pos	0.0	0.0	0.0	0.0	0.0
SPHMYLNtl_neg	0.0	0.0	0.0	0.0	0.0
SPHS1Pte_pos	0.0	0.0	0.0	0.0	0.0
SPHS1Pte_neg	0.0	0.0	0.0	0.0	0.0
SPHS1Ptr_pos	0.0	0.0	0.0	0.0	0.0
SPHS1Ptr_neg	0.0	0.0	0.0	0.0	0.0
SPMDOX_pos	0.0	0.0	0.0	0.0	0.0
SPMS_pos	7.950692023300076	7.702082765079471	8.1491339088325	8.593465363368987	8.352328835714184
SPODM_pos	0.0	0.0	0.0	0.0	0.0
SPODMe_pos	0.18888961601699095	0.0	0.0	0.0	0.0
SPODMm_pos	0.0	0.0	0.0	0.0	0.0
SPODMn_pos	0.0	0.0	0.0	0.0	0.0
SPODMx_pos	0.0	0.0	0.0	0.0	0.0
SPR_pos	0.0	0.0	0.0	0.0	0.0
SPRMS_pos	8.041064608128984	7.8189232325147815	8.228518165488888	8.655557488630087	8.388751378450868
SPRn_pos	0.0	0.0	0.0	0.0	0.0
SPTix_pos	0.0	0.0	0.0	0.0	0.0
SQLEr_pos	3.8846823205766468	4.237705184058019	4.313105935514971	4.6021734972999875	4.313245949757292
SQLSr_pos	3.77670913594524	4.133531895752245	4.0428181104154755	3.4118135954417075	3.4238065069312595
SR5AR2r_pos	0.07883326162006171	0.10924500409823584	0.12198928334840739	0.30310114261202775	0.0
SR5ARr_pos	0.07883326162006171	0.10924500409823584	0.12198928334840739	0.30310114261202775	0.0
SRTN23OX_pos	0.0	0.0	0.09099306438169916	0.0	0.0
SRTNACT_pos	0.0	0.0	0.0	0.0	0.0
SRTNMTX_pos	0.0	0.0	0.0	0.0	0.0
SRTNt6_2_r_pos	0.0	0.16107020130944089	0.1036976970008377	0.0	0.0
SRTNt6_2_r_neg	0.0	0.16107020130944089	0.1036976970008377	0.0	0.0
SRTNtu_pos	1.338759292255578	0.8185475009509806	0.42233629610324247	0.11419056689336221	1.2856828935507842
SRTNtu_neg	1.338759292255578	0.8185475009509806	0.42233629610324247	0.11419056689336221	1.2856828935507842
ST3GAL21g_pos	4.000132407179709	3.5910331097106774	2.3943745213919945	2.6067386693723735	3.2598270099848974
ST3GAL22g_pos	4.000132407179709	3.5910331097106774	2.3943745213919945	2.6067386693723735	3.2598270099848974
ST3GAL23g_pos	4.000132407179709	3.5910331097106774	2.3943745213919945	2.6067386693723735	3.2598270099848974
ST3GAL31g_pos	0.5746929155631234	0.618755881354348	0.5075142184756856	0.5513542396857972	0.3985568054551424
ST3GAL61g_pos	1.6458561371729745	2.0809692375021744	3.7404351277402186	3.178339405634961	1.5135478999403889
ST3GAL62g_pos	1.6458561371729745	2.0809692375021744	3.7404351277402186	3.178339405634961	1.5135478999403889
ST6GALNAC21_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC22_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC23_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC24_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC25_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC26_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC27_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC28_pos	0.4083745472113732	1.2209315849485198	0.32999796220279126	0.3603647316876957	0.1536955638834141
ST6GALNAC31_pos	3.086317617646607	2.9317337212375936	1.918738797863027	1.5037288985745512	1.8869305925134812
ST6GALNAC62_pos	2.9870154627314083	2.8451798513116846	1.8408078184689811	1.4799486919225224	1.7043387613526952
ST8SIA11_pos	1.9950533283253187	1.3919168634920454	2.245350748964336	2.5402969774144855	2.4752691957054838
ST8SIA12_pos	1.9950533283253187	1.3919168634920454	2.245350748964336	2.5402969774144855	2.4752691957054838
ST8SIA51g_pos	0.020952080707766	0.0	0.0	0.0	0.0
ST8SIA52g_pos	0.020952080707766	0.0	0.0	0.0	0.0
ST8SIA53g_pos	0.020952080707766	0.0	0.0	0.0	0.0
ST8SIA54g_pos	0.020952080707766	0.0	0.0	0.0	0.0
ST8SIA55g_pos	0.020952080707766	0.0	0.0	0.0	0.0
ST8SIA56g_pos	0.020952080707766	0.0	0.0	0.0	0.0
STCOAtx_pos	0.0	0.0	0.0	0.0	0.0
STCOAtx_neg	0.0	0.0	0.0	0.0	0.0
STRDNCCPT1_pos	0.0	0.0	0.0	0.0	0.0
STRDNCCPT2_pos	0.0	0.0	0.0	0.0	0.0
STRDNCCRNt_pos	0.0	0.0	0.0	0.0	0.0
STRDNCt_pos	0.0	0.0	0.0	0.0	0.0
STRDNCt_neg	0.0	0.0	0.0	0.0	0.0
STS1_pos	0.0	0.0	0.0	0.0	0.0
STS1r_pos	0.0	0.0	0.0	0.0	0.0
STS2_pos	0.0	0.0	0.0	0.0	0.0
STS2r_pos	0.0	0.0	0.0	0.0	0.0
SUCCt2m_pos	0.0	0.0	0.0	0.0	0.0
SUCCt2m_neg	0.0	0.0	0.0	0.0	0.0
SUCCt4_2_pos	0.0	0.0	0.0	0.0	0.0
SUCCt4_2_neg	0.0	0.0	0.0	0.0	0.0
SUCCtp_pos	0.0	0.0	0.0	0.0	0.0
SUCCtp_neg	0.0	0.0	0.0	0.0	0.0
SUCD1m_pos	0.0	0.0	0.0	0.0	0.0
SUCD1m_neg	0.0	0.0	0.0	0.0	0.0
SUCOAS1m_pos	0.0	0.0	0.0	0.0	0.0
SUCOAS1m_neg	0.0	0.0	0.0	0.0	0.0
SUCOASm_pos	0.0	0.0	0.0	0.0	0.0
SUCOASm_neg	0.0	0.0	0.0	0.0	0.0
SUCRe_pos	0.021777987635535085	0.01020846277654719	0.0	0.022657046076182914	0.0
SULFOX_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLm_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLm_neg	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLx_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLx_neg	0.0	0.0	0.0	0.0	0.0
T4HCINNMFM_pos	0.0	0.0	0.0	0.0	0.0
T4HCINNOX_pos	0.0	0.0	0.0	0.0	0.015305137753495637
TAGAT_Dt_pos	0.0	0.0	0.0	0.0	0.0
TAGt_pos	0.0	0.0	0.0	0.0	0.0
TAGt_neg	0.0	0.0	0.0	0.0	0.0
TALA_pos	7.964461345560626	8.195907431270596	8.342459313907208	8.26455978499894	8.64608978416581
TALA_neg	7.964461345560626	8.195907431270596	8.342459313907208	8.26455978499894	8.64608978416581
TAURt4_2_r_pos	4.915789738032808	4.533900881924307	4.1657885619355	4.52604628378359	3.6442422563983303
TAURt4_2_r_neg	4.915789738032808	4.533900881924307	4.1657885619355	4.52604628378359	3.6442422563983303
TAURtcx_pos	4.915789738032808	4.533900881924307	4.1657885619355	4.52604628378359	3.6442422563983303
TAURtcx_neg	4.915789738032808	4.533900881924307	4.1657885619355	4.52604628378359	3.6442422563983303
TAXOLte_pos	0.0	0.0	0.0	0.0	0.0
TAXOLte_neg	0.0	0.0	0.0	0.0	0.0
TCHOLAt_pos	1.4429653116207106	1.351297247440096	0.8914842443148049	0.8436186006666726	0.8057192791078875
TCHOLAt_neg	1.4429653116207106	1.351297247440096	0.8914842443148049	0.8436186006666726	0.8057192791078875
TCHOLAt2_pos	1.7679679328823255	2.0059463498460004	2.640915872571018	1.1006463588380653	2.2987339609439013
TCHOLAt3_pos	0.9271975688782852	1.9434465944742154	0.6757288863971537	0.45668163165431214	0.21606350039898883
TCHOLAte_pos	0.0	0.0	0.0	0.0	0.0
TCHOLAte_neg	0.0	0.0	0.0	0.0	0.0
TCHOLAtx_pos	0.0	0.0	0.0	0.0	0.0
TCHOLAtx_neg	0.0	0.0	0.0	0.0	0.0
TCYNTt_pos	0.0	0.0	0.0	0.0	0.0
TCYNTtm_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAte_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAte_neg	0.0	0.0	0.0	0.0	0.0
TDCHOLAtx_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAtx_neg	0.0	0.0	0.0	0.0	0.0
TDP_pos	0.0	0.0	0.0	0.0	0.0
TDPDRE_pos	0.0	0.0	0.0	0.0	0.0
TDPDRR_pos	0.0	0.0	0.0	0.0	0.0
TDPGDH_pos	3.6575385534289904	4.104523654523913	4.264064354545912	4.194721830679313	3.6235793251906414
TDPm_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETHEX3t_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3t_neg	0.0	0.0	0.0	0.0	0.0
TETPENT3COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETPENT3CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3t_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3t_neg	0.0	0.0	0.0	0.0	0.0
TETPENT6COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETPENT6CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6t_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6t_neg	0.0	0.0	0.0	0.0	0.0
TETTET6COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETTET6COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETTET6CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETTET6CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETTET6CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETTET6t_pos	0.0	0.0	0.0	0.0	0.0
TETTET6t_neg	0.0	0.0	0.0	0.0	0.0
THBPT4ACAMDASE_pos	1.4380004121456536	0.8464692184937352	0.2238542274379418	0.2896862240390542	0.0
THCHOLSTOICtm_pos	0.0	0.0	0.0	0.0	0.0
THCHOLSTOICtm_neg	0.0	0.0	0.0	0.0	0.0
THD1m_pos	0.0	0.0	0.0	0.0	0.0
THFt2_pos	4.671474355941544	4.1481311441256645	3.7979112407827533	4.211527913850895	2.6904150475969058
THFt2_neg	4.671474355941544	4.1481311441256645	3.7979112407827533	4.211527913850895	2.6904150475969058
THFtl_pos	0.0	0.0	0.0	0.0	0.0
THFtl_neg	0.0	0.0	0.0	0.0	0.0
THFtm_pos	0.0	0.0	0.0	0.0	0.0
THFtm_neg	0.0	0.0	0.0	0.0	0.0
THMDt4_pos	0.027413373512557737	0.0	0.021577273039432528	0.1372647786250973	0.01889315096976355
THMMPt4_pos	4.671474355941544	4.1481311441256645	3.7979112407827533	4.211527913850895	2.6904150475969058
THMMPt4_neg	4.671474355941544	4.1481311441256645	3.7979112407827533	4.211527913850895	2.6904150475969058
THMMPtm_pos	0.0	0.0	0.0	0.0	0.0
THMMPtm_neg	0.0	0.0	0.0	0.0	0.0
