	exTreg_Spleen_exTreg6_L2	exTreg_Lymph_exTreg4_L2	Tcon_Lymph_Tcon7_L1	exTreg_Spleen_exTreg10_L2	Tcon_Spleen_Tcon3_L1
r1619_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1620_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1620_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1621_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1621_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1622_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1622_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1623_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1623_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1624_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1624_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1625_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1625_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1626_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1626_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1627_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1627_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1628_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1628_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1629_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1629_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1630_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1630_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1631_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1631_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1632_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1632_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1633_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1633_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1634_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1634_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1635_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1635_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1636_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1636_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1637_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1637_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1638_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1638_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1639_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1639_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1640_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1640_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1641_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1641_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1642_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1642_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1643_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1643_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1644_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1644_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1645_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1645_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1646_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1646_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1647_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1647_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1648_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1648_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1649_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1649_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1650_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1650_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1651_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1651_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1652_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1652_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1653_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1653_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1654_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1654_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1655_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1655_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1656_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1656_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1657_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1657_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1658_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1658_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1659_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1659_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1660_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1660_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1661_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1661_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1662_pos	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1662_neg	3.6114007150977603	3.8921268719580056	5.1460085613538915	3.0537704849771954	4.567344530216653
r1664_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1664_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1665_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1665_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1666_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1666_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1667_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1667_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1668_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1668_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1669_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1669_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1670_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1670_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1671_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1671_neg	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1672_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1673_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1674_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1675_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1676_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1677_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1678_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1679_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1680_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1681_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1682_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1683_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1684_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1685_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1686_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1687_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1690_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1691_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1692_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1693_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1695_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1696_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1698_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1700_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1701_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1702_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1705_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1706_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1707_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1708_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1710_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1711_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1713_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1715_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1716_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1717_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1720_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1721_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1722_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1723_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1725_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1726_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1728_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1730_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1731_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1732_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1733_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1734_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1735_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1736_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1737_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1738_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1739_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1740_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1741_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1742_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1743_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1744_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1745_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1746_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1747_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1748_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1749_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1750_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1751_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1752_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1753_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1754_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1755_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1756_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1757_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1758_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1759_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1760_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1761_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1762_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1763_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1764_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1765_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1766_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1767_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1768_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1769_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1770_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1771_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1772_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1773_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1774_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1775_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1776_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1777_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1778_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1779_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1780_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1781_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1782_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1783_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1784_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1785_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1786_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1787_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1788_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1789_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1790_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1791_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
r1792_pos	4.363750834290019	4.301990361290146	4.894226288412685	4.551581085705935	4.76379730890113
