	WT.b_S126_L007_R1_001
r1659_neg	1089.7612143874048
r1659_pos	1089.7612143874048
r1660_neg	1183.8410453536926
r1660_pos	1062.200697712983
r1661_neg	1136.8011298705487
r1661_pos	1136.8011298705487
r1662_neg	1136.8011298705487
r1662_pos	1136.8011298705487
r1664_neg	2125.4845072120324
r1664_pos	1632.1007640913217
r1665_neg	1408.7218471051556
r1665_pos	1518.966375864512
r1666_neg	1175.4845072120327
r1666_pos	1632.135779804099
r1667_neg	2101.2826554261756
r1667_pos	1481.5435620373473
r1668_neg	1466.6476460766353
r1668_pos	1317.6837204383364
r1669_neg	1175.4845072120327
r1669_pos	1481.5785777501246
r1670_neg	1357.9545526647964
r1670_pos	2128.7158908928714
r1671_neg	1178.7158908928714
r1671_pos	1497.3953050868845
r1672_pos	1323.557475090412
r1673_pos	1420.3691217694716
r1674_pos	1323.557475090412
r1675_pos	1455.8588757846378
r1676_pos	1359.4635904154004
r1677_pos	1353.6498357061982
r1678_pos	1359.4635904154004
r1679_pos	1274.571114091574
r1680_pos	1417.6454557531947
r1681_pos	1420.3691217694716
r1682_pos	1420.3691217694716
r1683_pos	1455.8588757846378
r1684_pos	1323.557475090412
r1685_pos	1449.1458298891362
r1686_pos	1455.8588757846378
r1687_pos	1323.557475090412
r1690_pos	1355.7358001910402
r1691_pos	1259.340514821803
r1692_pos	1253.5267601126009
r1693_pos	1259.340514821803
r1695_pos	1355.7358001910402
r1696_pos	1374.4769715559496
r1698_pos	1355.7358001910402
r1700_pos	1402.7757156741843
r1701_pos	1355.7358001910402
r1702_pos	1441.469319064686
r1705_pos	1450.3682788352428
r1706_pos	1353.9729934660054
r1707_pos	1348.1592387568035
r1708_pos	1353.9729934660054
r1710_pos	1450.3682788352428
r1711_pos	1469.109450200152
r1713_pos	1450.3682788352428
r1715_pos	1497.4081943183867
r1716_pos	1450.3682788352428
r1717_pos	1323.557475090412
r1720_pos	1555.981951378235
r1721_pos	1459.5866660089978
r1722_pos	1453.7729112997956
r1723_pos	1459.5866660089978
r1725_pos	1555.981951378235
r1726_pos	1574.7231227431444
r1728_pos	1555.981951378235
r1730_pos	1603.021866861379
r1731_pos	1555.981951378235
r1732_pos	1649.80151890214
r1733_pos	1646.8782462709523
r1734_pos	1649.80151890214
r1735_pos	1649.80151890214
r1736_pos	1534.6650621679935
r1737_pos	1528.8513074587913
r1738_pos	1534.6650621679935
r1739_pos	1705.3235146566085
r1740_pos	1631.0603475372309
r1741_pos	1649.80151890214
r1742_pos	1649.80151890214
r1743_pos	1631.0603475372309
r1744_pos	1678.1002630203748
r1745_pos	1678.1002630203748
r1746_pos	1631.0603475372309
r1747_pos	1553.4062335329027
r1748_pos	1550.4829609017152
r1749_pos	1553.4062335329027
r1750_pos	1553.4062335329027
r1751_pos	1534.6650621679935
r1752_pos	1432.4560220895542
r1753_pos	1438.269776798756
r1754_pos	1612.6142878488672
r1755_pos	1534.6650621679935
r1756_pos	1553.4062335329027
r1757_pos	1553.4062335329027
r1758_pos	1534.6650621679935
r1759_pos	1581.7049776511374
r1760_pos	1581.7049776511374
r1761_pos	1534.6650621679935
r1762_pos	1473.3248235045244
r1763_pos	1511.3299906045727
r1764_pos	1488.96323828928
r1765_pos	1547.5924788237007
r1766_pos	1522.0846450214212
r1767_pos	1432.4560220895542
r1768_pos	1322.065033316168
r1769_pos	1322.065033316168
r1770_pos	1322.065033316168
r1771_pos	1547.5924788237007
r1772_pos	1322.065033316168
r1773_pos	1322.065033316168
r1774_pos	1322.065033316168
r1775_pos	1575.8912229419352
r1776_pos	1322.065033316168
r1777_pos	1553.4062335329027
r1778_pos	1550.4829609017152
r1779_pos	1553.4062335329027
r1780_pos	1553.4062335329027
r1781_pos	1534.6650621679935
r1782_pos	1438.269776798756
r1783_pos	1432.4560220895542
r1784_pos	1612.6142878488672
r1785_pos	1534.6650621679935
r1786_pos	1553.4062335329027
r1787_pos	1553.4062335329027
r1788_pos	1534.6650621679935
r1789_pos	1581.7049776511374
r1790_pos	1581.7049776511374
r1791_pos	1534.6650621679935
r1792_pos	1274.571114091574
r1796_pos	1514.8147977717747
r1797_pos	1418.4195124025373
r1798_pos	1412.6057576933354
r1799_pos	1418.4195124025373
r1800_pos	1514.8147977717747
r1801_pos	1533.5559691366839
r1803_pos	1514.8147977717747
r1805_pos	1561.8547132549186
r1806_pos	1514.8147977717747
r1807_pos	1649.80151890214
r1808_pos	1646.8782462709523
r1809_pos	1649.80151890214
r1810_pos	1649.80151890214
r1811_pos	1323.3309356084706
r1812_pos	1534.6650621679935
r1813_pos	1322.065033316168
r1814_pos	1520.8187427291186
r1815_pos	1520.8187427291186
r1816_pos	1649.80151890214
r1817_pos	1520.8187427291186
r1818_pos	1323.3309356084706
r1819_pos	1520.8187427291186
r1820_pos	1678.1002630203748
r1821_pos	1323.3309356084706
r1822_pos	1453.6298470489278
r1823_pos	1450.7065744177403
r1824_pos	1453.6298470489278
r1825_pos	1453.6298470489278
r1826_pos	1502.8139619641017
r1827_pos	1468.4306129256677
r1828_pos	1450.7065744177403
r1829_pos	1468.4306129256677
r1830_pos	1512.8379013648923
r1831_pos	1450.906181032651
r1832_pos	1453.6298470489278
r1833_pos	1564.825898294905
r1834_pos	1512.6231541857064
r1835_pos	1482.4065551685926
r1836_pos	1564.825898294905
r1837_pos	1469.109450200152
r1841_pos	1450.3682788352428
r1842_pos	1353.9729934660054
r1843_pos	1348.1592387568035
r1844_pos	1353.9729934660054
r1846_pos	1450.3682788352428
r1847_pos	1469.109450200152
r1848_pos	1450.3682788352428
r1850_pos	1497.4081943183867
r1851_pos	1450.3682788352428
r1852_pos	1649.80151890214
r1853_pos	1646.8782462709523
r1854_pos	1649.80151890214
r1855_pos	1649.80151890214
r1856_pos	1631.0603475372309
r1857_pos	1534.6650621679935
r1858_pos	1528.8513074587913
r1859_pos	1534.6650621679935
r1860_pos	1705.3235146566085
r1861_pos	1631.0603475372309
r1862_pos	1649.80151890214
r1863_pos	1649.80151890214
r1864_pos	1678.1002630203748
r1865_pos	1678.1002630203748
r1866_pos	1631.0603475372309
r1867_pos	1323.557475090412
r1871_pos	1555.981951378235
r1872_pos	1459.5866660089978
r1873_pos	1453.7729112997956
r1874_pos	1459.5866660089978
r1876_pos	1555.981951378235
r1877_pos	1574.7231227431444
r1879_pos	1555.981951378235
r1880_pos	1603.021866861379
r1881_pos	1555.981951378235
r1882_pos	1696.841434385284
r1883_pos	1693.9181617540964
r1884_pos	1696.841434385284
r1885_pos	1696.841434385284
r1886_pos	1678.1002630203748
r1887_pos	1581.7049776511374
r1888_pos	1575.8912229419352
r1889_pos	1581.7049776511374
r1890_pos	1705.3235146566085
r1891_pos	1678.1002630203748
r1892_pos	1696.841434385284
r1893_pos	1696.841434385284
r1894_pos	1678.1002630203748
r1895_pos	1705.3235146566085
r1896_pos	1678.1002630203748
r1897_pos	1649.80151890214
r1898_pos	1646.8782462709523
r1899_pos	1649.80151890214
r1900_pos	1649.80151890214
r1901_pos	1631.0603475372309
r1902_pos	1534.6650621679935
r1903_pos	1528.8513074587913
r1904_pos	1534.6650621679935
r1905_pos	1705.3235146566085
r1906_pos	1631.0603475372309
r1907_pos	1649.80151890214
r1908_pos	1649.80151890214
r1909_pos	1631.0603475372309
r1910_pos	1678.1002630203748
r1911_pos	1678.1002630203748
r1912_pos	1299.3527880685228
r1913_pos	1299.3527880685228
r1914_pos	1330.0654313659943
r1915_pos	1302.5841717493613
r1916_pos	1330.1004470787718
r1917_pos	1199.2297124749255
r1918_pos	1199.2297124749255
r1919_pos	1229.942355772397
r1920_pos	1202.4610961557642
r1921_pos	1229.9773714851744
r1922_pos	1293.862191119128
r1923_pos	1293.862191119128
r1924_pos	1324.5748344165993
r1925_pos	1297.0935747999665
r1926_pos	1324.6098501293768
r1928_pos	1399.4758636621202
r1929_pos	1430.1885069595917
r1930_pos	1402.707247342959
r1931_pos	1430.2235226723692
r1932_pos	1474.554259821116
r1933_pos	1474.554259821116
r1934_pos	1505.2669031185874
r1935_pos	1477.7856435019546
r1936_pos	1505.301918831365
r1937_pos	1378.1589744518787
r1938_pos	1378.1589744518787
r1939_pos	1408.87161774935
r1940_pos	1381.3903581327172
r1941_pos	1408.9066334621275
r1942_pos	1372.3452197426764
r1943_pos	1372.3452197426764
r1944_pos	1403.0578630401478
r1945_pos	1375.576603423515
r1946_pos	1403.0928787529253
r1947_pos	1378.1589744518787
r1948_pos	1378.1589744518787
r1949_pos	1408.87161774935
r1950_pos	1381.3903581327172
r1951_pos	1408.9066334621275
r1952_pos	1358.30871005566
r1953_pos	1358.30871005566
r1954_pos	1389.0213533531312
r1955_pos	1361.5400937364984
r1956_pos	1389.0563690659087
r1957_pos	1474.554259821116
r1958_pos	1474.554259821116
r1959_pos	1341.9978160391772
r1960_pos	1477.7856435019546
r1961_pos	1505.301918831365
r1962_pos	1408.31981057879
r1963_pos	1408.31981057879
r1964_pos	1439.0324538762616
r1965_pos	1411.5511942596286
r1966_pos	1439.0674695890389
r1967_pos	1293.862191119128
r1968_pos	1293.862191119128
r1969_pos	1324.5748344165993
r1970_pos	1297.0935747999665
r1971_pos	1324.6098501293768
r1972_pos	1474.554259821116
r1973_pos	1474.554259821116
r1974_pos	1505.2669031185874
r1975_pos	1477.7856435019546
r1976_pos	1505.301918831365
r1977_pos	1399.4758636621202
r1978_pos	1399.4758636621202
r1979_pos	1430.1885069595917
r1980_pos	1402.707247342959
r1981_pos	1430.2235226723692
r1982_pos	1521.5941753042598
r1983_pos	1521.5941753042598
r1984_pos	1552.3068186017313
r1985_pos	1524.8255589850985
r1986_pos	1552.3418343145088
r1987_pos	1474.554259821116
r1988_pos	1474.554259821116
r1989_pos	1505.2669031185874
r1990_pos	1477.7856435019546
r1991_pos	1505.301918831365
r1992_pos	1531.9699853393404
r1993_pos	1624.541771272144
r1994_pos	1531.9699853393404
r1995_pos	1331.7238341521456
r1996_pos	1670.2948236107534
r1997_pos	1661.4989231407276
r1998_pos	1619.1903035715336
r1999_pos	1661.4989231407276
r2000_pos	1683.229775527697
r2001_pos	1670.2948236107534
r2002_pos	1776.6353798748742
r2003_pos	1708.234436393349
r2004_pos	1757.894208509965
r2005_pos	1732.2161365265351
r2006_pos	1804.9341239931089
r2007_pos	1757.894208509965
r2008_pos	1626.0781778208998
r2009_pos	1469.5450088123703
r2010_pos	1469.5450088123703
r2011_pos	1626.0781778208998
r2012_pos	1469.5450088123703
r2013_pos	1510.9417210867532
r2014_pos	1469.5450088123703
r2015_pos	1510.9417210867532
r2016_pos	1636.4432137854824
r2017_pos	1469.5450088123703
r2018_pos	1626.0781778208998
r2019_pos	1506.951780967173
r2020_pos	1607.3370064559908
r2021_pos	1654.3769219391347
r2022_pos	1654.3769219391347
r2023_pos	1607.3370064559908
r2024_pos	2073.3113239032173
r2026_pos	2073.3113239032173
r2027_pos	2073.3113239032173
r2028_pos	2073.3113239032173
r2029_pos	2073.3113239032173
r2030_pos	2073.3113239032173
r2031_pos	2073.3113239032173
r2032_pos	2073.3113239032173
r2034_pos	2073.3113239032173
r2035_pos	2073.3113239032173
r2036_pos	2073.3113239032173
r2037_pos	2073.3113239032173
r2038_pos	2073.3113239032173
r2039_pos	2073.3113239032173
r2040_pos	1295.8012295373665
r2041_pos	1139.2680605288365
r2042_pos	1139.2680605288365
r2043_pos	1295.8012295373665
r2044_pos	1344.9853444525402
r2045_pos	1526.758448423513
r2046_pos	1292.8779569061787
r2047_pos	1491.6316663191292
r2048_pos	1306.1662655019486
r2049_pos	1293.0775635210894
r2050_pos	1295.8012295373665
r2051_pos	1139.2680605288365
r2052_pos	1491.6316663191292
r2053_pos	1339.5142117160312
r2054_pos	1324.5779376570308
r2055_pos	1491.6316663191292
r2056_pos	1350.7317662930568
r2057_pos	1347.8084936618693
r2058_pos	1350.7317662930568
r2059_pos	1350.7317662930568
r2060_pos	1331.9905949281476
r2061_pos	1235.5953095589102
r2062_pos	1229.781554849708
r2063_pos	1235.5953095589102
r2064_pos	1409.9398206090214
r2065_pos	1331.9905949281476
r2066_pos	1350.7317662930568
r2067_pos	1350.7317662930568
r2068_pos	1331.9905949281476
r2069_pos	1379.0305104112915
r2070_pos	1379.0305104112915
r2071_pos	1331.9905949281476
r2073_pos	2225.1726122772507
r2079_neg	466.9003812824358
r2079_pos	466.9003812824358
r2080_neg	502.88280033133185
r2080_pos	502.88280033133185
r2081_neg	502.88280033133185
r2081_pos	502.88280033133185
r2082_neg	502.88280033133185
r2082_pos	502.88280033133185
r2083_neg	466.9003812824358
r2083_pos	466.9003812824358
r2084_neg	502.88280033133185
r2084_pos	502.88280033133185
r2085_neg	466.9003812824358
r2085_pos	466.9003812824358
r2086_neg	466.75018095815216
r2086_pos	466.75018095815216
r2087_neg	502.88280033133185
r2087_pos	502.88280033133185
r2088_neg	502.88280033133185
r2088_pos	502.88280033133185
r2089_neg	502.88280033133185
r2089_pos	502.88280033133185
r2090_neg	466.75018095815216
r2090_pos	466.75018095815216
r2091_neg	484.816490644742
r2091_pos	484.816490644742
r2092_neg	502.88280033133185
r2092_pos	502.88280033133185
r2093_neg	502.88280033133185
r2093_pos	502.88280033133185
r2094_neg	502.88280033133185
r2094_pos	502.88280033133185
r2095_neg	502.88280033133185
r2095_pos	502.88280033133185
r2096_neg	502.88280033133185
r2096_pos	502.88280033133185
r2097_neg	466.75018095815216
r2097_pos	466.75018095815216
r2098_neg	484.816490644742
r2098_pos	484.816490644742
r2099_neg	502.88280033133185
r2099_pos	502.88280033133185
r2100_neg	502.88280033133185
r2100_pos	502.88280033133185
r2101_neg	502.88280033133185
r2101_pos	502.88280033133185
r2102_neg	502.88280033133185
r2102_pos	502.88280033133185
r2103_neg	502.88280033133185
r2103_pos	502.88280033133185
r2104_neg	502.88280033133185
r2104_pos	502.88280033133185
r2105_neg	502.88280033133185
r2105_pos	502.88280033133185
r2106_neg	502.88280033133185
r2106_pos	502.88280033133185
r2107_neg	502.88280033133185
r2107_pos	502.88280033133185
r2108_neg	502.88280033133185
r2108_pos	502.88280033133185
r2109_neg	502.88280033133185
r2109_pos	502.88280033133185
r2110_neg	502.88280033133185
r2110_pos	502.88280033133185
r2111_neg	502.88280033133185
r2111_pos	502.88280033133185
r2112_neg	502.88280033133185
r2112_pos	502.88280033133185
r2113_neg	502.88280033133185
r2113_pos	502.88280033133185
r2114_neg	502.88280033133185
r2114_pos	502.88280033133185
r2115_neg	502.88280033133185
r2115_pos	502.88280033133185
r2116_neg	502.88280033133185
r2116_pos	502.88280033133185
r2117_neg	502.88280033133185
r2117_pos	502.88280033133185
r2118_neg	502.88280033133185
r2118_pos	502.88280033133185
r2119_neg	502.88280033133185
r2119_pos	502.88280033133185
r2120_neg	502.88280033133185
r2120_pos	502.88280033133185
r2121_neg	502.88280033133185
r2121_pos	502.88280033133185
r2122_neg	502.88280033133185
r2122_pos	502.88280033133185
r2123_neg	502.88280033133185
r2123_pos	502.88280033133185
r2124_neg	502.88280033133185
r2124_pos	502.88280033133185
r2125_neg	484.96669096902565
r2125_pos	484.96669096902565
r2126_neg	502.88280033133185
r2126_pos	502.88280033133185
r2127_neg	484.816490644742
r2127_pos	484.816490644742
r2128_neg	502.88280033133185
r2128_pos	502.88280033133185
r2129_neg	502.88280033133185
r2129_pos	502.88280033133185
r2130_neg	502.88280033133185
r2130_pos	502.88280033133185
r2131_neg	502.88280033133185
r2131_pos	502.88280033133185
r2132_neg	502.88280033133185
r2132_pos	502.88280033133185
r2133_neg	502.88280033133185
r2133_pos	502.88280033133185
r2136_pos	474.9100325240032
r2137_neg	425.6778507885327
r2137_pos	562.7276177375452
r2139_neg	1478.3711514435086
r2139_pos	2224.8195709774136
r2140_neg	1305.3375305701177
r2140_pos	2159.8596005659506
r2141_neg	1305.3375305701177
r2141_pos	2013.038482360816
r2142_neg	1478.6488544733352
r2142_pos	2159.8596005659506
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1478.6488544733352
r2144_pos	0.0
r2145_neg	1478.6488544733352
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4874.623159269066
r2193_neg	2159.8596005659506
r2193_pos	2224.8195709774136
r2194_neg	1351.361394242637
r2194_pos	1351.361394242637
r2195_neg	1351.361394242637
r2195_pos	1351.361394242637
r2196_neg	2159.8596005659506
r2196_pos	2159.8596005659506
r2197_neg	1318.1682990163877
r2197_pos	1318.1682990163877
r2198_neg	2159.8596005659506
r2198_pos	2159.8596005659506
r2199_neg	2159.8596005659506
r2199_pos	2159.8596005659506
r2200_neg	2159.8596005659506
r2200_pos	2159.8596005659506
r2201_neg	2159.8596005659506
r2201_pos	2159.8596005659506
r2202_neg	2159.8596005659506
r2202_pos	2159.8596005659506
r2308_neg	1417.8266152915544
r2308_pos	1417.8266152915544
r2309_neg	1318.108901853936
r2309_pos	1318.108901853936
r2310_neg	1318.1682990163877
r2310_pos	1318.1682990163877
r2311_neg	1318.1682990163877
r2311_pos	1318.1682990163877
r2312_neg	1417.8266152915544
r2312_pos	1417.8266152915544
r2313_neg	530.8266296931114
r2313_pos	530.8266296931114
r2314_neg	1372.5179312426744
r2314_pos	1372.5179312426744
r2315_neg	1372.5179312426744
r2315_pos	1372.5179312426744
r2316_neg	1372.5179312426744
r2316_pos	1372.5179312426744
r2317_neg	1372.5179312426744
r2317_pos	1372.5179312426744
r2318_neg	1372.5179312426744
r2318_pos	1372.5179312426744
r2319_neg	1372.5179312426744
r2319_pos	1372.5179312426744
r2320_neg	1372.5179312426744
r2320_pos	1372.5179312426744
r2321_neg	1372.5179312426744
r2321_pos	1372.5179312426744
r2322_neg	1372.5179312426744
r2322_pos	1372.5179312426744
r2323_neg	1372.5179312426744
r2323_pos	1372.5179312426744
r2324_neg	1372.5179312426744
r2324_pos	1372.5179312426744
r2325_neg	1372.5179312426744
r2325_pos	1372.5179312426744
r2326_neg	650.1362323308612
r2326_pos	650.1362323308612
r2327_neg	1372.5179312426744
r2327_pos	1372.5179312426744
r2328_neg	650.1362323308612
r2328_pos	650.1362323308612
r2329_neg	1372.5179312426744
r2329_pos	1372.5179312426744
r2330_neg	1372.5179312426744
r2330_pos	1372.5179312426744
r2331_neg	530.8266296931114
r2331_pos	530.8266296931114
r2332_neg	1372.5179312426744
r2332_pos	1372.5179312426744
r2333_neg	1372.5179312426744
r2333_pos	1372.5179312426744
r2334_neg	1372.5179312426744
r2334_pos	1372.5179312426744
r2335_neg	1372.5179312426744
r2335_pos	1372.5179312426744
r2338_neg	1318.1682990163877
r2338_pos	1318.1682990163877
r2341_neg	2022.7304117125354
r2341_pos	2022.9034095161655
r2342_neg	1219.314734391064
r2342_pos	1219.487732194694
r2343_neg	1220.1103387199717
r2343_pos	1220.2833365236017
r2344_neg	2022.7304117125354
r2344_pos	2022.9034095161655
r2346_neg	1372.5179312426744
r2346_pos	1372.5179312426744
r2347_neg	2159.8596005659506
r2347_pos	2159.8596005659506
r2352_neg	2159.8596005659506
r2352_pos	2159.8596005659506
r2353_neg	2022.7304117125354
r2353_pos	2022.9034095161655
r2354_neg	1372.5179312426744
r2354_pos	1372.5179312426744
r2355_neg	1372.5179312426744
r2355_pos	1372.5179312426744
r2356_neg	1372.5179312426744
r2356_pos	1372.5179312426744
r2357_neg	1372.5179312426744
r2357_pos	1372.5179312426744
r2358_neg	1372.5179312426744
r2358_pos	1372.5179312426744
r2359_neg	1372.5179312426744
r2359_pos	1372.5179312426744
r2360_neg	1372.5179312426744
r2360_pos	1372.5179312426744
r2361_neg	1235.3887423892593
r2361_pos	1235.5617401928894
r2362_neg	1372.5179312426744
r2362_pos	1372.5179312426744
r2363_neg	1235.3887423892593
r2363_pos	1235.5617401928894
r2364_neg	1372.5179312426744
r2364_pos	1372.5179312426744
r2365_neg	1372.5179312426744
r2365_pos	1372.5179312426744
r2366_neg	1372.5179312426744
r2366_pos	1372.5179312426744
r2367_neg	1372.5179312426744
r2367_pos	1372.5179312426744
r2368_neg	1372.5179312426744
r2368_pos	1372.5179312426744
r2369_neg	1372.5179312426744
r2369_pos	1372.5179312426744
r2370_pos	481.4050593507751
r2371_neg	2148.8104325456297
r2371_pos	2148.8104325456297
r2372_neg	2148.8104325456297
r2372_pos	2148.8104325456297
r2373_neg	2025.823064139108
r2373_pos	2025.823064139108
r2374_neg	2148.8104325456297
r2374_pos	2148.8104325456297
r2375_neg	2050.065750913123
r2375_pos	2050.0657509131224
r2376_neg	2148.8104325456297
r2376_pos	2148.8104325456297
r2377_neg	2025.823064139108
r2377_pos	2025.823064139108
r2378_neg	2050.065750913123
r2378_pos	2050.065750913123
r2379_neg	2025.823064139108
r2379_pos	2025.823064139108
r2380_neg	2200.1315018262458
r2380_pos	2199.0431636717835
r2381_pos	2206.2333057701785
r2382_pos	2206.275906204992
r2384_pos	2206.340478735012
r2385_pos	2206.2333057701785
r2386_pos	2206.275906204992
r2387_pos	2206.3404787350114
r2388_pos	2206.340478735012
r2389_pos	2206.2333057701785
r2390_pos	2206.275906204992
r2391_pos	2206.3404787350114
r2392_pos	2206.340478735012
r2393_pos	2148.8104325456297
r2394_pos	2850.0
r2395_pos	1490.9318394980328
r2396_pos	1490.767213981708
r2397_pos	2323.6361591165223
r2398_pos	1184.5913607630214
r2399_pos	1490.9318394980326
r2400_pos	1490.7672139817078
r2401_pos	2323.636159116522
