	exTreg_Lymph_exTreg2_L1	Tcon_Lymph_Tcon9_L2	exTreg_Spleen_exTreg8_L1	Tcon_Spleen_Tcon5_L2	Treg_Spleen_Treg5_L1
THMMPt4_neg	4.336841954804665	4.5651907745436935	4.166767010753185	3.4992244334400273	4.1497365638150825
THMMPtm_pos	0.0	0.0	0.0	0.0	0.0
THMMPtm_neg	0.0	0.0	0.0	0.0	0.0
THMP_pos	0.0	0.0	0.0	0.0	0.0
THMPPtm_pos	0.0	0.0	0.0	0.0	0.0
THMt2m_pos	0.0	0.0	0.0	0.0	0.0
THMt3_pos	0.0	2.6508831683544307	2.206315834771272	2.4393159584070667	2.470066746876749
THMt3_neg	0.0	2.6508831683544307	2.206315834771272	2.4393159584070667	2.470066746876749
THMTP_pos	1.6007637791184333	3.4251696605707633	3.9436466474554193	3.422590176774324	3.2078076810932674
THMTPt_pos	4.336841954804665	4.5651907745436935	4.166767010753185	3.4992244334400273	4.1497365638150825
THP2Ctp_pos	0.0	0.0	0.0	0.0	0.0
THP2Ctp_neg	0.0	0.0	0.0	0.0	0.0
THRALANaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
THRASNNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
THRCYSNaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
THRD_L_pos	0.0	0.0	0.0	0.0	0.0
THRGLNexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
THRGLNexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
THRGLNNaEx_pos	6.366343117433984	7.153096255550071	7.557063012131809	7.352132157090398	7.7977326512354015
THRGLYexR_pos	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
THRGLYexR_neg	6.228402792771763	6.308116973819266	6.3803788263397525	6.199781276840099	6.67994106671175
THRS_pos	0.26838583939373656	3.152951586588175	0.5350906968491255	2.4920347303319894	2.5346120203224665
THRSERNaEx_pos	6.393271761283027	7.165369327200712	7.569042996384021	7.367800100191259	7.8237538705125855
THRt4_pos	6.654317022194476	8.070654824451758	6.826166572527023	8.33457105865765	8.357455611907328
THYMDt1_pos	6.515418609824256	6.378960917919474	6.697738808634646	6.117410792630822	6.508866988155111
THYMDtl_pos	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
THYMDtl_neg	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
THYMDtm_pos	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
THYMDtm_neg	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
THYMt_pos	2.7260870401585757	3.3605086299947824	2.6381428593907885	3.08574849627224	2.94614888309225
THYMt_neg	2.7260870401585757	3.3605086299947824	2.6381428593907885	3.08574849627224	2.94614888309225
THYOXt_pos	0.5447318588032154	0.9023152995498624	1.837834831896592	1.2668398089587765	1.2583814789242243
THYOXt_neg	0.5447318588032154	0.9023152995498624	1.837834831896592	1.2668398089587765	1.2583814789242243
THYOXt2_pos	0.0	0.0540997215694553	0.0	0.024062680685100053	0.022732902024529763
THYOXt2_neg	0.0	0.0540997215694553	0.0	0.024062680685100053	0.022732902024529763
THYPX_pos	0.0	0.0	0.0	0.0	0.0
TKT1_pos	6.152817994516601	6.203914088001775	6.403491108007394	6.092505805314723	6.418330108137478
TKT1_neg	6.152817994516601	6.203914088001775	6.403491108007394	6.092505805314723	6.418330108137478
TKT2_pos	6.152817994516601	6.203914088001775	6.403491108007394	6.092505805314723	6.418330108137478
TKT2_neg	6.152817994516601	6.203914088001775	6.403491108007394	6.092505805314723	6.418330108137478
TMABADH_pos	0.0	0.0	0.0	0.0	0.0
TMDK1_pos	3.5022153992161056	4.235690762276915	3.5098173233940657	3.7855038626940116	5.330107749175057
TMDK1m_pos	0.0	0.0	0.0	0.0	0.0
TMDPK_pos	0.23544297961362895	0.51865132740096	0.26441211667321773	0.4662245270314752	0.6102328187731204
TMDPP_pos	4.069983428659842	2.6791428920504665	1.0623283320832488	1.791177203562037	1.2360985093579315
TMDPP_neg	4.069983428659842	2.6791428920504665	1.0623283320832488	1.791177203562037	1.2360985093579315
TMDPPK_pos	0.0	0.0	0.0	0.0	0.0
TMDS_pos	0.0	0.0	0.0	0.0	0.0
TMLYSOX_pos	0.0	0.0	0.0	0.0	0.0
TMLYSter_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCOAtx_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCOAtx_neg	0.0	0.0	0.0	0.0	0.0
TMNDNCCPT1_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCPT2_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCRNt_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCt_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCt_neg	0.0	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0	0.0
TPI_pos	8.583066104749225	8.081840556981474	8.632132205994395	7.566937917113554	8.77657581139151
TPI_neg	8.583066104749225	8.081840556981474	8.632132205994395	7.566937917113554	8.77657581139151
TRDR_pos	0.0	0.0	0.0	0.0	0.0
TRDR2_pos	0.0	0.0	0.0	0.0	0.0
TRDR3_pos	0.0	0.0	0.0	0.0	0.0
TRDRm_pos	0.0	0.0	0.0	0.0	0.0
TREH_pos	0.0	0.10141615902194474	0.0	0.0	0.0
TREHe_pos	0.0	0.10141615902194474	0.0	0.0	0.0
TRIODTHYSUFt_pos	0.0	0.0	0.0	0.0	0.0
TRIODTHYSULT_pos	0.0	0.0	0.0	0.0	0.0
TRIODTHYt_pos	0.5447318588032154	0.9023152995498624	1.837834831896592	1.2668398089587765	1.2583814789242243
TRIODTHYt_neg	0.5447318588032154	0.9023152995498624	1.837834831896592	1.2668398089587765	1.2583814789242243
TRIODTHYt2_pos	0.0	0.0540997215694553	0.0	0.024062680685100053	0.022732902024529763
TRIODTHYt2_neg	0.0	0.0540997215694553	0.0	0.024062680685100053	0.022732902024529763
TRIOK_pos	0.0	0.0	0.0	0.0	0.0
TRPHYDRO2_pos	0.0	1.4544031445107835	0.0	0.0	0.2354848970894005
TRPO2_pos	0.0	1.198543208836842	0.0	1.0677943488444528	1.131221876201984
TRPt_pos	1.3771971761339965	1.0237401945182534	0.9792552888027793	1.0955240214608526	1.5547881277553595
TRPt_neg	1.3771971761339965	1.0237401945182534	0.9792552888027793	1.0955240214608526	1.5547881277553595
TRPt4_pos	0.0	0.0	0.0	0.0	0.0
TRYPTAOX_pos	4.686963254409994	3.6429226811121915	1.6990452474279623	4.128422423225684	3.5776372674551653
TS3_pos	0.0	0.0	0.0	0.0	0.0
TS3_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONEGLCte_pos	2.405439824174307	2.613367413955353	2.3319729044482966	2.484526261422325	2.797411143875099
TSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONESte_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONESte_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONESULT_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEt_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEt_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0
TSULt4_3_pos	0.0	0.0	0.0	0.0	0.0
TSULt4_3_neg	0.0	0.0	0.0	0.0	0.0
TTDCAtr_pos	0.0	0.0	0.0	0.0	0.0
TTDCAtr_neg	0.0	0.0	0.0	0.0	0.0
TTDCPT1_pos	0.0	0.0	0.0	0.0	0.0
TTDCPT2_pos	0.0	0.0	0.0	0.0	0.0
TTDCRNt_pos	0.0	0.0	0.0	0.0	0.0
TXA2te_pos	0.0	0.0	0.0	0.0	0.0
TXA2te_neg	0.0	0.0	0.0	0.0	0.0
TXA2tr_pos	0.0	0.0	0.0	0.0	0.0
TXA2tr_neg	0.0	0.0	0.0	0.0	0.0
TXASr_pos	0.0	0.006550804299021458	0.08378420505570075	0.07736155214152424	0.31170791131394787
TYMSFt_pos	0.0	0.0	0.0	0.0	0.0
TYMSULT_pos	0.0	0.0	0.0	0.0	0.0
TYR3MO2_pos	0.0	0.0	0.0	0.0	0.0
TYRASE_pos	0.14781269833648802	0.0	0.0	0.083429374679061	0.0
TYRCBOX_pos	1.4890705740148034	0.6885611126751008	0.8693294320791698	0.247280370318549	1.359206553266458
TYRDOPO_pos	0.0	0.0	0.0	0.0	0.0
TYRDOPO3_pos	0.0	0.0	0.0	0.0	0.0
TYROXDAc_pos	0.0	0.0	0.0	0.0	0.0
TYRt_pos	1.3771971761339965	1.0237401945182534	0.9792552888027793	1.0955240214608526	1.5547881277553595
TYRt_neg	1.3771971761339965	1.0237401945182534	0.9792552888027793	1.0955240214608526	1.5547881277553595
TYRt4_pos	0.0	0.0	0.0	0.0	0.0
TYRTA_pos	4.323367347250924	4.602239615665395	3.9289781793275953	4.36159958790961	4.570881115355052
TYRTA_neg	4.323367347250924	4.602239615665395	3.9289781793275953	4.36159958790961	4.570881115355052
TYRTAm_pos	0.0	0.0	0.0	0.0	0.0
TYRTAm_neg	0.0	0.0	0.0	0.0	0.0
UAG2EMAi_pos	3.3052991168495782	4.054737495450907	4.113557150890821	3.436555994289099	3.7567658646816025
UAG4E_pos	7.114265053961877	5.527595215258123	5.288826132618018	6.001677331986073	5.838638694121702
UAG4E_neg	7.114265053961877	5.527595215258123	5.288826132618018	6.001677331986073	5.838638694121702
UAGALDP_pos	0.0	0.0	0.0	0.0	0.0
UAGDP_pos	7.25376760411903	6.138287805493277	7.041748286084193	6.441362395815644	6.760841720622091
UDPACGALtl_pos	0.0	0.0	0.0	0.0	0.0
UDPACGALtl_neg	0.0	0.0	0.0	0.0	0.0
UDPDOLPT_L_pos	6.121805075055811	5.847786877950156	5.536158510979325	5.473087936420136	5.488125522558143
UDPDOLPT_U_pos	6.121805075055811	5.847786877950156	5.536158510979325	5.473087936420136	5.488125522558143
UDPG1P_pos	0.0	0.0	0.0	0.0	0.0
UDPG4E_pos	7.114265053961877	5.527595215258123	5.288826132618018	6.001677331986073	5.838638694121702
UDPG4E_neg	7.114265053961877	5.527595215258123	5.288826132618018	6.001677331986073	5.838638694121702
UDPGALt2g_pos	0.0	0.0	0.0	0.0	0.0
UDPGALtg_pos	0.0	0.0	0.0	0.0	0.0
UDPGALtg_neg	0.0	0.0	0.0	0.0	0.0
UDPGD_pos	2.860871387472552	4.347046951147917	4.0866175749465565	3.6934913890056342	4.405650058727054
UDPGLCAter_pos	2.0023690351456995	3.303786970817848	2.657045079514248	2.836329860834161	3.085554048025492
UDPGLCAter_neg	2.0023690351456995	3.303786970817848	2.657045079514248	2.836329860834161	3.085554048025492
UDPGLCAtg_pos	0.0	0.0	0.0	0.0	0.0
UDPGLCAtg_neg	0.0	0.0	0.0	0.0	0.0
UDPGLCter_pos	0.0	0.0	0.0	0.0	0.0
UDPGLCter_neg	0.0	0.0	0.0	0.0	0.0
UDPGLCtg_pos	4.70680996683302	5.4530408993855115	5.149938373727389	5.147846706374957	5.186871749242532
UDPGLCtg_neg	4.70680996683302	5.4530408993855115	5.149938373727389	5.147846706374957	5.186871749242532
UDPGLDCg_pos	0.0	0.0	0.0	0.0	0.0
UDPGNP_pos	0.0	0.0	0.0	0.0	0.0
UDPGP_pos	2.3617408480289956	2.5192020731411326	2.5528832792045524	2.147603082568269	2.754931557763893
UDPtl_pos	0.0	0.0	0.0	0.0	0.0
UDPtl_neg	0.0	0.0	0.0	0.0	0.0
UDPXYLter_pos	0.0	0.0	0.0	0.0	0.0
UDPXYLter_neg	0.0	0.0	0.0	0.0	0.0
UDPXYLtg_pos	3.7092387771842596	4.640908921231147	4.093858956840451	3.871857132323522	4.289054221620635
UDPXYLtg_neg	3.7092387771842596	4.640908921231147	4.093858956840451	3.871857132323522	4.289054221620635
UGALGTg_pos	4.698809896712939	5.252229465123276	4.90940515127024	5.365514074559558	5.016832179409841
UGALNACter_pos	2.0023690351456995	3.303786970817848	2.657045079514248	2.836329860834161	3.085554048025492
UGALNACter_neg	2.0023690351456995	3.303786970817848	2.657045079514248	2.836329860834161	3.085554048025492
UGALNACtg_pos	0.0	0.0	0.0	0.0	0.0
UGALNACtg_neg	0.0	0.0	0.0	0.0	0.0
UGCG_pos	3.692657046808266	5.209779784072453	2.9841089914805994	5.678949650694309	5.226666439629076
UGLCNACtg_pos	3.506508127659696	3.6591728360374076	3.65561911005319	3.9816304894546106	3.516344206624586
UGLCNACtg_neg	3.506508127659696	3.6591728360374076	3.65561911005319	3.9816304894546106	3.516344206624586
UGLT_pos	6.568447324507506	6.885663135458845	6.395354710021759	7.163021644244831	6.953882554090712
UGLT_neg	6.568447324507506	6.885663135458845	6.395354710021759	7.163021644244831	6.953882554090712
UGT1A10r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A10r_neg	0.0	0.0	0.0	0.0	0.0
UGT1A1r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A2r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A3r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A4r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A5r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A5r2_pos	0.0	0.0	0.0	0.0	0.0
UGT1A6r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A7r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A8r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A9r_pos	0.0	0.0	0.0	0.0	0.0
UMPK_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK2_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK2_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK2n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK2n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK3_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK3_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK3n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK3n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK4_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK4_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK4n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK4n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK5_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK5_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK5n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK5n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK6_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK6_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK6n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK6n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK7_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK7_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK7n_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPK7n_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPKm_pos	0.0	0.0	0.0	0.0	0.0
UMPKm_neg	0.0	0.0	0.0	0.0	0.0
UMPKn_pos	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPKn_neg	5.40008732133826	5.538396422743103	5.093561028410182	5.537946411301131	5.453597788788784
UMPtr_pos	0.0	0.0	0.0	0.0	0.0
UMPtr_neg	0.0	0.0	0.0	0.0	0.0
UNK2_pos	0.0	0.0	0.0	0.0	0.0
UNK3_pos	0.0	0.0	0.0	0.0	0.0
UPP3S_pos	0.0	0.0	0.0	0.0	0.0
UPPDC1_pos	7.821053032057667	7.415501852871135	7.257432823902681	7.3717531882124145	7.320022583281081
UPPN_pos	0.5071120513962669	0.033466900383660264	0.09561625982594592	0.07265385461142407	0.16598451455661245
URAt_pos	2.7260870401585757	3.3605086299947824	2.6381428593907885	3.08574849627224	2.94614888309225
URAt_neg	2.7260870401585757	3.3605086299947824	2.6381428593907885	3.08574849627224	2.94614888309225
URATEt_pos	0.0	0.0	0.0	0.0	0.0
URATEtx_pos	0.0	0.0	0.0	0.0	0.0
URCN_pos	0.0	0.0	0.0	0.0	0.0
UREAt_pos	3.7230143359719094	4.162776567312653	3.396445582157015	2.906378001184993	3.8026836112212905
UREAt_neg	3.7230143359719094	4.162776567312653	3.396445582157015	2.906378001184993	3.8026836112212905
UREAt5_pos	0.0	0.02322880504767612	0.0	0.025540272841037888	0.0
UREAt5_neg	0.0	0.02322880504767612	0.0	0.025540272841037888	0.0
UREAtm_pos	0.02341020106548134	0.17792520045571064	0.0	0.46376507678909185	0.04837153172483071
UREAtm_neg	0.02341020106548134	0.17792520045571064	0.0	0.46376507678909185	0.04837153172483071
URIDK2m_pos	0.0	0.0	0.0	0.0	0.0
URIDK2m_neg	0.0	0.0	0.0	0.0	0.0
URIK1_pos	8.046762416603224	7.486753384389608	7.275426388617444	7.379804669075369	7.372215306147231
URIt_pos	6.515418609824256	6.378960917919474	6.697738808634646	6.117410792630822	6.508866988155111
URIt_neg	6.515418609824256	6.378960917919474	6.697738808634646	6.117410792630822	6.508866988155111
URIt4_pos	4.527501811694244	5.616348182342113	4.507422538477645	5.440624779498542	5.455664375481841
Uritl_pos	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
Uritl_neg	2.452962731203598	3.0802226263991805	2.8604616232124966	2.8007627132066983	2.977196106254074
Uritm_pos	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
Uritm_neg	6.4240080124162855	6.208573582572407	6.623225754348538	5.952715957554382	6.398500435868744
Uritn_pos	0.0	0.0	0.0	0.0	0.0
Uritn_neg	0.0	0.0	0.0	0.0	0.0
UROLACer_pos	0.0	0.0	0.0	0.0	0.0
UROLACer_neg	0.0	0.0	0.0	0.0	0.0
UTPtn_pos	0.0	0.0	0.0	0.0	0.0
UTPtn_neg	0.0	0.0	0.0	0.0	0.0
VACCCPT1_pos	0.0	0.0	0.0	0.0	0.0
VACCCPT2_pos	0.0	0.0	0.0	0.0	0.0
VACCCRNt_pos	0.0	0.0	0.0	0.0	0.0
VACCt_pos	0.0	0.0	0.0	0.0	0.0
VACCt_neg	0.0	0.0	0.0	0.0	0.0
VALt4_pos	0.0	0.0	0.0	0.0	0.0
VALt5m_pos	0.0	0.0	0.0	0.0	0.0
VALt5m_neg	0.0	0.0	0.0	0.0	0.0
VALTA_pos	0.0	0.0	0.0	0.0	0.0
VALTA_neg	0.0	0.0	0.0	0.0	0.0
VALTAm_pos	0.0	0.0	0.0	0.0	0.0
VALTAm_neg	0.0	0.0	0.0	0.0	0.0
VALtec_pos	3.578508726624509	3.4269551730974848	3.403244583943419	3.707010181998373	3.5697529455364134
VALtec_neg	3.578508726624509	3.4269551730974848	3.403244583943419	3.707010181998373	3.5697529455364134
VD3_pos	0.0	0.0	0.0	0.0	0.0
VD3_neg	0.0	0.0	0.0	0.0	0.0
VITD2Hm_pos	0.0	0.0	0.0	0.0	0.0
VITD2t_pos	0.0	0.0	0.0	0.0	0.0
VITD2tm_pos	0.0	0.0	0.0	0.0	0.0
VITD2tm_neg	0.0	0.0	0.0	0.0	0.0
VITD3Hm_pos	0.0	0.0	0.0	0.0	0.0
VITD3t_pos	0.0	0.0	0.0	0.0	0.0
VITD3t2_pos	0.0	0.0	0.0	0.0	0.0
VITD3tm_pos	0.0	0.0	0.0	0.0	0.0
VITD3tm3_pos	0.0	0.0	0.0	0.0	0.0
VLCS2p_pos	0.0	0.47170639590486463	1.3115436109195877	0.8030259801849051	1.2054429507536621
VLCS2r_pos	0.0	0.47170639590486463	1.3115436109195877	0.8030259801849051	1.2054429507536621
VLCSp_pos	0.0	0.0	0.0	0.0	0.0
VLCSr_pos	0.0	0.0	0.0	0.0	0.0
WHDDCAte_pos	0.0	0.0	0.0	0.0	0.0
WHDDCAte_neg	0.0	0.0	0.0	0.0	0.0
WHHDCAte_pos	0.0	0.0	0.0	0.0	0.0
WHHDCAte_neg	0.0	0.0	0.0	0.0	0.0
WHTSTSTERONEte_pos	0.0	0.0	0.0	0.0	0.0
WHTSTSTERONEte_neg	0.0	0.0	0.0	0.0	0.0
WHTTDCAte_pos	0.0	0.0	0.0	0.0	0.0
WHTTDCAte_neg	0.0	0.0	0.0	0.0	0.0
XANDp_pos	1.6802127734592094	2.8798643922701315	2.2612307534178133	2.899598499386828	3.2280602923936335
XANtx_pos	0.0	0.0	0.0	0.0	0.0
XAO2x_pos	1.6802127734592094	2.8798643922701315	2.2612307534178133	2.899598499386828	3.2280602923936335
XAOx_pos	1.6802127734592094	2.8798643922701315	2.2612307534178133	2.899598499386828	3.2280602923936335
XOL27OHtm_pos	0.0	0.0	0.0	0.0	0.0
XOL27OHtm_neg	0.0	0.0	0.0	0.0	0.0
XOL7AH2tm_pos	0.0	0.0	0.0	0.0	0.0
XOL7AH2tm_neg	0.0	0.0	0.0	0.0	0.0
XOL7AH2tr_pos	0.0	0.0	0.0	0.0	0.0
XOL7AH2tr_neg	0.0	0.0	0.0	0.0	0.0
XOL7AONEtr_pos	0.0	0.0	0.0	0.0	0.0
XOL7AONEtr_neg	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEt_pos	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEt_neg	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEtm_pos	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEtm_neg	0.0	0.0	0.0	0.0	0.0
XOLEST2te_pos	0.0	0.0	0.0	0.0	0.0
XOLEST2te_neg	0.0	0.0	0.0	0.0	0.0
XOLESTte_pos	0.0	0.0	0.0	0.0	0.0
XOLESTte_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI24tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI24tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI24te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI24te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI25tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI25tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI25te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI25te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI27tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI27tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI27te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI27te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtm_pos	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtm_neg	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtr_pos	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtr_neg	0.0	0.0	0.0	0.0	0.0
XSERtg_pos	0.0	0.0	0.0	0.0	0.0
XYLK_pos	0.0	0.33504711259836567	0.0	0.33215993481098915	0.43630301925611614
XYLt_pos	2.0030281133172116	4.125389211717434	2.907567462421926	2.9758595448215623	3.5703864115121
XYLt_neg	2.0030281133172116	4.125389211717434	2.907567462421926	2.9758595448215623	3.5703864115121
XYLTD_Dr_pos	0.0	0.0	0.0	0.0	0.0
XYLTD_Dr_neg	0.0	0.0	0.0	0.0	0.0
XYLTer_pos	5.535891688127286	5.908119698789754	5.685673852557858	6.241347946529124	5.667580015251803
XYLtly_pos	0.0	0.0	0.0	0.0	0.0
XYLTt_pos	0.0	0.0	0.0	0.0	0.0
XYLTt_neg	0.0	0.0	0.0	0.0	0.0
XYLUR_pos	7.302461199312906	6.442810760472368	6.685179554099106	6.083087201604493	6.210629127159583
XYLUR_neg	7.302461199312906	6.442810760472368	6.685179554099106	6.083087201604493	6.210629127159583
YVITEt_pos	0.0	0.0	0.0	0.0	0.0
EX_4abutn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_4abutn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_acmana(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_acmana(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ahdt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ahdt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ctp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ctp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dgmp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dgmp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dgtp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dgtp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dha(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dha(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dhap(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dhap(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dtmp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dtmp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dttp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dttp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_fad(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_fad(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_fald(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_fald(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_g1p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_g1p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00229(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00229(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00250(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00250(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01104(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01104(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01361(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01361(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01440(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01440(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01441(e)_pos	0.0	0.0	0.0	0.0	0.0
