	Ob-b_S131_L007_R1_001
ODECOAtx_pos	0.0
OIVD1m_pos	10288.213152899641
OIVD2m_pos	11791.944405092307
OIVD3m_pos	9202.683973917352
OLEICFATPtc_pos	4223.680760931669
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.485319951562108
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19651.967966277243
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15652.077883394772
OMHPALTD_neg	0.0
OMHPALTD_pos	29608.849919067266
OMPDC_pos	10215.534489611022
ONPTHLte_neg	7.485319951562108
ONPTHLte_pos	0.0
OPAHir_pos	5729.570044102343
ORETNF2_pos	1495.956806551649
ORETNF_pos	1479.5412580637692
ORETNtn2_neg	0.0
ORETNtn2_pos	1495.956806551649
ORETNtn_neg	0.0
ORETNtn_pos	1479.5412580637692
ORNALArBATtc_pos	1399.946672180628
ORNDC_pos	11751.80263765775
ORNLEUrBATtc_pos	1399.946672180628
ORNTArm_neg	9658.6835436264
ORNTArm_pos	26.547546371960138
ORNt3m_neg	355.13401080227726
ORNt3m_pos	355.13401080227726
ORNt4m_neg	355.13401080227726
ORNt4m_pos	355.13401080227726
ORNtiDF_pos	1204.454690559658
OROTGLUt_neg	4008.652609309398
OROTGLUt_pos	2142.2853592168003
ORPT_neg	10215.534489611022
ORPT_pos	0.0
OXAHCOtex_pos	840.6097421395282
OXAtp_pos	12390.766575035563
P45011A1m_pos	61003.148189971136
P45011B11m_pos	54113.326947844245
P45011B12m_pos	51539.6423526723
P45011B21m_pos	53061.94409094008
P45017A1r_pos	54276.624282163255
P45017A2r_pos	54276.62428216326
P45017A3r_pos	54276.62428216326
P45017A4r_pos	54276.62428216327
P45019A1r_pos	51219.40696413116
P45019A2r_pos	51367.64430693411
P4501B1r_pos	50457.84737506847
P45021A1r_pos	54113.32694784426
P45021A2r_pos	51539.64235267231
P45027A11m_pos	64522.32258528367
P45027A12m_pos	7310.235280608368
P45027A13m_pos	7310.235280608368
P45027A14m_pos	65506.74231060891
P45027A15m_pos	7110.045230100869
P45027A16m_pos	7264.461672796129
P45027A1m_pos	2190.071211191485
P4502A6_pos	7.485319951562107
P4502C18_pos	7.901340217542144
P4502C19_pos	7.485319951562107
P4502C8_pos	7.485319951562108
P4502C92_pos	7.485319951562108
P4502C93_pos	7.485319951562108
P4502C94_pos	7.485319951562108
P4502C9_pos	7.485319951562107
P4502D6_pos	7.485319951562107
P4502E1_pos	14.054183072206332
P4502F1_pos	7.485319951562108
P45039A1r_pos	53585.738593154136
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.485319951562107
P4503A7r_pos	52027.64526427824
P45046A1r_pos	53585.738593154136
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.917370617431025
P4504F81r_pos	0.0
P4507A1r_pos	11439.442708537657
P4507B11r_pos	53814.59532600449
P4507B12r_pos	53837.83731083792
P4508B11r_pos	64680.63598210871
P4508B13r_pos	64522.322585283706
P450LTB4r_pos	0.0
P450SCC1m_neg	2190.071211191485
P450SCC1m_pos	55873.09551711508
P5CDm_pos	1159.2851114109185
P5CR_pos	479.75045965834124
P5CRm_pos	791.9416963028259
P5CRxm_pos	640.3609127707603
PACCOAL_pos	18734.458199183355
PAFH_pos	4230.729371333761
PAFHe_pos	6508.44007027712
PAFS_pos	4230.729371333761
PAFt_neg	6511.5560006185915
PAFt_pos	6.813084934589267
PAIL45P_HStn_neg	6807.745263905141
PAIL45P_HStn_pos	7960.805464775173
PAIL4P_HStn_neg	4925.533259904004
PAIL4P_HStn_pos	5473.505725159838
PAIL_HStn_neg	7949.005131381704
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8432.835213588669
PAN4PP_pos	4128.371112423052
PAN4PPe_pos	5697.0535267129935
PAPStg_neg	0.0
PAPStg_pos	37999.906685893926
PAPtg_pos	37999.906685893926
PA_HSter_neg	5585.142156931384
PA_HSter_pos	0.0
PA_HStg_neg	5585.142156931384
PA_HStg_pos	0.0
PA_HStn_neg	17345.892378312426
PA_HStn_pos	0.0
PCFLOPm_pos	10082.246300588056
PCHOLHSTDe_pos	10401.845797962435
PCHOLP_hs_pos	752.3538872848758
PCHOLPg_hs_pos	5585.142156931384
PCHOLPm_hs_pos	13476.64426721653
PCHOLPr_hs_pos	5585.142156931384
PCHOL_HSter_neg	5719.758484724721
PCHOL_HSter_pos	5585.142156931384
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5585.142156931384
PCLAD_pos	47.13887277827067
PCREATtmdiffir_pos	3645.4397522564163
PCRNtc_pos	4613.309631543526
PCRNtm_pos	1528.3020093954185
PCm_pos	5388.58468996177
PCt_pos	12044.65229783881
PDE1_pos	3312.515917068258
PDE1g_pos	0.0
PDE4_pos	3314.622000732567
PDE4g_pos	0.0
PDE4n_pos	10965.579615427447
PDHm_pos	6446.237206318712
PDX5PO_pos	3965.3397461890177
PDXPP_pos	3723.4438656007715
PEAMNO_pos	18734.458199183362
PECDCHe_pos	5046.212767605463
PECGCHLe_pos	14298.006293520848
PECGONCOATr_pos	0.0
PECTCHLe_pos	15575.974173925279
PEFLIP_pos	4123.588077415071
PEFLIPm_pos	4440.197204502716
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5690.778260491134
PEPCKm_pos	8630.713239779794
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.485319951562108
PERILLYLte_pos	0.0
PEROXx_pos	45.53938171324275
PETHCT_pos	4132.6341254482095
PETOHMm_hs_pos	10082.246300588058
PETOHMr_hs_pos	5719.758484724721
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4440.197204502718
PE_HStm_pos	10082.246300588056
PEt_neg	4123.588077415071
PEt_pos	3325.0
PFK26_pos	3297.853812194173
PFK_pos	565.5068784865499
PGCD_pos	3441.010423883044
PGDI_neg	2.762621299967094
PGDI_pos	137.67023856402088
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.130857054268809
PGISr_pos	161.67274429809117
PGI_neg	4928.664672123509
PGI_pos	5670.686505778756
PGK_neg	3438.093441315355
PGK_pos	4981.1885618904125
PGLYCP_pos	0.0
PGLYCt_neg	13596.529901599706
PGLYCt_pos	224.71153804059605
PGL_pos	6438.599558607844
PGLc_pos	31653.86752350906
PGLer_pos	11254.541479149488
PGMT_neg	3763.224629174377
PGMT_pos	5081.51362479842
PGM_neg	3516.555483396907
PGM_pos	7981.146483214811
PGPPT_pos	13596.529901599706
PGPP_hs_pos	13596.529901599706
PGS_pos	119.6767681100153
PGSr_pos	161.67274429809115
PHACCOAGLNAC_pos	18734.458199183355
PHCDm_pos	360.86589494298414
PHCHGSm_neg	0.0
PHCHGSm_pos	1310.8658949429841
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18734.458199183366
PHEATB0tc_pos	1429.0258750234952
PHEMEe_pos	331.4568688025411
PHEMEt_pos	331.4568688025411
PHEMEtm_neg	0.0
PHEMEtm_pos	14527.065081462008
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	280.4810935061431
PHEt4_pos	406.9300254478208
PHEtec_neg	406.9300254478208
PHEtec_pos	514.6991902561645
PHEyLATthc_pos	737.6809350556001
PHYCBOXL_pos	18734.458199183362
PHYHx_pos	45.53938171324275
PHYQt_pos	4962.332869333881
PHYTt_neg	0.0
PHYTt_pos	45.53938171324275
PI345P3P_pos	3330.7208857307446
PI345P3Pn_pos	10005.786065924714
PI345P5P_pos	3391.2113305794423
PI345P5Pn_pos	10797.020830149773
PI34P3Pn_pos	10797.020830149775
PI34P4Pn_pos	10797.020830149775
PI34P5K_pos	3391.2113305794423
PI34P5Kn_pos	10797.020830149775
PI3P3Pn_pos	3045.3547820998106
PI3P4K_pos	7969.946864107398
PI3P4Kn_pos	10797.020830149775
PI3P5K_pos	3753.8425996758656
PI45P3K_pos	3330.7208857307446
PI45P3Kn_pos	10005.786065924714
PI45P4P_pos	4149.0051313817075
PI45P5P_pos	3368.550728680317
PI45P5Pn_pos	3800.0
PI45PLC_pos	8803.372964728225
PI45PLCn_pos	0.0
PI4P3K_pos	6860.270669150177
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10797.020830149779
PI4P5K_pos	3368.5507286803177
PI4P5Kn_pos	9849.293074559455
PI4PLC_pos	7412.283581838061
PI4PLCn_pos	18001.32627718041
PI4PP_pos	4149.005131381708
PI5P3K_pos	3377.413070875033
PI5P3Ker_pos	0.0
PI5P4K_pos	4149.005131381708
PI5P4Kn_pos	10245.420442606886
PIACGT_pos	50.88180008453143
PIK3_pos	4119.941414335169
PIK3er_pos	7797.93187655645
PIK3n_pos	10691.105711847991
PIK4_pos	4149.005131381708
PIK4n_pos	10641.547810654312
PIK5_pos	4496.370943136001
PIK5n_pos	10245.420442606885
PIPLC_pos	3820.6852812282154
PIPLCn_pos	18645.60748260566
PIt7_neg	485.7697705852991
PIt7_pos	494.1620468906604
PIt8_neg	297.5395795479425
PIt8_pos	485.7697705852991
PIt9_neg	1073.1711799160166
PIt9_pos	1073.1711799160166
PIter_neg	383.60854995612607
PIter_pos	2027.869516652042
PItg_pos	6357.476546667023
PItn_neg	4353.87263195257
PItn_pos	6017.24160545552
PItx_neg	4543.117597435558
PItx_pos	0.0
PLA2_2_pos	10080.642185375029
PLA2_2e_pos	11558.28731546168
PLA2_pos	0.0
PMANM_neg	17128.896592586592
PMANM_pos	0.0
PMEVKc_pos	20216.283385308252
PMEVKx_pos	18314.08442599038
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33760.77651379129
PMTCOAFABP1tc_pos	13510.474427805499
PMTCOAtx_neg	3057.002213486238
PMTCOAtx_pos	4985.030775467474
PNP_neg	7867.3958351991105
PNP_pos	0.0
PNTEH_pos	14231.319840268186
PNTEHe_pos	6164.576796808031
PNTK_pos	14197.537902325475
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4126.621847651863
PNTOt5le_pos	4143.093678998473
PNTOte_neg	2049.0322448804773
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3336.935649167928
PPA_pos	5855.979912499286
PPAer_pos	8863.968890984175
PPAm_pos	3436.827311974781
PPAn_pos	13862.330382801336
PPAt_pos	1497.257853639517
PPAtm_pos	6193.959800454497
PPBNGS_pos	14527.06508146201
PPCDC_pos	3987.3361838282995
PPCOACm_pos	4218.0740445804595
PPCOAOm_pos	12421.188872481462
PPD2CSPp_pos	48.427624468404794
PPDOx_pos	1044.5875838295487
PPDOy_pos	397.7930496819556
PPItm_neg	5941.696844834419
PPItm_pos	3795.21076709873
PPItr_neg	2027.869516652042
PPItr_pos	2027.869516652042
PPItx_neg	6629.968634340566
PPItx_pos	4543.117597435559
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4502.281241163556
PPM_pos	3018.0153062147715
PPNCL3_pos	14197.537902325475
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14527.065081462002
PPPGOm_pos	14527.065081462011
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20400.525884209972
PRASCS_neg	0.0
PRASCS_pos	20400.525884209972
PRDX_pos	6573.025252058765
PRDXl_pos	11995.306161292583
PRFGS_pos	20400.52588420997
PRGNLONESULT_pos	7118.474858199541
PRGNLONEtm_neg	61003.148189971114
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54276.62428216324
PRGSTRNt_neg	61003.14818997113
PRGSTRNt_pos	6.244424613955574
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.539381713242754
PRISTCOAtcx_pos	4962.332869333882
PRISTCOAtx_neg	6873.458245119028
PRISTCOAtx_pos	4962.332869333883
PRISTtx_neg	47.45261469379978
PRISTtx_pos	6873.458245119028
PRO1x_pos	479.75045965834124
PRO1xm_pos	640.3609127707603
PROAKGOX1r_pos	0.0
PROD2_pos	1429.7504596583412
PROD2m_pos	4190.442025566889
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1440.8606853573594
PRODt2r_pos	1438.0376729663355
PROGLYPEPT1tc_pos	9392.211670191566
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9392.211670191566
PROIMINOtc_pos	1492.9755626665547
PROSTGD2t_neg	748.3126094137461
PROSTGD2t_pos	748.3126094137461
PROSTGE1t3_pos	3529.9922240130577
PROSTGE1t_neg	748.3126094137461
PROSTGE1t_pos	748.3126094137461
PROSTGE2t2_neg	390.1536014070929
PROSTGE2t2_pos	393.84053060191695
PROSTGE2t3_pos	3434.666805730488
PROSTGE2t_neg	393.84053060191695
PROSTGE2t_pos	390.1536014070929
PROSTGF2t_neg	598.4828692212099
PROSTGF2t_pos	598.4828692212099
PROSTGH2t_neg	1497.193053545695
PROSTGH2t_pos	1497.193053545695
PROSTGI2t_neg	1497.193053545695
PROSTGI2t_pos	1497.193053545695
PROSTGI2tr_neg	161.67274429809115
PROSTGI2tr_pos	6.130857054268809
PRO_Dtde_neg	1440.8606853573594
PRO_Dtde_pos	1438.0376729663355
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	437.2616248888301
PROt2r_pos	858.1488792294111
PROt4_2_r_neg	1208.3492292679211
PROt4_2_r_pos	1337.417229700262
PROt4_pos	437.2616248888301
PRPNCOAHYDm_pos	12415.021621890908
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4219.5069689762895
PRPPS_pos	3872.373022086223
PSDm_hs_pos	18441.980133101046
PSERT_pos	3441.010423883044
PSFLIP_pos	4440.197204502718
PSFLIPm_pos	18441.980133101046
PSP_L_pos	3441.010423883044
PSSA1_hs_neg	752.3538872848758
PSSA1_hs_pos	4127.906192523863
PSSA2_hs_neg	16149.754069437791
PSSA2_hs_pos	4132.6341254482095
PSYGCHe_pos	13707.873414343727
PSYTCHe_pos	15093.652549549088
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4440.197204502718
PSt3_pos	6.389324857847774
PTCRTD_neg	14183.61453508591
PTCRTD_pos	15.261430312803437
PTDCACRNCPT1_pos	28.401562986277863
PTDCACRNCPT2_pos	28.401562986277863
PTDCACRNt_pos	28.401562986277863
PTDCAt_neg	0.0
PTDCAt_pos	28.401562986277863
PTE2x_pos	0.0
PTE3x_pos	6542.971181600751
PTE4x_pos	6629.968634340566
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3309.3509083001245
PTPATe_neg	13083.148285605545
PTPATe_pos	22360.92920848931
PTRCAT1_pos	0.0
PTRCOX1_pos	12505.864455449137
PUNP1_neg	6175.27085726189
PUNP1_pos	3019.418270323898
PUNP2_neg	6660.55489427333
PUNP2_pos	5349.714511306451
PUNP3_neg	7970.7487565713645
PUNP3_pos	1436.759778832998
PUNP4_neg	7471.192914235979
PUNP4_pos	6367.7269795885
PUNP5_neg	4754.794835818288
PUNP5_pos	3646.98736407261
PUNP6_neg	0.0
PUNP6_pos	7440.2680284418
PUNP7_neg	1436.759778832998
PUNP7_pos	3879.824200800059
PVD3_neg	10989.05232169658
PVD3_pos	76487.2683522078
PYAM5POr_pos	3965.339746189017
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3723.443865600771
PYDAMtr_neg	0.0
PYDAMtr_pos	10098.04920810234
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7994.079355078951
PYDXK_pos	3723.44386560077
PYDXNK_pos	3723.443865600772
PYDXNtr_neg	0.0
PYDXNtr_pos	9078.773642780518
PYDXPP_pos	3723.443865600771
PYDXtr_neg	0.0
PYDXtr_pos	7866.758653375055
PYK_pos	415.72724580194904
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7941.544378918979
PYNP2r_pos	5174.44260355598
PYRt2m_neg	1275.2045844114862
PYRt2m_pos	1275.2045844114862
PYRt2p_neg	2528.1066077853316
PYRt2p_pos	2528.1066077853316
PYRt2r_neg	396.1273778103033
PYRt2r_pos	396.1273778103033
Q10H2e_neg	0.0
Q10H2e_pos	5562.266811765509
QUILSYN_pos	0.0
RADH2_pos	818.5735238546974
RADH3_pos	946.2848246199752
RADH4_pos	932.4412882240994
RADH_pos	820.8780762360302
RAHY_pos	1628.3246668890065
RAI1_neg	2197.980093299879
RAI1_pos	2197.980093299879
RAI2_neg	2197.980093299879
RAI2_pos	2197.980093299879
RAI3_neg	932.4412882240994
RAI3_pos	1206.6818065516495
RAI4_neg	1688.8068065516488
RAI4_pos	1672.391258063769
RAtn3_neg	0.0
RAtn3_pos	1206.6818065516495
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3362.652929338694
RBK_D_pos	0.0
RBK_pos	5550.552840163158
RBTt_pos	6425.662038223172
RDH1_neg	442.2292673484255
RDH1_pos	2197.980093299879
RDH1a_pos	442.2292673484255
RDH2_neg	523.8647894232275
RDH2_pos	2197.980093299879
RDH2a_pos	523.8647894232275
RDH3_neg	523.8647894232275
RDH3_pos	2197.980093299879
RDH3a_pos	523.8647894232275
RDH4_neg	0.0
RDH4_pos	932.4412882240994
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5283.146810581505
RE0344C_pos	3222.2589587937177
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12029.815005572354
RE0383C_pos	5314.024462331481
RE0452M_neg	7625.050615206991
RE0452M_pos	29858.68078497736
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1145.0715316901853
RE0453C_pos	1145.0715316901853
RE0453M_neg	9609.369976807882
RE0453M_pos	29299.591575521834
RE0453N_neg	296.41286007825425
RE0453N_pos	296.41286007825425
RE0456M_neg	9159.672475851226
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	22.808967171491627
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12604.77614861119
RE0566C_neg	0.0
RE0566C_pos	12604.776148611192
RE0567C_neg	0.0
RE0567C_pos	12604.776148611192
RE0568C_neg	0.0
RE0568C_pos	12604.77614861119
RE0569C_pos	0.0
RE0569E_pos	5.256620450556465
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11390.677624246055
RE0577C_pos	3227.0333146429807
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5051.033111974893
RE0583C_pos	7123.345139380138
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15796.65285698588
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24500.682723892704
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33138.51731905437
RE0690X_pos	0.0
RE0691C_neg	32050.367894760708
RE0691C_pos	4020.243642295254
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.832326605614264
RE0702E_pos	15.623527580212514
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17654.15408231656
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24500.682723892704
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	284.09585808699865
RE0830N_pos	284.09585808699865
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7926.816047769885
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7926.816047769886
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.106818682342902
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.356939274273815
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.75036177579274
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.5704725116776075
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.28708618689968
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.106818682342902
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7926.816047769886
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7118.474858199541
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
RE1135L_pos	0.0
RE1135R_neg	0.0
RE1135R_pos	0.0
RE1233C_neg	1221.5049563823047
RE1233C_pos	0.0
RE1233M_neg	0.0
RE1233M_pos	0.0
RE1234C_neg	0.0
RE1234C_pos	0.0
RE1235C_neg	0.0
RE1235C_pos	0.0
RE1236C_neg	0.0
RE1236C_pos	0.0
RE1238X_neg	0.0
RE1238X_pos	0.0
RE1240C_neg	0.0
RE1240C_pos	0.0
RE1254C_neg	0.0
RE1254C_pos	48.4276244684048
RE1266C_pos	0.0
RE1303C_pos	7508.906659176086
RE1308C_pos	0.0
RE1308M_pos	0.0
RE1309C_pos	0.0
RE1309M_pos	0.0
RE1310C_pos	0.0
RE1310M_pos	0.0
RE1311C_pos	0.0
RE1311M_pos	0.0
RE1317C_neg	0.0
RE1317C_pos	0.0
RE1342C_neg	3689.17667159078
RE1342C_pos	1253.2054658524069
RE1441G_neg	0.0
RE1441G_pos	0.0
RE1441R_pos	7159.489662457755
RE1447M_neg	0.0
RE1447M_pos	2397.226091505578
RE1447N_neg	3800.0
RE1447N_pos	9860.452561050844
RE1448N_neg	3045.3547820998106
RE1448N_pos	9860.452561050843
RE1448R_neg	0.0
RE1448R_pos	7159.489662457756
RE1473C_neg	0.0
RE1473C_pos	0.0
RE1508C_neg	0.0
RE1508C_pos	0.0
RE1514M_neg	0.0
RE1514M_pos	0.0
RE1514X_neg	0.0
RE1514X_pos	0.0
RE1516M_neg	0.0
RE1516M_pos	22.80896717149162
RE1516X_neg	0.0
RE1516X_pos	0.0
RE1517M_neg	0.0
RE1517M_pos	22.80896717149162
RE1517X_neg	0.0
RE1517X_pos	0.0
RE1518M_neg	2890.114634588532
RE1518M_pos	22.9733482659278
RE1518X_neg	0.0
RE1518X_pos	0.0
RE1519M_neg	2890.114634588532
RE1519M_pos	22.9733482659278
RE1519X_neg	0.0
RE1519X_pos	0.0
RE1520M_neg	0.0
RE1520M_pos	22.80896717149162
RE1520X_neg	0.0
RE1520X_pos	0.0
RE1521M_neg	5419.433194879905
RE1521M_pos	22.80896717149162
RE1521X_neg	0.0
RE1521X_pos	0.0
RE1522M_neg	0.0
RE1522M_pos	22.808967171491616
RE1522X_neg	0.0
RE1522X_pos	0.0
RE1523M_neg	0.0
RE1523M_pos	22.80896717149162
RE1523X_neg	0.0
RE1523X_pos	0.0
RE1525C_neg	0.0
RE1525C_pos	0.0
RE1525M_neg	0.0
RE1525M_pos	22.80896717149162
RE1525X_neg	0.0
RE1525X_pos	0.0
RE1526C_neg	0.0
RE1526C_pos	0.0
RE1526M_neg	5419.433194879905
RE1526M_pos	22.808967171491616
RE1526X_neg	0.0
RE1526X_pos	0.0
RE1527C_neg	0.0
RE1527C_pos	0.0
RE1527M_neg	0.0
RE1527M_pos	22.808967171491627
RE1527X_neg	0.0
RE1527X_pos	0.0
RE1530C_neg	1209.998471057717
RE1530C_pos	4223.855668128249
RE1530M_neg	22831.25471665658
RE1530M_pos	1928.406784822486
RE1531M_neg	0.0
RE1531M_pos	22.80896717149162
RE1531X_neg	0.0
RE1531X_pos	0.0
RE1532M_neg	0.0
RE1532M_pos	22.80896717149162
RE1532X_neg	0.0
RE1532X_pos	0.0
RE1533M_neg	5419.433194879906
RE1533M_pos	22.80896717149163
RE1533X_neg	0.0
RE1533X_pos	0.0
RE1534M_neg	0.0
RE1534M_pos	22.808967171491616
RE1534X_neg	0.0
RE1534X_pos	0.0
RE1537C_pos	0.0
RE1537X_pos	0.0
RE1538C_pos	0.0
RE1538X_pos	0.0
RE1539C_pos	0.0
RE1539X_pos	0.0
RE1573M_neg	5419.433194879905
RE1573M_pos	22.80896717149162
RE1573X_neg	0.0
RE1573X_pos	0.0
RE1582C_pos	0.0
RE1582L_pos	0.0
