	WT.DHA.c_S134_L007_R1_001
r1600_neg	779.3267911728324
r1600_pos	832.5080768970055
r1602_neg	803.6682184341382
r1602_pos	832.6239445874846
r1603_neg	747.714128441921
r1603_pos	823.95607065417
r1604_neg	780.8502267409062
r1604_pos	780.8502267409062
r1605_neg	804.1937509864075
r1605_pos	823.95607065417
r1606_neg	823.95607065417
r1606_pos	823.95607065417
r1607_neg	780.8502267409062
r1607_pos	780.8502267409062
r1608_neg	645.1049804113426
r1608_pos	645.1049804113426
r1609_neg	649.8757444433486
r1609_pos	649.8757444433486
r1610_neg	767.0208357482268
r1610_pos	767.0208357482268
r1611_neg	715.3629855921274
r1611_pos	715.3629855921274
r1612_neg	962.4323588999098
r1612_pos	767.136703438706
r1613_neg	758.4688295053912
r1613_pos	758.4688295053912
r1614_neg	715.3629855921274
r1614_pos	715.3629855921274
r1615_neg	758.4688295053912
r1615_pos	758.4688295053912
r1616_neg	758.4688295053912
r1616_pos	758.4688295053912
r1617_neg	715.3629855921274
r1617_pos	715.3629855921274
r1618_neg	645.1049804113426
r1618_pos	523.835497973947
r1619_neg	733.3058834543871
r1619_pos	523.835497973947
r1620_neg	523.835497973947
r1620_pos	523.835497973947
r1621_neg	797.6157404653646
r1621_pos	762.3659394066999
r1622_neg	701.6932207234756
r1622_pos	523.835497973947
r1623_neg	710.5922215601213
r1623_pos	523.835497973947
r1624_neg	753.6980654733852
r1624_pos	523.835497973947
r1625_neg	753.6980654733852
r1625_pos	753.6980654733852
r1626_neg	710.5922215601213
r1626_pos	523.835497973947
r1627_neg	767.0208357482268
r1627_pos	767.0208357482268
r1628_neg	670.0898032705129
r1628_pos	715.3629855921274
r1629_neg	901.416690651328
r1629_pos	767.136703438706
r1630_neg	758.4688295053912
r1630_pos	758.4688295053912
r1631_neg	715.3629855921274
r1631_pos	715.3629855921274
r1632_neg	758.4688295053912
r1632_pos	758.4688295053912
r1633_neg	758.4688295053912
r1633_pos	758.4688295053912
r1634_neg	715.3629855921274
r1634_pos	715.3629855921274
r1635_neg	670.0898032705129
r1635_pos	732.4746082164966
r1636_neg	851.5901589282576
r1636_pos	736.7651893812595
r1637_neg	689.052485329958
r1637_pos	689.052485329958
r1638_neg	832.5080768970055
r1638_pos	832.5080768970055
r1639_neg	643.9685954265877
r1639_pos	643.9685954265877
r1640_neg	873.4394160803874
r1640_pos	757.9317611837328
r1641_neg	832.5080768970055
r1641_pos	832.5080768970055
r1642_neg	796.7844652274741
r1642_pos	832.6239445874846
r1643_neg	700.8619454855852
r1643_pos	670.0898032705129
r1644_neg	780.8502267409062
r1644_pos	525.1205892970336
r1645_neg	757.3415680300717
r1645_pos	670.0898032705129
r1646_neg	823.95607065417
r1646_pos	823.95607065417
r1647_neg	780.8502267409062
r1647_pos	525.1205892970336
r1648_neg	705.1525266503481
r1648_pos	801.075046392237
r1649_neg	832.6239445874846
r1649_pos	901.416690651328
r1650_neg	761.6321491948346
r1650_pos	850.9268394413758
r1651_neg	875.7297885007486
r1651_pos	822.2416181947103
r1652_neg	832.6239445874846
r1652_pos	901.416690651328
r1653_neg	823.95607065417
r1653_pos	823.95607065417
r1654_neg	708.9530636591521
r1654_pos	708.9530636591521
r1655_neg	867.0619145674339
r1655_pos	726.3190984528214
r1656_neg	823.95607065417
r1656_pos	823.95607065417
r1657_neg	823.95607065417
r1657_pos	823.95607065417
r1658_neg	823.95607065417
r1658_pos	823.95607065417
r1659_neg	780.8502267409062
r1659_pos	780.8502267409062
r1660_neg	867.0619145674339
r1660_pos	782.7987209973079
r1661_neg	823.95607065417
r1661_pos	823.95607065417
r1662_neg	823.95607065417
r1662_pos	823.95607065417
r1664_neg	1643.5768908909076
r1664_pos	1257.9663480012325
r1665_neg	1139.503438011698
r1665_pos	1156.252751982733
r1666_neg	918.032571986306
r1666_pos	1258.1701703250603
r1667_neg	1560.9729384286234
r1667_pos	1156.1081259689915
r1668_neg	1188.475897659081
r1668_pos	1008.0993695362099
r1669_neg	918.032571986306
r1669_pos	1156.3119482928196
r1670_neg	1041.8096313279389
r1670_pos	1650.18984661279
r1671_neg	921.9070285418345
r1671_pos	1212.2910422040934
r1672_pos	1011.5798097491397
r1673_pos	1101.8109351990545
r1674_pos	1011.5798097491397
r1675_pos	1121.6914903846427
r1676_pos	1056.2042492358642
r1677_pos	1051.4334852038578
r1678_pos	1056.2042492358642
r1679_pos	981.7464684511838
r1680_pos	1121.6914903846427
r1681_pos	1133.8266817352787
r1682_pos	1133.8266817352787
r1683_pos	1121.6914903846427
r1684_pos	1011.5798097491397
r1685_pos	1154.993253537752
r1686_pos	1121.6914903846427
r1687_pos	1011.5798097491397
r1690_pos	1047.636304372852
r1691_pos	982.1490632240733
r1692_pos	977.3782991920673
r1693_pos	982.1490632240733
r1695_pos	1047.636304372852
r1696_pos	1099.4100222194306
r1698_pos	1047.636304372852
r1700_pos	1090.742148286116
r1701_pos	1047.636304372852
r1702_pos	1109.956262145571
r1705_pos	1121.6914903846427
r1706_pos	1056.2042492358642
r1707_pos	1051.4334852038578
r1708_pos	1056.2042492358642
r1710_pos	1121.6914903846427
r1711_pos	1173.4652082312214
r1713_pos	1121.6914903846427
r1715_pos	1164.7973342979067
r1716_pos	1121.6914903846427
r1717_pos	1011.5798097491397
r1720_pos	1195.7466763964335
r1721_pos	1130.2594352476547
r1722_pos	1125.4886712156485
r1723_pos	1130.2594352476547
r1725_pos	1195.7466763964335
r1726_pos	1241.0506304029395
r1728_pos	1195.7466763964335
r1730_pos	1238.5773047118273
r1731_pos	1195.7466763964335
r1732_pos	1241.0506304029395
r1733_pos	1241.0506304029395
r1734_pos	1241.0506304029395
r1735_pos	1241.0506304029395
r1736_pos	1201.2512306403048
r1737_pos	1196.480466608299
r1738_pos	1201.2512306403048
r1739_pos	1241.0506304029395
r1740_pos	1266.7384717890836
r1741_pos	1241.0506304029395
r1742_pos	1241.0506304029395
r1743_pos	1241.0506304029395
r1744_pos	1241.0506304029395
r1745_pos	1241.0506304029395
r1746_pos	1241.0506304029395
r1747_pos	1241.0506304029395
r1748_pos	1241.0506304029395
r1749_pos	1241.0506304029395
r1750_pos	1241.0506304029395
r1751_pos	1201.2512306403048
r1752_pos	1130.9932254595199
r1753_pos	1135.7639894915262
r1754_pos	1241.0506304029395
r1755_pos	1201.2512306403048
r1756_pos	1241.0506304029395
r1757_pos	1241.0506304029395
r1758_pos	1201.2512306403048
r1759_pos	1241.0506304029395
r1760_pos	1241.0506304029395
r1761_pos	1201.2512306403048
r1762_pos	1128.0007737477497
r1763_pos	1192.9852419803142
r1764_pos	1137.9335367165115
r1765_pos	1239.5863105215626
r1766_pos	1157.263139641777
r1767_pos	1130.9932254595199
r1768_pos	1009.7237430221244
r1769_pos	1009.7237430221244
r1770_pos	1009.7237430221244
r1771_pos	1241.0506304029395
r1772_pos	1009.7237430221244
r1773_pos	1009.7237430221244
r1774_pos	1009.7237430221244
r1775_pos	1239.5863105215626
r1776_pos	1009.7237430221244
r1777_pos	1241.0506304029395
r1778_pos	1241.0506304029395
r1779_pos	1241.0506304029395
r1780_pos	1241.0506304029395
r1781_pos	1201.2512306403048
r1782_pos	1135.7639894915262
r1783_pos	1130.9932254595199
r1784_pos	1241.0506304029395
r1785_pos	1201.2512306403048
r1786_pos	1241.0506304029395
r1787_pos	1241.0506304029395
r1788_pos	1201.2512306403048
r1789_pos	1241.0506304029395
r1790_pos	1241.0506304029395
r1791_pos	1201.2512306403048
r1792_pos	981.7464684511838
r1796_pos	1170.8797165828582
r1797_pos	1105.3924754340796
r1798_pos	1100.6217114020735
r1799_pos	1105.3924754340796
r1800_pos	1170.8797165828582
r1801_pos	1217.5593101971992
r1803_pos	1170.8797165828582
r1805_pos	1213.9855604961222
r1806_pos	1170.8797165828582
r1807_pos	1241.0506304029395
r1808_pos	1241.0506304029395
r1809_pos	1241.0506304029395
r1810_pos	1241.0506304029395
r1811_pos	1011.008834345211
r1812_pos	1201.2512306403048
r1813_pos	1009.7237430221244
r1814_pos	1155.9780483186903
r1815_pos	1155.9780483186903
r1816_pos	1241.0506304029395
r1817_pos	1155.9780483186903
r1818_pos	1011.008834345211
r1819_pos	1155.9780483186903
r1820_pos	1241.0506304029395
r1821_pos	1011.008834345211
r1822_pos	1179.720653115612
r1823_pos	1176.2613471887396
r1824_pos	1179.720653115612
r1825_pos	1179.720653115612
r1826_pos	1184.4987828359865
r1827_pos	1151.755162261597
r1828_pos	1149.369780245594
r1829_pos	1151.755162261597
r1830_pos	1210.3277079140362
r1831_pos	1175.4300719508492
r1832_pos	1179.720653115612
r1833_pos	1184.4987828359865
r1834_pos	1206.0517047926182
r1835_pos	1200.8872249180852
r1836_pos	1184.4987828359865
r1837_pos	1191.0407716985255
r1841_pos	1139.267053851947
r1842_pos	1073.7798127031683
r1843_pos	1069.009048671162
r1844_pos	1073.7798127031683
r1846_pos	1139.267053851947
r1847_pos	1191.0407716985255
r1848_pos	1139.267053851947
r1850_pos	1182.3728977652108
r1851_pos	1139.267053851947
r1852_pos	1241.0506304029395
r1853_pos	1241.0506304029395
r1854_pos	1241.0506304029395
r1855_pos	1241.0506304029395
r1856_pos	1241.0506304029395
r1857_pos	1201.2512306403048
r1858_pos	1196.480466608299
r1859_pos	1201.2512306403048
r1860_pos	1241.0506304029395
r1861_pos	1241.0506304029395
r1862_pos	1241.0506304029395
r1863_pos	1241.0506304029395
r1864_pos	1241.0506304029395
r1865_pos	1241.0506304029395
r1866_pos	1241.0506304029395
r1867_pos	1011.5798097491397
r1871_pos	1195.7466763964335
r1872_pos	1130.2594352476547
r1873_pos	1125.4886712156485
r1874_pos	1130.2594352476547
r1876_pos	1195.7466763964335
r1877_pos	1241.0506304029395
r1879_pos	1195.7466763964335
r1880_pos	1238.5773047118273
r1881_pos	1195.7466763964335
r1882_pos	1241.0506304029395
r1883_pos	1241.0506304029395
r1884_pos	1241.0506304029395
r1885_pos	1241.0506304029395
r1886_pos	1241.0506304029395
r1887_pos	1241.0506304029395
r1888_pos	1239.5863105215626
r1889_pos	1241.0506304029395
r1890_pos	1241.0506304029395
r1891_pos	1241.0506304029395
r1892_pos	1241.0506304029395
r1893_pos	1241.0506304029395
r1894_pos	1241.0506304029395
r1895_pos	1241.0506304029395
r1896_pos	1241.0506304029395
r1897_pos	1241.0506304029395
r1898_pos	1241.0506304029395
r1899_pos	1241.0506304029395
r1900_pos	1241.0506304029395
r1901_pos	1241.0506304029395
r1902_pos	1201.2512306403048
r1903_pos	1196.480466608299
r1904_pos	1201.2512306403048
r1905_pos	1241.0506304029395
r1906_pos	1241.0506304029395
r1907_pos	1241.0506304029395
r1908_pos	1241.0506304029395
r1909_pos	1241.0506304029395
r1910_pos	1241.0506304029395
r1911_pos	1241.0506304029395
r1912_pos	1013.960798078002
r1913_pos	1013.9607980780021
r1914_pos	1037.5721202991863
r1915_pos	1017.8352546335304
r1916_pos	1037.775942623014
r1917_pos	939.9056120662113
r1918_pos	939.9056120662113
r1919_pos	963.5169342873957
r1920_pos	943.7800686217398
r1921_pos	963.7207566112236
r1922_pos	1013.960798078002
r1923_pos	1013.9607980780021
r1924_pos	1037.5721202991863
r1925_pos	1017.8352546335304
r1926_pos	1037.775942623014
r1928_pos	1088.0159840897927
r1929_pos	1111.627306310977
r1930_pos	1091.8904406453212
r1931_pos	1111.8311286348048
r1932_pos	1159.0077794824429
r1933_pos	1159.0077794824429
r1934_pos	1182.6191017036272
r1935_pos	1162.8822360379713
r1936_pos	1182.8229240274552
r1937_pos	1093.520538333664
r1938_pos	1093.520538333664
r1939_pos	1117.1318605548483
r1940_pos	1097.3949948891925
r1941_pos	1117.3356828786762
r1942_pos	1088.749774301658
r1943_pos	1088.749774301658
r1944_pos	1112.3610965228422
r1945_pos	1092.6242308571864
r1946_pos	1112.5649188466703
r1947_pos	1093.520538333664
r1948_pos	1093.520538333664
r1949_pos	1117.1318605548483
r1950_pos	1097.3949948891925
r1951_pos	1117.3356828786762
r1952_pos	1063.1490242762175
r1953_pos	1063.1490242762175
r1954_pos	1086.7603464974018
r1955_pos	1067.023480831746
r1956_pos	1086.9641688212298
r1957_pos	1159.0077794824429
r1958_pos	1159.0077794824429
r1959_pos	1015.6077921042573
r1960_pos	1162.8822360379713
r1961_pos	1182.8229240274552
r1962_pos	1127.4588812871953
r1963_pos	1127.4588812871953
r1964_pos	1151.0702035083796
r1965_pos	1131.3333378427237
r1966_pos	1151.2740258322074
r1967_pos	1031.5363615453061
r1968_pos	1031.5363615453061
r1969_pos	1055.1476837664904
r1970_pos	1035.4108181008346
r1971_pos	1055.3515060903185
r1972_pos	1159.0077794824429
r1973_pos	1159.0077794824429
r1974_pos	1182.6191017036272
r1975_pos	1162.8822360379713
r1976_pos	1182.8229240274552
r1977_pos	1088.0159840897927
r1978_pos	1088.0159840897927
r1979_pos	1111.627306310977
r1980_pos	1091.8904406453212
r1981_pos	1111.8311286348048
r1982_pos	1202.1136233957066
r1983_pos	1202.1136233957066
r1984_pos	1225.7249456168909
r1985_pos	1205.988079951235
r1986_pos	1225.928767940719
r1987_pos	1159.0077794824429
r1988_pos	1159.0077794824429
r1989_pos	1182.6191017036272
r1990_pos	1162.8822360379713
r1991_pos	1182.8229240274552
r1992_pos	1403.1751729050072
r1993_pos	1494.0150465294837
r1994_pos	1403.1751729050072
r1995_pos	1255.064800881426
r1996_pos	1517.573136707464
r1997_pos	1520.18869894686
r1998_pos	1482.4441341170716
r1999_pos	1520.18869894686
r2000_pos	1521.4522036306325
r2001_pos	1517.573136707464
r2002_pos	1632.645993558807
r2003_pos	1583.1044729498726
r2004_pos	1585.6759400956387
r2005_pos	1551.2855449285887
r2006_pos	1628.7817840089026
r2007_pos	1585.6759400956387
r2008_pos	1535.5914359099763
r2009_pos	1391.281600895199
r2010_pos	1391.2816008951993
r2011_pos	1526.9235619766616
r2012_pos	1391.281600895199
r2013_pos	1418.330476914619
r2014_pos	1391.281600895199
r2015_pos	1418.330476914619
r2016_pos	1519.4913945895862
r2017_pos	1391.281600895199
r2018_pos	1535.5914359099763
r2019_pos	1434.9510905033494
r2020_pos	1483.817718063398
r2021_pos	1526.9235619766616
r2022_pos	1526.9235619766616
r2023_pos	1483.817718063398
r2024_pos	1813.4694377255585
r2026_pos	1813.4694377255585
r2027_pos	1813.4694377255585
r2028_pos	1813.4694377255585
r2029_pos	1813.4694377255585
r2030_pos	1813.4694377255585
r2031_pos	1813.4694377255585
r2032_pos	1813.4694377255585
r2034_pos	1813.4694377255585
r2035_pos	1813.4694377255585
r2036_pos	1813.4694377255585
r2037_pos	1813.4694377255585
r2038_pos	1813.4694377255585
r2039_pos	1813.4694377255585
r2040_pos	1277.571333972967
r2041_pos	1133.2614989581898
r2042_pos	1133.2614989581898
r2043_pos	1277.571333972967
r2044_pos	1320.13293576454
r2045_pos	1474.309570825893
r2046_pos	1274.1120280460946
r2047_pos	1420.3663333426605
r2048_pos	1261.471292652577
r2049_pos	1273.2807528082042
r2050_pos	1277.571333972967
r2051_pos	1133.2614989581898
r2052_pos	1420.3663333426605
r2053_pos	1281.371870981771
r2054_pos	1298.7379057754404
r2055_pos	1420.3663333426605
r2056_pos	1321.1272041484751
r2057_pos	1317.6678982216029
r2058_pos	1312.4593302151604
r2059_pos	1312.4593302151604
r2060_pos	1269.3534863018967
r2061_pos	1203.8662451531177
r2062_pos	1199.0954811211118
r2063_pos	1203.8662451531177
r2064_pos	1321.0113364579959
r2065_pos	1269.3534863018967
r2066_pos	1321.1272041484751
r2067_pos	1312.4593302151604
r2068_pos	1269.3534863018967
r2069_pos	1312.4593302151604
r2070_pos	1312.4593302151604
r2071_pos	1269.3534863018967
r2073_pos	2196.6516690845474
r2079_neg	423.646196003911
r2079_pos	423.646196003911
r2080_neg	447.12923203104765
r2080_pos	447.12923203104765
r2081_neg	447.12923203104765
r2081_pos	447.12923203104765
r2082_neg	447.12923203104765
r2082_pos	447.12923203104765
r2083_neg	423.646196003911
r2083_pos	423.646196003911
r2084_neg	447.12923203104765
r2084_pos	447.12923203104765
r2085_neg	423.646196003911
r2085_pos	423.646196003911
r2086_neg	423.362319750706
r2086_pos	423.362319750706
r2087_neg	447.12923203104765
r2087_pos	447.12923203104765
r2088_neg	447.12923203104765
r2088_pos	447.12923203104765
r2089_neg	447.12923203104765
r2089_pos	447.12923203104765
r2090_neg	423.3623197507061
r2090_pos	423.3623197507061
r2091_neg	435.24577589087676
r2091_pos	435.24577589087676
r2092_neg	447.12923203104765
r2092_pos	447.12923203104765
r2093_neg	447.12923203104765
r2093_pos	447.12923203104765
r2094_neg	447.12923203104765
r2094_pos	447.12923203104765
r2095_neg	447.12923203104765
r2095_pos	447.12923203104765
r2096_neg	447.12923203104765
r2096_pos	447.12923203104765
r2097_neg	423.3623197507061
r2097_pos	423.3623197507061
r2098_neg	435.24577589087676
r2098_pos	435.24577589087676
r2099_neg	447.12923203104765
r2099_pos	447.12923203104765
r2100_neg	447.12923203104765
r2100_pos	447.12923203104765
r2101_neg	447.12923203104765
r2101_pos	447.12923203104765
r2102_neg	447.12923203104765
r2102_pos	447.12923203104765
r2103_neg	447.12923203104765
r2103_pos	447.12923203104765
r2104_neg	447.12923203104765
r2104_pos	447.12923203104765
r2105_neg	447.12923203104765
r2105_pos	447.12923203104765
r2106_neg	447.12923203104765
r2106_pos	447.12923203104765
r2107_neg	447.12923203104765
r2107_pos	447.12923203104765
r2108_neg	447.12923203104765
r2108_pos	447.12923203104765
r2109_neg	447.12923203104765
r2109_pos	447.12923203104765
r2110_neg	447.12923203104765
r2110_pos	447.12923203104765
r2111_neg	447.12923203104765
r2111_pos	447.12923203104765
r2112_neg	447.12923203104765
r2112_pos	447.12923203104765
r2113_neg	447.12923203104765
r2113_pos	447.12923203104765
r2114_neg	447.12923203104765
r2114_pos	447.12923203104765
r2115_neg	447.12923203104765
r2115_pos	447.12923203104765
r2116_neg	447.12923203104765
r2116_pos	447.12923203104765
r2117_neg	447.12923203104765
r2117_pos	447.12923203104765
r2118_neg	447.12923203104765
r2118_pos	447.12923203104765
r2119_neg	447.12923203104765
r2119_pos	447.12923203104765
r2120_neg	447.12923203104765
r2120_pos	447.12923203104765
r2121_neg	447.12923203104765
r2121_pos	447.12923203104765
r2122_neg	447.12923203104765
r2122_pos	447.12923203104765
r2123_neg	447.12923203104765
r2123_pos	447.12923203104765
r2124_neg	447.12923203104765
r2124_pos	447.12923203104765
r2125_neg	435.52965214408175
r2125_pos	435.52965214408175
r2126_neg	447.12923203104765
r2126_pos	447.12923203104765
r2127_neg	435.24577589087687
r2127_pos	435.24577589087687
r2128_neg	447.12923203104765
r2128_pos	447.12923203104765
r2129_neg	447.12923203104765
r2129_pos	447.12923203104765
r2130_neg	447.12923203104765
r2130_pos	447.12923203104765
r2131_neg	447.12923203104765
r2131_pos	447.12923203104765
r2132_neg	447.12923203104765
r2132_pos	447.12923203104765
r2133_neg	447.12923203104765
r2133_pos	447.12923203104765
r2136_pos	426.70558738206205
r2137_neg	406.9872408650908
r2137_pos	503.40433835959533
r2139_neg	1460.248496331688
r2139_pos	2202.110158247193
r2140_neg	1305.235371462157
r2140_pos	2150.8389221500206
r2141_neg	1305.235371462157
r2141_pos	2018.9894584656593
r2142_neg	1462.2950311966654
r2142_pos	2150.8389221500206
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1462.2950311966654
r2144_pos	0.0
r2145_neg	1462.2950311966654
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4548.7972251062165
r2193_neg	2150.8389221500206
r2193_pos	2202.110158247193
r2194_neg	1341.130283308573
r2194_pos	1341.130283308573
r2195_neg	1341.130283308573
r2195_pos	1341.130283308573
r2196_neg	2150.83892215002
r2196_pos	2150.83892215002
r2197_neg	1308.3507174704573
r2197_pos	1308.3507174704573
r2198_neg	2150.83892215002
r2198_pos	2150.83892215002
r2199_neg	2150.83892215002
r2199_pos	2150.83892215002
r2200_neg	2150.83892215002
r2200_pos	2150.83892215002
r2201_neg	2150.8389221500206
r2201_pos	2150.8389221500206
r2202_neg	2150.83892215002
r2202_pos	2150.83892215002
r2308_neg	1399.789695916055
r2308_pos	1399.789695916055
r2309_neg	1308.301649934617
r2309_pos	1308.301649934617
r2310_neg	1308.3507174704573
r2310_pos	1308.3507174704573
r2311_neg	1308.3507174704573
r2311_pos	1308.3507174704573
r2312_neg	1399.789695916055
r2312_pos	1399.789695916055
r2313_neg	509.40579659405364
r2313_pos	509.40579659405364
r2314_neg	1351.8940012736166
r2314_pos	1351.8940012736166
r2315_neg	1351.8940012736166
r2315_pos	1351.8940012736166
r2316_neg	1351.8940012736166
r2316_pos	1351.8940012736166
r2317_neg	1351.8940012736166
r2317_pos	1351.8940012736166
r2318_neg	1351.8940012736166
r2318_pos	1351.8940012736166
r2319_neg	1351.8940012736166
r2319_pos	1351.8940012736166
r2320_neg	1351.8940012736166
r2320_pos	1351.8940012736166
r2321_neg	1351.8940012736166
r2321_pos	1351.8940012736166
r2322_neg	1351.8940012736166
r2322_pos	1351.8940012736166
r2323_neg	1351.8940012736166
r2323_pos	1351.8940012736166
r2324_neg	1351.8940012736166
r2324_pos	1351.8940012736166
r2325_neg	1351.8940012736166
r2325_pos	1351.8940012736166
r2326_neg	604.220316494385
r2326_pos	604.220316494385
r2327_neg	1351.8940012736166
r2327_pos	1351.8940012736166
r2328_neg	604.220316494385
r2328_pos	604.220316494385
r2329_neg	1351.8940012736166
r2329_pos	1351.8940012736166
r2330_neg	1351.8940012736166
r2330_pos	1351.8940012736166
r2331_neg	509.40579659405364
r2331_pos	509.40579659405364
r2332_neg	1351.8940012736166
r2332_pos	1351.8940012736166
r2333_neg	1351.8940012736166
r2333_pos	1351.8940012736166
r2334_neg	1351.8940012736166
r2334_pos	1351.8940012736166
