	Treg_Spleen_Treg3_L2	exTreg_Lymph_exTreg1_L1	Treg_Lymph_Treg6_L2	Treg_Spleen_Treg2_L1	exTreg_Spleen_exTreg9_L1
EX_pydx5p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_pydx5p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_spmd(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_spmd(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_udpg(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_udpg(e)_neg	0.0	0.0	0.0	0.0	0.0
r0002_pos	0.0	0.0	0.0	0.0	0.0
r0002_neg	0.0	0.0	0.0	0.0	0.0
r0009_pos	4.659786530169587	4.845418277715269	4.8267104795025455	4.589332977797256	3.9519399616909636
r0010_pos	0.0	0.0	0.0	0.0	0.0
r0013_pos	4.24966682884527	4.344169963043048	4.140263674144232	4.098271949436098	4.62093073597339
r0016_pos	0.0	0.0	0.0	0.0	0.0
r0016_neg	0.0	0.0	0.0	0.0	0.0
r0021_pos	0.0	0.0	0.0	0.0	0.0
r0021_neg	0.0	0.0	0.0	0.0	0.0
r0022_pos	0.0	0.0	0.0	0.0	0.0
r0022_neg	0.0	0.0	0.0	0.0	0.0
r0027_pos	0.0	0.0	0.0	0.0	0.0
r0027_neg	0.0	0.0	0.0	0.0	0.0
r0028_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0033_pos	0.0	0.0	0.0	0.0	0.0
r0034_pos	0.0	0.0	0.0	0.0	0.0
r0047_pos	6.621933760531225	4.768934287081949	6.83185241592221	6.535786072080686	5.261103720956072
r0051_pos	8.450842867610257	9.065766090732108	8.472493063710914	8.50248005194385	9.090047465530102
r0051_neg	8.450842867610257	9.065766090732108	8.472493063710914	8.50248005194385	9.090047465530102
r0055_pos	0.0	0.0	0.0	0.0	0.0
r0055_neg	0.0	0.0	0.0	0.0	0.0
r0060_pos	0.0	0.0	0.0	0.0	0.0
r0062_pos	0.060925762473049726	0.40718914650105076	0.13465855485212183	0.12322409729043382	0.0
r0068_pos	3.699119634372512	3.8627460142201766	3.808905114889996	3.323947487955287	3.5145150894795485
r0074_pos	0.0	0.0	0.0	0.0	0.0
r0074_neg	0.0	0.0	0.0	0.0	0.0
r0081_pos	4.557750938532491	4.979737231656033	4.467239057691811	4.511272283627258	5.343835790797658
r0081_neg	4.557750938532491	4.979737231656033	4.467239057691811	4.511272283627258	5.343835790797658
r0082_pos	0.0	0.0	0.0	0.0	0.0
r0083_pos	0.0	0.0	0.0	0.0	0.0
r0084_pos	0.0	0.0	0.0	0.0	0.0
r0085_pos	0.0	0.0	0.0	0.0	0.0
r0086_pos	0.0	0.0	0.0	0.0	0.0
r0093_pos	2.580261214080422	2.4337558505443235	2.6080413121859785	2.5882466457641202	2.5254827658567027
r0097_pos	3.699119634372512	3.8627460142201766	3.808905114889996	3.323947487955287	3.5145150894795485
r0113_pos	3.8796229559545976	3.462450600817983	4.112604316270485	3.721787323842495	3.9557702155490895
r0119_pos	5.081485735964842	5.12379752521618	5.060392774804977	5.027593121356881	5.498783522630845
r0122_pos	0.23991346273630645	0.7517925598819367	0.0	0.3567004106801999	0.8120105206098245
r0127_pos	0.0	0.0	0.0	0.0	0.0
r0129_pos	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0129_neg	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0130_pos	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0130_neg	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0139_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0139_neg	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0142_pos	0.0	0.0	0.0	0.0	0.0
r0145_pos	0.034768104009794194	1.5079441228021526	0.0	0.0	0.0
r0145_neg	0.034768104009794194	1.5079441228021526	0.0	0.0	0.0
r0149_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0149_neg	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0153_pos	0.23991346273630645	0.7517925598819367	0.0	0.3567004106801999	0.8120105206098245
r0156_pos	0.0	0.0	0.0	0.0	0.0
r0157_pos	0.0	0.0	0.0	0.0	0.0
r0160_pos	0.0	0.0	0.0	0.0	0.0
r0163_pos	0.0	0.0	0.0	0.0	0.0
r0165_pos	0.23991346273630645	0.7517925598819367	0.0	0.3567004106801999	0.8120105206098245
r0166_pos	5.081485735964842	5.12379752521618	5.060392774804977	5.027593121356881	5.498783522630845
r0170_pos	4.273758234653563	3.2465622087075814	3.7717485392133208	4.117528495687824	4.240910139334977
r0170_neg	4.273758234653563	3.2465622087075814	3.7717485392133208	4.117528495687824	4.240910139334977
r0173_pos	0.1553152166466907	0.8381022717914796	0.07253113141988443	0.3715059343871902	0.0
r0173_neg	0.1553152166466907	0.8381022717914796	0.07253113141988443	0.3715059343871902	0.0
r0178_pos	0.0	0.0	0.0	0.0	0.0
r0178_neg	0.0	0.0	0.0	0.0	0.0
r0179_pos	0.0	0.0	0.0	0.0	0.0
r0181_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0181_neg	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0186_pos	0.0	0.0	0.0	0.0	0.0
r0191_pos	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0193_pos	0.0	0.6691920961464791	0.0	0.0	0.0
r0193_neg	0.0	0.6691920961464791	0.0	0.0	0.0
r0196_pos	0.0	0.0	0.0	0.0	0.0
r0196_neg	0.0	0.0	0.0	0.0	0.0
r0202_pos	0.0	0.0	0.0	0.0	0.0
r0202_neg	0.0	0.0	0.0	0.0	0.0
r0208_pos	6.673311498368528	5.182168842297154	6.563990181738849	6.7757551440996195	6.064900863825156
r0208_neg	6.673311498368528	5.182168842297154	6.563990181738849	6.7757551440996195	6.064900863825156
r0210_pos	0.04818641879185564	0.6772873896239299	0.04378316447386763	0.0	0.0
r0224_pos	0.0	0.0	0.0	0.0	0.0
r0226_pos	0.0	0.0	0.0	0.0	0.0
r0233_pos	0.04818641879185564	0.6772873896239299	0.04378316447386763	0.0	0.0
r0236_pos	0.0	0.0	0.0	0.0	0.0
r0239_pos	0.0	0.0	0.0	0.0	0.0
r0239_neg	0.0	0.0	0.0	0.0	0.0
r0242_pos	0.0	0.0	0.0	0.0	0.0
r0242_neg	0.0	0.0	0.0	0.0	0.0
r0245_pos	8.655154045968539	8.765219277476836	8.495943317521634	8.512276886852927	8.986078244470985
r0245_neg	8.655154045968539	8.765219277476836	8.495943317521634	8.512276886852927	8.986078244470985
r0246_pos	8.655154045968539	8.765219277476836	8.495943317521634	8.512276886852927	8.986078244470985
r0249_pos	1.6009511917278754	1.612988506602812	1.6361381843861165	1.7341713944276462	1.0555297285959229
r0249_neg	1.6009511917278754	1.612988506602812	1.6361381843861165	1.7341713944276462	1.0555297285959229
r0265_pos	0.0	0.0	0.0	0.0	0.0
r0267_pos	0.0	0.0	0.0	0.0	0.0
r0267_neg	0.0	0.0	0.0	0.0	0.0
r0268_pos	0.0	0.0	0.0	0.0	0.0
r0268_neg	0.0	0.0	0.0	0.0	0.0
r0276_pos	4.351680193184445	4.019897864305622	4.387329058727298	4.080105719335966	4.266128540686309
r0276_neg	4.351680193184445	4.019897864305622	4.387329058727298	4.080105719335966	4.266128540686309
r0280_pos	0.23991346273630645	0.7517925598819367	0.0	0.3567004106801999	0.8120105206098245
r0281_pos	0.27763816973031386	0.09335151519046926	0.0	0.7294438850138115	0.0
r0281_neg	0.27763816973031386	0.09335151519046926	0.0	0.7294438850138115	0.0
r0283_pos	0.0	0.0	0.0	0.0	0.0
r0287_pos	0.0	0.0	0.0	0.0	0.0
r0295_pos	0.0	0.0	0.0	0.0	0.0
r0301_pos	4.499934443204004	3.0408780276402982	4.707439228286103	4.691314305227416	3.8615173196458996
r0308_pos	0.0	0.0	0.0	0.0	0.0
r0309_pos	0.0	0.0	0.0	0.0	0.0
r0309_neg	0.0	0.0	0.0	0.0	0.0
r0310_pos	0.0	0.0	0.0	0.0	0.0
r0311_pos	0.0	0.0	0.0	0.0	0.0
r0317_pos	0.0	0.0	0.0	0.0	0.0
r0317_neg	0.0	0.0	0.0	0.0	0.0
r0321_pos	3.843371923185564	2.7285903921843566	3.710838251694939	3.655528115175661	3.477549070937498
r0330_pos	0.0	0.0	0.0	0.0	0.0
r0331_pos	0.0	0.0	0.0	0.0	0.0
r0339_pos	0.0	0.0	0.0	0.0	0.0
r0340_pos	0.0	0.0	0.0	0.0	0.0
r0345_pos	0.5822358414101955	0.8221686645432631	0.2559922775722011	0.1257579153241867	0.0
r0345_neg	0.5822358414101955	0.8221686645432631	0.2559922775722011	0.1257579153241867	0.0
r0354_pos	0.0	0.0	0.0	0.0	0.0
r0355_pos	0.0	0.0	0.0	0.0	0.0
r0357_pos	0.0	0.0	0.0	0.0	0.0
r0358_pos	0.0	0.0	0.0	0.0	0.0
r0360_pos	0.0	0.0	0.0	0.0	0.0
r0361_pos	0.0	0.0	0.0	0.0	0.0
r0363_pos	0.0	0.0	0.0	0.0	0.0
r0364_pos	0.0	0.0	0.0	0.0	0.0
r0365_pos	0.0	0.0	0.0	0.0	0.0
r0377_pos	0.0	0.0	0.0	0.0	0.0
r0381_pos	0.0	0.0	0.0	0.0	0.0
r0381_neg	0.0	0.0	0.0	0.0	0.0
r0383_pos	0.0	0.0	0.0	0.0	0.0
r0384_pos	0.0	0.0	0.0	0.0	0.0
r0385_pos	0.0	0.0	0.0	0.0	0.0
r0386_pos	0.0	0.0	0.0	0.0	0.0
r0388_pos	5.87809330507855	5.737964132069972	5.759141257339018	5.762753071893823	5.403716768664161
r0388_neg	5.87809330507855	5.737964132069972	5.759141257339018	5.762753071893823	5.403716768664161
r0389_pos	5.87809330507855	5.737964132069972	5.759141257339018	5.762753071893823	5.403716768664161
r0389_neg	5.87809330507855	5.737964132069972	5.759141257339018	5.762753071893823	5.403716768664161
r0390_pos	0.0	0.451096577019353	0.0	0.0	0.0
r0390_neg	0.0	0.451096577019353	0.0	0.0	0.0
r0391_pos	3.9857627665565527	3.722515498226135	3.582646608161262	3.776895748218717	3.1765178386331616
r0391_neg	3.9857627665565527	3.722515498226135	3.582646608161262	3.776895748218717	3.1765178386331616
r0392_pos	0.0	0.0	0.0	0.0	0.0
r0392_neg	0.0	0.0	0.0	0.0	0.0
r0393_pos	0.0	0.0	0.0	0.0	0.0
r0394_pos	3.151260547079532	1.1060734247324349	2.560790062646514	3.3029582680337017	1.9921741126693249
r0394_neg	3.151260547079532	1.1060734247324349	2.560790062646514	3.3029582680337017	1.9921741126693249
r0395_pos	3.151260547079532	1.1060734247324349	2.560790062646514	3.3029582680337017	1.9921741126693249
r0398_pos	0.0	0.0	0.0	0.0	0.0
r0399_pos	0.0	0.0	0.0	0.0	0.0
r0399_neg	0.0	0.0	0.0	0.0	0.0
r0400_pos	0.0	0.0	0.0	0.0	0.0
r0400_neg	0.0	0.0	0.0	0.0	0.0
r0402_pos	0.0	0.0	0.0	0.0	0.0
r0403_pos	0.0	0.18501259385014246	1.3414753042794947	0.050562144144877454	0.0
r0403_neg	0.0	0.18501259385014246	1.3414753042794947	0.050562144144877454	0.0
r0407_pos	0.0	0.5336248889334935	0.0	0.0	0.0
r0407_neg	0.0	0.5336248889334935	0.0	0.0	0.0
r0408_pos	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0408_neg	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0409_pos	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0409_neg	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0410_pos	5.081485735964842	5.12379752521618	5.060392774804977	5.027593121356881	5.498783522630845
r0410_neg	5.081485735964842	5.12379752521618	5.060392774804977	5.027593121356881	5.498783522630845
r0413_pos	0.23991346273630645	0.7517925598819367	0.0	0.3567004106801999	0.8120105206098245
r0422_pos	0.0	0.0	0.0	0.0	0.0
r0422_neg	0.0	0.0	0.0	0.0	0.0
r0423_pos	0.0	0.0	0.0	0.0	0.0
r0424_pos	0.0	0.0	0.0	0.0	0.0
r0424_neg	0.0	0.0	0.0	0.0	0.0
r0425_pos	0.0	0.0	0.0	0.0	0.0
r0425_neg	0.0	0.0	0.0	0.0	0.0
r0426_pos	0.0	0.0	0.0	0.0	0.0
r0426_neg	0.0	0.0	0.0	0.0	0.0
r0434_pos	0.0	0.0	0.0	0.0	0.0
r0434_neg	0.0	0.0	0.0	0.0	0.0
r0437_pos	0.0	0.0	0.0	0.0	0.0
r0437_neg	0.0	0.0	0.0	0.0	0.0
r0441_pos	0.0	0.0	0.0	0.0	0.0
r0441_neg	0.0	0.0	0.0	0.0	0.0
r0443_pos	0.0	0.0	0.0	0.0	0.0
r0450_pos	0.0	0.0	0.0	0.0	0.0
r0450_neg	0.0	0.0	0.0	0.0	0.0
r0451_pos	0.0	0.0	0.0	0.0	0.0
r0456_pos	0.0	0.0	0.0	0.0	0.0
r0463_pos	4.531543413829873	2.156931802485296	4.234804325975228	4.417273449725585	4.247119672700176
r0463_neg	4.531543413829873	2.156931802485296	4.234804325975228	4.417273449725585	4.247119672700176
r0464_pos	0.0	0.0	0.0	0.0	0.0
r0464_neg	0.0	0.0	0.0	0.0	0.0
r0470_pos	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0472_pos	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0472_neg	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0474_pos	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0474_neg	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0475_pos	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0475_neg	6.134934054454535	3.008252791603777	5.9159711386501845	5.8533574526246195	4.693007259204625
r0480_pos	0.0	0.0	0.0	0.0	0.0
r0480_neg	0.0	0.0	0.0	0.0	0.0
r0483_pos	0.0	0.0	0.0	0.0	0.0
r0483_neg	0.0	0.0	0.0	0.0	0.0
r0488_pos	5.7413738942418115	3.9458587587748832	5.353115685891078	5.36839446002399	5.152635451369616
r0488_neg	5.7413738942418115	3.9458587587748832	5.353115685891078	5.36839446002399	5.152635451369616
r0494_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0494_neg	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0497_pos	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0497_neg	2.317662988757841	1.0862118735017865	2.3549063188286548	1.9729394282139476	2.105957218747101
r0502_pos	3.151260547079532	1.1060734247324349	2.560790062646514	3.3029582680337017	1.9921741126693249
r0504_pos	3.151260547079532	1.1060734247324349	2.560790062646514	3.3029582680337017	1.9921741126693249
r0509_pos	0.0	0.0	0.0	0.0	0.0
r0512_pos	0.0	0.0	0.0	0.0	0.0
r0512_neg	0.0	0.0	0.0	0.0	0.0
r0514_pos	0.0	0.0	0.0	0.0	0.0
r0517_pos	0.0	0.0	0.0	0.0	0.0
r0517_neg	0.0	0.0	0.0	0.0	0.0
r0522_pos	0.0	0.0	0.0	0.0	0.0
r0523_pos	0.0	0.0	0.0	0.0	0.0
r0525_pos	0.0	0.0	0.0	0.0	0.0
r0525_neg	0.0	0.0	0.0	0.0	0.0
r0527_pos	0.0	0.0	0.0	0.0	0.0
r0527_neg	0.0	0.0	0.0	0.0	0.0
r0531_pos	7.570659839540676	7.10288610324393	7.335519207512705	7.322903495885144	7.931949968335421
r0531_neg	7.570659839540676	7.10288610324393	7.335519207512705	7.322903495885144	7.931949968335421
r0537_pos	4.640336963201557	4.8437603426256155	4.643673448756071	4.636376401126521	4.0835638886427965
r0539_pos	0.0	0.0	0.0	0.0	0.0
r0539_neg	0.0	0.0	0.0	0.0	0.0
r0541_pos	0.0	0.0	0.0	0.0	0.0
r0541_neg	0.0	0.0	0.0	0.0	0.0
r0545_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0546_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0547_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0547_neg	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0548_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0549_pos	0.0	0.0	0.0	0.0	0.0
r0549_neg	0.0	0.0	0.0	0.0	0.0
r0552_pos	0.0	0.0	0.0	0.0	0.0
r0552_neg	0.0	0.0	0.0	0.0	0.0
r0553_pos	0.0	0.0	0.0	0.0	0.0
r0553_neg	0.0	0.0	0.0	0.0	0.0
r0555_pos	0.0	0.0	0.0	0.0	0.0
r0556_pos	0.0	0.0	0.0	0.0	0.0
r0556_neg	0.0	0.0	0.0	0.0	0.0
r0557_pos	0.0	0.0	0.0	0.0	0.0
r0558_pos	0.0	0.0	0.0	0.0	0.0
r0558_neg	0.0	0.0	0.0	0.0	0.0
r0559_pos	0.0	1.3439144504712195	0.0	0.0	0.0
r0559_neg	0.0	1.3439144504712195	0.0	0.0	0.0
r0560_pos	0.0	0.0	0.0	0.0	0.0
r0561_pos	0.0	0.0	0.0	0.0	0.0
r0568_pos	0.0	0.0	0.0	0.0	0.0
r0570_pos	3.295015857224804	3.5776668920499652	3.2722195055898755	3.3837412957623583	2.8918068971458846
r0570_neg	3.295015857224804	3.5776668920499652	3.2722195055898755	3.3837412957623583	2.8918068971458846
r0571_pos	0.0	0.0	0.0	0.0	0.0
r0571_neg	0.0	0.0	0.0	0.0	0.0
r0573_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
r0575_pos	4.273758234653563	3.2465622087075814	3.7717485392133208	4.117528495687824	4.240910139334977
r0575_neg	4.273758234653563	3.2465622087075814	3.7717485392133208	4.117528495687824	4.240910139334977
r0578_pos	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0578_neg	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0579_pos	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0580_pos	0.0	0.0	0.0	0.0	0.0
r0584_pos	1.8033261864816041	1.678743933099238	1.8271592780864183	1.8101703609901305	1.7565239088686269
r0584_neg	1.8033261864816041	1.678743933099238	1.8271592780864183	1.8101703609901305	1.7565239088686269
r0587_pos	0.0	0.0	0.0	0.0	0.0
r0587_neg	0.0	0.0	0.0	0.0	0.0
r0590_pos	0.0	0.0	0.0	0.0	0.0
r0591_pos	2.580261214080422	2.4337558505443235	2.6080413121859785	2.5882466457641202	2.5254827658567027
r0591_neg	2.580261214080422	2.4337558505443235	2.6080413121859785	2.5882466457641202	2.5254827658567027
r0594_pos	0.0	0.0	0.0	0.0	0.0
r0595_pos	0.0	0.0	0.0	0.0	0.0
r0596_pos	0.0	0.0	0.0	0.0	0.0
r0598_pos	0.0	0.0	0.0	0.0	0.0
r0603_pos	0.0	0.0	0.0	0.0	0.0
r0603_neg	0.0	0.0	0.0	0.0	0.0
r0604_pos	0.0	0.0	0.0	0.0	0.0
r0610_pos	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0610_neg	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0611_pos	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0611_neg	6.814498567025264	6.352038130090436	6.604355862458721	6.81949850231312	6.568126476566029
r0614_pos	4.840877866773193	4.164199893607171	4.889836304544444	4.883351271042044	2.933771034275772
r0614_neg	4.840877866773193	4.164199893607171	4.889836304544444	4.883351271042044	2.933771034275772
r0615_pos	0.0	0.0	0.0	0.0	0.0
r0615_neg	0.0	0.0	0.0	0.0	0.0
r0616_pos	0.0	0.0	0.0	0.0	0.0
r0616_neg	0.0	0.0	0.0	0.0	0.0
r0617_pos	0.0	0.0	0.0	0.0	0.0
r0617_neg	0.0	0.0	0.0	0.0	0.0
r0618_pos	0.0	0.0	0.0	0.0	0.0
r0620_pos	0.0	0.0	0.0	0.0	0.0
r0620_neg	0.0	0.0	0.0	0.0	0.0
r0625_pos	0.0	0.0	0.0	0.0	0.0
r0627_pos	3.527937556527416	2.9505577737424917	2.950597237892712	3.1410085201287887	2.35940137397562
r0627_neg	3.527937556527416	2.9505577737424917	2.950597237892712	3.1410085201287887	2.35940137397562
r0629_pos	0.0	0.5106969634936385	0.0	0.0	0.0
r0629_neg	0.0	0.5106969634936385	0.0	0.0	0.0
r0630_pos	0.0	0.5106969634936385	0.0	0.0	0.0
r0630_neg	0.0	0.5106969634936385	0.0	0.0	0.0
r0633_pos	0.0	0.0	0.0	0.0	0.0
r0633_neg	0.0	0.0	0.0	0.0	0.0
r0634_pos	0.0	0.0	0.0	0.0	0.0
r0634_neg	0.0	0.0	0.0	0.0	0.0
r0636_pos	0.0	0.0	0.0	0.0	0.0
r0637_pos	0.0	0.0	0.0	0.0	0.0
r0638_pos	0.0	0.0	0.0	0.0	0.0
r0638_neg	0.0	0.0	0.0	0.0	0.0
r0639_pos	0.0	0.0	0.0	0.0	0.0
r0641_pos	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0641_neg	2.6544161362832863	3.1060736826808855	1.9398886420012205	2.1443648071161783	2.2775747454650963
r0642_pos	0.0	0.0	0.0	0.0	0.0
r0642_neg	0.0	0.0	0.0	0.0	0.0
r0643_pos	0.0	0.0	0.0	0.0	0.0
r0643_neg	0.0	0.0	0.0	0.0	0.0
r0644_pos	0.0	1.3439144504712195	0.0	0.0	0.0
r0644_neg	0.0	1.3439144504712195	0.0	0.0	0.0
r0645_pos	0.0	0.0	0.0	0.0	0.0
r0645_neg	0.0	0.0	0.0	0.0	0.0
r0647_pos	0.0	0.0	0.0	0.0	0.0
r0647_neg	0.0	0.0	0.0	0.0	0.0
r0650_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
r0650_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
r0651_pos	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
r0651_neg	1.0534703893483781	2.7101270504550556	0.7736822415247272	1.007603278584871	0.0
r0652_pos	0.0	0.0	0.0	0.0	0.0
r0652_neg	0.0	0.0	0.0	0.0	0.0
r0653_pos	0.0	0.0	0.0	0.0	0.0
r0655_pos	0.0	0.0	0.0	0.0	0.0
r0655_neg	0.0	0.0	0.0	0.0	0.0
r0656_pos	0.0	0.0	0.0	0.0	0.0
r0660_pos	0.0	0.0	0.0	0.0	0.0
r0660_neg	0.0	0.0	0.0	0.0	0.0
r0661_pos	0.0	0.0	0.0	0.0	0.0
r0666_pos	4.815709546133707	4.288969383207997	4.965118384260846	4.818900676604937	4.221201747170741
r0666_neg	4.815709546133707	4.288969383207997	4.965118384260846	4.818900676604937	4.221201747170741
r0668_pos	6.032444219276114	5.519731646503397	5.652371439272948	5.673644215700262	5.909783789452166
r0668_neg	6.032444219276114	5.519731646503397	5.652371439272948	5.673644215700262	5.909783789452166
r0669_pos	0.0	0.0	0.0	0.0	0.0
r0670_pos	0.0	0.0	0.0	0.0	0.0
r0671_pos	7.175290901693271	7.54328872164153	7.3496295596262184	7.254374654587702	7.327682720134673
r0672_pos	0.0	0.0	0.0	0.0	0.0
r0672_neg	0.0	0.0	0.0	0.0	0.0
r0673_pos	0.0	0.0	0.0	0.0	0.0
r0679_pos	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0679_neg	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0680_pos	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0680_neg	4.789388928663939	2.919643534062438	4.784244711732083	4.567076782876948	3.727457937329693
r0683_pos	0.0	0.0	0.0	0.0	0.0
r0686_pos	0.0	0.0	0.0	0.0	0.0
r0686_neg	0.0	0.0	0.0	0.0	0.0
r0688_pos	0.0	0.0	0.0	0.0	0.0
r0688_neg	0.0	0.0	0.0	0.0	0.0
r0698_pos	0.0	0.0	0.0	0.0	0.0
r0706_pos	0.0	0.0	0.0	0.0	0.0
r0707_pos	0.0	0.0	0.0	0.0	0.0
r0707_neg	0.0	0.0	0.0	0.0	0.0
r0714_pos	0.0	0.0	0.0	0.0	0.0
r0715_pos	0.0	0.0	0.0	0.0	0.0
r0716_pos	0.0	0.0	0.0	0.0	0.0
r0717_pos	0.0	0.0	0.0	0.0	0.0
r0718_pos	0.0	0.0	0.0	0.0	0.0
r0719_pos	0.0	0.0	0.0	0.0	0.0
r0720_pos	0.0	0.0	0.0	0.0	0.0
r0721_pos	0.0	0.0	0.0	0.0	0.0
r0722_pos	0.0	0.0	0.0	0.0	0.0
r0722_neg	0.0	0.0	0.0	0.0	0.0
r0723_pos	0.0	0.0	0.0	0.0	0.0
r0724_pos	0.0	0.0	0.0	0.0	0.0
r0724_neg	0.0	0.0	0.0	0.0	0.0
r0726_pos	0.0	0.0	0.0	0.0	0.0
r0726_neg	0.0	0.0	0.0	0.0	0.0
r0727_pos	0.0	0.0	0.0	0.0	0.0
r0728_pos	0.0	0.0	0.0	0.0	0.0
r0728_neg	0.0	0.0	0.0	0.0	0.0
r0729_pos	0.0	0.0	0.0	0.0	0.0
r0730_pos	0.0	0.0	0.0	0.0	0.0
r0731_pos	0.0	0.0	0.0	0.0	0.0
r0732_pos	0.0	0.0	0.0	0.0	0.0
r0733_pos	0.0	0.0	0.0	0.0	0.0
r0734_pos	0.0	0.0	0.0	0.0	0.0
r0735_pos	0.0	0.0	0.0	0.0	0.0
r0735_neg	0.0	0.0	0.0	0.0	0.0
r0739_pos	0.6996107320611474	2.472441310475467	0.6972104136375691	0.47197930005156846	0.3669409777719208
r0739_neg	0.6996107320611474	2.472441310475467	0.6972104136375691	0.47197930005156846	0.3669409777719208
r0741_pos	0.0	0.0	0.0	0.0	0.0
r0741_neg	0.0	0.0	0.0	0.0	0.0
r0743_pos	0.0	0.0	0.0	0.0	0.0
r0744_pos	0.0	0.0	0.0	0.0	0.0
r0747_pos	0.0	0.0	0.0	0.0	0.0
r0747_neg	0.0	0.0	0.0	0.0	0.0
r0750_pos	0.0	0.0	0.0	0.0	0.0
r0750_neg	0.0	0.0	0.0	0.0	0.0
r0752_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0752_neg	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0753_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0754_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0754_neg	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
r0755_pos	2.2378483759360868	0.7064784461599619	0.10751449850249371	1.6895707132603106	0.680200006027117
