	Tcon_Spleen_Tcon3_L2	exTreg_Spleen_exTreg10_L1	Tcon_Lymph_Tcon7_L2	exTreg_Lymph_exTreg4_L1	exTreg_Lymph_exTreg1_L2	Treg_Lymph_Treg6_L1	Tcon_Lymph_Tcon8_L1	exTreg_Lymph_exTreg5_L2	Tcon_Spleen_Tcon2_L1	exTreg_Spleen_exTreg9_L2	Treg_Spleen_Treg2_L2
P4507B12r_pos	0.0	0.0	0.0	0.0	0.060916382680049244	0.0	0.0	0.0	0.0	0.0	0.0
P4508B11r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9323481718121316	0.0	0.0
P4508B13r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9323481718121316	0.0	0.0
P450LTB4r_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P450SCC1m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P450SCC1m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P5CDm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P5CRm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
P5CRxm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HSter_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HSter_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HStg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HStg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HStn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PA_HStn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PACCOAL_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFH_pos	6.6366202827180425	7.329783094023638	6.593897799478971	6.8557092621097935	6.894307226485632	6.773752979121561	6.30906956363978	7.255473723645895	6.77020663425294	7.016722310270476	6.851397659817098
PAFHe_pos	0.17521299640915694	0.0	0.08230673797803811	0.0	0.2235456031757129	0.1609478055905237	0.0	0.0	0.16405167829615247	0.45171734057374197	0.730446624653635
PAFS_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAFt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL_HStn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL_HStn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL45P_HStn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL45P_HStn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL4P_HStn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAIL4P_HStn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAN4PP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAPStg_pos	7.724405114836349	8.674739288068265	7.961277017923282	8.754139518713776	8.556084102960588	8.010136070914744	7.832481800906222	8.425816024799758	7.930307473389921	8.311664531831854	8.223036152012442
PAPStg_neg	7.724405114836349	8.674739288068265	7.961277017923282	8.754139518713776	8.556084102960588	8.010136070914744	7.832481800906222	8.425816024799758	7.930307473389921	8.311664531831854	8.223036152012442
PAPtg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCFLOPm_pos	1.6914286509213017	1.6478502387485914	1.7511533892394	1.4474143041413505	1.0222170318872807	2.008753960750522	1.9318186008727956	1.5411084854159338	1.8297183619695399	1.1652347823337803	1.8213981869622669
PCHOL_HSter_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCHOL_HSter_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCHOL_HStg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCHOL_HStg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCHOLP_hs_pos	2.5469227074256975	3.522932503517038	2.6486476241195724	1.877037484476269	2.881310417700948	2.839694458646747	2.2297240325975016	1.8973557110863042	3.7425599613521583	2.1840517975529967	3.1247230954686493
PCHOLPg_hs_pos	0.00701735273809666	0.08201977962751089	0.08084539930143883	0.0	0.44437209512549297	0.07515873748098892	0.024973701630453867	0.006722429462666515	0.10132378440444281	0.0	0.07948984930421481
PCHOLPm_hs_pos	0.00701735273809666	0.08201977962751089	0.08084539930143883	0.0	0.44437209512549297	0.07515873748098892	0.024973701630453867	0.006722429462666515	0.10132378440444281	0.0	0.07948984930421481
PCHOLPr_hs_pos	0.00701735273809666	0.08201977962751089	0.08084539930143883	0.0	0.44437209512549297	0.07515873748098892	0.024973701630453867	0.006722429462666515	0.10132378440444281	0.0	0.07948984930421481
PCLAD_pos	0.0	0.18432735883961443	0.0	0.0	0.13202872632643464	0.09421544490300404	0.03144450821737509	0.13001150643188603	0.0	0.03331257189095367	0.07311655426046593
PCm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCREATtmdiffir_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCRNtc_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCRNtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PCt_pos	1.1300241106492592	0.5372544154736931	1.8845942221379426	0.31578796286773836	1.0477708714690643	1.7033247510006841	1.6162424913628253	0.7553690810128194	0.709851451832932	0.4134325770901649	1.2199075592473478
PDE1_pos	4.546461834381276	3.3983261506807474	4.433265998755262	2.4609188076405695	3.25396853890946	4.156648254402924	4.394297675707994	3.4865539283128926	4.275855329062377	2.9562297786290683	3.8465282045924116
PDE1g_pos	0.0	0.0	0.0	0.0	0.08600467029976938	0.0	0.0	0.0	0.005526634638489276	0.0	0.003131831341305317
PDE4_pos	3.8128356864219546	2.758019695358456	3.754873224078405	2.0650372716640613	2.8085257789508487	3.144109285230917	3.765721524150137	2.6525104962689663	3.5759200059235545	1.9875081755735096	2.973032732013075
PDE4g_pos	0.0	0.0	0.0	0.0	0.08600467029976938	0.0	0.0	0.0	0.005526634638489276	0.0	0.003131831341305317
PDE4n_pos	0.015118887898761667	0.0	0.02737835827849413	0.0	0.019592383581244054	0.02751750257398802	0.013542997015037089	0.0	0.0	0.0	0.01596250528299757
PDHm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PDX5PO_pos	6.0379572853759855	6.2193282229984455	6.260176656665588	5.855236557171196	5.775805959153935	5.920332899692955	6.102718389705269	5.886147932947441	6.040014188135318	5.3751178565511655	5.860714164979918
PDXPP_pos	4.667674020587613	3.8061167233995126	4.830035543915562	4.477312501050449	4.394115507398575	4.67158198793311	5.260885108737799	4.174203838929418	5.034932313917525	4.614399985310336	4.7434128620415645
PE_HSter_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_HSter_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_HStg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_HStg_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_HStm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PE_HStm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEAMNO_pos	3.8171048306499435	2.1977966211462667	3.771424205439613	3.6666179819922844	0.0	3.7379389092730166	4.112960239725084	0.0	3.344740470176841	2.6422678888945117	3.6559754225267795
PECGONCOATr_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEFLIP_pos	2.712794559344408	2.039054113834433	2.7500970708822714	1.7666919693605978	2.011629237590961	2.8370688046333368	2.8811976786439697	2.0101924531731545	2.6832722148947754	1.731679991533703	2.68396436675193
PEFLIPm_pos	2.6772902339529034	1.9569686723663813	2.727317376078192	1.7519831144209173	1.722032351181589	2.820938143779626	2.8684418964396072	1.9596147760060978	2.652599462637696	1.6391797199840141	2.5881003511178147
PEPCK_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPCKm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPLYStn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEPLYStn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PERILLYLte_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PERILLYLte_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEROXx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PETHCT_pos	7.975489791911494	6.878074096237618	8.028231932547936	7.288917208553195	7.09059216067275	7.387601407107467	8.077608546647387	7.643895781111482	7.822321570347323	7.528535053355955	7.504532743634081
PETOHMm_hs_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PETOHMr_hs_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PFK_pos	8.381838123591297	8.779900941336765	8.448619078752754	8.610448962217943	8.100248501986599	8.4632830028907	8.353245676072026	8.731033722312253	8.462447210481923	8.406979523079615	8.635556445513917
PFK26_pos	2.9360845519617604	3.4973790548551396	3.296209877670028	2.4851284797072406	3.031789170972333	3.1974146414732454	3.4168470473616086	1.9179987424614193	3.113702299032338	2.5240824818566834	3.3990654726427523
PGCD_pos	6.334493514188751	6.20687984379635	6.664885591026238	7.070209881536136	6.901527946828057	7.021238785437415	6.863668038666492	6.6304082739531625	6.194751460209873	6.453823463487222	6.529007232886364
PGDI_pos	1.906793062279774	0.7637257800543019	2.058418022071574	0.6785190207894607	1.7115723242141978	2.883069340220683	1.8786039267672638	0.5140066924492346	1.6246227651874723	0.47659893252783697	2.093233459672833
PGDI_neg	1.906793062279774	0.7637257800543019	2.058418022071574	0.6785190207894607	1.7115723242141978	2.883069340220683	1.8786039267672638	0.5140066924492346	1.6246227651874723	0.47659893252783697	2.093233459672833
PGDIr_pos	1.906793062279774	0.7637257800543019	2.058418022071574	0.6785190207894607	1.7115723242141978	2.883069340220683	1.8786039267672638	0.5140066924492346	1.6246227651874723	0.47659893252783697	2.093233459672833
PGDIr_neg	1.906793062279774	0.7637257800543019	2.058418022071574	0.6785190207894607	1.7115723242141978	2.883069340220683	1.8786039267672638	0.5140066924492346	1.6246227651874723	0.47659893252783697	2.093233459672833
PGESr_pos	0.33169463784283576	0.4297429061401123	0.22767004076389877	0.5524039631126516	0.7141286217661642	0.22875028035313932	0.30032384954629376	0.41968841384776295	0.38605905846168026	0.20928881601804886	0.37608128077052166
PGESr_neg	0.33169463784283576	0.4297429061401123	0.22767004076389877	0.5524039631126516	0.7141286217661642	0.22875028035313932	0.30032384954629376	0.41968841384776295	0.38605905846168026	0.20928881601804886	0.37608128077052166
PGI_pos	7.071590201125845	7.835463183716921	7.163999807685463	7.166824126978331	7.295395517999209	7.4448335798236975	7.153954170154807	7.796336586489876	7.134421004316309	7.452091866289405	7.376730825919474
PGI_neg	7.071590201125845	7.835463183716921	7.163999807685463	7.166824126978331	7.295395517999209	7.4448335798236975	7.153954170154807	7.796336586489876	7.134421004316309	7.452091866289405	7.376730825919474
PGISr_pos	0.02779210827090761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1252546181261979	0.24440415028358994	0.21950861217029222
PGISr_neg	0.02779210827090761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1252546181261979	0.24440415028358994	0.21950861217029222
PGK_pos	6.16690722290115	6.502425313503465	6.267136981778274	6.282320187766089	6.549301946709713	6.361364160661661	6.178242594360655	6.202227626143742	6.286531675228023	6.395707486994712	6.4227266938881895
PGK_neg	6.16690722290115	6.502425313503465	6.267136981778274	6.282320187766089	6.549301946709713	6.361364160661661	6.178242594360655	6.202227626143742	6.286531675228023	6.395707486994712	6.4227266938881895
PGL_pos	7.326194383281893	7.510701217181619	7.219269938358739	7.5184787999169265	7.943200317407791	7.1555244921912875	7.158055743497482	7.681255100552584	7.281560550524746	7.678725036050449	7.304384248277513
PGLer_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYCP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYCt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGLYCt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGM_pos	6.328423336011641	6.674481518355284	6.57375866767632	6.26552710330242	6.136176642564238	6.451023444672067	6.439827322462535	6.275906742950846	6.510415149754099	6.292099690301882	6.518765902430559
PGM_neg	6.328423336011641	6.674481518355284	6.57375866767632	6.26552710330242	6.136176642564238	6.451023444672067	6.439827322462535	6.275906742950846	6.510415149754099	6.292099690301882	6.518765902430559
PGMT_pos	4.180668210709813	4.464642734407598	4.417804729334986	4.368786174015142	4.792624645314349	4.301685387051791	4.584260460241613	4.398562065521897	4.3935078259275295	4.271528041131995	4.426781873888836
PGMT_neg	4.180668210709813	4.464642734407598	4.417804729334986	4.368786174015142	4.792624645314349	4.301685387051791	4.584260460241613	4.398562065521897	4.3935078259275295	4.271528041131995	4.426781873888836
PGPP_hs_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGPPT_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PGS_pos	3.379875217700285	3.864069289103281	3.4460925046252955	3.6539544091347804	3.0249983362900594	2.704272889977682	3.081527083130102	3.149930052691336	3.5934697221874656	3.5556598529147707	4.159089009978102
PGSr_pos	3.379875217700285	3.864069289103281	3.4460925046252955	3.6539544091347804	3.0249983362900594	2.704272889977682	3.081527083130102	3.149930052691336	3.5934697221874656	3.5556598529147707	4.159089009978102
PHACCOAGLNAC_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHCDm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHCHGSm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHCHGSm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEACGLNt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEACGLNt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEMEt_pos	1.8222462731477629	3.8435769577259715	2.3028239412473024	2.7666876468591863	2.1016124969622356	2.720436365584635	1.7096007513819929	0.0	2.0704738893264483	1.7685719340193413	2.107314827181953
PHEMEtm_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEMEtm_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEt4_pos	8.407045653093821	7.371613143976144	7.9712447510748285	6.996841386063756	6.799080115822574	8.164097281982697	8.58467118287151	7.311260848476923	8.15683218144972	6.924325271302747	7.984748926962061
PHETA1_pos	4.064794664844891	3.8079747242341875	4.298915642871885	3.79594275202398	3.785427811774644	4.394787550384015	4.327630806979058	3.809773595606046	4.12266698861357	4.0923268995671975	4.422880285714112
PHETA1_neg	4.064794664844891	3.8079747242341875	4.298915642871885	3.79594275202398	3.785427811774644	4.394787550384015	4.327630806979058	3.809773595606046	4.12266698861357	4.0923268995671975	4.422880285714112
PHETA1m_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHETA1m_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHEtec_pos	3.7345011170051867	4.086842756237017	3.652689332300437	2.6447762621272513	3.705723237562736	3.5670066179827455	3.155264072099051	4.3767172544739665	3.677902784854673	3.8247473015667945	3.409730083176689
PHEtec_neg	3.7345011170051867	4.086842756237017	3.652689332300437	2.6447762621272513	3.705723237562736	3.5670066179827455	3.155264072099051	4.3767172544739665	3.677902784854673	3.8247473015667945	3.409730083176689
PHETHPTOX2_pos	0.0	0.020130936257906754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYCBOXL_pos	0.1833626415844133	0.17002336552523822	0.32968617612594225	0.0	1.2496850191161029	0.8603359390787911	0.3933588605791882	0.7682330043511554	0.15815838951949582	0.6391222761850817	1.7076360768802346
PHYHx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYQt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYTt_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHYTt_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI345P3P_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI345P3Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI345P5P_pos	6.376978753664811	6.651901220700107	6.832104511598272	6.302931819549316	6.008565857962595	6.9807222699291	6.817719348813044	6.8862334550160975	7.003092764056225	6.59165934318922	6.944439055880802
PI345P5Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI34P3Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI34P4Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI34P5K_pos	5.623000408721109	5.208851992470835	5.847615281756555	5.28446872283702	4.564084724735748	5.949905412741221	6.191699460786981	5.8574846938416965	5.973273611068015	5.503524416801208	5.662225720005389
PI34P5Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI3P3Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI3P4K_pos	5.796740496293271	5.335010555069011	5.983960633276568	5.410586543532956	4.799144560705441	6.112818981345228	6.3157659554011625	5.973559022679645	6.1028358729976455	5.584452548592076	5.822968103084092
PI3P4Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI3P5K_pos	5.623000408721109	5.208851992470835	5.847615281756555	5.28446872283702	4.564084724735748	5.949905412741221	6.191699460786981	5.8574846938416965	5.973273611068015	5.503524416801208	5.662225720005389
PI45P3K_pos	9.953912180149198	10.14010180887432	9.970079716484939	10.330964476182585	10.08172179463239	9.701123063226726	9.970198537159748	10.15181325928598	9.9813935972167	10.236995590788544	9.666038127751994
PI45P3Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI45P4P_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI45P5P_pos	6.033458369158309	6.214451012733558	6.52750691398369	6.152004003943128	5.646391599130868	6.513609905350803	6.555090678547065	6.485481615468957	6.680170831687584	6.226413368408944	6.499027046946897
PI45P5Pn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI45PLC_pos	6.4535458236123056	6.000248780686013	6.763895391325666	5.870965100791738	6.408020196527982	6.974010762405521	6.648156342100313	6.408371037000231	6.657189035757774	5.975035831586682	6.702764572253905
PI45PLCn_pos	0.0	0.0	0.0	0.0	0.08511947425893159	0.0	0.0	0.0	0.0	0.0	0.0020968883191744203
PI4P3K_pos	9.959769166631675	10.142971259567778	9.975834193395366	10.333316140569567	10.08473874508043	9.710187776024421	9.976138598481656	10.155221784682452	9.985863649164143	10.239846561227175	9.67272722500332
PI4P3Ker_pos	0.8824052509302222	0.3221612582671988	0.9597603248245685	0.2954314766599489	0.8334458215262648	1.2572150843092433	1.215030018278366	0.2826247119647174	0.563240113185881	0.3787188814719024	0.593603934363939
PI4P3Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI4P5K_pos	6.67460315351012	6.564828294145087	6.888600935621418	6.416935221407122	5.973587904060793	7.047384097895488	7.112007606933749	7.020536996261664	7.012983658237626	6.7895062132375905	6.944775256547454
PI4P5Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI4PLC_pos	6.4535458236123056	6.000248780686013	6.763895391325666	5.870965100791738	6.408020196527982	6.974010762405521	6.648156342100312	6.408371037000231	6.657189035757774	5.975035831586682	6.702764572253905
PI4PLCn_pos	0.0	0.0	0.0	0.0	0.08511947425893159	0.0	0.0	0.0	0.0	0.0	0.0020968883191744203
PI4PP_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PI5P3K_pos	9.972681575075335	10.152326976653468	9.991302115346457	10.341822858253463	10.090243146345223	9.726331207031082	9.991461895829369	10.16698492426254	9.999334183314433	10.247851845854685	9.689391184722664
PI5P3Ker_pos	0.8824052509302222	0.3221612582671988	0.9597603248245685	0.2954314766599489	0.8334458215262648	1.2572150843092433	1.215030018278366	0.2826247119647174	0.563240113185881	0.3787188814719024	0.593603934363939
PI5P4K_pos	2.8693002774076604	2.130862444274203	2.745806558276481	2.1891801419981682	2.374599067803319	3.068641373539505	2.9191676570178227	2.5503277034639042	2.7872596308335895	1.8549979532182754	2.8008743318769977
PI5P4Kn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIACGT_pos	12.441453950299039	12.638145704010947	12.570924010485983	12.700763481694272	12.725145981259415	12.471976752510546	12.359765043563023	12.606452807897165	12.519381821697355	12.464581187767559	12.51352208247192
PIK3_pos	9.972681575075335	10.152326976653468	9.991302115346457	10.341822858253463	10.090243146345223	9.726331207031082	9.991461895829369	10.16698492426254	9.999334183314433	10.247851845854685	9.689391184722664
PIK3er_pos	0.8824052509302222	0.3221612582671988	0.9597603248245685	0.2954314766599489	0.8334458215262648	1.2572150843092433	1.215030018278366	0.2826247119647174	0.563240113185881	0.3787188814719024	0.593603934363939
PIK3n_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIK4_pos	2.8693002774076604	2.130862444274203	2.745806558276481	2.1891801419981682	2.374599067803319	3.068641373539505	2.9191676570178227	2.5503277034639042	2.7872596308335895	1.8549979532182754	2.8008743318769977
PIK4n_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIK5_pos	5.623000408721109	5.208851992470835	5.847615281756555	5.28446872283702	4.564084724735748	5.949905412741221	6.191699460786981	5.8574846938416965	5.973273611068015	5.503524416801208	5.662225720005389
PIK5n_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PIPLC_pos	6.4535458236123056	6.000248780686013	6.763895391325666	5.870965100791738	6.408020196527982	6.974010762405521	6.648156342100312	6.408371037000231	6.657189035757774	5.975035831586682	6.702764572253905
PIPLCn_pos	0.0	0.0	0.0	0.0	0.08511947425893159	0.0	0.0	0.0	0.0	0.0	0.0020968883191744203
PIt7_pos	0.0	0.14077587769252764	0.10715277190884509	0.5349511790186106	3.1651458086708084	0.1394786004262441	0.036051434446129765	0.312373155075295	0.20148115949999174	0.14704338648999374	0.0807867770683947
PIt7_neg	0.0	0.14077587769252764	0.10715277190884509	0.5349511790186106	3.1651458086708084	0.1394786004262441	0.036051434446129765	0.312373155075295	0.20148115949999174	0.14704338648999374	0.0807867770683947
PIter_pos	5.599613712237356	5.822032442837269	6.1836610215709	6.39978686172389	6.097584862854467	6.13671615853409	6.086840409829001	5.654049050290146	6.1942471333984725	5.839608557334116	6.136093937084976
PIter_neg	5.599613712237356	5.822032442837269	6.1836610215709	6.39978686172389	6.097584862854467	6.13671615853409	6.086840409829001	5.654049050290146	6.1942471333984725	5.839608557334116	6.136093937084976
PItg_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PItn_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PItn_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PItx_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PItx_neg	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2_pos	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PLA2_2_pos	3.8599465256251233	3.733647185576731	3.8401616607590645	4.063085761927935	3.6288467402018942	3.7191743111619395	3.9592311925620587	3.3185044328625133	3.570580327744292	3.5706977008257437	3.646356132865769
PLA2_2e_pos	4.053576196803653	4.207688092298184	4.1403754234223245	4.093522401260393	3.759980755546444	3.914418566938708	4.059212579954993	3.364391186058598	3.8236884372503157	3.834913165021574	4.660208180631227
PMANM_pos	6.1194768963238975	5.984748989452186	6.149646570316331	6.427558957802902	5.8083077399791305	6.050734714036515	6.260723818304993	6.272913120353503	6.2711911185485985	6.000653650253114	5.941452162081838
PMANM_neg	6.1194768963238975	5.984748989452186	6.149646570316331	6.427558957802902	5.8083077399791305	6.050734714036515	6.260723818304993	6.272913120353503	6.2711911185485985	6.000653650253114	5.941452162081838
PMEVKx_pos	4.674099982437667	5.374842567566005	4.527710497014301	4.97586443692854	4.6441723338700225	4.642573727101654	4.44535750837442	4.964328812299236	4.95004388860539	5.09499319059284	5.202070451454658
PMI12346PH_pos	5.813288674174841	5.166767552949268	6.087576436919336	5.077609820327198	5.316026426407268	6.24144981693335	6.158905148761599	5.482534405331475	6.050926555588068	5.410009456284473	5.995294775947633
PMI12346PHn_pos	5.952228952368001	5.27063230321789	6.2216735498253115	5.228063101505647	5.381799663448924	6.34480192746819	6.277930792787025	5.5733259934060095	6.167439341601034	5.513346807248705	6.117684766817503
PMI1346PH_pos	5.813288674174841	5.166767552949268	6.087576436919336	5.077609820327198	5.316026426407268	6.24144981693335	6.158905148761599	5.482534405331475	6.050926555588068	5.410009456284473	5.995294775947633
