	WT.EPA.b_S127_L007_R1_001	Ob.911.a_S124_L007_R1_001	Ob.b_S131_L007_R1_001	WT.1012.b_S130_L007_R1_001
r1638_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1638_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1639_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1639_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1640_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1640_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1641_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1641_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1642_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1642_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1643_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1643_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1644_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1644_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1645_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1645_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1646_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1646_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1647_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1647_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1648_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1648_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1649_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1649_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1650_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1650_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1651_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1651_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1652_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1652_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1653_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1653_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1654_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1654_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1655_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1655_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1656_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1656_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1657_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1657_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1658_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1658_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1659_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1659_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1660_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1660_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1661_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1661_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1662_pos	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1662_neg	0.7824085649273732	0.9708536543404835	1.0285691521967708	1.2630344058337937
r1664_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1664_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1665_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1665_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1666_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1666_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1667_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1667_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1668_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1668_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1669_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1669_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1670_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1670_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1671_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1671_neg	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1672_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1673_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1674_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1675_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1676_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1677_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1678_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1679_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1680_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1681_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1682_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1683_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1684_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1685_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1686_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1687_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1690_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1691_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1692_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1693_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1695_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1696_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1698_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1700_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1701_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1702_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1705_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1706_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1707_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1708_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1710_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1711_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1713_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1715_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1716_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1717_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1720_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1721_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1722_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1723_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1725_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1726_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1728_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1730_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1731_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1732_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1733_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1734_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1735_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1736_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1737_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1738_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1739_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1740_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1741_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1742_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1743_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1744_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1745_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1746_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1747_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1748_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1749_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1750_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1751_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1752_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1753_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1754_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1755_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1756_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1757_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1758_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1759_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1760_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1761_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1762_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1763_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1764_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1765_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1766_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1767_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1768_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1769_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1770_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1771_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1772_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1773_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1774_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1775_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1776_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1777_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1778_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1779_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1780_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1781_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1782_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1783_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1784_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1785_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1786_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1787_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1788_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1789_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1790_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1791_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1792_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1796_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1797_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1798_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1799_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1800_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1801_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1803_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1805_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1806_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1807_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1808_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1809_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1810_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1811_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1812_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1813_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1814_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1815_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1816_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1817_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1818_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1819_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1820_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1821_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1822_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1823_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1824_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1825_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1826_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1827_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1828_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1829_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1830_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1831_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1832_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1833_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1834_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1835_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1836_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1837_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1841_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1842_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1843_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1844_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1846_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1847_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1848_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1850_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1851_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1852_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1853_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1854_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1855_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1856_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1857_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1858_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1859_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1860_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1861_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1862_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1863_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1864_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1865_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1866_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1867_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1871_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1872_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1873_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1874_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1876_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1877_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1879_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1880_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1881_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1882_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1883_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1884_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1885_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1886_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1887_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1888_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1889_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1890_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1891_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1892_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1893_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1894_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
r1895_pos	0.18903382439001715	0.25096157353321874	0.0	0.15055967657538138
