	Treg_Spleen_Treg5_L2	Tcon_Spleen_Tcon5_L1	exTreg_Spleen_exTreg8_L2	Tcon_Lymph_Tcon9_L1	exTreg_Lymph_exTreg2_L2
WHTTDCAte_neg	0.0	0.0	0.0	0.0	0.0
XANDp_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
XANtx_pos	0.0	0.0	0.0	0.0	0.0
XAO2x_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
XAOx_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
XOL27OHtm_pos	0.0	0.0	0.0	0.0	0.0
XOL27OHtm_neg	0.0	0.0	0.0	0.0	0.0
XOL7AH2tm_pos	0.0	0.0	0.0	0.0	0.0
XOL7AH2tm_neg	0.0	0.0	0.0	0.0	0.0
XOL7AH2tr_pos	0.0	0.0	0.0	0.0	0.0
XOL7AH2tr_neg	0.0	0.0	0.0	0.0	0.0
XOL7AONEtr_pos	0.0	0.0	0.0	0.0	0.0
XOL7AONEtr_neg	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEt_pos	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEt_neg	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEtm_pos	0.0	0.0	0.0	0.0	0.0
XOLDIOLONEtm_neg	0.0	0.0	0.0	0.0	0.0
XOLEST2te_pos	0.0	0.0	0.0	0.0	0.0
XOLEST2te_neg	0.0	0.0	0.0	0.0	0.0
XOLESTte_pos	0.0	0.0	0.0	0.0	0.0
XOLESTte_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI24tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI24tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI24te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI24te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI25tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI25tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI25te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI25te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI27tc_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI27tc_neg	0.0	0.0	0.0	0.0	0.0
XOLTRI27te_pos	0.0	0.0	0.0	0.0	0.0
XOLTRI27te_neg	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtm_pos	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtm_neg	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtr_pos	0.0	0.0	0.0	0.0	0.0
XOLTRIOLtr_neg	0.0	0.0	0.0	0.0	0.0
XSERtg_pos	0.0	0.0	0.0	0.0	0.0
XYLK_pos	0.2533502255580487	0.36207030690685815	0.0	0.2724528295580659	0.0
XYLt_pos	3.6513803217840892	2.9015731462007563	2.8424342078374942	4.093439183971853	2.0990052709405957
XYLt_neg	3.6513803217840892	2.9015731462007563	2.8424342078374942	4.093439183971853	2.0990052709405957
XYLTD_Dr_pos	0.0	0.0	0.0	0.0	0.0
XYLTD_Dr_neg	0.0	0.0	0.0	0.0	0.0
XYLTer_pos	5.617384422678045	6.3332797650955355	5.717198826466005	5.9552661042956885	5.5156096079901715
XYLtly_pos	0.0	0.0	0.0	0.0	0.0
XYLTt_pos	0.0	0.0	0.0	0.0	0.0
XYLTt_neg	0.0	0.0	0.0	0.0	0.0
XYLUR_pos	6.351549838379176	5.8405250332708505	6.634388196318877	6.274599595542487	7.325451610797713
XYLUR_neg	6.351549838379176	5.8405250332708505	6.634388196318877	6.274599595542487	7.325451610797713
YVITEt_pos	0.0	0.0	0.0	0.0	0.0
EX_4abutn(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_4abutn(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_acmana(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_acmana(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ahdt(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ahdt(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ctp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ctp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dgmp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dgmp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dgtp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dgtp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dha(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dha(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dhap(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dhap(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dtmp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dtmp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_dttp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_dttp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_fad(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_fad(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_fald(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_fald(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_g1p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_g1p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00229(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00229(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC00250(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC00250(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01104(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01104(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01361(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01361(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01440(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01440(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01441(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01441(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01444(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01444(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01446(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01446(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01577(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01577(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01609(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01609(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01610(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01610(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC01700(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC01700(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02160(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02160(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_HC02161(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_HC02161(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_itp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_itp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_orot(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_orot(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_prpp(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_prpp(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_ptrc(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_ptrc(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_pydx5p(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_pydx5p(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_spmd(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_spmd(e)_neg	0.0	0.0	0.0	0.0	0.0
EX_udpg(e)_pos	0.0	0.0	0.0	0.0	0.0
EX_udpg(e)_neg	0.0	0.0	0.0	0.0	0.0
r0002_pos	0.0	0.0	0.0	0.0	0.0
r0002_neg	0.0	0.0	0.0	0.0	0.0
r0009_pos	4.480648040190539	4.369380625734783	4.5561087360876344	4.570047951405156	5.045528740503306
r0010_pos	0.0	0.0	0.0	0.0	0.0
r0013_pos	4.256651606566566	3.939372954003521	4.342253574209508	4.0686504571724775	4.29159347936395
r0016_pos	0.0	0.0	0.0	0.0	0.0
r0016_neg	0.0	0.0	0.0	0.0	0.0
r0021_pos	0.0	0.0	0.0	0.0	0.0
r0021_neg	0.0	0.0	0.0	0.0	0.0
r0022_pos	0.0	0.0	0.0	0.0	0.0
r0022_neg	0.0	0.0	0.0	0.0	0.0
r0027_pos	0.0	0.0	0.0	0.0	0.0
r0027_neg	0.0	0.0	0.0	0.0	0.0
r0028_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0033_pos	0.0	0.0	0.0	0.0	0.0
r0034_pos	0.0	0.0	0.0	0.0	0.0
r0047_pos	6.848983506238333	5.569674854442223	5.273845061280045	6.635075018496993	5.189663162514865
r0051_pos	8.545316984782659	8.582954547183414	8.777977416522239	8.394044986236265	9.319894991242297
r0051_neg	8.545316984782659	8.582954547183414	8.777977416522239	8.394044986236265	9.319894991242297
r0055_pos	0.0	0.0	0.0	0.0	0.0
r0055_neg	0.0	0.0	0.0	0.0	0.0
r0060_pos	0.0	0.0	0.0	0.0	0.0
r0062_pos	0.09372574262160914	0.0	0.15049119762503937	0.3023762159308915	0.0
r0068_pos	3.416978070148305	3.892978146459537	3.3396453148936454	4.081404994681076	3.4535031294098646
r0074_pos	0.0	0.0	0.0	0.0	0.0
r0074_neg	0.0	0.0	0.0	0.0	0.0
r0081_pos	4.962881393046523	4.66308502648008	4.887943581417476	4.426032054053969	5.744878272629597
r0081_neg	4.962881393046523	4.66308502648008	4.887943581417476	4.426032054053969	5.744878272629597
r0082_pos	0.0	0.0	0.0	0.0	0.0
r0083_pos	0.0	0.0	0.0	0.0	0.0
r0084_pos	0.0	0.0	0.0	0.0	0.0
r0085_pos	0.0	0.0	0.0	0.0	0.0
r0086_pos	0.0	0.0	0.0	0.0	0.0
r0093_pos	2.5893010533239833	2.0573429320263603	2.5539816823036734	2.4320707236196255	2.3111775574460456
r0097_pos	3.416978070148305	3.892978146459537	3.3396453148936454	4.081404994681076	3.4535031294098646
r0113_pos	3.782119311224584	3.4802472356276493	4.125650576023222	4.142134450374165	3.214546434790512
r0119_pos	5.057693359681311	4.896386170350741	4.6854516529492	5.066031382877953	5.429228758168892
r0122_pos	0.0	0.1343741596399608	0.0	0.0	0.0
r0127_pos	0.0	0.0	0.0	0.0	0.0
r0129_pos	2.258463625316394	4.596789774655683	2.1178097898704284	3.298998460681353	0.6485577154955324
r0129_neg	2.258463625316394	4.596789774655683	2.1178097898704284	3.298998460681353	0.6485577154955324
r0130_pos	2.258463625316394	4.596789774655683	2.1178097898704284	3.298998460681353	0.6485577154955324
r0130_neg	2.258463625316394	4.596789774655683	2.1178097898704284	3.298998460681353	0.6485577154955324
r0139_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0139_neg	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0142_pos	0.0	0.0	0.0	0.0	0.0
r0145_pos	0.03605243066573336	0.0	0.0	0.03417891487396362	0.0
r0145_neg	0.03605243066573336	0.0	0.0	0.03417891487396362	0.0
r0149_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0149_neg	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0153_pos	0.0	0.1343741596399608	0.0	0.0	0.0
r0156_pos	0.0	0.0	0.0	0.0	0.0
r0157_pos	0.0	0.0	0.0	0.0	0.0
r0160_pos	0.0	0.0	0.0	0.0	0.0
r0163_pos	0.0	0.0	0.0	0.0	0.0
r0165_pos	0.0	0.1343741596399608	0.0	0.0	0.0
r0166_pos	5.057693359681311	4.896386170350741	4.6854516529492	5.066031382877953	5.429228758168892
r0170_pos	4.120153354557638	3.912760203857143	4.238746147197852	3.9215916654319094	4.201504208024539
r0170_neg	4.120153354557638	3.912760203857143	4.238746147197852	3.9215916654319094	4.201504208024539
r0173_pos	0.0	0.16691600483597022	0.0	0.15278804932667336	0.15465727310116362
r0173_neg	0.0	0.16691600483597022	0.0	0.15278804932667336	0.15465727310116362
r0178_pos	0.0	0.0	0.0	0.0	0.0
r0178_neg	0.0	0.0	0.0	0.0	0.0
r0179_pos	0.0	0.0	0.0	0.0	0.0
r0181_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0181_neg	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0186_pos	0.0	0.0	0.0	0.0	0.0
r0191_pos	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0193_pos	0.0	0.0	0.0	0.0	0.0
r0193_neg	0.0	0.0	0.0	0.0	0.0
r0196_pos	0.0	0.0	0.0	0.0	0.0
r0196_neg	0.0	0.0	0.0	0.0	0.0
r0202_pos	0.0	0.0	0.0	0.0	0.0
r0202_neg	0.0	0.0	0.0	0.0	0.0
r0208_pos	6.620633173099629	6.406584976347397	6.480600837458468	6.595070472327013	5.880382515975981
r0208_neg	6.620633173099629	6.406584976347397	6.480600837458468	6.595070472327013	5.880382515975981
r0210_pos	0.0	0.05193025441616813	0.0	0.1808196198995982	0.0
r0224_pos	0.0	0.0	0.0	0.0	0.0
r0226_pos	0.0	0.0	0.0	0.0	0.0
r0233_pos	0.0	0.05193025441616813	0.0	0.1808196198995982	0.0
r0236_pos	0.0	0.0	0.0	0.0	0.0
r0239_pos	0.0	0.0	0.0	0.0	0.0
r0239_neg	0.0	0.0	0.0	0.0	0.0
r0242_pos	0.0	0.0	0.0	0.0	0.0
r0242_neg	0.0	0.0	0.0	0.0	0.0
r0245_pos	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
r0245_neg	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
r0246_pos	8.519642267335888	8.44232432536026	8.946802256340776	8.508354424485429	8.956254926855664
r0249_pos	2.05805130802783	1.9633209941155636	1.6994412274820871	1.8066146580566735	2.7388555249221933
r0249_neg	2.05805130802783	1.9633209941155636	1.6994412274820871	1.8066146580566735	2.7388555249221933
r0265_pos	0.0	0.0	0.0	0.0	0.0
r0267_pos	0.0	0.0	0.0	0.0	0.0
r0267_neg	0.0	0.0	0.0	0.0	0.0
r0268_pos	0.0	0.0	0.0	0.0	0.0
r0268_neg	0.0	0.0	0.0	0.0	0.0
r0276_pos	4.028079296795497	4.177704142732894	4.087164435003544	4.568087991578082	3.854669967452586
r0276_neg	4.028079296795497	4.177704142732894	4.087164435003544	4.568087991578082	3.854669967452586
r0280_pos	0.0	0.1343741596399608	0.0	0.0	0.0
r0281_pos	0.3192298525305716	0.39491800052451886	0.0	0.0	0.0
r0281_neg	0.3192298525305716	0.39491800052451886	0.0	0.0	0.0
r0283_pos	0.0	0.0	0.0	0.0	0.0
r0287_pos	0.0	0.0	0.0	0.0	0.0
r0295_pos	0.0	0.0	0.0	0.0	0.0
r0301_pos	4.666237048045543	4.455837148766919	3.8124264533206413	4.581676706321026	4.159396431566728
r0308_pos	0.0	0.0	0.0	0.0	0.0
r0309_pos	0.0	0.0	0.0	0.0	0.0
r0309_neg	0.0	0.0	0.0	0.0	0.0
r0310_pos	0.0	0.0	0.0	0.0	0.0
r0311_pos	0.0	0.0	0.0	0.0	0.0
r0317_pos	0.0	0.0	0.0	0.0	0.0
r0317_neg	0.0	0.0	0.0	0.0	0.0
r0321_pos	3.8501216452386355	3.6767097966287157	3.8630618232037017	3.827124061422418	2.9414233350218217
r0330_pos	0.0	0.0	0.0	0.0	0.0
r0331_pos	0.0	0.0	0.0	0.0	0.0
r0339_pos	0.0	0.0	0.0	0.0	0.0
r0340_pos	0.0	0.0	0.0	0.0	0.0
r0345_pos	0.12620413762220228	0.01946665093761228	0.026213685577084467	0.4553402814774226	0.0
r0345_neg	0.12620413762220228	0.01946665093761228	0.026213685577084467	0.4553402814774226	0.0
r0354_pos	0.0	0.0	0.0	0.0	0.0
r0355_pos	0.0	0.0	0.0	0.0	0.0
r0357_pos	0.0	0.0	0.0	0.0	0.0
r0358_pos	0.0	0.0	0.0	0.0	0.0
r0360_pos	0.0	0.0	0.0	0.0	0.0
r0361_pos	0.0	0.0	0.0	0.0	0.0
r0363_pos	0.0	0.0	0.0	0.0	0.0
r0364_pos	0.0	0.0	0.0	0.0	0.0
r0365_pos	0.0	0.0	0.0	0.0	0.0
r0377_pos	0.0	0.0	0.0	0.0	0.0
r0381_pos	0.0	0.0	0.0	0.0	0.0
r0381_neg	0.0	0.0	0.0	0.0	0.0
r0383_pos	0.0	0.0	0.0	0.0	0.0
r0384_pos	0.0	0.0	0.0	0.0	0.0
r0385_pos	0.0	0.0	0.0	0.0	0.0
r0386_pos	0.0	0.0	0.0	0.0	0.0
r0388_pos	5.887368901906944	5.90725514479215	5.60187571653691	6.060268105829037	5.502510143184361
r0388_neg	5.887368901906944	5.90725514479215	5.60187571653691	6.060268105829037	5.502510143184361
r0389_pos	5.887368901906944	5.90725514479215	5.60187571653691	6.060268105829037	5.502510143184361
r0389_neg	5.887368901906944	5.90725514479215	5.60187571653691	6.060268105829037	5.502510143184361
r0390_pos	0.0	0.0	0.0	0.0	0.0
r0390_neg	0.0	0.0	0.0	0.0	0.0
r0391_pos	3.3945681849365235	3.7113480218048602	4.087928757355653	3.549235144995417	4.002724862630021
r0391_neg	3.3945681849365235	3.7113480218048602	4.087928757355653	3.549235144995417	4.002724862630021
r0392_pos	0.0	0.0	0.0	0.0	0.0
r0392_neg	0.0	0.0	0.0	0.0	0.0
r0393_pos	0.0	0.0	0.0	0.0	0.0
r0394_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
r0394_neg	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
r0395_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
r0398_pos	0.0	0.0	0.0	0.0	0.0
r0399_pos	0.0	0.0	0.0	0.0	0.0
r0399_neg	0.0	0.0	0.0	0.0	0.0
r0400_pos	0.0	0.0	0.0	0.0	0.0
r0400_neg	0.0	0.0	0.0	0.0	0.0
r0402_pos	0.0	0.0	0.0	0.0	0.0
r0403_pos	0.0	0.0	0.0	1.3370322413153402	0.048732284191638116
r0403_neg	0.0	0.0	0.0	1.3370322413153402	0.048732284191638116
r0407_pos	0.0	0.10656429616146008	0.0	0.0	0.0
r0407_neg	0.0	0.10656429616146008	0.0	0.0	0.0
r0408_pos	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0408_neg	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0409_pos	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0409_neg	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0410_pos	5.057693359681311	4.896386170350741	4.6854516529492	5.066031382877953	5.429228758168892
r0410_neg	5.057693359681311	4.896386170350741	4.6854516529492	5.066031382877953	5.429228758168892
r0413_pos	0.0	0.1343741596399608	0.0	0.0	0.0
r0422_pos	0.0	0.0	0.0	0.0	0.0
r0422_neg	0.0	0.0	0.0	0.0	0.0
r0423_pos	0.0	0.0	0.0	0.0	0.0
r0424_pos	0.0	0.0	0.0	0.0	0.0
r0424_neg	0.0	0.0	0.0	0.0	0.0
r0425_pos	0.0	0.0	0.0	0.0	0.0
r0425_neg	0.0	0.0	0.0	0.0	0.0
r0426_pos	0.0	0.0	0.0	0.0	0.0
r0426_neg	0.0	0.0	0.0	0.0	0.0
r0434_pos	0.0	0.0	0.0	0.0	0.0
r0434_neg	0.0	0.0	0.0	0.0	0.0
r0437_pos	0.0	0.0	0.0	0.0	0.0
r0437_neg	0.0	0.0	0.0	0.0	0.0
r0441_pos	0.0	0.0	0.0	0.0	0.0
r0441_neg	0.0	0.0	0.0	0.0	0.0
r0443_pos	0.0	0.0	0.0	0.0	0.0
r0450_pos	0.0	0.0	0.0	0.0	0.0
r0450_neg	0.0	0.0	0.0	0.0	0.0
r0451_pos	0.0	0.0	0.0	0.0	0.0
r0456_pos	0.0	0.0	0.0	0.0	0.0
r0463_pos	4.605625156015943	4.5464259445983854	3.0381483554793656	3.8307427214227556	2.6195070294609555
r0463_neg	4.605625156015943	4.5464259445983854	3.0381483554793656	3.8307427214227556	2.6195070294609555
r0464_pos	0.0	0.0	0.0	0.0	0.0
r0464_neg	0.0	0.0	0.0	0.0	0.0
r0470_pos	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0472_pos	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0472_neg	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0474_pos	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0474_neg	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0475_pos	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0475_neg	6.252964808633812	4.733379741404745	4.442798035891389	5.140731922011511	4.447424941502201
r0480_pos	0.0	0.0	0.0	0.0	0.0
r0480_neg	0.0	0.0	0.0	0.0	0.0
r0483_pos	0.0	0.0	0.0	0.0	0.0
r0483_neg	0.0	0.0	0.0	0.0	0.0
r0488_pos	5.680263882797004	5.804764510643446	5.46628771531225	5.463092993154722	4.640956081458538
r0488_neg	5.680263882797004	5.804764510643446	5.46628771531225	5.463092993154722	4.640956081458538
r0494_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0494_neg	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0497_pos	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0497_neg	2.295781530073391	1.5225177379536083	2.254072754119564	2.1884508872615984	2.1959197918798834
r0502_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
r0504_pos	3.276698716936531	2.8043338518870424	2.193492510579617	2.817802435247549	1.511086806715927
r0509_pos	0.0	0.0	0.0	0.0	0.0
r0512_pos	0.0	0.0	0.0	0.0	0.0
r0512_neg	0.0	0.0	0.0	0.0	0.0
r0514_pos	0.0	0.0	0.0	0.0	0.0
r0517_pos	0.0	0.0	0.0	0.0	0.0
r0517_neg	0.0	0.0	0.0	0.0	0.0
r0522_pos	0.0	0.0	0.0	0.0	0.0
r0523_pos	0.0	0.0	0.0	0.0	0.0
r0525_pos	0.0	0.0	0.0	0.0	0.0
r0525_neg	0.0	0.0	0.0	0.0	0.0
r0527_pos	0.0	0.0	0.0	0.0	0.0
r0527_neg	0.0	0.0	0.0	0.0	0.0
r0531_pos	7.311560749369977	7.464565994317428	7.201673513195941	7.523062154664718	7.93007598560599
r0531_neg	7.311560749369977	7.464565994317428	7.201673513195941	7.523062154664718	7.93007598560599
r0537_pos	4.717138135039259	4.388620155246717	4.151906265972343	4.465882234174723	3.99493527304989
r0539_pos	0.0	0.0	0.0	0.0	0.0
r0539_neg	0.0	0.0	0.0	0.0	0.0
r0541_pos	0.0	0.0	0.0	0.0	0.0
r0541_neg	0.0	0.0	0.0	0.0	0.0
r0545_pos	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
r0546_pos	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
r0547_pos	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
r0547_neg	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
r0548_pos	2.3419926425545894	1.3176958602779476	1.0525316104863407	0.10768563598055367	0.7190420498777275
r0549_pos	0.0	0.0	0.0	0.0	0.0
r0549_neg	0.0	0.0	0.0	0.0	0.0
r0552_pos	0.0	0.0	0.0	0.0	0.0
r0552_neg	0.0	0.0	0.0	0.0	0.0
r0553_pos	0.0	0.0	0.0	0.0	0.0
r0553_neg	0.0	0.0	0.0	0.0	0.0
r0555_pos	0.0	0.0	0.0	0.0	0.0
r0556_pos	0.0	0.0	0.0	0.0	0.0
r0556_neg	0.0	0.0	0.0	0.0	0.0
r0557_pos	0.0	0.0	0.0	0.0	0.0
r0558_pos	0.0	0.0	0.0	0.0	0.0
r0558_neg	0.0	0.0	0.0	0.0	0.0
r0559_pos	0.0	0.0	0.0	0.0	0.0
r0559_neg	0.0	0.0	0.0	0.0	0.0
r0560_pos	0.0	0.0	0.0	0.0	0.0
r0561_pos	0.0	0.0	0.0	0.0	0.0
r0568_pos	0.0	0.0	0.0	0.0	0.0
r0570_pos	3.2036961009594203	3.03196613501721	3.29366195464772	3.1845777328719342	3.543920747753298
r0570_neg	3.2036961009594203	3.03196613501721	3.29366195464772	3.1845777328719342	3.543920747753298
r0571_pos	0.0	0.0	0.0	0.0	0.0
r0571_neg	0.0	0.0	0.0	0.0	0.0
r0573_pos	1.549518798831119	1.0391972062249952	1.1901056484893546	0.5660728797214217	0.0
r0575_pos	4.120153354557638	3.912760203857143	4.238746147197852	3.9215916654319094	4.201504208024539
r0575_neg	4.120153354557638	3.912760203857143	4.238746147197852	3.9215916654319094	4.201504208024539
r0578_pos	4.818989195009277	5.178254444499443	3.7525318823367337	4.935696981997297	4.303412489905127
r0578_neg	4.818989195009277	5.178254444499443	3.7525318823367337	4.935696981997297	4.303412489905127
r0579_pos	4.818989195009277	5.178254444499443	3.7525318823367337	4.935696981997297	4.303412489905127
r0580_pos	0.0	0.0	0.0	0.0	0.0
r0584_pos	1.811074479663918	1.367983329280554	1.780840875578572	1.6773221143673231	1.5760092919192754
r0584_neg	1.811074479663918	1.367983329280554	1.780840875578572	1.6773221143673231	1.5760092919192754
r0587_pos	0.0	0.0	0.0	0.0	0.0
r0587_neg	0.0	0.0	0.0	0.0	0.0
r0590_pos	0.0	0.0	0.0	0.0	0.0
r0591_pos	2.5893010533239833	2.0573429320263603	2.5539816823036734	2.4320707236196255	2.3111775574460456
r0591_neg	2.5893010533239833	2.0573429320263603	2.5539816823036734	2.4320707236196255	2.3111775574460456
r0594_pos	0.0	0.0	0.0	0.0	0.0
r0595_pos	0.0	0.0	0.0	0.0	0.0
r0596_pos	0.0	0.0	0.0	0.0	0.0
r0598_pos	0.0	0.0	0.0	0.0	0.0
r0603_pos	0.0	0.0	0.0	0.0	0.0
r0603_neg	0.0	0.0	0.0	0.0	0.0
r0604_pos	0.0	0.0	0.0	0.0	0.0
r0610_pos	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0610_neg	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0611_pos	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0611_neg	6.993603412783113	6.6309477612584375	6.748388000149052	6.820892501213104	6.304560616260141
r0614_pos	4.894681557737757	4.681146811898195	3.709050213946172	5.114024073406941	2.7874366720229933
r0614_neg	4.894681557737757	4.681146811898195	3.709050213946172	5.114024073406941	2.7874366720229933
r0615_pos	0.0	0.0	0.0	0.0	0.0
