	WT.EPA.b_S127_L007_R1_001
r1731_pos	1369.264754296135
r1732_pos	1455.7248278289442
r1733_pos	1452.3526410556003
r1734_pos	1455.7248278289442
r1735_pos	1455.7248278289442
r1736_pos	1348.1754462247495
r1737_pos	1341.0048859803387
r1738_pos	1348.1754462247495
r1739_pos	1496.7735057023215
r1740_pos	1421.7357847980988
r1741_pos	1455.7248278289442
r1742_pos	1455.7248278289442
r1743_pos	1421.7357847980988
r1744_pos	1466.5455244712725
r1745_pos	1466.5455244712725
r1746_pos	1421.7357847980988
r1747_pos	1382.1644892555948
r1748_pos	1378.792302482251
r1749_pos	1382.1644892555948
r1750_pos	1382.1644892555948
r1751_pos	1348.1754462247495
r1752_pos	1267.4445474069898
r1753_pos	1274.6151076514002
r1754_pos	1424.238880594205
r1755_pos	1348.1754462247495
r1756_pos	1382.1644892555948
r1757_pos	1382.1644892555948
r1758_pos	1348.1754462247495
r1759_pos	1392.9851858979234
r1760_pos	1392.9851858979234
r1761_pos	1348.1754462247495
r1762_pos	1313.7943247264873
r1763_pos	1342.4620764143112
r1764_pos	1329.7501340970273
r1765_pos	1374.9939290111843
r1766_pos	1341.0048859803387
r1767_pos	1267.4445474069898
r1768_pos	1162.4315148693754
r1769_pos	1162.4315148693754
r1770_pos	1162.4315148693754
r1771_pos	1374.9939290111843
r1772_pos	1162.4315148693754
r1773_pos	1162.4315148693754
r1774_pos	1162.4315148693754
r1775_pos	1385.8146256535128
r1776_pos	1162.4315148693754
r1777_pos	1382.1644892555948
r1778_pos	1378.792302482251
r1779_pos	1382.1644892555948
r1780_pos	1382.1644892555948
r1781_pos	1348.1754462247495
r1782_pos	1274.6151076514002
r1783_pos	1267.4445474069898
r1784_pos	1424.238880594205
r1785_pos	1348.1754462247495
r1786_pos	1382.1644892555948
r1787_pos	1382.1644892555948
r1788_pos	1348.1754462247495
r1789_pos	1392.9851858979234
r1790_pos	1392.9851858979234
r1791_pos	1348.1754462247495
r1792_pos	1115.1496487013164
r1796_pos	1327.601987084527
r1797_pos	1254.041648511178
r1798_pos	1246.8710882667674
r1799_pos	1254.041648511178
r1800_pos	1327.601987084527
r1801_pos	1361.5910301153726
r1803_pos	1327.601987084527
r1805_pos	1372.411726757701
r1806_pos	1327.601987084527
r1807_pos	1455.7248278289442
r1808_pos	1452.3526410556003
r1809_pos	1455.7248278289442
r1810_pos	1455.7248278289442
r1811_pos	1164.2152026685599
r1812_pos	1348.1754462247495
r1813_pos	1162.4315148693754
r1814_pos	1348.1754462247495
r1815_pos	1361.0761908945462
r1816_pos	1455.7248278289442
r1817_pos	1361.0761908945462
r1818_pos	1164.2152026685596
r1819_pos	1361.0761908945462
r1820_pos	1466.5455244712725
r1821_pos	1164.2152026685596
r1822_pos	1277.3227775705295
r1823_pos	1273.9505907971857
r1824_pos	1277.3227775705295
r1825_pos	1277.3227775705295
r1826_pos	1324.8390782748315
r1827_pos	1285.323212975857
r1828_pos	1273.9505907971857
r1829_pos	1285.323212975857
r1830_pos	1331.035253530877
r1831_pos	1274.3024764079007
r1832_pos	1277.3227775705295
r1833_pos	1358.883551549206
r1834_pos	1330.6714227826992
r1835_pos	1300.9467874091276
r1836_pos	1358.883551549206
r1837_pos	1292.265596345459
r1841_pos	1258.2765533146135
r1842_pos	1184.7162147412641
r1843_pos	1177.5456544968536
r1844_pos	1184.7162147412641
r1846_pos	1258.2765533146135
r1847_pos	1292.265596345459
r1848_pos	1258.2765533146135
r1850_pos	1303.0862929877874
r1851_pos	1258.2765533146135
r1852_pos	1455.7248278289442
r1853_pos	1452.3526410556003
r1854_pos	1455.7248278289442
r1855_pos	1455.7248278289442
r1856_pos	1421.7357847980988
r1857_pos	1348.1754462247495
r1858_pos	1341.0048859803387
r1859_pos	1348.1754462247495
r1860_pos	1496.7735057023215
r1861_pos	1421.7357847980988
r1862_pos	1455.7248278289442
r1863_pos	1455.7248278289442
r1864_pos	1466.5455244712725
r1865_pos	1466.5455244712725
r1866_pos	1421.7357847980988
r1867_pos	1164.7903205981943
r1871_pos	1369.264754296135
r1872_pos	1295.7044157227856
r1873_pos	1288.533855478375
r1874_pos	1295.7044157227856
r1876_pos	1369.264754296135
r1877_pos	1403.2537973269805
r1879_pos	1369.264754296135
r1880_pos	1414.0744939693088
r1881_pos	1369.264754296135
r1882_pos	1496.7735057023215
r1883_pos	1496.7735057023215
r1884_pos	1496.7735057023215
r1885_pos	1496.7735057023215
r1886_pos	1466.5455244712725
r1887_pos	1392.9851858979234
r1888_pos	1385.8146256535128
r1889_pos	1392.9851858979234
r1890_pos	1496.7735057023215
r1891_pos	1466.5455244712725
r1892_pos	1496.7735057023215
r1893_pos	1496.7735057023215
r1894_pos	1466.5455244712725
r1895_pos	1496.7735057023215
r1896_pos	1466.5455244712725
r1897_pos	1455.7248278289442
r1898_pos	1452.3526410556003
r1899_pos	1455.7248278289442
r1900_pos	1455.7248278289442
r1901_pos	1421.7357847980988
r1902_pos	1348.1754462247495
r1903_pos	1341.0048859803387
r1904_pos	1348.1754462247495
r1905_pos	1496.7735057023215
r1906_pos	1421.7357847980988
r1907_pos	1455.7248278289442
r1908_pos	1455.7248278289442
r1909_pos	1421.7357847980988
r1910_pos	1466.5455244712725
r1911_pos	1466.5455244712725
r1912_pos	1135.595043042825
r1913_pos	1135.595043042825
r1914_pos	1161.5572471198132
r1915_pos	1139.361041718738
r1916_pos	1161.6077854750902
r1917_pos	1035.0933021658302
r1918_pos	1035.0933021658302
r1919_pos	1061.0555062428184
r1920_pos	1038.8593008417433
r1921_pos	1061.1060445980952
r1922_pos	1125.1085829382982
r1923_pos	1125.1085829382982
r1924_pos	1151.0707870152864
r1925_pos	1128.8745816142114
r1926_pos	1151.1213253705632
r1928_pos	1236.0967839198197
r1929_pos	1262.058987996808
r1930_pos	1239.8627825957328
r1931_pos	1262.1095263520847
r1932_pos	1288.5678144217836
r1933_pos	1288.5678144217836
r1934_pos	1314.5300184987718
r1935_pos	1292.3338130976967
r1936_pos	1314.5805568540486
r1937_pos	1215.0074758484343
r1938_pos	1215.0074758484343
r1939_pos	1240.9696799254225
r1940_pos	1218.7734745243474
r1941_pos	1241.0202182806993
r1942_pos	1207.8369156040235
r1943_pos	1207.8369156040235
r1944_pos	1233.7991196810121
r1945_pos	1211.6029142799366
r1946_pos	1233.849658036289
r1947_pos	1215.0074758484343
r1948_pos	1215.0074758484343
r1949_pos	1240.9696799254225
r1950_pos	1218.7734745243474
r1951_pos	1241.0202182806993
r1952_pos	1194.4340167082119
r1953_pos	1194.4340167082119
r1954_pos	1220.3962207852
r1955_pos	1198.200015384125
r1956_pos	1220.4467591404768
r1957_pos	1288.5678144217836
r1958_pos	1288.5678144217836
r1959_pos	1148.3493791383573
r1960_pos	1292.3338130976967
r1961_pos	1314.5805568540486
r1962_pos	1225.7155811728908
r1963_pos	1225.7155811728908
r1964_pos	1251.677785249879
r1965_pos	1229.481579848804
r1966_pos	1251.728323605156
r1967_pos	1125.1085829382982
r1968_pos	1125.1085829382982
r1969_pos	1151.0707870152864
r1970_pos	1128.8745816142114
r1971_pos	1151.1213253705632
r1972_pos	1288.5678144217836
r1973_pos	1288.5678144217836
r1974_pos	1314.5300184987718
r1975_pos	1292.3338130976967
r1976_pos	1314.5805568540486
r1977_pos	1236.0967839198197
r1978_pos	1236.0967839198197
r1979_pos	1262.058987996808
r1980_pos	1239.8627825957328
r1981_pos	1262.1095263520847
r1982_pos	1333.3775540949573
r1983_pos	1333.3775540949573
r1984_pos	1359.3397581719457
r1985_pos	1337.1435527708704
r1986_pos	1359.3902965272225
r1987_pos	1288.5678144217836
r1988_pos	1288.5678144217836
r1989_pos	1314.5300184987718
r1990_pos	1292.3338130976967
r1991_pos	1314.5805568540486
r1992_pos	1496.3652153655748
r1993_pos	1600.3406393466644
r1994_pos	1496.3652153655748
r1995_pos	1295.3617336115854
r1996_pos	1631.5763598141284
r1997_pos	1627.2793104901662
r1998_pos	1591.2109104052483
r1999_pos	1627.2793104901662
r2000_pos	1647.7280252226865
r2001_pos	1631.5763598141284
r2002_pos	1734.828692094361
r2003_pos	1676.3957769105104
r2004_pos	1700.8396490635155
r2005_pos	1697.3686971195643
r2006_pos	1745.6493887366894
r2007_pos	1700.8396490635155
r2008_pos	1599.0003747717808
r2009_pos	1450.5521788154626
r2010_pos	1450.5521788154624
r2011_pos	1599.0003747717808
r2012_pos	1450.5521788154626
r2013_pos	1491.4509931675864
r2014_pos	1450.5521788154626
r2015_pos	1491.4509931675864
r2016_pos	1617.8707980431143
r2017_pos	1450.5521788154626
r2018_pos	1599.0003747717808
r2019_pos	1490.2639604706344
r2020_pos	1565.0113317409355
r2021_pos	1609.8210714141094
r2022_pos	1609.8210714141094
r2023_pos	1565.0113317409355
r2024_pos	1913.7868388442048
r2026_pos	1913.7868388442048
r2027_pos	1913.7868388442048
r2028_pos	1913.7868388442048
r2029_pos	1913.7868388442048
r2030_pos	1913.7868388442048
r2031_pos	1913.7868388442048
r2032_pos	1913.7868388442048
r2034_pos	1913.7868388442048
r2035_pos	1913.7868388442048
r2036_pos	1913.7868388442048
r2037_pos	1913.7868388442048
r2038_pos	1913.7868388442048
r2039_pos	1913.7868388442048
r2040_pos	1278.4787575012542
r2041_pos	1130.0305615449358
r2042_pos	1130.0305615449358
r2043_pos	1278.4787575012542
r2044_pos	1325.995058205556
r2045_pos	1497.5187277795521
r2046_pos	1275.1065707279104
r2047_pos	1473.7512467530812
r2048_pos	1297.3491807725875
r2049_pos	1275.4584563386252
r2050_pos	1278.4787575012542
r2051_pos	1130.0305615449358
r2052_pos	1473.7512467530812
r2053_pos	1331.034043298925
r2054_pos	1302.102767339852
r2055_pos	1473.7512467530812
r2056_pos	1334.7827610406894
r2057_pos	1331.4105742673455
r2058_pos	1334.7827610406894
r2059_pos	1334.7827610406894
r2060_pos	1300.7937180098438
r2061_pos	1227.2333794364947
r2062_pos	1220.0628191920841
r2063_pos	1227.2333794364947
r2064_pos	1376.8571523792996
r2065_pos	1300.7937180098438
r2066_pos	1334.7827610406894
r2067_pos	1334.7827610406894
r2068_pos	1300.7937180098438
r2069_pos	1345.6034576830177
r2070_pos	1345.6034576830177
r2071_pos	1300.7937180098438
r2073_pos	2205.1375990585348
r2079_neg	472.6556671869431
r2079_pos	472.6556671869431
r2080_neg	524.7050506153757
r2080_pos	524.7050506153757
r2081_neg	524.7050506153757
r2081_pos	524.7050506153757
r2082_neg	524.7050506153757
r2082_pos	524.7050506153757
r2083_neg	472.6556671869431
r2083_pos	472.6556671869431
r2084_neg	524.7050506153757
r2084_pos	524.7050506153757
r2085_neg	472.6556671869431
r2085_pos	472.6556671869431
r2086_neg	472.5345175404923
r2086_pos	472.5345175404923
r2087_neg	524.7050506153757
r2087_pos	524.7050506153757
r2088_neg	524.7050506153757
r2088_pos	524.7050506153757
r2089_neg	524.7050506153757
r2089_pos	524.7050506153757
r2090_neg	472.5345175404923
r2090_pos	472.5345175404923
r2091_neg	498.619784077934
r2091_pos	498.619784077934
r2092_neg	524.7050506153757
r2092_pos	524.7050506153757
r2093_neg	524.7050506153757
r2093_pos	524.7050506153757
r2094_neg	524.7050506153757
r2094_pos	524.7050506153757
r2095_neg	524.7050506153757
r2095_pos	524.7050506153757
r2096_neg	524.7050506153757
r2096_pos	524.7050506153757
r2097_neg	472.5345175404923
r2097_pos	472.5345175404923
r2098_neg	498.619784077934
r2098_pos	498.619784077934
r2099_neg	524.7050506153757
r2099_pos	524.7050506153757
r2100_neg	524.7050506153757
r2100_pos	524.7050506153757
r2101_neg	524.7050506153757
r2101_pos	524.7050506153757
r2102_neg	524.7050506153757
r2102_pos	524.7050506153757
r2103_neg	524.7050506153757
r2103_pos	524.7050506153757
r2104_neg	524.7050506153757
r2104_pos	524.7050506153757
r2105_neg	524.7050506153757
r2105_pos	524.7050506153757
r2106_neg	524.7050506153757
r2106_pos	524.7050506153757
r2107_neg	524.7050506153757
r2107_pos	524.7050506153757
r2108_neg	524.7050506153757
r2108_pos	524.7050506153757
r2109_neg	524.7050506153757
r2109_pos	524.7050506153757
r2110_neg	524.7050506153757
r2110_pos	524.7050506153757
r2111_neg	524.7050506153757
r2111_pos	524.7050506153757
r2112_neg	524.7050506153757
r2112_pos	524.7050506153757
r2113_neg	524.7050506153757
r2113_pos	524.7050506153757
r2114_neg	524.7050506153757
r2114_pos	524.7050506153757
r2115_neg	524.7050506153757
r2115_pos	524.7050506153757
r2116_neg	524.7050506153757
r2116_pos	524.7050506153757
r2117_neg	524.7050506153757
r2117_pos	524.7050506153757
r2118_neg	524.7050506153757
r2118_pos	524.7050506153757
r2119_neg	524.7050506153757
r2119_pos	524.7050506153757
r2120_neg	524.7050506153757
r2120_pos	524.7050506153757
r2121_neg	524.7050506153757
r2121_pos	524.7050506153757
r2122_neg	524.7050506153757
r2122_pos	524.7050506153757
r2123_neg	524.7050506153757
r2123_pos	524.7050506153757
r2124_neg	524.7050506153757
r2124_pos	524.7050506153757
r2125_neg	498.74093372438483
r2125_pos	498.74093372438483
r2126_neg	524.7050506153757
r2126_pos	524.7050506153757
r2127_neg	498.619784077934
r2127_pos	498.619784077934
r2128_neg	524.7050506153757
r2128_pos	524.7050506153757
r2129_neg	524.7050506153757
r2129_pos	524.7050506153757
r2130_neg	524.7050506153757
r2130_pos	524.7050506153757
r2131_neg	524.7050506153757
r2131_pos	524.7050506153757
r2132_neg	524.7050506153757
r2132_pos	524.7050506153757
r2133_neg	524.7050506153757
r2133_pos	524.7050506153757
r2136_pos	458.92419588007306
r2137_neg	428.4430021005696
r2137_pos	543.868768074433
r2139_neg	1460.260171385943
r2139_pos	2205.4500346094246
r2140_neg	1295.8763313372297
r2140_pos	2148.899328831397
r2141_neg	1295.8763313372297
r2141_pos	1961.8598126004747
r2142_neg	1460.6951505060001
r2142_pos	2148.899328831397
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1460.6951505060001
r2144_pos	0.0
r2145_neg	1460.6951505060001
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4720.69837820666
r2193_neg	2148.899328831397
r2193_pos	2205.4500346094246
r2194_neg	1336.9817122637992
r2194_pos	1336.9817122637992
r2195_neg	1336.9817122637992
r2195_pos	1336.9817122637992
r2196_neg	2148.899328831397
r2196_pos	2148.899328831397
r2197_neg	1305.0272727584927
r2197_pos	1305.0272727584927
r2198_neg	2148.899328831397
r2198_pos	2148.899328831397
r2199_neg	2148.899328831397
r2199_pos	2148.899328831397
r2200_neg	2148.899328831397
r2200_pos	2148.899328831397
r2201_neg	2148.899328831397
r2201_pos	2148.899328831397
r2202_neg	2148.899328831397
r2202_pos	2148.899328831397
r2308_neg	1422.7782854083362
r2308_pos	1422.7782854083362
r2309_neg	1304.9494237781958
r2309_pos	1304.9494237781958
r2310_neg	1305.0272727584927
r2310_pos	1305.0272727584927
r2311_neg	1305.0272727584927
r2311_pos	1305.0272727584927
r2312_neg	1422.7782854083362
r2312_pos	1422.7782854083362
r2313_neg	507.7522900632049
r2313_pos	507.7522900632049
r2314_neg	1351.6243461361091
r2314_pos	1351.6243461361091
r2315_neg	1351.6243461361091
r2315_pos	1351.6243461361091
r2316_neg	1351.6243461361091
r2316_pos	1351.6243461361091
r2317_neg	1351.6243461361091
r2317_pos	1351.6243461361091
r2318_neg	1351.6243461361091
r2318_pos	1351.6243461361091
r2319_neg	1351.6243461361091
r2319_pos	1351.6243461361091
r2320_neg	1351.6243461361091
r2320_pos	1351.6243461361091
r2321_neg	1351.6243461361091
r2321_pos	1351.6243461361091
r2322_neg	1351.6243461361091
r2322_pos	1351.6243461361091
r2323_neg	1351.6243461361091
r2323_pos	1351.6243461361091
r2324_neg	1351.6243461361091
r2324_pos	1351.6243461361091
r2325_neg	1351.6243461361091
r2325_pos	1351.6243461361091
r2326_neg	610.9000692188489
r2326_pos	610.9000692188489
r2327_neg	1351.6243461361091
r2327_pos	1351.6243461361091
r2328_neg	610.9000692188489
r2328_pos	610.9000692188489
r2329_neg	1351.6243461361091
r2329_pos	1351.6243461361091
r2330_neg	1351.6243461361091
r2330_pos	1351.6243461361091
r2331_neg	507.7522900632049
r2331_pos	507.7522900632049
r2332_neg	1351.6243461361091
r2332_pos	1351.6243461361091
r2333_neg	1351.6243461361091
r2333_pos	1351.6243461361091
r2334_neg	1351.6243461361091
r2334_pos	1351.6243461361091
r2335_neg	1351.6243461361091
r2335_pos	1351.6243461361091
r2338_neg	1305.0272727584927
r2338_pos	1305.0272727584927
r2341_neg	2019.462061840771
r2341_pos	2022.292880095361
r2342_neg	1208.8486785564987
r2342_pos	1211.6794968110887
r2343_neg	1209.8027216088
r2343_pos	1212.63353986339
r2344_neg	2019.462061840771
r2344_pos	2022.292880095361
r2346_neg	1351.6243461361091
r2346_pos	1351.6243461361091
r2347_neg	2148.899328831397
r2347_pos	2148.899328831397
r2352_neg	2148.899328831397
r2352_pos	2148.899328831397
r2353_neg	2019.462061840771
r2353_pos	2022.292880095361
r2354_neg	1351.6243461361091
r2354_pos	1351.6243461361091
r2355_neg	1351.6243461361091
r2355_pos	1351.6243461361091
r2356_neg	1351.6243461361091
r2356_pos	1351.6243461361091
r2357_neg	1351.6243461361091
r2357_pos	1351.6243461361091
r2358_neg	1351.6243461361091
r2358_pos	1351.6243461361091
r2359_neg	1351.6243461361091
r2359_pos	1351.6243461361091
r2360_neg	1351.6243461361091
r2360_pos	1351.6243461361091
r2361_neg	1222.1870791454833
r2361_pos	1225.0178974000733
r2362_neg	1351.6243461361091
r2362_pos	1351.6243461361091
r2363_neg	1222.1870791454833
r2363_pos	1225.0178974000733
r2364_neg	1351.6243461361091
r2364_pos	1351.6243461361091
r2365_neg	1351.6243461361091
r2365_pos	1351.6243461361091
r2366_neg	1351.6243461361091
r2366_pos	1351.6243461361091
r2367_neg	1351.6243461361091
r2367_pos	1351.6243461361091
r2368_neg	1351.6243461361091
r2368_pos	1351.6243461361091
r2369_neg	1351.6243461361091
r2369_pos	1351.6243461361091
r2370_pos	467.9386406209501
r2371_neg	2139.9130746081023
r2371_pos	2139.9130746081023
r2372_neg	2139.9130746081023
r2372_pos	2139.9130746081023
r2373_neg	2024.0336631298883
r2373_pos	2024.0336631298883
r2374_neg	2139.9130746081023
r2374_pos	2139.9130746081023
r2375_neg	2044.794546630474
r2375_pos	2044.794546630474
r2376_neg	2139.9130746081023
r2376_pos	2139.9130746081023
r2377_neg	2024.0336631298883
r2377_pos	2024.0336631298883
r2378_neg	2044.794546630474
r2378_pos	2044.794546630474
r2379_neg	2024.0336631298883
r2379_pos	2024.0336631298883
r2380_neg	2189.589093260948
r2380_pos	2189.589093260948
r2381_pos	2205.466216596822
r2382_pos	2205.5093119005314
r2384_pos	2205.591417374928
r2385_pos	2205.466216596822
r2386_pos	2205.5093119005314
r2387_pos	2205.5914173749275
r2388_pos	2205.591417374928
r2389_pos	2205.466216596822
r2390_pos	2205.5093119005314
r2391_pos	2205.591417374928
r2392_pos	2205.591417374928
r2393_pos	2139.9130746081023
r2394_pos	2850.0
r2395_pos	1483.1348239367144
r2396_pos	1482.9751443531622
r2397_pos	2319.363120655821
r2398_pos	1177.5434065617872
r2399_pos	1483.1348239367144
r2400_pos	1482.9751443531622
r2401_pos	2319.363120655821
r2402_pos	1177.5434065617872
r2403_pos	1483.1348239367144
r2404_pos	1483.1348239367144
r2405_pos	2319.363120655821
r2406_pos	2522.8454935270106
r2407_pos	2522.8454935270106
r2408_pos	2522.8454935270106
r2409_pos	2319.363120655821
r2410_pos	1800.3090602970224
r2411_pos	1800.3090602970224
r2412_pos	1686.4175973284644
r2413_pos	2522.8454935270106
r2416_pos	2319.363120655821
r2419_pos	413.62275639083634
r2420_neg	2189.589093260948
r2420_pos	2189.589093260948
r2425_pos	3153.288980668137
r2433_pos	2399.2797436014325
r2434_pos	13970.943731615658
r2435_pos	13402.755679435242
r2437_pos	3145.545735779394
r2439_pos	1257.306861552751
r2443_pos	4173.8278035508565
r2444_pos	4957.576634072229
r2447_pos	1542.7545453138719
r2449_pos	1341.8362201097239
r2465_pos	2205.1375990585348
r2471_pos	582.2480397681105
r2472_pos	5243.651543167242
r2473_pos	373.91506480249404
r2497_pos	7584.33656258051
r2498_pos	0.0
r2499_pos	4957.576634072228
r2501_pos	4957.576634072229
r2502_pos	0.0
r2503_pos	4957.576634072228
r2505_pos	4720.69837820666
r2506_neg	2974.6383549341645
r2506_pos	2974.6383549341645
r2507_neg	2850.0
r2507_pos	2850.0
r2508_neg	3800.0
r2508_pos	2850.0
r2509_neg	2375.0
r2509_pos	2375.0
r2510_neg	2092.348623053369
r2510_pos	0.0
r2511_neg	3800.0
r2511_pos	5128.835677522069
r2512_pos	3800.0
r2513_pos	3800.0
r2514_neg	3800.0
r2514_pos	24603.465703958118
r2515_pos	3800.0
r2516_neg	2074.9016835384587
r2516_pos	2630.990911064262
r2517_pos	69142.09292771525
r2518_pos	8246.357051531497
r2519_neg	2054.1332352392865
r2519_pos	2054.1332352392865
r2520_neg	553.788656692848
r2520_pos	429.75499356295984
r2521_neg	2024.6383549341647
r2521_pos	2024.6383549341647
r2525_neg	536.7477286579133
r2525_pos	665.8888060260754
r2526_neg	536.7477286579133
r2526_pos	743.9978071849431
r2532_neg	536.7477286579133
r2532_pos	665.8888060260754
r2534_neg	590.0963738700829
r2534_pos	743.9978071849431
r2535_neg	560.3717384965114
r2535_pos	955.014453667425
r2537_neg	5119.990994431024
