	Tcon_Spleen_Tcon4_L1	exTreg_Lymph_exTreg3_L2	Tcon_Lymph_Tcon10_L1	Treg_Lymph_Treg8_L1	Tcon_Lymph_Tcon6_L1
SPHMYLNtg_neg	0.0	0.0	0.0	0.0	0.0
SPHMYLNtl_pos	0.0	0.0	0.0	0.0	0.0
SPHMYLNtl_neg	0.0	0.0	0.0	0.0	0.0
SPHS1Pte_pos	0.0	0.0	0.0	0.0	0.0
SPHS1Pte_neg	0.0	0.0	0.0	0.0	0.0
SPHS1Ptr_pos	0.0	0.0	0.0	0.0	0.0
SPHS1Ptr_neg	0.0	0.0	0.0	0.0	0.0
SPMDOX_pos	0.0	0.0	0.0	0.0	0.0
SPMS_pos	8.173354883433998	8.359602332039541	8.610227495773056	8.205102758150336	8.5527545901266
SPODM_pos	0.0	0.0	0.0	0.0	0.0
SPODMe_pos	0.8655383623215288	0.0	0.0	0.0	0.0
SPODMm_pos	0.0	0.0	0.0	0.0	0.0
SPODMn_pos	0.0	0.0	0.0	0.0	0.0
SPODMx_pos	0.0	0.0	0.0	0.0	0.0
SPR_pos	0.0	0.0	0.0	0.0	0.0
SPRMS_pos	8.248355078984284	8.396006626965336	8.670337980200477	8.270940487141015	8.608337411160075
SPRn_pos	0.0	0.0	0.0	0.0	0.0
SPTix_pos	0.0	0.0	0.0	0.0	0.0
SQLEr_pos	4.915461506193362	4.380197940621471	4.397979277440205	4.28865496570447	4.3089819432863505
SQLSr_pos	4.058412485307365	3.614819197432535	3.618269442943041	3.6391209857657114	3.796934711064079
SR5AR2r_pos	0.13000329823948997	0.0	0.1576912494792017	0.4897073287742767	0.03262914812172208
SR5ARr_pos	0.13000329823948997	0.0	0.1576912494792017	0.4897073287742767	0.03262914812172208
SRTN23OX_pos	0.0	0.0	0.0	0.0	0.0
SRTNACT_pos	0.2131976816673864	0.0	0.0	0.0	0.0
SRTNMTX_pos	0.0	0.0	0.0	0.0	0.0
SRTNt6_2_r_pos	0.21323880316497915	0.0	0.0	0.0	0.0
SRTNt6_2_r_neg	0.21323880316497915	0.0	0.0	0.0	0.0
SRTNtu_pos	0.21603668218495928	1.1028088040071338	0.03524793945811574	1.781882640286543	0.22575266666935584
SRTNtu_neg	0.21603668218495928	1.1028088040071338	0.03524793945811574	1.781882640286543	0.22575266666935584
ST3GAL21g_pos	1.8577173196093235	3.119815496696885	2.5972481451160747	3.613160772512224	2.614943917882505
ST3GAL22g_pos	1.8577173196093235	3.119815496696885	2.5972481451160747	3.613160772512224	2.614943917882505
ST3GAL23g_pos	1.8577173196093235	3.119815496696885	2.5972481451160747	3.613160772512224	2.614943917882505
ST3GAL31g_pos	0.41283186300274916	0.4047434688626099	0.5405137852327546	0.37528879426844086	0.5403623305010578
ST3GAL61g_pos	3.6502030657519415	1.6030465300338885	3.2275856910021252	1.564361788334533	3.1684863189344874
ST3GAL62g_pos	3.6502030657519415	1.6030465300338885	3.2275856910021252	1.564361788334533	3.1684863189344874
ST6GALNAC21_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC22_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC23_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC24_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC25_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC26_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC27_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC28_pos	0.18565644698154146	0.10490124968985244	0.22430792119744586	0.31206911517091834	1.3384648416272382
ST6GALNAC31_pos	1.742111477615226	2.031306014638037	1.6774603942844664	3.312434078603387	0.9081992657124178
ST6GALNAC62_pos	1.7004637519085652	1.8710038324726175	1.6470925228416835	3.223757954995035	0.8340534129044405
ST8SIA11_pos	2.1690219524495467	2.48943119258043	2.4730801774084936	2.100843210195706	2.5461594952568682
ST8SIA12_pos	2.1690219524495467	2.48943119258043	2.4730801774084936	2.100843210195706	2.5461594952568682
ST8SIA51g_pos	0.0	0.0	0.0	0.0	0.0
ST8SIA52g_pos	0.0	0.0	0.0	0.0	0.0
ST8SIA53g_pos	0.0	0.0	0.0	0.0	0.0
ST8SIA54g_pos	0.0	0.0	0.0	0.0	0.0
ST8SIA55g_pos	0.0	0.0	0.0	0.0	0.0
ST8SIA56g_pos	0.0	0.0	0.0	0.0	0.0
STCOAtx_pos	0.0	0.0	0.0	0.0	0.0
STCOAtx_neg	0.0	0.0	0.0	0.0	0.0
STRDNCCPT1_pos	0.0	0.0	0.0	0.0	0.0
STRDNCCPT2_pos	0.0	0.0	0.0	0.0	0.0
STRDNCCRNt_pos	0.0	0.0	0.0	0.0	0.0
STRDNCt_pos	0.0	0.0	0.0	0.0	0.0
STRDNCt_neg	0.0	0.0	0.0	0.0	0.0
STS1_pos	0.0	0.0	0.0	0.0	0.0
STS1r_pos	0.0	0.0	0.0	0.0	0.0
STS2_pos	0.0	0.0	0.0	0.0	0.0
STS2r_pos	0.0	0.0	0.0	0.0	0.0
SUCCt2m_pos	0.0	0.0	0.0	0.0	0.0
SUCCt2m_neg	0.0	0.0	0.0	0.0	0.0
SUCCt4_2_pos	0.0	0.0	0.0	0.0	0.0
SUCCt4_2_neg	0.0	0.0	0.0	0.0	0.0
SUCCtp_pos	0.0	0.0	0.0	0.0	0.0
SUCCtp_neg	0.0	0.0	0.0	0.0	0.0
SUCD1m_pos	0.0	0.0	0.0	0.0	0.0
SUCD1m_neg	0.0	0.0	0.0	0.0	0.0
SUCOAS1m_pos	0.0	0.0	0.0	0.0	0.0
SUCOAS1m_neg	0.0	0.0	0.0	0.0	0.0
SUCOASm_pos	0.0	0.0	0.0	0.0	0.0
SUCOASm_neg	0.0	0.0	0.0	0.0	0.0
SUCRe_pos	0.00918114455650185	0.0	0.022388509561103803	0.0	0.0
SULFOX_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLm_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLm_neg	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLx_pos	0.0	0.0	0.0	0.0	0.0
T2M26DCOAHLx_neg	0.0	0.0	0.0	0.0	0.0
T4HCINNMFM_pos	0.0	0.0	0.0	0.0	0.0
T4HCINNOX_pos	0.0	0.0	0.0	0.0	0.0
TAGAT_Dt_pos	0.0	0.0	0.0	0.0	0.0
TAGt_pos	0.0	0.0	0.0	0.0	0.0
TAGt_neg	0.0	0.0	0.0	0.0	0.0
TALA_pos	8.350678479568911	8.665241201146653	8.272689992504091	7.911490311276017	8.420755067025887
TALA_neg	8.350678479568911	8.665241201146653	8.272689992504091	7.911490311276017	8.420755067025887
TAURt4_2_r_pos	4.285910373805509	3.4929571562060904	4.567568557836698	4.83332990074515	4.2622375769590155
TAURt4_2_r_neg	4.285910373805509	3.4929571562060904	4.567568557836698	4.83332990074515	4.2622375769590155
TAURtcx_pos	4.285910373805509	3.4929571562060904	4.567568557836698	4.83332990074515	4.2622375769590155
TAURtcx_neg	4.285910373805509	3.4929571562060904	4.567568557836698	4.83332990074515	4.2622375769590155
TAXOLte_pos	0.0	0.0	0.0	0.0	0.0
TAXOLte_neg	0.0	0.0	0.0	0.0	0.0
TCHOLAt_pos	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
TCHOLAt_neg	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
TCHOLAt2_pos	1.4796232312940614	2.724403087432971	1.4682876450034237	2.35310371179647	1.8381541335599016
TCHOLAt3_pos	0.2681398513025693	0.2724098619488237	0.47833529819999526	1.1832460774350169	0.56367599962804
TCHOLAte_pos	0.0	0.0	0.0	0.0	0.0
TCHOLAte_neg	0.0	0.0	0.0	0.0	0.0
TCHOLAtx_pos	0.0	0.0	0.0	0.0	0.0
TCHOLAtx_neg	0.0	0.0	0.0	0.0	0.0
TCYNTt_pos	0.0	0.0	0.0	0.0	0.0
TCYNTtm_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAte_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAte_neg	0.0	0.0	0.0	0.0	0.0
TDCHOLAtx_pos	0.0	0.0	0.0	0.0	0.0
TDCHOLAtx_neg	0.0	0.0	0.0	0.0	0.0
TDP_pos	0.0	0.0	0.0	0.0	0.0
TDPDRE_pos	0.0	0.0	0.0	0.0	0.0
TDPDRR_pos	0.0	0.0	0.0	0.0	0.0
TDPGDH_pos	4.241697927735385	3.8063755892477955	4.157214758835918	4.156249929481493	4.370136010277182
TDPm_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETHEX3t_pos	0.0	0.0	0.0	0.0	0.0
TETHEX3t_neg	0.0	0.0	0.0	0.0	0.0
TETPENT3COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETPENT3CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3t_pos	0.0	0.0	0.0	0.0	0.0
TETPENT3t_neg	0.0	0.0	0.0	0.0	0.0
TETPENT6COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETPENT6CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6t_pos	0.0	0.0	0.0	0.0	0.0
TETPENT6t_neg	0.0	0.0	0.0	0.0	0.0
TETTET6COAtx_pos	0.0	0.0	0.0	0.0	0.0
TETTET6COAtx_neg	0.0	0.0	0.0	0.0	0.0
TETTET6CPT1_pos	0.0	0.0	0.0	0.0	0.0
TETTET6CPT2_pos	0.0	0.0	0.0	0.0	0.0
TETTET6CRNt_pos	0.0	0.0	0.0	0.0	0.0
TETTET6t_pos	0.0	0.0	0.0	0.0	0.0
TETTET6t_neg	0.0	0.0	0.0	0.0	0.0
THBPT4ACAMDASE_pos	0.44229259712983865	0.0	0.0	0.3063390301301732	0.0
THCHOLSTOICtm_pos	0.0	0.0	0.0	0.0	0.0
THCHOLSTOICtm_neg	0.0	0.0	0.0	0.0	0.0
THD1m_pos	0.0	0.0	0.0	0.0	0.0
THFt2_pos	4.278310775154284	2.591672983908786	4.1860920637243115	4.804310796507725	4.441540366911775
THFt2_neg	4.278310775154284	2.591672983908786	4.1860920637243115	4.804310796507725	4.441540366911775
THFtl_pos	0.0	0.0	0.0	0.0	0.0
THFtl_neg	0.0	0.0	0.0	0.0	0.0
THFtm_pos	0.0	0.0	0.0	0.0	0.0
THFtm_neg	0.0	0.0	0.0	0.0	0.0
THMDt4_pos	0.0	0.0	0.028180340170195172	0.0	0.02236922500449785
THMMPt4_pos	4.278310775154284	2.591672983908786	4.1860920637243115	4.804310796507725	4.441540366911775
THMMPt4_neg	4.278310775154284	2.591672983908786	4.1860920637243115	4.804310796507725	4.441540366911775
THMMPtm_pos	0.0	0.0	0.0	0.0	0.0
THMMPtm_neg	0.0	0.0	0.0	0.0	0.0
THMP_pos	0.0	0.0	0.0	0.0	0.0
THMPPtm_pos	0.0	0.0	0.0	0.0	0.0
THMt2m_pos	0.0	0.0	0.0	0.0	0.0
THMt3_pos	2.6083235041167643	3.154177885850677	2.250967952292191	2.3149981589000723	3.0037957869599747
THMt3_neg	2.6083235041167643	3.154177885850677	2.250967952292191	2.3149981589000723	3.0037957869599747
THMTP_pos	3.283785182762222	0.0	3.3040262472484456	3.3612390020603424	3.4223256582955743
THMTPt_pos	4.278310775154284	2.591672983908786	4.1860920637243115	4.804310796507725	4.441540366911775
THP2Ctp_pos	0.0	0.0	0.0	0.0	0.0
THP2Ctp_neg	0.0	0.0	0.0	0.0	0.0
THRALANaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
THRASNNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
THRCYSNaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
THRD_L_pos	0.0	0.0	0.0	0.0	0.0
THRGLNexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
THRGLNexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
THRGLNNaEx_pos	7.12597209163038	7.469545043138279	6.765543723398859	7.352718028110019	6.627450294598665
THRGLYexR_pos	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
THRGLYexR_neg	5.9122543880200995	6.331743505676743	5.847814012076214	6.425320888479037	6.051582160489664
THRS_pos	2.7832841926480256	1.3275586752120276	3.4019603001162593	1.9255008414146035	3.2363319982196526
THRSERNaEx_pos	7.144635504035373	7.4697417226867735	6.777405632047479	7.362586315030183	6.65011477797301
THRt4_pos	8.120571680324934	7.256727671890008	8.19594154633162	7.671694574883654	8.088311892140885
THYMDt1_pos	5.814648315176439	5.916832302789922	5.8297256067756065	6.53497221816402	5.841740145437747
THYMDtl_pos	3.292441760312593	3.1419237027568054	3.2168490016849796	3.221050674832691	3.200874397250967
THYMDtl_neg	3.292441760312593	3.1419237027568054	3.2168490016849796	3.221050674832691	3.200874397250967
THYMDtm_pos	5.614613698241881	5.629375133381368	5.499674263438163	6.394713614949471	5.636457135242117
THYMDtm_neg	5.614613698241881	5.629375133381368	5.499674263438163	6.394713614949471	5.636457135242117
THYMt_pos	3.050864602701493	3.5746170371152357	3.658839372674267	3.2616631161967624	3.105428871865816
THYMt_neg	3.050864602701493	3.5746170371152357	3.658839372674267	3.2616631161967624	3.105428871865816
THYOXt_pos	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
THYOXt_neg	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
THYOXt2_pos	0.0	0.0	0.0	0.0	0.049467830163935515
THYOXt2_neg	0.0	0.0	0.0	0.0	0.049467830163935515
THYPX_pos	0.0	0.0	0.0	0.0	0.0
TKT1_pos	6.345161497737674	6.406916199803717	6.34285774866298	6.4217974332660965	6.273212205719976
TKT1_neg	6.345161497737674	6.406916199803717	6.34285774866298	6.4217974332660965	6.273212205719976
TKT2_pos	6.345161497737674	6.406916199803717	6.34285774866298	6.4217974332660965	6.273212205719976
TKT2_neg	6.345161497737674	6.406916199803717	6.34285774866298	6.4217974332660965	6.273212205719976
TMABADH_pos	0.0	0.0	0.0	0.0	0.0
TMDK1_pos	3.3075076278871545	3.129434627653481	2.7464362910937696	4.475091352357678	2.0445908870947336
TMDK1m_pos	0.0	0.0	0.0	0.0	0.0
TMDPK_pos	0.416335352405673	0.3996738659693555	0.42381101204489857	0.4361015626190001	0.5215667323207924
TMDPP_pos	1.4612267165155763	0.9004475560522597	2.462105573683424	2.159822155979496	2.3932732515275625
TMDPP_neg	1.4612267165155763	0.9004475560522597	2.462105573683424	2.159822155979496	2.3932732515275625
TMDPPK_pos	0.0	0.0	0.0	0.0	0.0
TMDS_pos	0.0	0.0	0.0	0.0	0.0
TMLYSOX_pos	0.0	0.0	0.0	0.0	0.0
TMLYSter_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCOAtx_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCOAtx_neg	0.0	0.0	0.0	0.0	0.0
TMNDNCCPT1_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCPT2_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCCRNt_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCt_pos	0.0	0.0	0.0	0.0	0.0
TMNDNCt_neg	0.0	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_pos	0.0	0.0	0.0	0.0	0.0
TOLBUTAMIDEte_neg	0.0	0.0	0.0	0.0	0.0
TPI_pos	7.555328966949535	8.167770048239975	7.560490092776714	7.814655236140149	7.5612439391441155
TPI_neg	7.555328966949535	8.167770048239975	7.560490092776714	7.814655236140149	7.5612439391441155
TRDR_pos	0.0	0.0	0.0	0.0	0.0
TRDR2_pos	0.0	0.0	0.0	0.0	0.0
TRDR3_pos	0.0	0.0	0.0	0.0	0.0
TRDRm_pos	0.0	0.0	0.0	0.0	0.0
TREH_pos	0.0	0.0	0.11626347834070558	0.0	0.0
TREHe_pos	0.0	0.0	0.11626347834070558	0.0	0.0
TRIODTHYSUFt_pos	0.0	0.0	0.0	0.0	0.0
TRIODTHYSULT_pos	0.0	0.0	0.0	0.0	0.0
TRIODTHYt_pos	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
TRIODTHYt_neg	1.88494624768981	0.3972115787992258	0.820364289585273	1.2215721611598058	0.9233422037694375
TRIODTHYt2_pos	0.0	0.0	0.0	0.0	0.049467830163935515
TRIODTHYt2_neg	0.0	0.0	0.0	0.0	0.049467830163935515
TRIOK_pos	0.0	0.0	0.0	0.0	0.0
TRPHYDRO2_pos	0.012095572169133866	0.0	0.0	0.9810244701070454	0.0
TRPO2_pos	0.5076866091786639	0.0	0.8508937611775093	0.5186548520221346	0.7887361660590393
TRPt_pos	1.1446582376116714	0.8861501436459357	1.3063501329395328	0.8336517099231963	1.4470690349812094
TRPt_neg	1.1446582376116714	0.8861501436459357	1.3063501329395328	0.8336517099231963	1.4470690349812094
TRPt4_pos	0.0	0.0	0.0	0.0	0.0
TRYPTAOX_pos	3.8973368824898653	0.0	4.133723014785488	3.7827701136229153	2.8063002439598392
TS3_pos	0.0	0.0	0.0	0.0	0.0
TS3_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONEGLCte_pos	2.0892828155854963	1.1597628304087164	2.255808224043675	2.584144379008085	2.1800605315351227
TSTSTERONEGLCtr_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEGLCtr_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONESte_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONESte_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONESULT_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEt_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEt_neg	0.0	0.0	0.0	0.0	0.0
TSTSTERONEtr_pos	0.0	0.0	0.0	0.0	0.0
TSTSTERONEtr_neg	0.0	0.0	0.0	0.0	0.0
TSULt4_3_pos	0.0	0.0	0.0	0.0	0.0
TSULt4_3_neg	0.0	0.0	0.0	0.0	0.0
TTDCAtr_pos	0.0	0.0	0.0	0.0	0.0
TTDCAtr_neg	0.0	0.0	0.0	0.0	0.0
TTDCPT1_pos	0.0	0.0	0.0	0.0	0.0
TTDCPT2_pos	0.0	0.0	0.0	0.0	0.0
TTDCRNt_pos	0.0	0.0	0.0	0.0	0.0
TXA2te_pos	0.0	0.0	0.0	0.0	0.0
TXA2te_neg	0.0	0.0	0.0	0.0	0.0
TXA2tr_pos	0.0	0.0	0.0	0.0	0.0
TXA2tr_neg	0.0	0.0	0.0	0.0	0.0
TXASr_pos	0.042604913477002085	0.0	0.0	0.0792471014627053	0.017870480167644663
TYMSFt_pos	0.0	0.0	0.0	0.0	0.0
TYMSULT_pos	0.0	0.0	0.0	0.0	0.0
TYR3MO2_pos	0.0	0.0	0.0	0.0	0.0
TYRASE_pos	0.0	0.05925862904141455	0.0	0.0	0.0
TYRCBOX_pos	0.25317431445149025	0.7221489613323226	0.3044673140535292	0.6692847879511208	0.18196791455572786
TYRDOPO_pos	0.0	0.0	0.0	0.0	0.0
TYRDOPO3_pos	0.0	0.0	0.0	0.0	0.0
TYROXDAc_pos	0.0	0.0	0.0	0.0	0.0
TYRt_pos	1.1446582376116714	0.8861501436459357	1.3063501329395328	0.8336517099231963	1.4470690349812094
TYRt_neg	1.1446582376116714	0.8861501436459357	1.3063501329395328	0.8336517099231963	1.4470690349812094
TYRt4_pos	0.0	0.0	0.0	0.0	0.0
TYRTA_pos	4.357304383119459	4.304657008733686	4.291577711722906	4.163449728123756	4.411541609937984
TYRTA_neg	4.357304383119459	4.304657008733686	4.291577711722906	4.163449728123756	4.411541609937984
TYRTAm_pos	0.0	0.0	0.0	0.0	0.0
TYRTAm_neg	0.0	0.0	0.0	0.0	0.0
UAG2EMAi_pos	3.859437048791324	3.373753650046559	3.837046372596521	3.865860670197689	3.946221146037565
UAG4E_pos	5.121250252597618	6.208185422464806	5.397839389794562	5.192190962228463	5.677508533171547
UAG4E_neg	5.121250252597618	6.208185422464806	5.397839389794562	5.192190962228463	5.677508533171547
UAGALDP_pos	0.0	0.0	0.0	0.0	0.0
UAGDP_pos	6.248173715868443	6.7221267020424476	5.959353329286639	6.4956814025986995	6.065788360624748
UDPACGALtl_pos	0.0	0.0	0.0	0.0	0.0
UDPACGALtl_neg	0.0	0.0	0.0	0.0	0.0
UDPDOLPT_L_pos	5.413005259491512	5.6303883947135756	5.416694390495243	5.616427629661497	5.645996267490058
UDPDOLPT_U_pos	5.413005259491512	5.6303883947135756	5.416694390495243	5.616427629661497	5.645996267490058
UDPG1P_pos	0.0	0.0	0.0	0.0	0.0
UDPG4E_pos	5.121250252597618	6.208185422464806	5.397839389794562	5.192190962228463	5.677508533171547
UDPG4E_neg	5.121250252597618	6.208185422464806	5.397839389794562	5.192190962228463	5.677508533171547
UDPGALt2g_pos	0.0	0.0	0.0	0.0	0.0
UDPGALtg_pos	0.0	0.0	0.0	0.0	0.0
UDPGALtg_neg	0.0	0.0	0.0	0.0	0.0
UDPGD_pos	4.018920257442537	3.3160880953353415	4.039666228945752	4.161100449277916	4.171195942300652
UDPGLCAter_pos	2.8352467609106866	2.047027925727198	2.8151493251873054	3.6487424944045674	2.653234515310231
UDPGLCAter_neg	2.8352467609106866	2.047027925727198	2.8151493251873054	3.6487424944045674	2.653234515310231
UDPGLCAtg_pos	0.0	0.0	0.0	0.0	0.0
UDPGLCAtg_neg	0.0	0.0	0.0	0.0	0.0
UDPGLCter_pos	0.0	0.0	0.0	0.0	0.0
UDPGLCter_neg	0.0	0.0	0.0	0.0	0.0
UDPGLCtg_pos	5.210332702091332	4.328212086782038	4.901137279856977	5.523346886133448	5.131178991212269
UDPGLCtg_neg	5.210332702091332	4.328212086782038	4.901137279856977	5.523346886133448	5.131178991212269
UDPGLDCg_pos	0.0	0.0	0.0	0.0	0.0
UDPGNP_pos	0.0	0.0	0.0	0.0	0.0
UDPGP_pos	2.3248502098950445	3.163565335434875	2.144329694933971	2.6352642478499377	2.0653875934458097
UDPtl_pos	0.0	0.0	0.0	0.0	0.0
UDPtl_neg	0.0	0.0	0.0	0.0	0.0
UDPXYLter_pos	0.0	0.0	0.0	0.0	0.0
UDPXYLter_neg	0.0	0.0	0.0	0.0	0.0
UDPXYLtg_pos	4.055288921322843	3.4486107385147715	3.907592166291688	4.532888791653967	4.15752950846461
UDPXYLtg_neg	4.055288921322843	3.4486107385147715	3.907592166291688	4.532888791653967	4.15752950846461
UGALGTg_pos	5.341930481275137	4.3340169812557425	5.277620169756056	5.848491951417832	5.075913879910615
UGALNACter_pos	2.8352467609106866	2.047027925727198	2.8151493251873054	3.6487424944045674	2.653234515310231
UGALNACter_neg	2.8352467609106866	2.047027925727198	2.8151493251873054	3.6487424944045674	2.653234515310231
UGALNACtg_pos	0.0	0.0	0.0	0.0	0.0
UGALNACtg_neg	0.0	0.0	0.0	0.0	0.0
UGCG_pos	5.909590745994541	3.7808351728253715	6.5915593897914455	4.72434915411172	6.044827735967939
UGLCNACtg_pos	3.9761656869601523	3.2718797743122847	3.3726463669348568	4.038661554422594	3.816729523793409
UGLCNACtg_neg	3.9761656869601523	3.2718797743122847	3.3726463669348568	4.038661554422594	3.816729523793409
UGLT_pos	6.9598203612379095	7.0707148539769165	6.75847426180221	7.1844059633171256	6.952194011727071
UGLT_neg	6.9598203612379095	7.0707148539769165	6.75847426180221	7.1844059633171256	6.952194011727071
UGT1A10r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A10r_neg	0.0	0.0	0.0	0.0	0.0
UGT1A1r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A2r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A3r_pos	0.08787566452839361	0.0	0.0	0.0	0.0
UGT1A4r_pos	0.08787566452839361	0.0	0.0	0.0	0.0
UGT1A5r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A5r2_pos	0.08787566452839361	0.0	0.0	0.0	0.0
UGT1A6r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A7r_pos	0.0	0.0	0.0	0.0	0.0
UGT1A8r_pos	0.08787566452839361	0.0	0.0	0.0	0.0
UGT1A9r_pos	0.08787566452839361	0.0	0.0	0.0	0.0
UMPK_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK2_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK2_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK2n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK2n_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK3_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK3_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK3n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK3n_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK4_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK4_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK4n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK4n_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK5_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK5_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK5n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK5n_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK6_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK6_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK6n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK6n_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK7_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK7_neg	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
UMPK7n_pos	5.7295607914463185	5.447825886556896	5.682602948133831	5.09709536749106	5.68431372413961
