	WT-DHA-b_S128_L007_R1_001
r1631_pos	946.1832402225193
r1632_neg	993.2393492134493
r1632_pos	993.2393492134493
r1633_neg	993.2393492134493
r1633_pos	974.5459904297402
r1634_neg	946.1832402225193
r1634_pos	946.1832402225193
r1635_neg	935.3340232696095
r1635_pos	937.0671275567076
r1636_neg	1041.2444823564938
r1636_pos	939.6071043677869
r1637_neg	883.1624153287305
r1637_pos	883.1624153287305
r1638_neg	1118.7003697129937
r1638_pos	1141.5127180793531
r1639_neg	886.3416069837892
r1639_pos	886.3416069837892
r1640_neg	1165.7564787039237
r1640_pos	968.454965303257
r1641_neg	1118.7003697129937
r1641_pos	1141.5127180793531
r1642_neg	983.6105981879372
r1642_pos	1063.6064623555164
r1643_neg	867.1327123957064
r1643_pos	935.3340232696095
r1644_neg	1061.0664855444372
r1644_pos	732.1823899100835
r1645_neg	979.8682116612883
r1645_pos	935.3340232696095
r1646_neg	1108.1225945353672
r1646_pos	1092.4543232909866
r1647_neg	1061.0664855444372
r1647_pos	732.1823899100835
r1648_neg	869.6726892067857
r1648_pos	986.1505749990164
r1649_neg	1063.6064623555164
r1649_pos	1188.0561887105825
r1650_neg	982.4081884723676
r1650_pos	1041.0092509425685
r1651_neg	1110.6625713464464
r1651_pos	1014.9984359344866
r1652_neg	1063.6064623555164
r1652_pos	1188.0561887105825
r1653_neg	1063.6064623555164
r1653_pos	1071.578302918352
r1654_neg	917.7493113241717
r1654_pos	917.7493113241717
r1655_neg	1110.6625713464464
r1655_pos	898.5205501422558
r1656_neg	1063.6064623555164
r1656_pos	1071.578302918352
r1657_neg	1111.1476820746957
r1657_pos	1111.1476820746957
r1658_neg	1111.1476820746957
r1658_pos	1092.4543232909866
r1659_neg	1064.0915730837655
r1659_pos	1064.0915730837655
r1660_neg	1158.2037910656256
r1660_pos	1011.2560494078377
r1661_neg	1111.1476820746957
r1661_pos	1111.1476820746957
r1662_neg	1092.4543232909866
r1662_pos	1111.1476820746957
r1664_neg	2022.8294818888098
r1664_pos	1571.7112427047396
r1665_neg	1366.5130359538753
r1665_pos	1471.3208743273246
r1666_neg	1113.6925979319135
r1666_pos	1571.749850031299
r1667_neg	1983.5236114747013
r1667_pos	1431.656072261129
r1668_neg	1401.8874118581657
r1668_pos	1262.8523297252393
r1669_neg	1113.6925979319135
r1669_pos	1431.6946795876888
r1670_neg	1274.2596884638308
r1670_pos	2027.455229525055
r1671_neg	1116.9951557067423
r1671_pos	1432.5910151752696
r1672_pos	1262.5887653225145
r1673_pos	1357.5953893617152
r1674_pos	1262.5887653225145
r1675_pos	1411.0569006545352
r1676_pos	1293.1485677932892
r1677_pos	1289.221189681758
r1678_pos	1293.1485677932892
r1679_pos	1211.5734931087943
r1680_pos	1368.9162936281894
r1681_pos	1371.4562704392683
r1682_pos	1371.4562704392686
r1683_pos	1411.0569006545352
r1684_pos	1262.5887653225145
r1685_pos	1400.3041313747385
r1686_pos	1411.0569006545352
r1687_pos	1262.5887653225145
r1690_pos	1308.1251853256222
r1691_pos	1190.2168524643757
r1692_pos	1186.289474352845
r1693_pos	1190.2168524643757
r1695_pos	1305.1000977862936
r1696_pos	1307.6400745973729
r1698_pos	1308.1251853256222
r1700_pos	1336.487935532843
r1701_pos	1308.1251853256222
r1702_pos	1382.8500277711794
r1705_pos	1401.2531167178665
r1706_pos	1283.3447838566203
r1707_pos	1279.4174057450891
r1708_pos	1283.3447838566203
r1710_pos	1398.228029178538
r1711_pos	1400.7680059896172
r1713_pos	1401.2531167178665
r1715_pos	1429.6158669250874
r1716_pos	1401.2531167178665
r1717_pos	1262.5887653225145
r1720_pos	1513.9886159834487
r1721_pos	1396.0802831222022
r1722_pos	1392.1529050106712
r1723_pos	1396.0802831222022
r1725_pos	1510.96352844412
r1726_pos	1513.5035052551991
r1728_pos	1513.9886159834487
r1730_pos	1542.3513661906693
r1731_pos	1513.9886159834487
r1732_pos	1582.3553525465447
r1733_pos	1582.3553525465447
r1734_pos	1582.3553525465447
r1735_pos	1582.3553525465447
r1736_pos	1477.2785570053509
r1737_pos	1473.35117889382
r1738_pos	1477.2785570053509
r1739_pos	1582.3553525465447
r1740_pos	1592.1618023272686
r1741_pos	1582.3553525465447
r1742_pos	1582.3553525465447
r1743_pos	1582.3553525465447
r1744_pos	1582.3553525465447
r1745_pos	1582.3553525465447
r1746_pos	1582.3553525465447
r1747_pos	1476.7934462771016
r1748_pos	1473.8470572947915
r1749_pos	1476.7934462771016
r1750_pos	1476.7934462771016
r1751_pos	1477.2785570053509
r1752_pos	1355.4428460325737
r1753_pos	1359.3702241441047
r1754_pos	1531.887353634579
r1755_pos	1474.2534694660224
r1756_pos	1476.7934462771016
r1757_pos	1476.7934462771016
r1758_pos	1477.2785570053509
r1759_pos	1524.3346659962808
r1760_pos	1505.6413072125717
r1761_pos	1477.2785570053509
r1762_pos	1416.4254958026706
r1763_pos	1447.8332001430533
r1764_pos	1432.8538720209497
r1765_pos	1472.8660681655706
r1766_pos	1468.1297093867913
r1767_pos	1355.4428460325737
r1768_pos	1261.5773373585646
r1769_pos	1261.5773373585646
r1770_pos	1261.5773373585646
r1771_pos	1472.8660681655706
r1772_pos	1261.5773373585646
r1773_pos	1261.5773373585646
r1774_pos	1261.5773373585646
r1775_pos	1501.7139291010408
r1776_pos	1261.5773373585646
r1777_pos	1476.7934462771016
r1778_pos	1473.8470572947915
r1779_pos	1476.7934462771016
r1780_pos	1476.7934462771016
r1781_pos	1477.2785570053509
r1782_pos	1359.3702241441047
r1783_pos	1355.4428460325737
r1784_pos	1531.887353634579
r1785_pos	1474.2534694660224
r1786_pos	1476.7934462771016
r1787_pos	1476.7934462771016
r1788_pos	1477.2785570053509
r1789_pos	1524.3346659962808
r1790_pos	1505.6413072125717
r1791_pos	1477.2785570053509
r1792_pos	1211.5734931087943
r1796_pos	1471.187531878868
r1797_pos	1353.2791990176215
r1798_pos	1349.3518209060906
r1799_pos	1353.2791990176215
r1800_pos	1468.1624443395392
r1801_pos	1470.7024211506184
r1803_pos	1471.187531878868
r1805_pos	1499.5502820860886
r1806_pos	1471.187531878868
r1807_pos	1582.3553525465447
r1808_pos	1582.3553525465447
r1809_pos	1582.3553525465447
r1810_pos	1582.3553525465447
r1811_pos	1263.277706692915
r1812_pos	1477.2785570053509
r1813_pos	1261.5773373585646
r1814_pos	1466.429340052441
r1815_pos	1466.429340052441
r1816_pos	1582.3553525465447
r1817_pos	1466.429340052441
r1818_pos	1263.2777066929152
r1819_pos	1466.429340052441
r1820_pos	1582.3553525465447
r1821_pos	1263.2777066929152
r1822_pos	1390.8446740973648
r1823_pos	1387.8982851150547
r1824_pos	1390.8446740973648
r1825_pos	1390.8446740973648
r1826_pos	1439.23593977801
r1827_pos	1399.822669648851
r1828_pos	1387.8982851150547
r1829_pos	1399.822669648851
r1830_pos	1445.9385814548423
r1831_pos	1388.3046972862855
r1832_pos	1390.8446740973648
r1833_pos	1486.8425686860794
r1834_pos	1445.703350040917
r1835_pos	1419.6925350328347
r1836_pos	1486.8425686860794
r1837_pos	1400.7680059896172
r1841_pos	1401.2531167178665
r1842_pos	1283.3447838566203
r1843_pos	1279.4174057450891
r1844_pos	1283.3447838566203
r1846_pos	1398.228029178538
r1847_pos	1400.7680059896172
r1848_pos	1401.2531167178665
r1850_pos	1429.6158669250874
r1851_pos	1401.2531167178665
r1852_pos	1582.3553525465447
r1853_pos	1582.3553525465447
r1854_pos	1582.3553525465447
r1855_pos	1582.3553525465447
r1856_pos	1582.3553525465447
r1857_pos	1477.2785570053509
r1858_pos	1473.35117889382
r1859_pos	1477.2785570053509
r1860_pos	1582.3553525465447
r1861_pos	1582.3553525465447
r1862_pos	1582.3553525465447
r1863_pos	1582.3553525465447
r1864_pos	1582.3553525465447
r1865_pos	1582.3553525465447
r1866_pos	1582.3553525465447
r1867_pos	1262.5887653225145
r1871_pos	1513.9886159834487
r1872_pos	1396.0802831222022
r1873_pos	1392.1529050106712
r1874_pos	1396.0802831222022
r1876_pos	1510.96352844412
r1877_pos	1513.5035052551991
r1879_pos	1513.9886159834487
r1880_pos	1542.3513661906693
r1881_pos	1513.9886159834487
r1882_pos	1582.3553525465447
r1883_pos	1582.3553525465447
r1884_pos	1582.3553525465447
r1885_pos	1582.3553525465447
r1886_pos	1582.3553525465447
r1887_pos	1524.3346659962808
r1888_pos	1520.4072878847498
r1889_pos	1524.3346659962808
r1890_pos	1582.3553525465447
r1891_pos	1582.3553525465447
r1892_pos	1582.3553525465447
r1893_pos	1582.3553525465447
r1894_pos	1582.3553525465447
r1895_pos	1582.3553525465447
r1896_pos	1582.3553525465447
r1897_pos	1582.3553525465447
r1898_pos	1582.3553525465447
r1899_pos	1582.3553525465447
r1900_pos	1582.3553525465447
r1901_pos	1582.3553525465447
r1902_pos	1477.2785570053509
r1903_pos	1473.35117889382
r1904_pos	1477.2785570053509
r1905_pos	1582.3553525465447
r1906_pos	1582.3553525465447
r1907_pos	1582.3553525465447
r1908_pos	1582.3553525465447
r1909_pos	1582.3553525465447
r1910_pos	1582.3553525465447
r1911_pos	1582.3553525465447
r1912_pos	1239.5568536428318
r1913_pos	1239.5568536428318
r1914_pos	1270.2218496333758
r1915_pos	1242.8594114176606
r1916_pos	1270.2604569599355
r1917_pos	1136.6251383139183
r1918_pos	1136.6251383139183
r1919_pos	1167.2901343044628
r1920_pos	1139.9276960887473
r1921_pos	1167.3287416310222
r1922_pos	1229.753069706163
r1923_pos	1229.753069706163
r1924_pos	1260.4180656967071
r1925_pos	1233.0556274809917
r1926_pos	1260.4566730232668
r1928_pos	1342.4885689717448
r1929_pos	1373.153564962289
r1930_pos	1345.7911267465738
r1931_pos	1373.1921722888487
r1932_pos	1423.6868428548935
r1933_pos	1423.6868428548935
r1934_pos	1454.351838845438
r1935_pos	1426.9894006297225
r1936_pos	1454.3904461719974
r1937_pos	1305.7785099936473
r1938_pos	1305.7785099936473
r1939_pos	1336.4435059841915
r1940_pos	1309.081067768476
r1941_pos	1336.4821133107512
r1942_pos	1301.8511318821163
r1943_pos	1301.8511318821163
r1944_pos	1332.5161278726605
r1945_pos	1305.153689656945
r1946_pos	1332.5547351992202
r1947_pos	1305.7785099936473
r1948_pos	1305.7785099936473
r1949_pos	1336.4435059841915
r1950_pos	1309.081067768476
r1951_pos	1336.4821133107512
r1952_pos	1299.6874848671641
r1953_pos	1299.6874848671641
r1954_pos	1330.3524808577083
r1955_pos	1302.9900426419929
r1956_pos	1330.391088184268
r1957_pos	1423.6868428548935
r1958_pos	1423.6868428548935
r1959_pos	1257.1993888317897
r1960_pos	1426.9894006297225
r1961_pos	1454.3904461719974
r1962_pos	1346.2309554983935
r1963_pos	1346.2309554983935
r1964_pos	1376.895951488938
r1965_pos	1349.5335132732225
r1966_pos	1376.9345588154974
r1967_pos	1229.753069706163
r1968_pos	1229.753069706163
r1969_pos	1260.4180656967071
r1970_pos	1233.0556274809917
r1971_pos	1260.4566730232668
r1972_pos	1423.6868428548935
r1973_pos	1423.6868428548935
r1974_pos	1454.351838845438
r1975_pos	1426.9894006297225
r1976_pos	1454.3904461719974
r1977_pos	1342.4885689717448
r1978_pos	1342.4885689717448
r1979_pos	1373.153564962289
r1980_pos	1345.7911267465738
r1981_pos	1373.1921722888487
r1982_pos	1470.7429518458234
r1983_pos	1470.7429518458234
r1984_pos	1501.4079478363676
r1985_pos	1474.0455096206524
r1986_pos	1501.4465551629273
r1987_pos	1423.6868428548935
r1988_pos	1423.6868428548935
r1989_pos	1454.351838845438
r1990_pos	1426.9894006297225
r1991_pos	1454.3904461719974
r1992_pos	1523.6189096286573
r1993_pos	1631.313113329137
r1994_pos	1523.6189096286573
r1995_pos	1317.7554789708308
r1996_pos	1683.5255220383617
r1997_pos	1657.1104274283448
r1998_pos	1622.6076665519731
r1999_pos	1657.1104274283448
r2000_pos	1678.4670680727634
r2001_pos	1682.0129782686975
r2002_pos	1774.5336495613417
r2003_pos	1709.874772413146
r2004_pos	1775.0187602895912
r2005_pos	1729.4823402864836
r2006_pos	1803.3815104968119
r2007_pos	1775.0187602895912
r2008_pos	1634.4784791177315
r2009_pos	1476.6916705772912
r2010_pos	1476.6916705772912
r2011_pos	1634.4784791177315
r2012_pos	1476.6916705772912
r2013_pos	1517.0552569847346
r2014_pos	1476.6916705772912
r2015_pos	1517.0552569847346
r2016_pos	1647.9682052396763
r2017_pos	1476.6916705772912
r2018_pos	1634.4784791177315
r2019_pos	1511.582897149353
r2020_pos	1634.9635898459808
r2021_pos	1681.5436732711676
r2022_pos	1663.3263400532016
r2023_pos	1634.9635898459808
r2024_pos	2006.7253346646883
r2026_pos	2006.7253346646883
r2027_pos	2006.7253346646883
r2028_pos	2006.7253346646883
r2029_pos	2006.7253346646883
r2030_pos	2006.7253346646883
r2031_pos	2006.7253346646883
r2032_pos	2006.7253346646883
r2034_pos	2006.7253346646883
r2035_pos	2006.7253346646883
r2036_pos	2006.7253346646883
r2037_pos	2006.7253346646883
r2038_pos	2006.7253346646883
r2039_pos	2006.7253346646883
r2040_pos	1294.0449094008618
r2041_pos	1136.2581008604216
r2042_pos	1136.2581008604216
r2043_pos	1294.0449094008618
r2044_pos	1342.4361750815071
r2045_pos	1517.9515925723153
r2046_pos	1291.0985204185517
r2047_pos	1495.950523112428
r2048_pos	1307.5346355228066
r2049_pos	1291.5049325897826
r2050_pos	1294.0449094008618
r2051_pos	1136.2581008604216
r2052_pos	1495.950523112428
r2053_pos	1342.121531518248
r2054_pos	1322.892770336332
r2055_pos	1495.950523112428
r2056_pos	1347.18000077906
r2057_pos	1344.2336117967498
r2058_pos	1347.18000077906
r2059_pos	1347.18000077906
r2060_pos	1347.6651115073091
r2061_pos	1229.756778646063
r2062_pos	1225.829400534532
r2063_pos	1229.756778646063
r2064_pos	1402.2739081365373
r2065_pos	1344.6400239679808
r2066_pos	1347.18000077906
r2067_pos	1347.18000077906
r2068_pos	1347.6651115073091
r2069_pos	1394.7212204982393
r2070_pos	1376.0278617145302
r2071_pos	1347.6651115073091
r2073_pos	2220.56467551674
r2079_neg	495.2763363631251
r2079_pos	495.2763363631251
r2080_neg	558.7164259132128
r2080_pos	558.7164259132128
r2081_neg	558.7164259132128
r2081_pos	558.7164259132128
r2082_neg	558.7164259132128
r2082_pos	558.7164259132128
r2083_neg	495.2763363631251
r2083_pos	495.2763363631251
r2084_neg	558.7164259132128
r2084_pos	558.7164259132128
r2085_neg	495.2763363631251
r2085_pos	495.2763363631251
r2086_neg	495.2763363631251
r2086_pos	495.2763363631251
r2087_neg	558.7164259132128
r2087_pos	558.7164259132128
r2088_neg	558.7164259132128
r2088_pos	558.7164259132128
r2089_neg	558.7164259132128
r2089_pos	558.7164259132128
r2090_neg	495.2763363631251
r2090_pos	495.2763363631251
r2091_neg	526.996381138169
r2091_pos	526.996381138169
r2092_neg	558.7164259132128
r2092_pos	558.7164259132128
r2093_neg	558.7164259132128
r2093_pos	558.7164259132128
r2094_neg	558.7164259132128
r2094_pos	558.7164259132128
r2095_neg	558.7164259132128
r2095_pos	558.7164259132128
r2096_neg	558.7164259132128
r2096_pos	558.7164259132128
r2097_neg	495.2763363631251
r2097_pos	495.2763363631251
r2098_neg	526.996381138169
r2098_pos	526.996381138169
r2099_neg	558.7164259132128
r2099_pos	558.7164259132128
r2100_neg	558.7164259132128
r2100_pos	558.7164259132128
r2101_neg	558.7164259132128
r2101_pos	558.7164259132128
r2102_neg	558.7164259132128
r2102_pos	558.7164259132128
r2103_neg	558.7164259132128
r2103_pos	558.7164259132128
r2104_neg	558.7164259132128
r2104_pos	558.7164259132128
r2105_neg	558.7164259132128
r2105_pos	558.7164259132128
r2106_neg	558.7164259132128
r2106_pos	558.7164259132128
r2107_neg	558.7164259132128
r2107_pos	558.7164259132128
r2108_neg	558.7164259132128
r2108_pos	558.7164259132128
r2109_neg	558.7164259132128
r2109_pos	558.7164259132128
r2110_neg	558.7164259132128
r2110_pos	558.7164259132128
r2111_neg	558.7164259132128
r2111_pos	558.7164259132128
r2112_neg	558.7164259132128
r2112_pos	558.7164259132128
r2113_neg	558.7164259132128
r2113_pos	558.7164259132128
r2114_neg	558.7164259132128
r2114_pos	558.7164259132128
r2115_neg	558.7164259132128
r2115_pos	558.7164259132128
r2116_neg	558.7164259132128
r2116_pos	558.7164259132128
r2117_neg	558.7164259132128
r2117_pos	558.7164259132128
r2118_neg	558.7164259132128
r2118_pos	558.7164259132128
r2119_neg	558.7164259132128
r2119_pos	558.7164259132128
r2120_neg	558.7164259132128
r2120_pos	558.7164259132128
r2121_neg	558.7164259132128
r2121_pos	558.7164259132128
r2122_neg	558.7164259132128
r2122_pos	558.7164259132128
r2123_neg	558.7164259132128
r2123_pos	558.7164259132128
r2124_neg	558.7164259132128
r2124_pos	558.7164259132128
r2125_neg	526.996381138169
r2125_pos	526.996381138169
r2126_neg	558.7164259132128
r2126_pos	558.7164259132128
r2127_neg	526.996381138169
r2127_pos	526.996381138169
r2128_neg	558.7164259132128
r2128_pos	558.7164259132128
r2129_neg	558.7164259132128
r2129_pos	558.7164259132128
r2130_neg	558.7164259132128
r2130_pos	558.7164259132128
r2131_neg	558.7164259132128
r2131_pos	558.7164259132128
r2132_neg	558.7164259132128
r2132_pos	558.7164259132128
r2133_neg	558.7164259132128
r2133_pos	558.7164259132128
r2136_pos	473.82916700798273
r2137_neg	454.656808209092
r2137_pos	572.041049566733
r2139_neg	1481.0330041200248
r2139_pos	2233.5446538620654
r2140_neg	1312.3028983460476
r2140_pos	2165.062872455751
r2141_neg	1312.3028983460476
r2141_pos	2159.876464490808
r2142_neg	1481.500699574428
r2142_pos	2165.062872455751
r2143_neg	0.0
r2143_pos	0.0
r2144_neg	1481.500699574428
r2144_pos	0.0
r2145_neg	1481.500699574428
r2145_pos	0.0
r2149_neg	0.0
r2149_pos	0.0
r2150_neg	0.0
r2150_pos	4887.287059287682
r2193_neg	2165.062872455751
r2193_pos	2233.5446538620654
r2194_neg	1354.1995420972323
r2194_pos	1354.1995420972323
r2195_neg	1354.1995420972323
r2195_pos	1354.1995420972323
r2196_neg	2165.062872455751
r2196_pos	2165.062872455751
r2197_neg	1324.5395268404627
r2197_pos	1324.5395268404627
r2198_neg	2165.062872455751
r2198_pos	2165.062872455751
r2199_neg	2165.062872455751
r2199_pos	2165.062872455751
r2200_neg	2165.062872455751
r2200_pos	2165.062872455751
r2201_neg	2165.062872455751
r2201_pos	2165.062872455751
r2202_neg	2165.062872455751
r2202_pos	2165.062872455751
r2308_neg	1436.3645960224987
r2308_pos	1436.3645960224987
r2309_neg	1324.4059468606574
r2309_pos	1324.4059468606574
r2310_neg	1324.5395268404627
r2310_pos	1324.5395268404627
r2311_neg	1324.539526840463
r2311_pos	1324.539526840463
r2312_neg	1436.3645960224987
r2312_pos	1436.3645960224987
r2313_neg	543.613993288837
r2313_pos	543.613993288837
r2314_neg	1384.1373389041255
r2314_pos	1384.1373389041255
r2315_neg	1384.1373389041255
r2315_pos	1384.1373389041255
r2316_neg	1384.1373389041255
r2316_pos	1384.1373389041255
r2317_neg	1384.1373389041255
r2317_pos	1384.1373389041255
r2318_neg	1384.1373389041255
r2318_pos	1384.1373389041255
r2319_neg	1384.1373389041255
r2319_pos	1384.1373389041255
r2320_neg	1384.1373389041255
r2320_pos	1384.1373389041255
r2321_neg	1384.1373389041255
r2321_pos	1384.1373389041255
r2322_neg	1384.1373389041255
r2322_pos	1384.1373389041255
r2323_neg	1384.1373389041255
r2323_pos	1384.1373389041255
r2324_neg	1384.1373389041255
r2324_pos	1384.1373389041255
r2325_neg	1384.1373389041255
r2325_pos	1384.1373389041255
r2326_neg	671.6935867588144
r2326_pos	671.6935867588144
r2327_neg	1384.1373389041255
r2327_pos	1384.1373389041255
r2328_neg	671.6935867588144
r2328_pos	671.6935867588144
r2329_neg	1384.1373389041255
r2329_pos	1384.1373389041255
r2330_neg	1384.1373389041255
r2330_pos	1384.1373389041255
r2331_neg	543.613993288837
r2331_pos	543.613993288837
r2332_neg	1384.1373389041255
r2332_pos	1384.1373389041255
r2333_neg	1384.1373389041255
r2333_pos	1384.1373389041255
r2334_neg	1384.1373389041255
r2334_pos	1384.1373389041255
r2335_neg	1384.1373389041255
r2335_pos	1384.1373389041255
r2338_neg	1324.539526840463
r2338_pos	1324.539526840463
r2341_neg	2024.8810484824414
r2341_pos	2025.8591494316713
r2342_neg	1222.1854279410938
r2342_pos	1223.1635288903237
r2343_neg	1222.9601906869304
r2343_pos	1223.9382916361603
r2344_neg	2024.8810484824414
r2344_pos	2025.8591494316713
r2346_neg	1384.1373389041255
r2346_pos	1384.1373389041255
r2347_neg	2165.062872455751
r2347_pos	2165.062872455751
r2352_neg	2165.062872455751
r2352_pos	2165.062872455751
r2353_neg	2024.8810484824414
r2353_pos	2025.8591494316713
r2354_neg	1384.1373389041255
r2354_pos	1384.1373389041255
r2355_neg	1384.1373389041255
r2355_pos	1384.1373389041255
r2356_neg	1384.1373389041255
r2356_pos	1384.1373389041255
r2357_neg	1384.1373389041255
r2357_pos	1384.1373389041255
r2358_neg	1384.1373389041255
r2358_pos	1384.1373389041255
r2359_neg	1384.1373389041255
r2359_pos	1384.1373389041255
r2360_neg	1384.1373389041255
r2360_pos	1384.1373389041255
r2361_neg	1243.9555149308158
r2361_pos	1244.9336158800456
r2362_neg	1384.1373389041255
r2362_pos	1384.1373389041255
r2363_neg	1243.9555149308158
r2363_pos	1244.9336158800456
r2364_neg	1384.1373389041255
r2364_pos	1384.1373389041255
r2365_neg	1384.1373389041255
r2365_pos	1384.1373389041255
r2366_neg	1384.1373389041255
r2366_pos	1384.1373389041255
