	WT-a_S116_L007_R1_001
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46055.751673927814
r1080_pos	0.0
r1088_neg	1429.1698025604426
r1088_pos	1563.0365014577735
r1090_pos	1314.5183578429114
r1106_neg	5001.692603353972
r1106_pos	5001.692603353971
r1109_neg	5071.555100385936
r1109_pos	4239.870021952171
r1116_neg	13994.577911772147
r1116_pos	14440.450338624949
r1117_neg	5064.516408246416
r1117_pos	2521.259884647999
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1202.387843386242
r1144_pos	2152.05923198914
r1147_neg	2025.5987710129089
r1147_pos	2025.5987710129089
r1148_neg	12451.725751566028
r1148_pos	0.0
r1150_pos	7218.447075886142
r1154_neg	4206.035309595088
r1154_pos	18551.180854079554
r1155_pos	929.2014558052945
r1156_neg	417.9511830287531
r1156_pos	4245.295861869918
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4188.759597244158
r1163_pos	1203.323676392193
r1164_pos	8379.057666890847
r1167_pos	8379.057666890847
r1168_pos	8379.057666890847
r1172_pos	8379.057666890847
r1173_pos	0.0
r1177_pos	8379.057666890847
r1178_pos	0.0
r1179_pos	8379.057666890847
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11225.208206972533
r1253_pos	0.0
r1254_pos	22.147748980501888
r1255_pos	8379.057666890845
r1257_pos	5131.867050724271
r1259_pos	7.2116765189626095
r1260_pos	5121.063344179702
r1262_pos	311.94853038083954
r1291_neg	1699.551689654216
r1291_pos	4754.833247730173
r1292_neg	5001.692603353971
r1292_pos	4597.570286567493
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5131.867050724271
r1318_pos	10000.109641454186
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.05225891398788
r1377_neg	1157.7322201642364
r1377_pos	1157.7322201642364
r1378_neg	1157.7322201642364
r1378_pos	1157.7322201642364
r1380_neg	462.5306429550648
r1380_pos	75375.26038806267
r1381_neg	75375.26038806266
r1381_pos	231.37187597423852
r1384_neg	1524.4908627194002
r1384_pos	4864.888394431141
r1396_pos	3150.8992029158585
r1397_pos	3150.8992029158585
r1400_pos	2657.9260119570677
r1401_pos	3463.4179877593006
r1418_neg	3248.0079365462548
r1418_pos	3285.287356580561
r1421_neg	21125.024196528535
r1421_pos	4.319146864633978
r1423_pos	1328.5415072196904
r1427_pos	2523.997833351349
r1428_neg	2644.511636530179
r1428_pos	2644.511636530179
r1429_neg	2644.511636530179
r1429_pos	1900.0
r1431_pos	2839.9557746597407
r1432_pos	0.0
r1433_pos	293.8308991670958
r1434_pos	4338.622048548353
r1435_pos	5223.115166078515
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24087.937957506358
r1444_pos	24796.04321460009
r1445_pos	24796.043214600086
r1446_pos	18398.127872544803
r1447_pos	4870.856555286791
r1448_pos	4869.499829150036
r1449_pos	4870.856555286791
r1450_pos	4869.499829150032
r1451_pos	4870.856555286787
r1453_neg	13323.347956815336
r1453_pos	12398.491590832302
r1454_pos	929.2014558052946
r1455_pos	2523.997833351349
r1456_pos	2523.997833351349
r1459_neg	7816.7874249215865
r1459_pos	17378.54171766948
r1464_neg	1309.2295824598307
r1464_pos	1309.2295824598307
r1466_neg	24668.032548977124
r1466_pos	0.0
r1467_neg	1656.0396895670424
r1467_pos	48315.14598617289
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24668.03254897712
r1488_neg	0.0
r1488_pos	18052.098641149085
r1492_pos	1314.1245410835995
r1493_pos	1277.864691715899
r1495_pos	4182.89182573119
r1497_pos	1361.70954175842
r1498_pos	1361.70954175842
r1499_pos	1464.7538050872658
r1500_pos	1464.7538050872658
r1512_pos	2024.1777595421747
r1514_pos	3275.866914175246
r1515_pos	3335.564606680952
r1516_pos	3368.1805658463186
r1517_pos	4222.873978454866
r1518_pos	3368.1805658463186
r1519_pos	3364.0116818044394
r1520_pos	3368.180565846318
r1521_pos	3368.180565846317
r1522_pos	3267.825346188463
r1523_pos	3364.2448850339397
r1525_pos	3368.180565846318
r1527_pos	4222.873978454865
r1528_pos	5001.692603353971
r1529_pos	3364.24488503394
r1530_pos	3649.1639416938337
r1536_pos	9286.938327675103
r1538_pos	1280.4110052978715
r1540_pos	710.2581559594073
r1544_neg	886.6790326616107
r1544_pos	886.6790326616107
r1546_neg	1100.156421538752
r1546_pos	963.2382559509628
r1547_neg	976.0131985735206
r1547_pos	1149.1992938442838
r1548_neg	918.8111663828624
r1548_pos	913.1474730097381
r1549_neg	976.0131985735206
r1549_pos	1115.3517775569014
r1551_neg	1100.156421538752
r1551_pos	913.6150940612467
r1552_neg	989.4238153995005
r1552_pos	916.3961049996947
r1553_neg	908.1631775610692
r1553_pos	916.3961049996947
r1554_neg	1100.156421538752
r1554_pos	1115.3517775569014
r1556_neg	1163.0101969468913
r1556_pos	940.2781725717025
r1557_neg	1100.156421538752
r1557_pos	1115.3517775569014
r1559_neg	955.5833258284968
r1559_pos	814.1611995410549
r1560_neg	1096.9077895487956
r1560_pos	861.003350492323
r1561_neg	972.7645665835639
r1561_pos	1046.9643883856438
r1562_neg	953.3178194583804
r1562_pos	810.9125675510983
r1563_neg	972.7645665835639
r1563_pos	1013.1168720982616
r1564_neg	921.0766727529787
r1564_pos	865.4894234801833
r1565_neg	1096.9077895487956
r1565_pos	811.380188602607
r1566_neg	989.4238153995005
r1566_pos	814.1611995410549
r1567_neg	751.1135149112171
r1567_pos	751.1135149112171
r1568_neg	1096.9077895487953
r1568_pos	1013.1168720982616
r1569_neg	955.5833258284968
r1569_pos	865.3289815234826
r1570_neg	1159.7615649569345
r1570_pos	838.0432671130627
r1571_neg	1096.9077895487956
r1571_pos	1013.1168720982616
r1573_neg	1100.156421538752
r1573_pos	955.0053285123374
r1574_neg	976.0131985735206
r1574_pos	1064.197930861206
r1575_neg	935.3860342442633
r1575_pos	904.9145455711126
r1576_neg	976.0131985735206
r1576_pos	1064.197930861206
r1578_neg	1100.156421538752
r1578_pos	905.3821666226213
r1579_neg	1027.318327805211
r1579_pos	908.1631775610692
r1580_neg	751.1135149112171
r1580_pos	751.1135149112171
r1581_neg	1100.156421538752
r1581_pos	1107.118850118276
r1583_neg	1163.0101969468913
r1583_pos	932.0452451330771
r1584_neg	1100.156421538752
r1584_pos	1107.118850118276
r1585_neg	1100.156421538752
r1585_pos	1065.4731614096027
r1586_neg	976.0131985735206
r1586_pos	1064.197930861206
r1587_neg	971.6640411362412
r1587_pos	1015.3823784683779
r1588_neg	976.0131985735206
r1588_pos	1064.197930861206
r1589_neg	921.0766727529787
r1589_pos	921.0766727529787
r1590_neg	1100.156421538752
r1590_pos	1015.8499995198865
r1591_neg	989.4238153995007
r1591_pos	1018.6310104583345
r1592_neg	908.1631775610692
r1592_pos	955.5833258284968
r1593_neg	1100.156421538752
r1593_pos	1188.3411538264374
r1594_neg	972.0491807057474
r1594_pos	972.0491807057474
r1595_neg	1163.0101969468913
r1595_pos	1042.5130780303423
r1596_neg	1100.156421538752
r1596_pos	1188.3411538264374
r1597_neg	1001.3441554530668
r1597_pos	1001.3441554530668
r1598_neg	969.9106582167167
r1598_pos	996.9949980157874
r1599_neg	1001.3441554530668
r1599_pos	1001.3441554530668
r1600_neg	1022.7880873875342
r1600_pos	1151.4846454778806
r1602_neg	1072.914479199917
r1602_pos	1100.156421538752
r1603_neg	955.0053285123374
r1603_pos	1100.156421538752
r1604_neg	1125.4873784182982
r1604_pos	1125.4873784182982
r1605_neg	1065.4731614096027
r1605_pos	1151.32420352118
r1606_neg	1188.3411538264374
r1606_pos	1124.0384891107599
r1607_neg	1125.4873784182982
r1607_pos	1125.4873784182982
r1608_neg	872.851775050556
r1608_pos	872.851775050556
r1609_neg	877.2009324878354
r1609_pos	877.2009324878354
r1610_neg	1101.5940128062184
r1610_pos	1027.341422512649
r1611_neg	1001.3441554530668
r1611_pos	973.2321876350727
r1612_neg	1260.1215166498
r1612_pos	976.0131985735206
r1613_neg	1064.197930861206
r1613_pos	976.0131985735206
r1614_neg	1001.3441554530668
r1614_pos	1001.3441554530668
r1615_neg	1064.197930861206
r1615_pos	1027.1809805559485
r1616_neg	1064.197930861206
r1616_pos	999.8952661455285
r1617_neg	1001.3441554530668
r1617_pos	1001.3441554530668
r1618_neg	872.851775050556
r1618_pos	765.3138634183517
r1619_neg	972.6973044463094
r1619_pos	765.3138634183517
r1620_neg	765.3138634183517
r1620_pos	765.3138634183517
r1621_neg	1024.0696958152544
r1621_pos	971.6640411362412
r1622_neg	904.9145455711126
r1622_pos	765.3138634183517
r1623_neg	996.9949980157874
r1623_pos	765.3138634183517
r1624_neg	1015.3823784683779
r1624_pos	765.3138634183517
r1625_neg	1059.8487734239266
r1625_pos	995.546108708249
r1626_neg	996.9949980157874
r1626_pos	765.3138634183517
r1627_neg	1101.5940128062184
r1627_pos	1027.341422512649
r1628_neg	967.5181679655152
r1628_pos	973.2321876350727
r1629_neg	1226.2740003624178
r1629_pos	976.0131985735206
r1630_neg	1064.197930861206
r1630_pos	976.0131985735206
r1631_neg	1001.3441554530668
r1631_pos	1001.3441554530668
r1632_neg	1064.197930861206
r1632_pos	1027.1809805559485
r1633_neg	1064.197930861206
r1633_pos	999.8952661455285
r1634_neg	1001.3441554530668
r1634_pos	1001.3441554530668
r1635_neg	967.5181679655152
r1635_pos	973.1649254978181
r1636_neg	1078.6465517443394
r1636_pos	975.945936436266
r1637_neg	921.1856857371287
r1637_pos	921.1856857371287
r1638_neg	1151.4846454778806
r1638_pos	1174.9016089934728
r1639_neg	921.0766727529787
r1639_pos	921.0766727529787
r1640_neg	1214.3384208860195
r1640_pos	999.8280040082739
r1641_neg	1151.4846454778806
r1641_pos	1174.9016089934728
r1642_neg	1024.537316866763
r1642_pos	1100.156421538752
r1643_neg	905.3821666226213
r1643_pos	967.5181679655152
r1644_neg	1097.3754106003041
r1644_pos	767.7063536695532
r1645_neg	1015.8499995198865
r1645_pos	967.5181679655152
r1646_neg	1160.2291860084433
r1646_pos	1124.0384891107599
r1647_neg	1097.3754106003041
r1647_pos	767.7063536695532
r1648_neg	908.1631775610692
r1648_pos	1027.318327805211
r1649_neg	1100.156421538752
r1649_pos	1226.2740003624178
r1650_neg	1018.6310104583345
r1650_pos	1078.4861097876387
r1651_neg	1163.0101969468913
r1651_pos	1051.200395377219
r1652_neg	1100.156421538752
r1652_pos	1226.2740003624178
r1653_neg	1100.156421538752
r1653_pos	1107.118850118276
r1654_neg	955.5833258284968
r1654_pos	955.5833258284968
r1655_neg	1163.0101969468913
r1655_pos	932.0452451330771
r1656_neg	1100.156421538752
r1656_pos	1107.118850118276
r1657_neg	1188.3411538264374
r1657_pos	1151.32420352118
r1658_neg	1188.3411538264374
r1658_pos	1124.0384891107599
r1659_neg	1125.4873784182982
r1659_pos	1125.4873784182982
r1660_neg	1214.177978929319
r1660_pos	1042.5130780303423
r1661_neg	1151.32420352118
r1661_pos	1188.3411538264374
r1662_neg	1124.0384891107599
r1662_pos	1188.3411538264374
r1664_neg	2046.8289761605388
r1664_pos	1573.8030943385502
r1665_neg	1396.7659619079582
r1665_pos	1464.9371469866462
r1666_neg	1115.8030956661871
r1666_pos	1573.8326412969268
r1667_neg	2004.3228831638678
r1667_pos	1434.9884231553885
r1668_neg	1415.230514334168
r1668_pos	1258.8630051576706
r1669_neg	1115.8030956661871
r1669_pos	1435.0179701137652
r1670_neg	1286.387719470396
r1670_pos	2050.768760265764
r1671_neg	1119.4485385143985
r1671_pos	1441.3191934517583
r1672_pos	1261.9800469509532
r1673_pos	1367.7650673314042
r1674_pos	1261.9800469509532
r1675_pos	1429.4657544517145
r1676_pos	1311.9845160764949
r1677_pos	1307.6353586392154
r1678_pos	1311.9845160764949
r1679_pos	1211.0075389981844
r1680_pos	1379.8425925619983
r1681_pos	1382.6236035004463
r1682_pos	1382.6236035004463
r1683_pos	1436.1277390417263
r1684_pos	1261.9800469509532
r1685_pos	1406.505671072454
r1686_pos	1436.1277390417263
r1687_pos	1261.9800469509532
r1690_pos	1333.8928335830865
r1691_pos	1209.749610617855
r1692_pos	1205.4004531805754
r1693_pos	1209.749610617855
r1695_pos	1305.7808657650924
r1696_pos	1308.56187670354
r1698_pos	1333.8928335830865
r1700_pos	1332.4439442755481
r1701_pos	1333.8928335830865
r1702_pos	1381.079709824096
r1705_pos	1427.8948116031008
r1706_pos	1303.7515886378694
r1707_pos	1299.40243120059
r1708_pos	1303.7515886378694
r1710_pos	1399.7828437851067
r1711_pos	1402.5638547235546
r1713_pos	1427.8948116031008
r1715_pos	1426.4459222955625
r1716_pos	1427.8948116031008
r1717_pos	1261.9800469509532
r1720_pos	1538.362644500366
r1721_pos	1414.2194215351346
r1722_pos	1409.870264097855
r1723_pos	1414.2194215351346
r1725_pos	1510.250676682372
r1726_pos	1513.0316876208196
r1728_pos	1538.362644500366
r1730_pos	1536.9137551928277
r1731_pos	1538.362644500366
r1732_pos	1594.5570987012375
r1733_pos	1591.3084667112807
r1734_pos	1594.5570987012375
r1735_pos	1594.5570987012375
r1736_pos	1495.7448326155522
r1737_pos	1491.3956751782728
r1738_pos	1495.7448326155522
r1739_pos	1620.6197949048617
r1740_pos	1591.7760877627893
r1741_pos	1594.5570987012375
r1742_pos	1594.5570987012375
r1743_pos	1619.8880555807837
r1744_pos	1620.6197949048617
r1745_pos	1618.439166273245
r1746_pos	1619.8880555807834
r1747_pos	1470.413875736006
r1748_pos	1467.1652437460493
r1749_pos	1470.413875736006
r1750_pos	1470.413875736006
r1751_pos	1495.7448326155522
r1752_pos	1367.2524522130414
r1753_pos	1371.6016096503208
r1754_pos	1521.7420996751343
r1755_pos	1467.6328647975579
r1756_pos	1470.413875736006
r1757_pos	1470.413875736006
r1758_pos	1495.7448326155522
r1759_pos	1521.5816577184337
r1760_pos	1494.2959433080136
r1761_pos	1495.7448326155522
r1762_pos	1413.2118435453478
r1763_pos	1447.7184966208658
r1764_pos	1429.7867114067487
r1765_pos	1466.0647182987263
r1766_pos	1464.3113353792019
r1767_pos	1367.2524522130414
r1768_pos	1259.714540580837
r1769_pos	1259.714540580837
r1770_pos	1259.714540580837
r1771_pos	1466.0647182987263
r1772_pos	1259.714540580837
r1773_pos	1259.714540580837
r1774_pos	1259.714540580837
r1775_pos	1489.9467858707344
r1776_pos	1259.714540580837
r1777_pos	1470.413875736006
r1778_pos	1467.1652437460493
r1779_pos	1470.413875736006
r1780_pos	1470.413875736006
r1781_pos	1495.7448326155522
r1782_pos	1371.6016096503208
r1783_pos	1367.2524522130414
r1784_pos	1521.7420996751343
r1785_pos	1467.6328647975579
r1786_pos	1470.413875736006
r1787_pos	1470.413875736006
r1788_pos	1495.7448326155522
r1789_pos	1521.5816577184337
r1790_pos	1494.2959433080136
r1791_pos	1495.7448326155522
r1792_pos	1211.0075389981844
r1796_pos	1495.6775704782976
r1797_pos	1371.5343475130662
r1798_pos	1367.1851900757867
r1799_pos	1371.5343475130662
r1800_pos	1467.5656026603035
r1801_pos	1470.3466135987514
r1803_pos	1495.6775704782976
r1805_pos	1494.2286811707593
r1806_pos	1495.6775704782976
r1807_pos	1594.5570987012375
r1808_pos	1591.3084667112807
r1809_pos	1594.5570987012375
r1810_pos	1594.5570987012375
r1811_pos	1262.1070308320384
r1812_pos	1495.7448326155522
r1813_pos	1259.714540580837
r1814_pos	1461.9188451280004
r1815_pos	1461.9188451280004
r1816_pos	1594.5570987012375
r1817_pos	1461.9188451280004
r1818_pos	1262.1070308320384
r1819_pos	1461.9188451280004
r1820_pos	1618.439166273245
r1821_pos	1262.1070308320384
r1822_pos	1402.6960302681846
r1823_pos	1399.447398278228
r1824_pos	1402.6960302681846
r1825_pos	1402.6960302681846
r1826_pos	1449.5381812194528
r1827_pos	1422.9067388820113
r1828_pos	1399.447398278228
r1829_pos	1422.9067388820113
r1830_pos	1454.024254207313
r1831_pos	1399.9150193297367
r1832_pos	1402.6960302681846
r1833_pos	1524.3233910262963
r1834_pos	1453.8638122506125
r1835_pos	1426.5780978401924
r1836_pos	1524.3233910262963
r1837_pos	1402.5638547235546
r1841_pos	1427.8948116031008
r1842_pos	1303.7515886378694
r1843_pos	1299.40243120059
r1844_pos	1303.7515886378694
r1846_pos	1399.7828437851067
r1847_pos	1402.5638547235546
r1848_pos	1427.8948116031008
r1850_pos	1426.4459222955625
r1851_pos	1427.8948116031008
r1852_pos	1594.5570987012375
r1853_pos	1591.3084667112807
r1854_pos	1594.5570987012375
r1855_pos	1594.5570987012375
r1856_pos	1619.8880555807837
r1857_pos	1495.7448326155522
r1858_pos	1491.3956751782728
r1859_pos	1495.7448326155522
r1860_pos	1620.6197949048617
r1861_pos	1591.7760877627893
r1862_pos	1594.5570987012375
r1863_pos	1594.5570987012375
r1864_pos	1620.6197949048617
r1865_pos	1618.439166273245
r1866_pos	1619.8880555807837
r1867_pos	1261.9800469509532
r1871_pos	1538.362644500366
r1872_pos	1414.2194215351346
r1873_pos	1409.870264097855
r1874_pos	1414.2194215351346
r1876_pos	1510.250676682372
r1877_pos	1513.0316876208196
r1879_pos	1538.362644500366
r1880_pos	1536.9137551928277
r1881_pos	1538.362644500366
r1882_pos	1620.6197949048617
r1883_pos	1620.6197949048617
r1884_pos	1620.6197949048617
r1885_pos	1620.6197949048617
r1886_pos	1620.6197949048617
r1887_pos	1558.5986080236914
r1888_pos	1554.249450586412
r1889_pos	1558.5986080236914
r1890_pos	1620.6197949048617
r1891_pos	1620.6197949048617
r1892_pos	1620.6197949048617
r1893_pos	1620.6197949048617
r1894_pos	1620.6197949048617
r1895_pos	1620.6197949048617
r1896_pos	1620.6197949048617
r1897_pos	1594.5570987012375
r1898_pos	1591.3084667112807
r1899_pos	1594.5570987012375
r1900_pos	1594.5570987012375
r1901_pos	1619.8880555807834
r1902_pos	1495.7448326155522
r1903_pos	1491.3956751782728
r1904_pos	1495.7448326155522
r1905_pos	1620.6197949048617
r1906_pos	1591.7760877627893
r1907_pos	1594.5570987012375
r1908_pos	1594.5570987012375
r1909_pos	1619.8880555807837
r1910_pos	1620.6197949048617
r1911_pos	1618.439166273245
r1912_pos	1250.2338522087466
r1913_pos	1250.2338522087466
r1914_pos	1276.2929843679603
r1915_pos	1253.8792950569577
r1916_pos	1276.322531326337
r1917_pos	1147.9989467501068
r1918_pos	1147.9989467501068
r1919_pos	1174.0580789093206
r1920_pos	1151.644389598318
r1921_pos	1174.0876258676972
r1922_pos	1242.0009247701212
r1923_pos	1242.0009247701212
r1924_pos	1268.060056929335
r1925_pos	1245.5141920737024
r1926_pos	1268.0896038877115
r1928_pos	1352.4687576673864
r1929_pos	1378.5278898266001
r1930_pos	1356.1142005155975
r1931_pos	1378.5574367849767
r1932_pos	1433.994168747804
r1933_pos	1433.994168747804
r1934_pos	1460.0533009070177
r1935_pos	1437.6396115960154
r1936_pos	1460.0828478653943
r1937_pos	1309.8509457825726
r1938_pos	1309.8509457825726
r1939_pos	1335.9100779417863
r1940_pos	1313.496388630784
r1941_pos	1335.939624900163
r1942_pos	1305.501788345293
r1943_pos	1305.501788345293
r1944_pos	1331.5609205045068
r1945_pos	1309.1472311935045
r1946_pos	1331.5904674628835
r1947_pos	1309.8509457825726
r1948_pos	1309.8509457825726
r1949_pos	1335.9100779417863
r1950_pos	1313.496388630784
r1951_pos	1335.939624900163
r1952_pos	1309.783683645318
r1953_pos	1309.783683645318
r1954_pos	1335.8428158045317
r1955_pos	1313.429126493529
r1956_pos	1335.8723627629083
r1957_pos	1433.994168747804
r1958_pos	1433.994168747804
r1959_pos	1256.7696287965944
r1960_pos	1437.6396115960154
r1961_pos	1460.0828478653943
r1962_pos	1361.1560750142628
r1963_pos	1361.1560750142628
r1964_pos	1387.2152071734768
r1965_pos	1364.8015178624742
r1966_pos	1387.2447541318531
r1967_pos	1242.0009247701212
r1968_pos	1242.0009247701212
r1969_pos	1268.060056929335
r1970_pos	1245.5141920737024
r1971_pos	1268.0896038877115
r1972_pos	1433.9941687478038
r1973_pos	1433.9941687478038
r1974_pos	1460.0533009070177
r1975_pos	1437.6396115960154
r1976_pos	1460.0828478653943
r1977_pos	1352.4687576673864
r1978_pos	1352.4687576673864
r1979_pos	1378.5278898266001
r1980_pos	1356.1142005155975
r1981_pos	1378.5574367849767
r1982_pos	1496.8479441559432
r1983_pos	1496.8479441559432
r1984_pos	1522.907076315157
r1985_pos	1500.4933870041543
r1986_pos	1522.9366232735335
r1987_pos	1433.994168747804
r1988_pos	1433.994168747804
r1989_pos	1460.0533009070177
r1990_pos	1437.6396115960154
r1991_pos	1460.0828478653943
r1992_pos	1508.1308807954572
r1993_pos	1615.6385132393427
r1994_pos	1508.1308807954572
r1995_pos	1303.6610698781776
r1996_pos	1669.3923294612855
r1997_pos	1660.3702553796386
r1998_pos	1615.705724691815
r1999_pos	1660.3702553796386
r2000_pos	1661.6281837599681
r2001_pos	1665.8959309840736
r2002_pos	1759.1825214653238
r2003_pos	1696.134836835486
r2004_pos	1781.0540671666522
r2005_pos	1712.6006917127368
r2006_pos	1783.0645890373319
r2007_pos	1781.0540671666522
r2008_pos	1620.3678502821622
r2009_pos	1463.31818763231
r2010_pos	1463.31818763231
r2011_pos	1620.3678502821622
r2012_pos	1463.31818763231
r2013_pos	1521.555584196477
r2014_pos	1463.31818763231
r2015_pos	1521.555584196477
r2016_pos	1633.3903584582215
r2017_pos	1463.31818763231
r2018_pos	1620.3678502821622
r2019_pos	1497.7425905302534
r2020_pos	1645.6988071617084
r2021_pos	1665.5224921794734
r2022_pos	1644.24991785417
r2023_pos	1645.6988071617084
r2024_pos	2007.5102360336734
r2026_pos	2007.5102360336734
r2027_pos	2007.5102360336734
r2028_pos	2007.5102360336734
r2029_pos	2007.5102360336734
r2030_pos	2007.5102360336734
r2031_pos	2007.5102360336734
r2032_pos	2007.5102360336734
r2034_pos	2007.5102360336734
r2035_pos	2007.5102360336734
r2036_pos	2007.5102360336734
r2037_pos	2007.5102360336734
r2038_pos	2007.5102360336734
r2039_pos	2007.5102360336734
r2040_pos	1295.053618689881
r2041_pos	1138.003956040029
r2042_pos	1138.003956040029
r2043_pos	1295.053618689881
r2044_pos	1341.8957696411492
r2045_pos	1527.85680753447
r2046_pos	1291.8049866999245
r2047_pos	1494.009291247088
r2048_pos	1308.0761268659403
r2049_pos	1292.272607751433
r2050_pos	1295.053618689881
r2051_pos	1138.003956040029
r2052_pos	1494.009291247088
r2053_pos	1342.4737669573085
r2054_pos	1318.9356862618888
r2055_pos	1494.009291247088
r2056_pos	1327.2416549521745
r2057_pos	1323.993022962218
r2058_pos	1327.2416549521745
r2059_pos	1327.2416549521745
r2060_pos	1352.5726118317207
r2061_pos	1228.4293888664893
