	Ob.911.e_S155_L007_R1_001
r0784_pos	1270.3429434744553
r0787_pos	3274.952484338615
r0788_neg	15688.643030080259
r0788_pos	12390.998985758717
r0789_neg	15688.643030080259
r0789_pos	12390.998985758719
r0791_neg	18362.916069389576
r0791_pos	5225.904245487744
r0792_neg	6667.141244386177
r0792_pos	838.101101041495
r0795_pos	8524.63033233051
r0796_neg	0.0
r0796_pos	6401.494825755797
r0797_neg	4022.4155648792425
r0797_pos	62511.11122178132
r0801_neg	1801.3353839356596
r0801_pos	1343.3277372342804
r0809_neg	1189.588485483524
r0809_pos	1189.588485483524
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	7981.173735697927
r0817_neg	922.4722074111588
r0817_pos	871.9031764092144
r0818_pos	6091.1412215053815
r0819_neg	363.9150857731265
r0819_pos	475.74273794739145
r0821_neg	363.9150857731265
r0821_pos	363.9150857731265
r0822_neg	363.9150857731265
r0822_pos	363.9150857731265
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	363.9150857731265
r0829_pos	363.9150857731265
r0830_neg	363.9150857731265
r0830_pos	363.9150857731265
r0834_neg	485.2201143641687
r0834_pos	485.2201143641687
r0835_neg	485.2201143641687
r0835_pos	485.2201143641687
r0836_neg	485.2201143641687
r0836_pos	485.2201143641687
r0838_neg	4616.098629935017
r0838_pos	4798.976918395139
r0839_neg	2141.927915192334
r0839_pos	3738.1797443742157
r0840_neg	2364.067036581888
r0840_pos	2364.067036581888
r0841_neg	2364.067036581888
r0841_pos	2364.067036581888
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	18907.318518394964
r0853_pos	5713.003713972111
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	13904.554086718339
r0870_pos	0.0
r0871_neg	9518.260484791977
r0871_pos	9.13555189820481
r0879_pos	608.4876644234853
r0881_pos	1362.8931000831897
r0885_neg	376.839067214632
r0885_pos	488.6667193888969
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.602364384156424
r0892_pos	11264.267051340023
r0899_neg	4893.872696654214
r0899_pos	1438.091088036434
r0907_neg	0.0
r0907_pos	23120.096581348316
r0908_neg	24101.085629145568
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24101.08562914557
r0911_neg	10191.552461630165
r0911_pos	5338.119208866964
r0913_neg	2011.827652174265
r0913_pos	2011.827652174265
r0915_neg	2021.3050285910422
r0915_pos	2021.3050285910422
r0917_neg	1175.5140638254006
r0917_pos	1175.5140638254006
r0921_pos	4054.8459841756608
r0924_pos	8812.448000678445
r0925_pos	0.0
r0926_pos	10525.258946818365
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1238.6284769580989
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.321285209575811
r0940_pos	6737.173104269571
r0941_neg	14262.507453495684
r0941_pos	4210.63577211802
r0942_neg	774.5147041396468
r0942_pos	768.2608457980801
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1169.6338402094987
r0946_pos	1872.4722074111587
r0950_pos	5756.621501697704
r0954_neg	0.0
r0954_pos	18073.414408203
r0960_neg	2968.5753040242307
r0960_pos	2968.5753040242307
r0961_pos	2056.4774346516742
r0962_pos	3636.071131430462
r0963_pos	1271.665866736914
r0968_pos	18907.318518394964
r0970_neg	0.0
r0970_pos	7171.006967443543
r0973_neg	3970.713402894781
r0973_pos	0.0
r0974_neg	2056.866709696704
r0974_pos	2055.6914642094553
r0975_pos	4054.8459841756608
r0983_pos	2091.9680086431404
r0984_neg	2091.9680086431404
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7171.006967443543
r0990_neg	3216.729803358292
r0990_pos	4893.872696654215
r0993_pos	4078.310514773263
r0994_neg	4525.979211124445
r0994_pos	4525.979211124445
r0995_neg	1484.0112024813054
r0995_pos	1484.0112024813054
r0997_pos	13794.457655478987
r0998_neg	2183.4668012352668
r0998_pos	5038.567900421903
r0999_neg	3074.4555987539616
r0999_pos	5038.567900421903
r1007_neg	0.0
r1007_pos	306.02361112643234
r1008_pos	294.024076233691
r1010_neg	3970.713402894781
r1010_pos	31880.585477673
r1011_pos	74225.80565024995
r1012_pos	74225.80565024995
r1013_pos	70651.62007768959
r1014_pos	70651.62007768959
r1015_pos	1060.636379280102
r1017_pos	7742.2404754586005
r1018_neg	4525.979211124445
r1018_pos	4525.979211124445
r1019_neg	3216.7298033582924
r1019_pos	4166.729803358292
r1020_neg	66983.6255593243
r1020_pos	7928.844658980709
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7862.448000678444
r1025_pos	7862.448000678444
r1026_pos	3237.5807180137786
r1028_pos	3237.580718013779
r1029_pos	7797.8467408523875
r1030_neg	22.223254799016594
r1030_pos	11.643086118603131
r1043_pos	1407.3575130351257
r1044_pos	1407.3575130351257
r1045_pos	1275.06216627306
r1050_neg	10884.787913989501
r1050_pos	1900.0
r1051_neg	2105.8109275177812
r1051_pos	2105.8109275177812
r1052_pos	2105.8109275177812
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45009.4262708269
r1080_pos	0.0
r1088_neg	1566.5229750920366
r1088_pos	1684.2152175541082
r1090_pos	1183.4404596513755
r1106_neg	4893.872696654215
r1106_pos	4893.872696654215
r1109_neg	5003.22089741248
r1109_pos	4179.391904751799
r1116_neg	13482.51509216675
r1116_pos	13916.120681298795
r1117_neg	4913.588013418756
r1117_pos	2478.1765071871796
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1191.9279151923336
r1144_pos	2084.2329660298815
r1147_neg	2011.827652174265
r1147_pos	2011.827652174265
r1148_neg	12325.75606590852
r1148_pos	0.0
r1150_pos	7081.473816086784
r1154_neg	4000.50953233074
r1154_pos	17724.04710393075
r1155_pos	860.9348210548042
r1156_neg	383.354435578509
r1156_pos	3938.1481740258587
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4059.4095662593822
r1163_pos	1202.2489391600002
r1164_pos	8134.330418375882
r1167_pos	8134.330418375882
r1168_pos	8134.330418375882
r1172_pos	8134.330418375882
r1173_pos	0.0
r1177_pos	8134.330418375882
r1178_pos	0.0
r1179_pos	8134.330418375882
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10918.825842102087
r1253_pos	0.0
r1254_pos	22.261487911292747
r1255_pos	8134.330418375882
r1257_pos	5127.394215506018
r1259_pos	7.206633031771443
r1260_pos	5114.665023128301
r1262_pos	306.02361112643234
r1291_neg	1580.10861261217
r1291_pos	4654.948935703829
r1292_neg	4893.872696654215
r1292_pos	4447.672520675039
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5127.394215506018
r1318_pos	9638.793323672646
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.99598204324921
r1377_neg	1152.7571091247528
r1377_pos	1152.7571091247528
r1378_neg	1152.7571091247528
r1378_pos	1152.7571091247528
r1380_neg	413.31523472788484
r1380_pos	73964.7015310118
r1381_neg	73964.70153101181
r1381_pos	228.3001087119371
r1384_neg	1502.529691961543
r1384_pos	4722.137320538738
r1396_pos	3124.1651112223153
r1397_pos	3124.1651112223153
r1400_pos	2628.0742837100893
r1401_pos	3381.438139798767
r1418_neg	3226.0603878158254
r1418_pos	3261.243059302763
r1421_neg	20801.475668684277
r1421_pos	4.315737201015842
r1423_pos	1306.1798917022807
r1427_pos	2514.253398986261
r1428_neg	2556.803807052711
r1428_pos	2556.803807052711
r1429_neg	2556.803807052711
r1429_pos	1900.0
r1431_pos	2597.318825636701
r1432_pos	0.0
r1433_pos	282.9383824654795
r1434_pos	4293.186691801592
r1435_pos	4983.104486303617
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23345.616762271162
r1444_pos	24047.76013700435
r1445_pos	24047.76013700435
r1446_pos	18008.629446791227
r1447_pos	4780.698353906341
r1448_pos	4779.219723352723
r1449_pos	4780.698353906339
r1450_pos	4779.2197233527195
r1451_pos	4780.6983539063385
r1453_neg	12953.186553244655
r1453_pos	12435.444350168877
r1454_pos	860.9348210548039
r1455_pos	2514.253398986261
r1456_pos	2514.253398986261
r1459_neg	7739.606614815144
r1459_pos	17062.050491896887
r1464_neg	1250.318847682603
r1464_pos	1250.318847682603
r1466_neg	24272.75145486481
r1466_pos	0.0
r1467_neg	1575.1736611798378
r1467_pos	47875.43859672335
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24272.751454864814
r1488_neg	0.0
r1488_pos	17686.131977315974
r1492_pos	1294.2584313879927
r1493_pos	1269.396000044489
r1495_pos	4078.310514773263
r1497_pos	1357.9404033694557
r1498_pos	1357.9404033694557
r1499_pos	1468.9618140257853
r1500_pos	1468.9618140257853
r1512_pos	2004.9720284109387
r1514_pos	3169.788513245882
r1515_pos	3212.8421889254105
r1516_pos	3253.7635587730715
r1517_pos	4107.779554451501
r1518_pos	3253.7635587730715
r1519_pos	3247.98806589491
r1520_pos	3253.763558773071
r1521_pos	3253.763558773071
r1522_pos	3160.4993568413
r1523_pos	3248.2152656124676
r1525_pos	3253.763558773072
r1527_pos	4107.779554451501
r1528_pos	4893.872696654215
r1529_pos	3248.2152656124676
r1530_pos	3487.0677379807653
r1536_pos	8857.260330571151
r1538_pos	1262.1688988611293
r1540_pos	644.9320787116687
r1544_neg	764.6602421971961
r1544_pos	764.6602421971961
r1546_neg	949.6044810097223
r1546_pos	841.408200429767
r1547_neg	892.3432422175722
r1547_pos	1014.609319848396
r1548_neg	788.4560214880207
r1548_pos	798.9980000376422
r1549_neg	892.3432422175722
r1549_pos	968.5355625999272
r1551_neg	949.6044810097223
r1551_pos	799.1724962775152
r1552_neg	871.3795360046145
r1552_pos	802.1728130220208
r1553_neg	802.7948058856207
r1553_pos	802.1728130220208
r1554_neg	949.6044810097223
r1554_pos	968.5355625999272
r1556_neg	1003.6769522976983
r1556_pos	820.6158444991956
r1557_neg	949.6044810097223
r1557_pos	968.5355625999272
r1559_neg	828.1288373676749
r1559_pos	716.5583549027426
r1560_neg	946.4296680253437
r1560_pos	755.7937423104888
r1561_neg	889.1684292331936
r1561_pos	941.7218542325446
r1562_neg	827.6814694186031
r1562_pos	713.3835419183639
r1563_neg	889.1684292331936
r1563_pos	882.9211044806489
r1564_neg	790.1473751642923
r1564_pos	763.8569842037521
r1565_neg	946.4296680253437
r1565_pos	713.558038158237
r1566_neg	871.3795360046145
r1566_pos	716.5583549027426
r1567_neg	658.1439068563182
r1567_pos	658.1439068563182
r1568_neg	946.4296680253436
r1568_pos	882.9211044806489
r1569_neg	828.1288373676749
r1569_pos	763.4765246065003
r1570_neg	1000.5021393133197
r1570_pos	735.0013863799173
r1571_neg	946.4296680253437
r1571_pos	882.9211044806489
r1573_neg	949.6044810097223
r1573_pos	841.408200429767
r1574_neg	892.3432422175722
r1574_pos	916.282277721341
r1575_neg	800.9503507243072
r1575_pos	798.9980000376422
r1576_neg	892.3432422175722
r1576_pos	916.282277721341
r1578_neg	949.6044810097223
r1578_pos	799.1724962775152
r1579_neg	909.412620459769
r1579_pos	802.1728130220208
r1580_neg	658.1439068563182
r1580_pos	658.1439068563182
r1581_neg	949.6044810097223
r1581_pos	968.5355625999272
r1583_neg	1003.6769522976983
r1583_pos	820.6158444991956
r1584_neg	949.6044810097223
r1584_pos	968.5355625999272
r1585_neg	949.6044810097223
r1585_pos	927.0226585490454
r1586_neg	892.3432422175722
r1586_pos	916.282277721341
r1587_neg	882.6853774558022
r1587_pos	884.6124581569205
r1588_neg	892.3432422175722
r1588_pos	916.282277721341
r1589_neg	790.1473751642923
r1589_pos	790.1473751642923
r1590_neg	949.6044810097223
r1590_pos	884.7869543967936
r1591_neg	871.3795360046145
r1591_pos	887.7872711412992
r1592_neg	802.7948058856207
r1592_pos	829.3728230948748
r1593_neg	949.6044810097223
r1593_pos	973.5435165134911
r1594_neg	828.1288373676749
r1594_pos	828.1288373676749
r1595_neg	1003.6769522976983
r1595_pos	906.230302618474
r1596_neg	949.6044810097223
r1596_pos	973.5435165134911
r1597_neg	862.209806433365
r1597_pos	862.209806433365
r1598_neg	826.3519651451064
r1598_pos	852.5519416715949
r1599_neg	862.209806433365
r1599_pos	862.209806433365
r1600_neg	895.2883609638059
r1600_pos	972.5697496621673
r1602_neg	937.255435546308
r1602_pos	949.6044810097223
r1603_neg	842.0301932933669
r1603_pos	949.6044810097223
r1604_neg	919.4710452255151
r1604_pos	919.4710452255151
r1605_neg	927.0226585490454
r1605_pos	973.5435165134911
r1606_neg	973.5435165134911
r1606_pos	968.0475124868971
r1607_neg	919.4710452255151
r1607_pos	919.4710452255151
r1608_neg	795.290702879445
r1608_pos	795.290702879445
r1609_neg	804.9485676412149
r1609_pos	804.9485676412149
r1610_neg	915.3085108700172
r1610_pos	915.3085108700172
r1611_neg	862.209806433365
r1611_pos	862.209806433365
r1612_neg	1068.2292235672699
r1612_pos	892.3432422175722
r1613_neg	916.282277721341
r1613_pos	892.3432422175722
r1614_neg	862.209806433365
r1614_pos	862.209806433365
r1615_neg	916.282277721341
r1615_pos	916.282277721341
r1616_neg	916.282277721341
r1616_pos	910.786273694747
r1617_neg	862.209806433365
r1617_pos	862.209806433365
r1618_neg	795.290702879445
r1618_pos	655.2085674528468
r1619_neg	852.8781605716811
r1619_pos	655.2085674528468
r1620_neg	655.2085674528468
r1620_pos	655.2085674528468
r1621_neg	906.2378074753904
r1621_pos	882.6853774558022
r1622_neg	799.6199929012421
r1622_pos	655.2085674528468
r1623_neg	852.5519416715949
r1623_pos	655.2085674528468
r1624_neg	884.6124581569205
r1624_pos	655.2085674528468
r1625_neg	906.6244129595711
r1625_pos	901.128408932977
r1626_neg	852.5519416715949
r1626_pos	655.2085674528468
r1627_neg	915.3085108700172
r1627_pos	915.3085108700172
r1628_neg	824.7461300151317
r1628_pos	862.209806433365
r1629_neg	1068.2292235672699
r1629_pos	892.3432422175722
r1630_neg	916.282277721341
r1630_pos	892.3432422175722
r1631_neg	862.209806433365
r1631_pos	862.209806433365
r1632_neg	916.282277721341
r1632_pos	916.282277721341
r1633_neg	916.282277721341
r1633_pos	910.786273694747
r1634_neg	862.209806433365
r1634_pos	862.209806433365
r1635_neg	824.7461300151317
r1635_pos	853.052656811554
r1636_neg	956.7112497607785
r1636_pos	856.0529735560597
r1637_neg	803.8856901277786
r1637_pos	803.8856901277786
r1638_neg	972.5697496621673
r1638_pos	972.5697496621673
r1639_neg	790.1473751642923
r1639_pos	790.1473751642923
r1640_neg	1026.6422209501434
r1640_pos	874.4960050332345
r1641_neg	972.5697496621673
r1641_pos	972.5697496621673
r1642_neg	906.4123037152633
r1642_pos	949.6044810097223
r1643_neg	799.794489141115
r1643_pos	824.7461300151317
r1644_neg	919.4710452255151
r1644_pos	656.8144025828215
r1645_neg	884.7869543967936
r1645_pos	824.7461300151317
r1646_neg	973.5435165134911
r1646_pos	968.0475124868971
r1647_neg	919.4710452255151
r1647_pos	656.8144025828215
r1648_neg	802.7948058856207
r1648_pos	909.412620459769
r1649_neg	949.6044810097223
r1649_pos	1075.7753700376754
r1650_neg	887.7872711412992
r1650_pos	956.3307901635267
r1651_neg	1003.6769522976983
r1651_pos	927.8556519369438
r1652_neg	949.6044810097223
r1652_pos	1075.7753700376754
r1653_neg	949.6044810097223
r1653_pos	969.157555463527
r1654_neg	829.3728230948748
r1654_pos	829.3728230948748
r1655_neg	1003.6769522976983
r1655_pos	821.2378373627955
r1656_neg	949.6044810097223
r1656_pos	969.157555463527
r1657_neg	973.5435165134911
r1657_pos	973.5435165134911
r1658_neg	973.5435165134911
r1658_pos	968.0475124868971
r1659_neg	919.4710452255151
r1659_pos	919.4710452255151
r1660_neg	1027.615987801467
r1660_pos	906.230302618474
r1661_neg	973.5435165134911
r1661_pos	973.5435165134911
r1662_neg	968.0475124868971
r1662_pos	973.5435165134911
r1664_neg	1574.6777498401825
r1664_pos	1258.5387051845864
r1665_neg	1077.5364001368869
r1665_pos	1170.2513002218118
r1666_neg	871.9031764092144
r1666_pos	1258.6024989552784
r1667_neg	1517.8840303327556
r1667_pos	1145.4711587582528
r1668_neg	1144.7028783686537
r1668_pos	998.5233341912785
r1669_neg	871.9031764092144
r1669_pos	1145.5349525289448
r1670_neg	1012.1075805110949
r1670_pos	1578.1847970938816
r1671_neg	875.4102236629134
r1671_pos	1165.5753680907412
r1672_pos	999.9984125991232
r1673_pos	1088.59223307776
r1674_pos	999.9984125991232
r1675_pos	1115.1378687078186
r1676_pos	1057.8766299156684
r1677_pos	1048.2187651538984
r1678_pos	1057.8766299156684
r1679_pos	962.0169503957407
r1680_pos	1104.3482017456668
r1681_pos	1107.3485184901724
r1682_pos	1107.3485184901724
r1683_pos	1115.1378687078186
r1684_pos	999.9984125991232
r1685_pos	1125.7915499673472
r1686_pos	1115.1378687078186
r1687_pos	999.9984125991232
r1690_pos	1029.5234105885402
r1691_pos	972.2621717963902
r1692_pos	962.6043070346202
r1693_pos	972.2621717963902
r1695_pos	1029.5234105885402
r1696_pos	1059.6568463727474
r1698_pos	1029.5234105885402
r1700_pos	1078.0998778499222
r1701_pos	1029.5234105885402
r1702_pos	1107.758733667201
r1705_pos	1115.1378687078186
r1706_pos	1057.8766299156684
r1707_pos	1048.2187651538984
r1708_pos	1057.8766299156684
r1710_pos	1115.1378687078186
r1711_pos	1145.2713044920258
r1713_pos	1115.1378687078186
r1715_pos	1163.7143359692004
r1716_pos	1115.1378687078186
r1717_pos	999.9984125991232
r1720_pos	1200.752326827097
r1721_pos	1143.4910880349466
r1722_pos	1133.8332232731768
r1723_pos	1143.4910880349466
r1725_pos	1200.752326827097
r1726_pos	1230.885762611304
r1728_pos	1200.7523268270968
r1730_pos	1249.3287940884788
r1731_pos	1200.752326827097
r1732_pos	1292.7029724797271
r1733_pos	1289.5281594953485
r1734_pos	1292.7029724797271
r1735_pos	1292.7029724797271
r1736_pos	1205.30829790337
r1737_pos	1195.6504331416
r1738_pos	1205.30829790337
r1739_pos	1314.4405012511284
r1740_pos	1262.5695366955201
r1741_pos	1292.7029724797271
r1742_pos	1292.7029724797271
r1743_pos	1262.5695366955201
r1744_pos	1314.4405012511284
r1745_pos	1311.146003956902
r1746_pos	1262.5695366955201
r1747_pos	1235.4417336875772
r1748_pos	1232.2669207031986
r1749_pos	1235.4417336875772
r1750_pos	1235.4417336875772
r1751_pos	1205.30829790337
r1752_pos	1138.38919434945
r1753_pos	1148.0470591112198
r1754_pos	1258.4070023400222
r1755_pos	1205.30829790337
r1756_pos	1235.4417336875772
r1757_pos	1235.4417336875772
r1758_pos	1205.30829790337
r1759_pos	1259.380769191346
r1760_pos	1253.884765164752
r1761_pos	1205.30829790337
r1762_pos	1131.5545129580257
r1763_pos	1170.779960888608
r1764_pos	1144.048842194312
r1765_pos	1225.7838689258072
r1766_pos	1169.4504566151115
r1767_pos	1138.38919434945
r1768_pos	998.3070589228516
r1769_pos	998.3070589228516
r1770_pos	998.3070589228516
r1771_pos	1225.7838689258072
r1772_pos	998.3070589228516
r1773_pos	998.3070589228516
r1774_pos	998.3070589228516
r1775_pos	1244.226900402982
r1776_pos	998.3070589228516
r1777_pos	1235.4417336875772
r1778_pos	1232.2669207031986
r1779_pos	1235.4417336875772
r1780_pos	1235.4417336875772
r1781_pos	1205.30829790337
r1782_pos	1148.0470591112198
r1783_pos	1138.38919434945
r1784_pos	1258.4070023400222
r1785_pos	1205.30829790337
r1786_pos	1235.4417336875772
r1787_pos	1235.4417336875772
r1788_pos	1205.30829790337
r1789_pos	1259.380769191346
r1790_pos	1253.884765164752
r1791_pos	1205.30829790337
r1792_pos	962.0169503957407
r1796_pos	1169.0180292418574
r1797_pos	1111.7567904497073
r1798_pos	1102.0989256879375
r1799_pos	1111.7567904497073
r1800_pos	1169.0180292418574
r1801_pos	1199.1514650260647
r1803_pos	1169.0180292418574
r1805_pos	1217.5944965032395
r1806_pos	1169.0180292418574
r1807_pos	1292.7029724797271
r1808_pos	1289.5281594953485
r1809_pos	1292.7029724797271
r1810_pos	1292.7029724797271
r1811_pos	999.9128940528265
r1812_pos	1205.30829790337
r1813_pos	998.3070589228516
r1814_pos	1167.8446214851367
r1815_pos	1167.8446214851367
r1816_pos	1292.7029724797271
r1817_pos	1167.8446214851367
r1818_pos	999.9128940528265
r1819_pos	1167.8446214851367
r1820_pos	1311.146003956902
r1821_pos	999.9128940528265
r1822_pos	1135.9941149549513
r1823_pos	1132.8193019705727
r1824_pos	1135.9941149549513
r1825_pos	1135.9941149549513
r1826_pos	1175.2295023626975
r1827_pos	1165.1164373534166
r1828_pos	1132.8193019705725
r1829_pos	1165.1164373534166
r1830_pos	1183.2927442559608
r1831_pos	1132.9937982104457
r1832_pos	1135.9941149549513
r1833_pos	1210.1505902109361
r1834_pos	1182.912284658709
r1835_pos	1154.437146432126
r1836_pos	1210.1505902109361
r1837_pos	1145.8932973556257
r1841_pos	1115.7598615714185
r1842_pos	1058.4986227792683
r1843_pos	1048.8407580174985
r1844_pos	1058.4986227792683
r1846_pos	1115.7598615714185
r1847_pos	1145.8932973556257
r1848_pos	1115.7598615714185
r1850_pos	1164.3363288328005
r1851_pos	1115.7598615714185
r1852_pos	1292.7029724797271
r1853_pos	1289.5281594953485
r1854_pos	1292.7029724797271
r1855_pos	1292.7029724797271
r1856_pos	1262.5695366955201
r1857_pos	1205.30829790337
r1858_pos	1195.6504331416
r1859_pos	1205.30829790337
r1860_pos	1314.4405012511284
r1861_pos	1262.5695366955201
r1862_pos	1292.7029724797271
r1863_pos	1292.7029724797271
r1864_pos	1314.4405012511284
r1865_pos	1311.146003956902
r1866_pos	1262.5695366955201
r1867_pos	999.9984125991232
r1871_pos	1200.752326827097
r1872_pos	1143.4910880349466
r1873_pos	1133.8332232731768
r1874_pos	1143.4910880349466
r1876_pos	1200.752326827097
r1877_pos	1230.885762611304
r1879_pos	1200.7523268270968
r1880_pos	1249.3287940884788
r1881_pos	1200.752326827097
r1882_pos	1314.4405012511284
r1883_pos	1314.4405012511284
r1884_pos	1314.4405012511284
r1885_pos	1314.4405012511284
r1886_pos	1314.4405012511284
r1887_pos	1259.380769191346
r1888_pos	1249.722904429576
r1889_pos	1259.380769191346
r1890_pos	1314.4405012511284
r1891_pos	1314.4405012511284
r1892_pos	1314.4405012511284
r1893_pos	1314.4405012511284
r1894_pos	1314.4405012511284
r1895_pos	1314.4405012511284
r1896_pos	1314.4405012511284
r1897_pos	1292.7029724797271
r1898_pos	1289.5281594953485
r1899_pos	1292.7029724797271
r1900_pos	1292.7029724797271
r1901_pos	1262.5695366955201
r1902_pos	1205.30829790337
r1903_pos	1195.6504331416
r1904_pos	1205.30829790337
r1905_pos	1314.4405012511284
r1906_pos	1262.5695366955201
r1907_pos	1292.7029724797271
r1908_pos	1292.7029724797271
r1909_pos	1262.5695366955201
r1910_pos	1314.4405012511284
r1911_pos	1311.146003956902
r1912_pos	987.2141758083498
r1913_pos	987.2141758083498
r1914_pos	1008.0228717597452
r1915_pos	990.7212230620487
r1916_pos	1008.0866655304371
r1917_pos	901.5997176890714
r1918_pos	901.5997176890714
r1919_pos	922.408413640467
r1920_pos	905.1067649427705
r1921_pos	922.4722074111589
r1922_pos	987.2141758083498
r1923_pos	987.2141758083496
r1924_pos	1008.0228717597452
r1925_pos	990.7212230620487
