	WT-911-a_S119_L007_R1_001
r0381_pos	10002.725299778023
r0383_pos	6893.879445409328
r0384_pos	10848.489661821226
r0385_pos	12283.608244401257
r0386_pos	10724.862049792175
r0388_neg	4415.199718307009
r0388_pos	10238.537887773551
r0389_neg	4415.199718307009
r0389_pos	9270.232536478927
r0390_neg	3018.7967172624276
r0390_pos	4.274999999999999
r0391_neg	11.79241901898676
r0391_pos	4277.39865839214
r0392_neg	3465.7222000002303
r0392_pos	6284.153815182266
r0393_pos	11091.706173830291
r0394_neg	558.483756818734
r0394_pos	5773.961722377264
r0395_pos	558.483756818734
r0398_pos	5378.999138557521
r0399_neg	283.6327725677589
r0399_pos	5915.938244955094
r0400_neg	5014.6344118403385
r0400_pos	19381.7021970384
r0402_pos	0.0
r0403_neg	1999.910107207933
r0403_pos	7.562437141781892
r0407_neg	611.297901571258
r0407_pos	2794.7517835386893
r0408_neg	495.31548046434807
r0408_pos	495.31548046434807
r0409_neg	495.31548046434807
r0409_pos	495.31548046434807
r0410_neg	4.132887426563915
r0410_pos	4.689329848489067
r0413_pos	531.0840099155866
r0422_neg	0.0
r0422_pos	3650.750947927758
r0423_pos	331.5032937331108
r0424_neg	0.0
r0424_pos	12537.116644808986
r0425_neg	364.05434294052293
r0425_pos	492.4471355431624
r0426_neg	347.3259413662521
r0426_pos	347.3259413662521
r0434_neg	2309.3775147446813
r0434_pos	5164.009665573604
r0437_neg	3097.206909147665
r0437_pos	5164.009665573604
r0441_neg	0.0
r0441_pos	310.4071217612104
r0443_pos	298.3737006279642
r0450_neg	0.0
r0450_pos	3951.105310556485
r0451_pos	70.39839318567242
r0456_pos	3441.0041837030426
r0463_neg	10041.689246638696
r0463_pos	0.0
r0464_neg	347.14686193469777
r0464_pos	353.89881826917804
r0470_pos	706.8110440761279
r0472_neg	7256.957350699947
r0472_pos	803.3416473310854
r0474_neg	7895.813019975733
r0474_pos	803.3416473310854
r0475_neg	5767.116671982842
r0475_pos	803.3416473310854
r0480_neg	16044.964412314488
r0480_pos	12861.659261627052
r0483_neg	349.2210980366609
r0483_pos	349.2210980366609
r0488_neg	20364.89223598296
r0488_pos	361.7862963529527
r0494_neg	3.330184252386868
r0494_pos	8.038847666660219
r0497_neg	8.022013548882793
r0497_pos	3.338180458331146
r0502_pos	9169.757877110529
r0504_pos	8986.647655900413
r0509_pos	419.6829604112844
r0512_neg	7433.776558862837
r0512_pos	612.8683028407783
r0514_pos	3732.603183639391
r0517_neg	375.01168372343443
r0517_pos	14834.787676542857
r0522_pos	1619.5976562208048
r0523_pos	1619.5976562208048
r0525_neg	408.0821338674806
r0525_pos	26.19646120030165
r0527_neg	12.437237959181624
r0527_pos	5243.291830983286
r0531_neg	430.3597510638193
r0531_pos	3511.0933533138964
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14412.301393607262
r0541_neg	295.8638284718195
r0541_pos	80.4442223536619
r0545_pos	955.7074464603626
r0546_pos	0.0
r0547_neg	955.7074464603626
r0547_pos	18986.864526448044
r0548_pos	0.0
r0549_neg	353.89881826917804
r0549_pos	347.14686193469777
r0552_neg	415.39993172706767
r0552_pos	475.1405089110152
r0553_neg	475.1405089110152
r0553_pos	415.39993172706767
r0555_pos	6893.879445409328
r0556_neg	10848.489661821224
r0556_pos	0.0
r0557_pos	70.39839318567242
r0558_neg	1404.6555285335894
r0558_pos	1404.6555285335894
r0559_neg	1404.6555285335894
r0559_pos	1404.6555285335894
r0560_pos	12096.247671366446
r0561_pos	275.9275554588478
r0568_pos	7487.611848234764
r0570_neg	4377.590896047738
r0570_pos	6250.463231345308
r0571_neg	13052.971763275182
r0571_pos	2112.1250033865463
r0573_pos	7273.028417286687
r0575_neg	409.71489198720127
r0575_pos	75303.27827299188
r0578_neg	4028.622484335121
r0578_pos	4167.836483296755
r0579_pos	4028.622484335121
r0580_pos	4524.1602325743615
r0584_neg	5243.291830983286
r0584_pos	3452.0988185554934
r0587_neg	3.490880164759099
r0587_pos	3.490880164759099
r0590_pos	14318.128947552786
r0591_neg	41765.02731975434
r0591_pos	3360.8253926711136
r0594_pos	26.421794499729234
r0595_pos	8801.243768196284
r0596_pos	12610.488046051158
r0598_pos	0.0
r0603_neg	312.8733499791514
r0603_pos	9457.52171355556
r0604_pos	9711.059898451556
r0610_neg	591.8460837193055
r0610_pos	591.8460837193055
r0611_neg	591.8460837193055
r0611_pos	591.8460837193055
r0614_neg	4028.622484335121
r0614_pos	32412.906604272175
r0615_neg	726.1101177661201
r0615_pos	738.1645181171699
r0616_neg	688.4243242866546
r0616_pos	12232.66015384243
r0617_neg	738.1645181171699
r0617_pos	726.1101177661201
r0618_pos	688.4243242866546
r0620_neg	0.0
r0620_pos	10987.955009564532
r0625_pos	0.0
r0627_neg	4150.076082515842
r0627_pos	9.544926069008197
r0629_neg	4019.1084304323904
r0629_pos	11892.310306097696
r0630_neg	3237.141967040916
r0630_pos	13060.012032055738
r0633_neg	5306.690019102104
r0633_pos	18657.225144960514
r0634_neg	34000.46845097695
r0634_pos	486.95261378290706
r0636_pos	14019.727427665623
r0637_pos	14019.727427665623
r0638_neg	5213.7966663173775
r0638_pos	19492.732809079927
r0639_pos	14287.724363261683
r0641_neg	3191.173870040763
r0641_pos	3191.173870040763
r0642_neg	1404.6555285335894
r0642_pos	536.6490146378612
r0643_neg	2112.1250033865463
r0643_pos	13052.971763275185
r0644_neg	1404.6555285335894
r0644_pos	536.6490146378612
r0645_neg	0.0
r0645_pos	47.44574835288706
r0647_neg	1179.1288014677443
r0647_pos	0.0
r0650_neg	4624.852719027471
r0650_pos	4624.852719027471
r0651_neg	4624.852719027471
r0651_pos	3287.0652783515498
r0652_neg	5214.815898002119
r0652_pos	15054.245698262672
r0653_pos	12506.2704593368
r0655_neg	321.7901257396325
r0655_pos	11152.909900635303
r0656_pos	10724.862049792175
r0660_neg	18949.813997368725
r0660_pos	5443.109116023911
r0661_pos	24692.861513516382
r0666_neg	0.0
r0666_pos	20647.81388179258
r0668_neg	5014.634411840339
r0668_pos	19381.702197038394
r0669_pos	12006.234575074357
r0670_pos	9711.059898451556
r0671_pos	14431.836048315537
r0672_neg	54328.74479706759
r0672_pos	12290.61725096881
r0673_pos	0.0
r0679_neg	15124.429538729464
r0679_pos	4028.622484335121
r0680_neg	4028.622484335121
r0680_pos	32412.90660427218
r0683_pos	12798.552016932057
r0686_neg	388.22074522430677
r0686_pos	12251.81154450512
r0688_neg	1233.6662517922805
r0688_pos	1245.7206521433304
r0698_pos	16033.974001717404
r0706_pos	65207.08908444555
r0707_neg	4.739652103885239
r0707_pos	6.757414291185401
r0714_pos	12506.2704593368
r0715_pos	24021.193185461023
r0716_pos	12506.2704593368
r0717_pos	24021.193185461023
r0718_pos	14287.724363261683
r0719_pos	24692.861513516385
r0720_pos	14287.724363261683
r0721_pos	24692.861513516385
r0722_neg	5443.109116023911
r0722_pos	18949.813997368725
r0723_pos	24692.861513516382
r0724_neg	18949.813997368725
r0724_pos	5443.109116023911
r0726_neg	486.95261378290706
r0726_pos	34000.468450976936
r0727_pos	24692.86151351639
r0728_neg	34000.46845097696
r0728_pos	486.95261378290706
r0729_pos	24692.86151351639
r0730_pos	18000.99867612445
r0731_pos	18000.99867612445
r0732_pos	18000.99867612445
r0733_pos	18000.99867612445
r0734_pos	18000.99867612445
r0735_neg	5232.082789259372
r0735_pos	33758.45842793115
r0739_neg	68060.37544209594
r0739_pos	8246.949050027846
r0741_neg	0.0
r0741_pos	69366.09892436159
r0743_pos	65207.089084445564
r0744_pos	65207.089084445564
r0747_neg	11272.150089119745
r0747_pos	2101.672765688009
r0750_neg	65380.3210935813
r0750_pos	2101.672765688009
r0752_neg	905.967252629847
r0752_pos	0.0
r0753_pos	905.967252629847
r0754_neg	905.967252629847
r0754_pos	0.0
r0755_pos	905.967252629847
r0756_neg	905.967252629847
r0756_pos	0.0
r0757_pos	905.967252629847
r0758_neg	536.6490146378612
r0758_pos	0.0
r0774_neg	9.630708208282824
r0774_pos	9.630708208282824
r0779_pos	12006.234575074357
r0780_neg	75276.9776079438
r0780_pos	238.75949972373505
r0781_neg	0.0
r0781_pos	75276.97760794382
r0782_pos	10763.612868020164
r0783_neg	454.62076526960266
r0783_pos	5275.386276511419
r0784_neg	1273.5183521626427
r0784_pos	1285.5727525136924
r0787_pos	3364.6217127872746
r0788_neg	16044.964412314492
r0788_pos	12861.659261627052
r0789_neg	16044.96441231449
r0789_pos	12861.659261627052
r0791_neg	18657.22514496052
r0791_pos	5306.690019102107
r0792_neg	6841.938835023473
r0792_pos	827.7721054397898
r0795_pos	8801.243768196284
r0796_neg	0.0
r0796_pos	6443.147842026285
r0797_neg	4019.1084304323904
r0797_pos	63326.728273552275
r0801_neg	1807.829222141343
r0801_pos	1343.2954324782147
r0809_neg	1176.7307221099027
r0809_pos	1176.7307221099027
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8096.298114182425
r0817_neg	1093.405911420362
r0817_pos	1038.482552065513
r0818_pos	6616.7334318072535
r0819_neg	441.59709703551584
r0819_pos	566.8250738104142
r0821_neg	441.59709703551584
r0821_pos	441.59709703551584
r0822_neg	441.59709703551584
r0822_pos	441.59709703551584
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	441.59709703551584
r0829_pos	441.59709703551584
r0830_neg	441.59709703551584
r0830_pos	441.59709703551584
r0834_neg	588.7961293806878
r0834_pos	588.7961293806878
r0835_neg	588.7961293806878
r0835_pos	588.7961293806878
r0836_neg	588.7961293806878
r0836_pos	588.7961293806878
r0838_neg	4699.223926470887
r0838_pos	4934.10148192083
r0839_neg	2154.0592927333482
r0839_pos	3789.387205523543
r0840_neg	2412.2273196124133
r0840_pos	2412.2273196124133
r0841_neg	2412.2273196124133
r0841_pos	2412.2273196124133
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19438.799645058494
r0853_pos	5843.718045762224
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14380.860240136446
r0870_pos	0.0
r0871_neg	9662.312726829474
r0871_pos	9.39661760451077
r0879_pos	668.5196162717486
r0881_pos	1411.3205388854938
r0885_neg	435.4583410156865
r0885_pos	560.6863177905848
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.634260712920271
r0892_pos	11592.856244973254
r0899_neg	4996.564776519194
r0899_pos	1479.267834052559
r0907_neg	0.0
r0907_pos	23649.85637546611
r0908_neg	24481.328492344946
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24481.32849234492
r0911_neg	10288.160856010778
r0911_pos	5405.94841495046
r0913_neg	2025.2279767748983
r0913_pos	2025.2279767748983
r0915_neg	2047.1990323451719
r0915_pos	2047.1990323451719
r0917_neg	1192.0610897406411
r0917_pos	1192.0610897406411
r0921_pos	4130.065845139987
r0924_pos	8916.389425829377
r0925_pos	0.0
r0926_pos	11091.706173830291
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1286.0670732170502
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.412853057623964
r0940_pos	6840.448873624124
r0941_neg	14475.960292206877
r0941_pos	4223.611716295608
r0942_neg	1021.7779824615322
r0942_pos	1005.5277097487483
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1202.7168315483048
r0946_pos	2043.405911420362
r0950_pos	5883.042889575637
r0954_neg	0.0
r0954_pos	18408.548403868477
r0960_neg	2969.8246493101815
r0960_pos	2969.8246493101815
r0961_pos	2076.8724475953823
r0962_pos	3732.603183639391
r0963_pos	1335.835071796392
r0968_pos	19438.799645058494
r0970_neg	0.0
r0970_pos	7273.028417286687
r0973_neg	4028.622484335121
r0973_pos	0.0
r0974_neg	2071.7171094792493
r0974_pos	2063.8687216395774
r0975_pos	4130.065845139987
r0983_pos	2087.6821134304546
r0984_neg	2087.6821134304546
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7273.028417286687
r0990_neg	3237.141967040916
r0990_pos	4996.564776519195
r0993_pos	4176.992237022555
r0994_neg	4624.852719027471
r0994_pos	4624.852719027471
r0995_neg	1587.1706055970162
r0995_pos	1587.1706055970162
r0997_pos	14019.727427665623
r0998_neg	2309.3775147446813
r0998_pos	5164.009665573604
r0999_neg	3097.206909147665
r0999_pos	5164.009665573604
r1007_neg	0.0
r1007_pos	310.40712176121036
r1008_pos	298.3737006279642
r1010_neg	4028.622484335121
r1010_pos	32412.906604272168
r1011_pos	75272.38293779909
r1012_pos	75272.38293779909
r1013_pos	71748.55330422995
r1014_pos	71748.55330422995
r1015_pos	959.5085463661509
r1017_pos	7856.54245477361
r1018_neg	4624.852719027471
r1018_pos	4624.852719027471
r1019_neg	3237.1419670409155
r1019_pos	4187.141967040916
r1020_neg	68060.37544209596
r1020_pos	8246.949050027846
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7966.389425829375
r1025_pos	7966.389425829377
r1026_pos	3333.3228416429515
r1028_pos	3333.3228416429524
r1029_pos	7915.343632682965
r1030_neg	22.414008130560465
r1030_pos	11.763940340359802
r1043_pos	1729.900666758213
r1044_pos	1729.900666758213
r1045_pos	1576.8360946997832
r1050_neg	10969.397129419613
r1050_pos	1900.0
r1051_neg	2118.508062740102
r1051_pos	2118.508062740102
r1052_pos	2118.508062740102
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45990.82915440656
r1080_pos	0.0
r1088_neg	1444.3894426343734
r1088_pos	1579.2738432104536
r1090_pos	1046.604602931996
r1106_neg	4996.564776519195
r1106_pos	4996.564776519195
r1109_neg	5074.959399177111
r1109_pos	4234.674269583324
r1116_neg	13908.58466361206
r1116_pos	14377.99967797419
r1117_neg	5057.5557993468765
r1117_pos	2532.3939323985064
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1204.0592927333487
r1144_pos	2145.073875491788
r1147_neg	2025.2279767748983
r1147_pos	2025.2279767748983
r1148_neg	12439.73738976476
r1148_pos	0.0
r1150_pos	7205.3549166139155
r1154_neg	4172.1710828950345
r1154_pos	18513.443064321393
r1155_pos	911.3068116136744
r1156_neg	430.3597510638193
r1156_pos	4189.547352030173
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4184.443667763719
r1163_pos	1207.3557526950551
r1164_pos	8363.428012142822
r1167_pos	8363.42801214282
r1168_pos	8363.428012142822
r1172_pos	8363.428012142822
r1173_pos	0.0
r1177_pos	8363.42801214282
r1178_pos	0.0
r1179_pos	8363.428012142822
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11153.465440937265
r1253_pos	0.0
r1254_pos	22.284833234813625
r1255_pos	8363.42801214282
r1257_pos	5121.314943963827
r1259_pos	7.200384195177597
r1260_pos	5112.702081747142
r1262_pos	310.4071217612104
r1291_neg	1676.1306891995287
r1291_pos	4746.138746567665
r1292_neg	4996.564776519195
r1292_pos	4578.009141174356
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5121.314943963827
r1318_pos	9969.11586804841
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.07526995699777
r1377_neg	1155.4377352300253
r1377_pos	1155.4377352300253
r1378_neg	1155.4377352300253
r1378_pos	1155.4377352300253
r1380_neg	454.62076526960266
r1380_pos	75276.9776079438
r1381_neg	75276.9776079438
r1381_pos	226.62079111935554
r1384_neg	1524.780372077833
r1384_pos	4872.050087498264
r1396_pos	3146.658803404227
r1397_pos	3146.658803404227
r1400_pos	2649.892720763058
r1401_pos	3441.910363106886
r1418_neg	3245.118174308954
r1418_pos	3288.4843777206884
r1421_neg	21205.157020252544
r1421_pos	4.318587712461
r1423_pos	1339.613229147942
r1427_pos	2522.0268614411157
r1428_neg	2623.294030725193
r1428_pos	2623.294030725193
r1429_neg	2623.294030725193
r1429_pos	1900.0
r1431_pos	2812.494351218102
r1432_pos	0.0
r1433_pos	288.72152183610785
r1434_pos	4323.151802436666
r1435_pos	5278.915047651832
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23986.095652908534
r1444_pos	24692.861513516385
r1445_pos	24692.86151351639
r1446_pos	18315.78182026476
r1447_pos	4841.502843087775
r1448_pos	4840.100700279325
r1449_pos	4841.502843087775
r1450_pos	4840.100700279323
r1451_pos	4841.5028430877765
r1453_neg	13361.430054939554
r1453_pos	12444.399290066724
r1454_pos	911.3068116136745
r1455_pos	2522.0268614411157
r1456_pos	2522.0268614411157
r1459_neg	7893.946107421834
r1459_pos	17447.463092531238
r1464_neg	1279.8484585327437
r1464_pos	1279.8484585327437
r1466_neg	24626.206276008754
r1466_pos	0.0
r1467_neg	1634.804117027848
r1467_pos	48232.44577848904
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24626.206276008754
r1488_neg	0.0
r1488_pos	18002.510805914204
r1492_pos	1321.5329486094765
r1493_pos	1277.102129196564
r1495_pos	4176.992237022557
r1497_pos	1371.2244743346325
r1498_pos	1371.2244743346325
r1499_pos	1466.831248722622
r1500_pos	1466.831248722622
r1512_pos	2024.8656696620806
r1514_pos	3267.084355662362
r1515_pos	3322.7777355172284
r1516_pos	3358.7132565573484
r1517_pos	4214.8721998421215
r1518_pos	3358.7132565573484
r1519_pos	3353.2522406220814
r1520_pos	3358.713256557349
r1521_pos	3358.7132565573484
r1522_pos	3258.308369737471
r1523_pos	3353.5819360463206
r1525_pos	3358.713256557349
r1527_pos	4214.8721998421215
r1528_pos	4996.564776519195
r1529_pos	3353.58193604632
r1530_pos	3663.5683448514883
r1536_pos	9228.64520925125
r1538_pos	1251.8860015765777
r1540_pos	726.5064484533791
r1544_neg	902.8984434929783
r1544_pos	902.8984434929783
r1546_neg	1081.4136610265475
r1546_pos	990.7432716919199
r1547_neg	1004.6792257691202
r1547_pos	1165.2886282572476
r1548_neg	934.1035300907956
r1548_pos	933.8352429541901
r1549_neg	1004.6792257691202
r1549_pos	1129.7519902239203
r1551_neg	1081.4136610265475
r1551_pos	933.9119846435226
r1552_neg	1015.8423695220145
r1552_pos	936.5329767915541
r1553_neg	928.3250801845152
r1553_pos	936.5329767915541
r1554_neg	1081.4136610265475
r1554_pos	1129.7519902239203
r1556_neg	1119.180304128403
r1556_pos	965.349711305325
r1557_neg	1081.4136610265475
r1557_pos	1129.7519902239203
r1559_neg	965.9486779563832
r1559_pos	838.1345090907437
r1560_neg	1078.7159271891835
r1560_pos	892.3448039911094
r1561_neg	1001.9814919317561
r1561_pos	1066.890160556437
r1562_neg	965.0684898244926
r1562_pos	835.4367752533797
r1563_neg	1001.9814919317561
r1563_pos	1031.3535225231099
r1564_neg	933.8634032266752
r1564_pos	902.1661707884382
r1565_neg	1078.7159271891835
r1565_pos	835.5135169427122
r1566_neg	1015.8423695220145
r1566_pos	838.1345090907437
r1567_neg	769.1517425547624
r1567_pos	769.1517425547624
r1568_neg	1078.7159271891835
r1568_pos	1031.3535225231099
r1569_neg	965.9486779563832
r1569_pos	902.0856176117434
r1570_neg	1116.4825702910387
r1570_pos	866.9512436045145
r1571_neg	1078.7159271891835
r1571_pos	1031.3535225231099
r1573_neg	1081.4136610265475
r1573_pos	982.5353750848808
r1574_neg	1004.6792257691202
r1574_pos	1012.3501244752695
r1575_neg	949.3990083088627
r1575_pos	925.6273463471512
r1576_neg	1004.6792257691202
r1576_pos	1012.3501244752695
r1578_neg	1081.4136610265475
r1578_pos	925.7040880364837
r1579_neg	1051.670393668141
r1579_pos	928.3250801845152
r1580_neg	769.1517425547624
r1580_pos	769.1517425547624
r1581_neg	1081.4136610265475
r1581_pos	1089.084559732697
r1583_neg	1119.180304128403
r1583_pos	957.141814698286
r1584_neg	1081.4136610265475
r1584_pos	1089.084559732697
r1585_neg	1081.4136610265475
r1585_pos	1089.084559732697
r1586_neg	1004.6792257691202
r1586_pos	1012.3501244752695
r1587_neg	997.9245626677123
r1587_pos	1005.5954613738616
r1588_neg	1004.6792257691202
r1588_pos	1012.3501244752695
r1589_neg	934.9837182226863
r1589_pos	934.9837182226863
r1590_neg	1081.4136610265475
r1590_pos	1032.310452344333
r1591_neg	1015.8423695220145
r1591_pos	1034.9314444923646
r1592_neg	928.3250801845152
r1592_pos	965.9486779563832
r1593_neg	1081.4136610265475
r1593_pos	1089.084559732697
r1594_neg	982.3644711704612
r1594_pos	982.3644711704612
r1595_neg	1119.180304128403
r1595_pos	1063.7481790061354
r1596_neg	1081.4136610265475
r1596_pos	1089.084559732697
r1597_neg	974.5834813734143
r1597_pos	974.5834813734143
r1598_neg	967.8288182720064
r1598_pos	967.8288182720064
r1599_neg	974.5834813734143
r1599_pos	974.5834813734143
r1600_neg	1049.408725553989
r1600_pos	1143.0519636146932
r1602_neg	1091.0208517935143
r1602_pos	1081.4136610265475
r1603_neg	982.5353750848808
r1603_pos	1081.4136610265475
r1604_neg	1051.3179166308419
r1604_pos	1051.3179166308419
r1605_neg	1089.084559732697
r1605_pos	1089.084559732697
r1606_neg	1089.084559732697
r1606_pos	1089.084559732697
r1607_neg	1051.3179166308419
r1607_pos	1051.3179166308419
r1608_neg	891.0943830145791
r1608_pos	891.0943830145791
r1609_neg	897.849046115987
r1609_pos	897.849046115987
r1610_neg	1066.317528357266
r1610_pos	1066.317528357266
r1611_neg	974.5834813734143
r1611_pos	974.5834813734143
r1612_neg	1256.9911797404288
r1612_pos	1004.6792257691202
r1613_neg	1012.3501244752695
r1613_pos	1004.6792257691202
r1614_neg	974.5834813734143
r1614_pos	974.5834813734143
r1615_neg	1012.3501244752695
r1615_pos	1012.3501244752695
r1616_neg	1012.3501244752695
r1616_pos	1012.3501244752695
r1617_neg	974.5834813734143
r1617_pos	974.5834813734143
r1618_neg	891.0943830145791
r1618_pos	784.6873476369499
r1619_neg	992.500696816259
r1619_pos	784.6873476369499
r1620_neg	784.6873476369499
r1620_pos	784.6873476369499
r1621_neg	1048.972659830777
r1621_pos	997.9245626677123
r1622_neg	925.6273463471512
r1622_pos	784.6873476369499
r1623_neg	967.8288182720064
r1623_pos	784.6873476369499
r1624_neg	1005.5954613738616
r1624_pos	784.6873476369499
r1625_neg	1005.5954613738616
r1625_pos	1005.5954613738616
r1626_neg	967.8288182720064
r1626_pos	784.6873476369499
r1627_neg	1066.317528357266
r1627_pos	1066.317528357266
r1628_neg	974.5834813734143
r1628_pos	974.5834813734143
r1629_neg	1244.8894071005072
r1629_pos	1004.6792257691202
r1630_neg	1012.3501244752695
r1630_pos	1004.6792257691202
r1631_neg	974.5834813734143
r1631_pos	974.5834813734143
r1632_neg	1012.3501244752695
r1632_pos	1012.3501244752695
r1633_neg	1012.3501244752695
r1633_pos	1012.3501244752695
r1634_neg	974.5834813734143
r1634_pos	974.5834813734143
r1635_neg	980.6040949066801
r1635_pos	992.5774385055915
r1636_neg	1115.7020553658358
r1636_pos	995.1984306536231
r1637_neg	933.8634032266752
r1637_pos	933.8634032266752
r1638_neg	1143.0519636146932
r1638_pos	1143.0519636146932
r1639_neg	934.9837182226863
r1639_pos	934.9837182226863
r1640_neg	1180.8186067165486
r1640_pos	1024.015165167394
r1641_neg	1143.0519636146932
r1641_pos	1143.0519636146932
r1642_neg	1049.0494015201098
r1642_pos	1081.4136610265475
r1643_neg	925.7040880364837
r1643_pos	980.6040949066801
r1644_neg	1051.3179166308419
r1644_pos	786.1943361865625
r1645_neg	1032.310452344333
r1645_pos	980.6040949066801
r1646_neg	1089.084559732697
r1646_pos	1089.084559732697
r1647_neg	1051.3179166308419
r1647_pos	786.1943361865625
r1648_neg	928.3250801845152
r1648_pos	1051.670393668141
r1649_neg	1081.4136610265475
r1649_pos	1244.8894071005072
r1650_neg	1034.9314444923646
r1650_pos	1115.6215021891408
r1651_neg	1119.180304128403
r1651_pos	1080.4871281819119
r1652_neg	1081.4136610265475
r1652_pos	1244.8894071005072
r1653_neg	1081.4136610265475
r1653_pos	1089.084559732697
r1654_neg	965.9486779563832
r1654_pos	965.9486779563832
r1655_neg	1119.180304128403
r1655_pos	957.141814698286
r1656_neg	1081.4136610265475
r1656_pos	1089.084559732697
r1657_neg	1089.084559732697
r1657_pos	1089.084559732697
r1658_neg	1089.084559732697
r1658_pos	1089.084559732697
r1659_neg	1051.3179166308419
r1659_pos	1051.3179166308419
r1660_neg	1126.8512028345522
r1660_pos	1063.7481790061354
r1661_neg	1089.084559732697
r1661_pos	1089.084559732697
r1662_neg	1089.084559732697
r1662_pos	1089.084559732697
r1664_neg	1879.0896311926863
r1664_pos	1485.0477684515113
r1665_neg	1279.5558110329807
r1665_pos	1371.8034922890818
r1666_neg	1038.482552065513
r1666_pos	1485.129769196395
r1667_neg	1831.3035397195258
r1667_pos	1349.4901778271926
r1668_neg	1325.8540443275238
r1668_pos	1173.5055994876618
r1669_neg	1038.482552065513
r1669_pos	1349.5721785720764
r1670_neg	1195.6813775699225
r1670_pos	1883.3742403986723
