	Ob.1012.b_S133_L007_R1_001
NRPPHRt4_2_r_neg	1291.1825726726097
NRPPHRt4_2_r_pos	1273.188358085352
NRPPHRtu_neg	1273.188358085352
NRPPHRtu_pos	1291.1825726726097
NRVNCCOAtx_neg	4902.083806667883
NRVNCCOAtx_pos	21.515943651201717
NRVNCCOAtxc_pos	4902.083806667883
NRVNCCPT1_pos	0.0
NRVNCCPT2_pos	0.0
NRVNCCRNt_pos	0.0
NRVNCt_neg	1187.8442658768804
NRVNCt_pos	1195.6858290646203
NS26T2g_pos	217.186520171297
NS26Tg_pos	366.1719411920866
NT5C_pos	4096.590245887148
NTD10_pos	4317.149200178109
NTD11_pos	3883.749797401896
NTD12_pos	0.0
NTD1_pos	3344.0921028256166
NTD1m_pos	1705.5827886854306
NTD2_pos	4085.993753465044
NTD2e_pos	11531.609918144539
NTD2l_pos	0.0
NTD2m_pos	8836.611434376528
NTD3_pos	3470.941001839392
NTD3l_pos	0.0
NTD4_pos	3280.7829167832524
NTD4e_pos	21.84805881926175
NTD4l_pos	0.0
NTD5_pos	3316.0560757801923
NTD5l_pos	0.0
NTD5m_pos	1705.5827886854306
NTD6_pos	4093.651557690032
NTD6l_pos	0.0
NTD7_pos	3039.066218022247
NTD7e_pos	9189.613437964914
NTD7l_pos	0.0
NTD8_pos	3334.111618742046
NTD8l_pos	0.0
NTD9_pos	4399.84729781542
NTD9e_pos	21.395468419581547
NTD9l_pos	0.0
NTMELYStner_pos	0.0
NTP3e_pos	3.0883090666301842
NTPP10_pos	0.0
NTPP11_pos	0.0
NTPP9_pos	0.0
NaKt_pos	3436.254456106253
O16G1e_pos	19.49315103631215
O16G2e_pos	21.73386518628027
O2St_neg	4.028287805100844
O2St_pos	8849.331159796911
O2Stm_neg	8816.766694379436
O2Stm_pos	5.23013995831377
O2Stn_neg	0.0
O2Stn_pos	8902.832322464616
O2Stx_neg	0.0
O2Stx_pos	8842.063016676731
O2t_neg	15756.100983918866
O2t_pos	4398.99221765707
O2ter_neg	24547.235194361605
O2ter_pos	9943.889302750096
O2tm_neg	9661.335590332217
O2tm_pos	5200.275525112504
O2tn_neg	8902.832322464616
O2tn_pos	0.0
O2tp_neg	5468.443885242695
O2tp_pos	4466.366254231815
OAADC_pos	6415.9545110688705
OAGD3te_neg	0.0
OAGD3te_pos	19157.630519557002
OAGD3tg_neg	19157.630519557002
OAGD3tg_pos	0.0
OAGT3te_neg	0.0
OAGT3te_pos	18413.640123207642
OAGT3tg_neg	18413.640123207642
OAGT3tg_pos	0.0
OBDHc_pos	4050.218207208942
OCBTm_pos	11569.71918267804
OCCOAtm_pos	12357.663231437944
OCCOAtx_neg	23597.094311751258
OCCOAtx_pos	13778.332717488684
OCD11COACPT1_neg	0.0
OCD11COACPT1_pos	23266.655051310743
OCD11CRNCACT_neg	0.0
OCD11CRNCACT_pos	23266.655051310743
OCD11CRNCPT2_neg	0.0
OCD11CRNCPT2_pos	23266.655051310743
OCDCAFATPc_pos	4120.448243139403
OCDCAtr_neg	497.3081545548364
OCDCAtr_pos	505.1497177425763
OCDCEAtr_neg	497.3081545548364
OCDCEAtr_pos	505.1497177425763
OCDEAFABP1tc_neg	4750.0
OCDEAFABP1tc_pos	2375.0
OCOAT1m_pos	1949.4487123535544
OCT11EFATP_pos	23266.65505131074
OCTAt_neg	0.0
OCTAt_pos	8846.054560841507
OCTDEC2ACBP_neg	0.0
OCTDEC2ACBP_pos	9.796842250289645
OCTDECCACT_neg	0.0
OCTDECCACT_pos	15440.35883755965
OCTDECCPT1_neg	0.0
OCTDECCPT1_pos	15440.35883755965
OCTDECCPT2_neg	0.0
OCTDECCPT2_pos	15440.358837559648
OCTDECE1CRNe_pos	15440.35883755965
ODECOAtx_neg	21.515943651201717
ODECOAtx_pos	0.0
OIVD1m_pos	10344.812252396418
OIVD2m_pos	11866.358635401482
OIVD3m_pos	9281.916657641243
OLEICFATPtc_pos	4171.371385009211
OMEPRAZOLEte_neg	0.0
OMEPRAZOLEte_pos	7.479181027687729
OMHDEACIDTD_neg	0.0
OMHDEACIDTD_pos	19700.25771580734
OMHDOCOSACTD_neg	0.0
OMHDOCOSACTD_pos	15652.77772075078
OMHPALTD_neg	0.0
OMHPALTD_pos	29607.90128246366
OMPDC_pos	10113.79516544739
ONPTHLte_neg	7.479181027687728
ONPTHLte_pos	0.0
OPAHir_pos	5707.093836875563
ORETNF2_pos	1492.514652501453
ORETNF_pos	1476.2184812120306
ORETNtn2_neg	0.0
ORETNtn2_pos	1492.5146525014532
ORETNtn_neg	0.0
ORETNtn_pos	1476.2184812120306
ORNALArBATtc_pos	1294.3446566694276
ORNDC_pos	11645.648115240756
ORNLEUrBATtc_pos	1294.3446566694276
ORNTArm_neg	9579.285472085312
ORNTArm_pos	26.369209538474063
ORNt3m_neg	351.54090065811425
ORNt3m_pos	351.54090065811425
ORNt4m_neg	351.54090065811425
ORNt4m_pos	351.54090065811425
ORNtiDF_pos	1064.4862054929629
OROTGLUt_neg	3826.925744711787
OROTGLUt_pos	2145.4125022205844
ORPT_neg	10113.795165447389
ORPT_pos	0.0
OXAHCOtex_pos	824.5873116748808
OXAtp_pos	12351.90385615953
P45011A1m_pos	60940.31341747352
P45011B11m_pos	54115.140219291105
P45011B12m_pos	51510.76061734388
P45011B21m_pos	53078.44611965603
P45017A1r_pos	54178.32076702005
P45017A2r_pos	54178.320767020035
P45017A3r_pos	54178.32076702004
P45017A4r_pos	54178.32076702005
P45019A1r_pos	51140.88259958785
P45019A2r_pos	51303.49496411387
P4501B1r_pos	50342.761262003805
P45021A1r_pos	54115.1402192911
P45021A2r_pos	51510.76061734392
P45027A11m_pos	64550.220002216374
P45027A12m_pos	7311.381429490153
P45027A13m_pos	7311.381429490153
P45027A14m_pos	65558.68124157342
P45027A15m_pos	7118.2742262054735
P45027A16m_pos	7277.685462190913
P45027A1m_pos	2213.6386774344455
P4502A6_pos	7.479181027687728
P4502C18_pos	7.907050986775377
P4502C19_pos	7.479181027687729
P4502C8_pos	7.479181027687728
P4502C92_pos	7.479181027687728
P4502C93_pos	7.479181027687728
P4502C94_pos	7.479181027687728
P4502C9_pos	7.479181027687729
P4502D6_pos	7.479181027687728
P4502E1_pos	14.070912800901025
P4502F1_pos	7.479181027687728
P45039A1r_pos	53466.513163879936
P4503A43r_pos	0.0
P4503A4_pos	0.0
P4503A5_pos	7.479181027687728
P4503A7r_pos	51934.70102143417
P45046A1r_pos	53466.513163879936
P4504B1r_pos	0.0
P4504F121r_pos	0.0
P4504F122r_pos	0.0
P4504F123r_pos	12.908763346294567
P4504F81r_pos	0.0
P4507A1r_pos	11521.850812529856
P4507B11r_pos	53739.201482354096
P4507B12r_pos	53668.884133238214
P4508B11r_pos	64704.73654343367
P4508B13r_pos	64550.22000221646
P450LTB4r_pos	0.0
P450SCC1m_neg	2213.6386774344455
P450SCC1m_pos	55722.33500396361
P5CDm_pos	1167.772069687112
P5CR_pos	486.2514868530751
P5CRm_pos	815.9898507642116
P5CRxm_pos	659.9407585984198
PACCOAL_pos	18762.545608707158
PAFH_pos	4142.223211136654
PAFHe_pos	6371.570694639035
PAFS_pos	4142.223211136654
PAFt_neg	6374.558254935161
PAFt_pos	6.833140309784856
PAIL45P_HStn_neg	6809.651296987127
PAIL45P_HStn_pos	7902.639042673696
PAIL4P_HStn_neg	4896.381256379659
PAIL4P_HStn_pos	5445.059367593304
PAIL_HStn_neg	7890.343968113869
PAIL_HStn_pos	5700.0
PALFATPtc_pos	8426.740816749552
PAN4PP_pos	4069.1345807242033
PAN4PPe_pos	5661.274518792391
PAPStg_neg	0.0
PAPStg_pos	37960.910766489855
PAPtg_pos	37960.91076648987
PA_HSter_neg	5568.202941996557
PA_HSter_pos	0.0
PA_HStg_neg	5568.202941996557
PA_HStg_pos	0.0
PA_HStn_neg	17355.80430120224
PA_HStn_pos	0.0
PCFLOPm_pos	10102.788446242244
PCHOLHSTDe_pos	10379.363715539956
PCHOLP_hs_pos	742.757469765891
PCHOLPg_hs_pos	5568.202941996557
PCHOLPm_hs_pos	13339.910489421483
PCHOLPr_hs_pos	5568.202941996557
PCHOL_HSter_neg	5702.438310050078
PCHOL_HSter_pos	5568.202941996557
PCHOL_HStg_neg	0.0
PCHOL_HStg_pos	5568.202941996557
PCLAD_pos	47.08859098131671
PCREATtmdiffir_pos	3597.293214658652
PCRNtc_pos	4687.255940023541
PCRNtm_pos	1583.8850422237533
PCm_pos	5447.909250406389
PCt_pos	11945.750367886794
PDE1_pos	3260.7739532762275
PDE1g_pos	0.0
PDE4_pos	3264.628572837464
PDE4g_pos	0.0
PDE4n_pos	10937.377004234884
PDHm_pos	6403.635144810487
PDX5PO_pos	3940.9784757424227
PDXPP_pos	3684.346864473396
PEAMNO_pos	18762.545608707165
PECDCHe_pos	5046.490249624549
PECGCHLe_pos	14268.513317482099
PECGONCOATr_pos	0.0
PECTCHLe_pos	15348.769760041518
PEFLIP_pos	4069.3019655020958
PEFLIPm_pos	4430.552602493893
PEHSFABPe_neg	1425.0
PEHSFABPe_pos	4650.0
PEPCK_pos	5651.003527356863
PEPCKm_pos	8559.536745449213
PEPLYStn_neg	0.0
PEPLYStn_pos	0.0
PERILLYLte_neg	7.479181027687727
PERILLYLte_pos	0.0
PEROXx_pos	45.88076888169413
PETHCT_pos	4040.6668702298307
PETOHMm_hs_pos	10102.788446242244
PETOHMr_hs_pos	5702.438310050079
PE_HSter_neg	1425.0
PE_HSter_pos	1425.0
PE_HStg_neg	0.0
PE_HStg_pos	0.0
PE_HStm_neg	4430.552602493892
PE_HStm_pos	10102.788446242244
PEt_neg	4069.301965502096
PEt_pos	3325.0
PFK26_pos	3228.2983646484104
PFK_pos	542.3673640976776
PGCD_pos	3209.8564387031984
PGDI_neg	2.7524683161052357
PGDI_pos	137.30977652109488
PGDIr_neg	0.0
PGDIr_pos	0.0
PGESr_neg	0.0
PGESr_pos	0.0
PGISr_neg	6.1593877150945575
PGISr_pos	161.8889193860639
PGI_neg	4859.009784172782
PGI_pos	5628.083704985882
PGK_neg	3209.8564387031984
PGK_pos	4914.111600405651
PGLYCP_pos	0.0
PGLYCt_neg	13408.11023022872
PGLYCt_pos	220.88197011434798
PGL_pos	6396.170699733968
PGLc_pos	31326.841257667493
PGLer_pos	11167.996083082257
PGMT_neg	3653.7715571082354
PGMT_pos	5091.283175052347
PGM_neg	3482.6594985067563
PGM_pos	7685.507771819197
PGPPT_pos	13408.110230228724
PGPP_hs_pos	13408.110230228724
PGS_pos	119.860274439163
PGSr_pos	161.88891938606386
PHACCOAGLNAC_pos	18762.545608707158
PHCDm_pos	373.82116185290397
PHCHGSm_neg	0.0
PHCHGSm_pos	1323.821161852904
PHEACGLNt_neg	0.0
PHEACGLNt_pos	18762.54560870716
PHEATB0tc_pos	1428.9616957296255
PHEMEe_pos	323.79576082485863
PHEMEt_pos	323.79576082485863
PHEMEtm_neg	0.0
PHEMEtm_pos	14493.706948223777
PHETA1_neg	0.0
PHETA1_pos	0.0
PHETA1m_neg	0.0
PHETA1m_pos	0.0
PHETHPTOX2_pos	284.1640707216334
PHEt4_pos	413.2685397999236
PHEtec_neg	413.2685397999236
PHEtec_pos	523.8209733320925
PHEyLATthc_pos	745.0402758161883
PHYCBOXL_pos	18762.545608707165
PHYHx_pos	45.88076888169414
PHYQt_pos	4902.083806667883
PHYTt_neg	0.0
PHYTt_pos	45.88076888169414
PI345P3P_pos	3280.10435075019
PI345P3Pn_pos	9972.611030733287
PI345P5P_pos	3335.7937585044533
PI345P5Pn_pos	10761.279614809051
PI34P3Pn_pos	10761.279614809053
PI34P4Pn_pos	10761.27961480905
PI34P5K_pos	3335.7937585044533
PI34P5Kn_pos	10761.279614809051
PI3P3Pn_pos	3049.48139810324
PI3P4K_pos	7860.540324067883
PI3P4Kn_pos	10761.27961480905
PI3P5K_pos	3708.749140319688
PI45P3K_pos	3280.1043507501904
PI45P3Kn_pos	9972.611030733287
PI45P4P_pos	4090.34396811387
PI45P5P_pos	3312.290339660827
PI45P5Pn_pos	3800.0
PI45PLC_pos	8713.819503432944
PI45PLCn_pos	0.0
PI4P3K_pos	6747.587669325865
PI4P3Ker_pos	0.0
PI4P3Kn_pos	10761.279614809051
PI4P5K_pos	3312.290339660826
PI4P5Kn_pos	9815.1903788857
PI4PLC_pos	7310.978188006532
PI4PLCn_pos	18034.985492163458
PI4PP_pos	4090.3439681138702
PI5P3K_pos	3326.0679733912257
PI5P3Ker_pos	0.0
PI5P4K_pos	4090.343968113871
PI5P4Kn_pos	10210.36473039214
PIACGT_pos	50.92938250139579
PIK3_pos	4065.7642273904994
PIK3er_pos	7704.733406942055
PIK3n_pos	10655.943670683188
PIK4_pos	4090.3439681138702
PIK4n_pos	10605.539081898576
PIK5_pos	4448.445394318963
PIK5n_pos	10210.364730392137
PIPLC_pos	3765.4707987237907
PIPLCn_pos	18650.072429116422
PIt7_neg	492.1149108739555
PIt7_pos	511.1411886579862
PIt8_neg	304.91414603133285
PIt8_pos	492.1149108739555
PIt9_neg	1074.1371823050424
PIt9_pos	1074.1371823050424
PIter_neg	356.35048967729364
PIter_pos	2018.7834965590978
PItg_pos	6284.49083343202
PItn_neg	4354.825648493564
PItn_pos	5992.9984153400665
PItx_neg	4491.334756791558
PItx_pos	0.0
PLA2_2_pos	10043.888282839036
PLA2_2e_pos	11518.57090970429
PLA2_pos	0.0
PMANM_neg	17043.27488405778
PMANM_pos	0.0
PMEVKc_pos	19854.016028389095
PMEVKx_pos	18059.81998975164
PMI12346PH_pos	0.0
PMI12346PHn_pos	0.0
PMI1346PH_pos	0.0
PMI1346PHn_pos	0.0
PMTCOAFABP1tc_neg	33721.686708517576
PMTCOAFABP1tc_pos	13535.66896215426
PMTCOAtx_neg	3089.798308995661
PMTCOAtx_pos	5049.793682287194
PNP_neg	7855.941233460729
PNP_pos	0.0
PNTEH_pos	14147.391400264734
PNTEHe_pos	6138.647765513726
PNTK_pos	14119.564770010204
PNTKm_pos	0.0
PNTORDe_pos	1900.0
PNTOt5_pos	4071.9132664524413
PNTOt5le_pos	4088.2162448955464
PNTOte_neg	2053.4523231854255
PNTOte_pos	1900.0
PPA2_pos	0.0
PPA2m_pos	0.0
PPAP_pos	3275.465819877615
PPA_pos	5735.439523530491
PPAer_pos	8703.157686907516
PPAm_pos	3434.582352767928
PPAn_pos	13757.613477427405
PPAt_pos	1536.957182277302
PPAtm_pos	6163.12414829621
PPBNGS_pos	14493.706948223777
PPCDC_pos	3938.4346017818943
PPCOACm_pos	4194.995966412349
PPCOAOm_pos	12464.264291048003
PPD2CSPp_pos	48.582322155312866
PPDOx_pos	1046.499489927848
PPDOy_pos	405.4635486840903
PPItm_neg	5823.65479041236
PPItm_pos	3816.1991094227274
PPItr_neg	2018.7834965590978
PPItr_pos	2018.7834965590978
PPItx_neg	6604.942480351307
PPItx_pos	4491.334756791557
PPMI12346Ptn_neg	0.0
PPMI12346Ptn_pos	0.0
PPMI1346Ptn_neg	0.0
PPMI1346Ptn_pos	0.0
PPM_neg	4460.485843305654
PPM_pos	2989.1489429034978
PPNCL3_pos	14119.564770010204
PPOR_pos	0.0
PPPG9tm_neg	0.0
PPPG9tm_pos	14493.706948223778
PPPGOm_pos	14493.706948223773
PPPItn_neg	0.0
PPPItn_pos	0.0
PRAGSr_neg	0.0
PRAGSr_pos	20305.052910478156
PRASCS_neg	0.0
PRASCS_pos	20305.05291047816
PRDX_pos	6603.251894472223
PRDXl_pos	11926.742818112756
PRFGS_pos	20305.052910478153
PRGNLONESULT_pos	7155.423468917591
PRGNLONEtm_neg	60940.31341747352
PRGNLONEtm_pos	0.0
PRGNLONEtr_neg	0.0
PRGNLONEtr_pos	54178.32076702005
PRGSTRNt_neg	60940.31341747352
PRGSTRNt_pos	6.229297681900793
PRISTANALtx_neg	0.0
PRISTANALtx_pos	45.88076888169413
PRISTCOAtcx_pos	4902.083806667883
PRISTCOAtx_neg	6914.971256648209
PRISTCOAtx_pos	4902.0838066678825
PRISTtx_neg	47.79071376775755
PRISTtx_pos	6914.971256648209
PRO1x_pos	486.2514868530751
PRO1xm_pos	659.9407585984198
PROAKGOX1r_pos	0.0
PROD2_pos	1436.2514868530752
PROD2m_pos	4221.801727420738
PRODt2rL_neg	0.0
PRODt2rL_pos	0.0
PRODt2r_neg	1459.0929812471036
PRODt2r_pos	1451.2514180593637
PROGLYPEPT1tc_pos	9367.150554552038
PROGLYPRO1c_neg	0.0
PROGLYPRO1c_pos	9367.150554552038
PROIMINOtc_pos	1506.6089594753594
PROSTGD2t_neg	836.4610048050242
PROSTGD2t_pos	836.4610048050242
PROSTGE1t3_pos	3555.4409600792014
PROSTGE1t_neg	836.4610048050242
PROSTGE1t_pos	836.4610048050242
PROSTGE2t2_neg	425.3588383108845
PROSTGE2t2_pos	427.97269270679783
PROSTGE2t3_pos	3432.092466955815
PROSTGE2t_neg	427.97269270679783
PROSTGE2t_pos	425.3588383108845
PROSTGF2t_neg	653.6716420312874
PROSTGF2t_pos	653.6716420312874
PROSTGH2t_neg	1558.5515003254466
PROSTGH2t_pos	1558.5515003254466
PROSTGI2t_neg	1558.5515003254466
PROSTGI2t_pos	1558.5515003254466
PROSTGI2tr_neg	161.8889193860639
PROSTGI2tr_pos	6.1593877150945575
PRO_Dtde_neg	1459.0929812471036
PRO_Dtde_pos	1451.2514180593637
PROt2rL_neg	0.0
PROt2rL_pos	0.0
PROt2r_neg	446.5592262066168
PROt2r_pos	914.281630075066
PROt4_2_r_neg	1059.0220373812786
PROt4_2_r_pos	1191.8042883601004
PROt4_pos	446.5592262066168
PRPNCOAHYDm_pos	12459.846666877642
PRPNCOAHYDx_pos	0.0
PRPPS_neg	4181.414027830008
PRPPS_pos	3820.5841056382583
PSDm_hs_pos	18329.026968413633
PSERT_pos	3209.8564387031984
PSFLIP_pos	4430.552602493892
PSFLIPm_pos	18329.026968413633
PSP_L_pos	3209.8564387031984
PSSA1_hs_neg	742.757469765891
PSSA1_hs_pos	4058.5823948980856
PSSA2_hs_neg	16142.67619353922
PSSA2_hs_pos	4040.666870229831
PSYGCHe_pos	13644.720274803452
PSYTCHe_pos	14842.303188065733
PSYTDECHe_pos	3800.0
PS_HSter_neg	0.0
PS_HSter_pos	0.0
PS_HStg_neg	0.0
PS_HStg_pos	0.0
PSt3_neg	4430.552602493892
PSt3_pos	6.390196926364211
PTCRTD_neg	14141.043141256885
PTCRTD_pos	14.924439878583774
PTDCACRNCPT1_pos	28.69034824425698
PTDCACRNCPT2_pos	28.69034824425698
PTDCACRNt_pos	28.69034824425698
PTDCAt_neg	0.0
PTDCAt_pos	28.690348244256985
PTE2x_pos	0.0
PTE3x_pos	6537.641946712803
PTE4x_pos	6604.942480351307
PTE5x_pos	0.0
PTHPS_pos	0.0
PTHPSn_pos	0.0
PTPAT_pos	3243.4094336924954
PTPATe_neg	12964.84428877699
PTPATe_pos	22258.36538360329
PTRCAT1_pos	0.0
PTRCOX1_pos	12286.288873026242
PUNP1_neg	6149.055012872983
PUNP1_pos	2990.41783626692
PUNP2_neg	6602.146633116915
PUNP2_pos	5299.440486872876
PUNP3_neg	7895.324748055041
PUNP3_pos	1508.7942272229898
PUNP4_neg	7352.609297317231
PUNP4_pos	6286.942683612899
PUNP5_neg	4727.53515541459
PUNP5_pos	3629.6508653269134
PUNP6_neg	0.0
PUNP6_pos	7331.938190932624
PUNP7_neg	1508.7942272229898
PUNP7_pos	3866.7177752989055
PVD3_neg	10912.747360494537
PVD3_pos	76086.92576447105
PYAM5POr_pos	3940.9784757424213
PYAM5Ptm_neg	0.0
PYAM5Ptm_pos	0.0
PYDAMK_pos	3684.346864473396
PYDAMtr_neg	0.0
PYDAMtr_pos	10057.672077898484
PYDX5Ptm_neg	0.0
PYDX5Ptm_pos	0.0
PYDXDH_pos	7943.516934534088
PYDXK_pos	3684.3468644733966
PYDXNK_pos	3684.346864473396
PYDXNtr_neg	0.0
PYDXNtr_pos	9067.38031540024
PYDXPP_pos	3684.3468644733966
PYDXtr_neg	0.0
PYDXtr_pos	7819.33990744588
PYK_pos	372.0548624443934
PYLALDOX_pos	0.0
PYLALDOXm_pos	0.0
PYNP2r_neg	7867.37678245841
PYNP2r_pos	5090.862240953945
PYRt2m_neg	1260.280034925314
PYRt2m_pos	1260.280034925314
PYRt2p_neg	2546.1956755178016
PYRt2p_pos	2546.1956755178016
PYRt2r_neg	403.013725072885
PYRt2r_pos	403.013725072885
Q10H2e_neg	0.0
Q10H2e_pos	5549.65327418471
QUILSYN_pos	0.0
RADH2_pos	818.3286258743615
RADH3_pos	946.1039782939
RADH4_pos	931.8851955392211
RADH_pos	819.6486891076278
RAHY_pos	1622.62964796935
RAI1_neg	2193.831878926046
RAI1_pos	2193.831878926046
RAI2_neg	2193.831878926046
RAI2_pos	2193.831878926046
RAI3_neg	931.8851955392213
RAI3_pos	1203.2396525014528
RAI4_neg	1685.3646525014528
RAI4_pos	1669.0684812120307
RAtn3_neg	0.0
RAtn3_pos	1203.2396525014526
RAtn_neg	0.0
RAtn_pos	0.0
RBFK_pos	3309.9414852554605
RBK_D_pos	0.0
RBK_pos	5565.259930058492
RBTt_pos	6409.041109164019
RDH1_neg	432.4848244373524
RDH1_pos	2193.831878926046
RDH1a_pos	432.4848244373524
RDH2_neg	504.06574085294073
RDH2_pos	2193.831878926046
RDH2a_pos	504.06574085294073
RDH3_neg	504.06574085294073
RDH3_pos	2193.831878926046
RDH3a_pos	504.06574085294073
RDH4_neg	0.0
RDH4_pos	931.8851955392212
RE0066C_pos	0.0
RE0066M_pos	0.0
RE0066R_pos	0.0
RE0124C_neg	0.0
RE0124C_pos	0.0
RE0344C_neg	5310.974045685814
RE0344C_pos	3166.04006225827
RE0344M_neg	0.0
RE0344M_pos	0.0
RE0344X_neg	0.0
RE0344X_pos	0.0
RE0383C_neg	12299.739770007756
RE0383C_pos	5322.900093981789
RE0452M_neg	7574.599955489867
RE0452M_pos	29596.403941230357
RE0452N_neg	0.0
RE0452N_pos	0.0
RE0453C_neg	1142.4245940293158
RE0453C_pos	1142.4245940293158
RE0453M_neg	9256.236286482199
RE0453M_pos	28922.329942574877
RE0453N_neg	292.4273511339228
RE0453N_pos	292.4273511339228
RE0456M_neg	8836.61143437653
RE0456M_pos	0.0
RE0456N_neg	0.0
RE0456N_pos	0.0
RE0512C_neg	0.0
RE0512C_pos	0.0
RE0512M_pos	23.12098744480052
RE0512X_neg	0.0
RE0512X_pos	0.0
RE0549C_neg	0.0
RE0549C_pos	0.0
RE0565C_pos	12586.300626050092
RE0566C_neg	0.0
RE0566C_pos	12586.300626050092
RE0567C_neg	0.0
RE0567C_pos	12586.300626050093
RE0568C_neg	0.0
RE0568C_pos	12586.300626050095
RE0569C_pos	0.0
RE0569E_pos	5.255917513243867
RE0570C_neg	0.0
RE0570C_pos	0.0
RE0571C_neg	0.0
RE0571C_pos	0.0
RE0572N_neg	0.0
RE0572N_pos	0.0
RE0573N_pos	0.0
RE0574C_neg	0.0
RE0574C_pos	0.0
RE0575C_neg	0.0
RE0575C_pos	0.0
RE0576C_neg	0.0
RE0576C_pos	0.0
RE0577C_neg	11500.941445586688
RE0577C_pos	3181.9224150349396
RE0577M_neg	0.0
RE0577M_pos	0.0
RE0577X_neg	0.0
RE0577X_pos	0.0
RE0578C_neg	0.0
RE0578C_pos	0.0
RE0578M_neg	0.0
RE0578M_pos	0.0
RE0578X_neg	0.0
RE0578X_pos	0.0
RE0579C_neg	0.0
RE0579C_pos	0.0
RE0579M_neg	0.0
RE0579M_pos	0.0
RE0579X_neg	0.0
RE0579X_pos	0.0
RE0580L_pos	0.0
RE0580R_pos	0.0
RE0581C_neg	0.0
RE0581C_pos	0.0
RE0581R_neg	0.0
RE0581R_pos	0.0
RE0582N_neg	0.0
RE0582N_pos	0.0
RE0583C_neg	5069.79012826234
RE0583C_pos	7090.724614405496
RE0583N_neg	0.0
RE0583N_pos	0.0
RE0688C_pos	0.0
RE0688E_pos	15791.790083929909
RE0688X_pos	0.0
RE0689C_pos	0.0
RE0689E_pos	24496.505005927393
RE0689X_pos	0.0
RE0690C_pos	0.0
RE0690E_pos	33046.12853057774
RE0690X_pos	0.0
RE0691C_neg	31768.485883511654
RE0691C_pos	4031.768297859251
RE0702C_neg	0.0
RE0702C_pos	0.0
RE0702E_neg	4.80544210581765
RE0702E_pos	15.491191109833677
RE0702L_neg	0.0
RE0702L_pos	0.0
RE0702M_neg	0.0
RE0702M_pos	0.0
RE0702N_neg	0.0
RE0702N_pos	0.0
RE0827C_pos	0.0
RE0827E_pos	17647.34289772764
RE0827X_pos	0.0
RE0828C_pos	0.0
RE0828E_pos	24496.505005927393
RE0828X_pos	0.0
RE0830C_neg	2850.0
RE0830C_pos	2850.0
RE0830N_neg	283.3964429332358
RE0830N_pos	283.3964429332358
RE0864C_neg	0.0
RE0864C_pos	0.0
RE0875C_neg	0.0
RE0875C_pos	0.0
RE0908C_neg	0.0
RE0908C_pos	7872.422884883542
RE0908G_neg	0.0
RE0908G_pos	0.0
RE0908R_neg	0.0
RE0908R_pos	0.0
RE0912C_pos	7872.422884883544
RE0915C_neg	0.0
RE0915C_pos	0.0
RE0915E_neg	3.1063879839578528
RE0915E_pos	30.6
RE0916C_neg	0.0
RE0916C_pos	0.0
RE0916G_neg	0.0
RE0916G_pos	0.0
RE0916R_neg	0.0
RE0916R_pos	0.0
RE0918C_neg	0.0
RE0918C_pos	0.0
RE0918G_neg	0.0
RE0918G_pos	0.0
RE0918R_neg	0.0
RE0918R_pos	0.0
RE0919C_pos	0.0
RE0919R_pos	0.0
RE0920C_pos	0.0
RE0920R_pos	0.0
RE0921C_pos	0.0
RE0921R_pos	0.0
RE0922C_pos	0.0
RE0922R_pos	0.0
RE0923C_pos	0.0
RE0923R_pos	0.0
RE0924C_pos	0.0
RE0924R_pos	0.0
RE0925C_pos	0.0
RE0925R_pos	0.0
RE0926C_neg	0.0
RE0926C_pos	0.0
RE0926E_neg	7.355669847454724
RE0926E_pos	19.574999999999996
RE0927C_pos	0.0
RE0927R_pos	0.0
RE0928C_pos	0.0
RE0928R_pos	0.0
RE0935C_neg	0.0
RE0935C_pos	0.0
RE0935E_neg	12.747845590490611
RE0935E_pos	10.8
RE0936C_neg	0.0
RE0936C_pos	0.0
RE0936E_neg	4.75
RE0936E_pos	4.75
RE0937C_neg	0.0
RE0937C_pos	0.0
RE0937E_neg	4.75
RE0937E_pos	4.75
RE0938C_neg	0.0
RE0938C_pos	0.0
RE0938E_neg	4.75
RE0938E_pos	6.560862534661898
RE0944C_neg	0.0
RE0944C_pos	0.0
RE0944E_neg	19.28291521306552
RE0944E_pos	4.275
RE0958C_neg	0.0
RE0958C_pos	0.0
RE0958E_neg	3.1063879839578528
RE0958E_pos	4.275
RE1062C_neg	0.0
RE1062C_pos	0.0
RE1062M_neg	0.0
RE1062M_pos	0.0
RE1063C_neg	0.0
RE1063C_pos	0.0
RE1064C_neg	0.0
RE1064C_pos	0.0
RE1077C_neg	0.0
RE1077C_pos	0.0
RE1096C_pos	0.0
RE1096M_pos	0.0
RE1096R_pos	0.0
RE1099C_neg	0.0
RE1099C_pos	0.0
RE1099G_neg	0.0
RE1099G_pos	0.0
RE1099L_neg	0.0
RE1099L_pos	0.0
RE1099R_neg	0.0
RE1099R_pos	0.0
RE1100C_neg	0.0
RE1100C_pos	7872.422884883544
RE1100G_neg	0.0
RE1100G_pos	0.0
RE1100L_neg	0.0
RE1100L_pos	0.0
RE1100R_neg	0.0
RE1100R_pos	0.0
RE1134C_pos	0.0
RE1134M_pos	0.0
RE1134R_pos	0.0
RE1135C_neg	0.0
RE1135C_pos	7155.423468917593
RE1135G_neg	0.0
RE1135G_pos	0.0
RE1135L_neg	0.0
