	WT.1012.a_S120_L007_R1_001
r0645_neg	0.0
r0645_pos	48.41880912747459
r0647_neg	1187.0634298531047
r0647_pos	0.0
r0650_neg	4779.64072003551
r0650_pos	4779.64072003551
r0651_neg	4779.64072003551
r0651_pos	3392.186019884539
r0652_neg	5308.063140493471
r0652_pos	15429.386473500685
r0653_pos	12856.108551983754
r0655_neg	348.1990906258342
r0655_pos	11324.844269444984
r0656_pos	10908.206586334061
r0660_neg	19436.679963814688
r0660_pos	5587.383489951081
r0661_pos	25400.20909635582
r0666_neg	0.0
r0666_pos	21218.056085412598
r0668_neg	5088.2343066083795
r0668_pos	19980.013526431198
r0669_pos	12186.510091192189
r0670_pos	9936.467177277733
r0671_pos	14701.612454910188
r0672_neg	55018.895092673534
r0672_pos	12389.241718272944
r0673_pos	0.0
r0679_neg	15408.922768433662
r0679_pos	4052.813819303024
r0680_neg	4052.813819303024
r0680_pos	33082.82741742931
r0683_pos	13016.697523799889
r0686_neg	427.465371269251
r0686_pos	12420.213727075603
r0688_neg	1246.5550391554298
r0688_pos	1271.3818148278056
r0698_pos	16385.977091591125
r0706_pos	66088.4315680428
r0707_neg	4.858352007440358
r0707_pos	6.7720508991231885
r0714_pos	12856.108551983754
r0715_pos	24716.695530698053
r0716_pos	12856.108551983754
r0717_pos	24716.695530698053
r0718_pos	14657.4074001587
r0719_pos	25400.209096355793
r0720_pos	14657.4074001587
r0721_pos	25400.209096355793
r0722_neg	5587.383489951081
r0722_pos	19436.679963814677
r0723_pos	25400.20909635582
r0724_neg	19436.67996381468
r0724_pos	5587.383489951081
r0726_neg	538.5892935882142
r0726_pos	34715.090325727964
r0727_pos	25400.209096355804
r0728_neg	34715.09032572796
r0728_pos	538.5892935882142
r0729_pos	25400.209096355804
r0730_pos	18389.907629719128
r0731_pos	18389.907629719128
r0732_pos	18389.907629719128
r0733_pos	18389.90762971913
r0734_pos	18389.90762971913
r0735_neg	5327.314099917914
r0735_pos	34449.68508384384
r0739_neg	69003.73635894865
r0739_pos	8589.739439416202
r0741_neg	0.0
r0741_pos	70375.40867680807
r0743_pos	66088.43156804278
r0744_pos	66088.43156804278
r0747_neg	11317.98838649134
r0747_pos	2109.8561527540755
r0750_neg	66274.26583701321
r0750_pos	2109.8561527540755
r0752_neg	1130.335364454726
r0752_pos	0.0
r0753_pos	1130.335364454726
r0754_neg	1130.335364454726
r0754_pos	0.0
r0755_pos	1130.335364454726
r0756_neg	1130.335364454726
r0756_pos	0.0
r0757_pos	1130.335364454726
r0758_neg	610.8423043168675
r0758_pos	0.0
r0774_neg	9.629461872826813
r0774_pos	9.629461872826813
r0779_pos	12186.510091192189
r0780_neg	76203.88198491078
r0780_pos	255.22987841641236
r0781_neg	0.0
r0781_pos	76203.88198491083
r0782_pos	11130.61857253101
r0783_neg	502.57783471890406
r0783_pos	5348.400459996357
r0784_neg	1286.3512793601258
r0784_pos	1311.1780550325016
r0787_pos	3505.411683514034
r0788_neg	16348.256058467014
r0788_pos	13372.284696813796
r0789_neg	16348.256058467014
r0789_pos	13372.2846968138
r0791_neg	19035.329021335332
r0791_pos	5410.308206049717
r0792_neg	6993.253208802222
r0792_pos	917.5445411851778
r0795_pos	9094.275241642004
r0796_neg	0.0
r0796_pos	6501.120987298686
r0797_neg	4028.310001314947
r0797_pos	64126.78527023266
r0801_neg	1852.624020021161
r0801_pos	1351.2305237941
r0809_neg	1198.0395987012087
r0809_pos	1198.0395987012087
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8236.018526258928
r0817_neg	1097.1398029118395
r0817_pos	1038.5641754519206
r0818_pos	6695.509271525303
r0819_neg	488.8633867382206
r0819_pos	623.2674087063615
r0821_neg	488.8633867382206
r0821_pos	488.8633867382206
r0822_neg	488.8633867382206
r0822_pos	488.8633867382206
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	488.8633867382206
r0829_pos	488.8633867382206
r0830_neg	488.8633867382206
r0830_pos	488.8633867382206
r0834_neg	651.8178489842941
r0834_pos	651.8178489842941
r0835_neg	651.8178489842941
r0835_pos	651.8178489842941
r0836_neg	651.8178489842941
r0836_pos	651.8178489842941
r0838_neg	4732.380571473772
r0838_pos	5070.613397868936
r0839_neg	2168.122984525281
r0839_pos	3926.1040722920725
r0840_neg	2524.4568175912023
r0840_pos	2524.4568175912023
r0841_neg	2524.4568175912023
r0841_pos	2524.4568175912023
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19995.11813905459
r0853_pos	5997.176170449649
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14854.536651907922
r0870_pos	0.0
r0871_neg	9832.863164137494
r0871_pos	9.43052881140359
r0879_pos	742.2738382892124
r0881_pos	1466.171319271637
r0885_neg	476.47283930914097
r0885_pos	610.8768612772819
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.680269839849796
r0892_pos	11924.272023644771
r0899_neg	5100.948592553263
r0899_pos	1521.2440633236176
r0907_neg	0.0
r0907_pos	24018.76113928117
r0908_neg	25124.204565308693
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	25124.204565308697
r0911_neg	10427.781839770574
r0911_pos	5546.1664243445375
r0913_neg	2034.404021968141
r0913_pos	2034.404021968141
r0915_neg	2062.9544622460735
r0915_pos	2062.9544622460735
r0917_neg	1220.665226458844
r0917_pos	1220.665226458844
r0921_pos	4223.6995138120365
r0924_pos	9033.5802637243
r0925_pos	0.0
r0926_pos	11227.178179409488
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1345.312504382352
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.484336163031501
r0940_pos	6952.042098200747
r0941_neg	14791.932288959337
r0941_pos	4267.797326115193
r0942_neg	1175.0286874085834
r0942_pos	1153.900795559313
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1264.5118734216976
r0946_pos	2047.1398029118395
r0950_pos	6031.353792012409
r0954_neg	0.0
r0954_pos	18684.048442242336
r0960_neg	2982.6316711710388
r0960_pos	2982.6316711710388
r0961_pos	2105.457415878143
r0962_pos	3854.9808082118325
r0963_pos	1436.29031056707
r0968_pos	19995.11813905459
r0970_neg	0.0
r0970_pos	7396.162389558705
r0973_neg	4052.813819303024
r0973_pos	0.0
r0974_neg	2079.1803071045942
r0974_pos	2071.803496325466
r0975_pos	4223.6995138120365
r0983_pos	2105.7335029823016
r0984_neg	2105.7335029823016
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7396.1623895587045
r0990_neg	3275.966253506123
r0990_pos	5100.948592553261
r0993_pos	4301.1978228985645
r0994_neg	4779.64072003551
r0994_pos	4779.64072003551
r0995_neg	1723.907217053208
r0995_pos	1723.907217053208
r0997_pos	14313.804014436486
r0998_neg	2477.126348291019
r0998_pos	5331.073191452756
r0999_neg	3128.219131237811
r0999_pos	5331.073191452756
r1007_neg	0.0
r1007_pos	316.32851134470485
r1008_pos	304.1317502656337
r1010_neg	4052.813819303024
r1010_pos	33082.82741742931
r1011_pos	76019.84204533676
r1012_pos	76019.84204533676
r1013_pos	72648.29742107242
r1014_pos	72648.29742107242
r1015_pos	1139.9263934110359
r1017_pos	7970.874062035695
r1018_neg	4779.64072003551
r1018_pos	4779.64072003551
r1019_neg	3275.966253506123
r1019_pos	4225.966253506123
r1020_neg	69003.73635894863
r1020_pos	8589.739439416198
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	8083.580263724301
r1025_pos	8083.5802637243005
r1026_pos	3467.629866369611
r1028_pos	3467.6298663696116
r1029_pos	8044.203992127848
r1030_neg	22.81368857305492
r1030_pos	11.950329266287667
r1043_pos	1866.8974170711056
r1044_pos	1866.8974170711056
r1045_pos	1483.0233364107974
r1050_neg	11073.462116098633
r1050_pos	1900.0
r1051_neg	2156.572472303227
r1051_pos	2156.572472303227
r1052_pos	2156.572472303227
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	46730.6652731348
r1080_pos	0.0
r1088_neg	1437.8850068856068
r1088_pos	1576.7875148223789
r1090_pos	1129.4978508566005
r1106_neg	5100.948592553262
r1106_pos	5100.948592553262
r1109_neg	5140.905996784529
r1109_pos	4287.27456626444
r1116_neg	14287.135098885059
r1116_pos	14863.954584313698
r1117_neg	5215.543026860671
r1117_pos	2569.689827206633
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1218.1229845252815
r1144_pos	2168.1113750740215
r1147_neg	2034.404021968141
r1147_pos	2034.404021968141
r1148_neg	12578.541366566371
r1148_pos	0.0
r1150_pos	7343.214753923193
r1154_neg	4351.441948064377
r1154_pos	18796.678001355573
r1155_pos	958.8456842993407
r1156_neg	429.05501849992197
r1156_pos	4335.875368803717
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4311.63510005366
r1163_pos	1221.1102258609237
r1164_pos	8430.157073461336
r1167_pos	8430.157073461336
r1168_pos	8430.157073461336
r1172_pos	8430.157073461336
r1173_pos	0.0
r1177_pos	8430.157073461336
r1178_pos	0.0
r1179_pos	8430.157073461336
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	11455.32937347455
r1253_pos	0.0
r1254_pos	22.765077750513328
r1255_pos	8430.157073461336
r1257_pos	5158.610656599401
r1259_pos	7.252396997133286
r1260_pos	5146.663494150984
r1262_pos	316.32851134470474
r1291_neg	1777.4956130803914
r1291_pos	4878.275524744449
r1292_neg	5100.948592553259
r1292_pos	4738.265350804437
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5158.610656599401
r1318_pos	10182.11808067824
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	42.87278037536904
r1377_neg	1164.3666490894489
r1377_pos	1164.3666490894489
r1378_neg	1164.3666490894489
r1378_pos	1164.3666490894489
r1380_neg	502.57783471890406
r1380_pos	76203.88198491072
r1381_neg	76203.88198491081
r1381_pos	237.39644165347536
r1384_neg	1630.6113021041458
r1384_pos	5021.924063504303
r1396_pos	3189.2382977275647
r1397_pos	3189.2382977275647
r1400_pos	2685.792122185482
r1401_pos	3520.8405436199237
r1418_neg	3289.2073317811073
r1418_pos	3339.4909113050535
r1421_neg	21382.349807576156
r1421_pos	4.32973016493598
r1423_pos	1357.91996507268
r1427_pos	2530.3819118467645
r1428_neg	2689.1947400218905
r1428_pos	2689.1947400218905
r1429_neg	2689.1947400218905
r1429_pos	1900.0
r1431_pos	3028.854797949294
r1432_pos	0.0
r1433_pos	318.99964006753027
r1434_pos	4376.394494420932
r1435_pos	5253.513130078414
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	24685.539646502035
r1444_pos	25400.209096355793
r1445_pos	25400.209096355804
r1446_pos	18691.91278918326
r1447_pos	4929.31646543049
r1448_pos	4927.878856241181
r1449_pos	4929.316465430489
r1450_pos	4927.878856241178
r1451_pos	4929.31646543049
r1453_neg	13730.697659271997
r1453_pos	12588.978336676173
r1454_pos	958.8456842993407
r1455_pos	2530.3819118467645
r1456_pos	2530.3819118467645
r1459_neg	8029.65966249065
r1459_pos	17670.326355827932
r1464_neg	1323.904602082703
r1464_pos	1323.904602082703
r1466_neg	24803.335647889544
r1466_pos	0.0
r1467_neg	1713.3777286574757
r1467_pos	48722.11029316685
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24803.335647889537
r1488_neg	0.0
r1488_pos	18212.285569996093
r1492_pos	1335.782147931302
r1493_pos	1347.010681929004
r1495_pos	4301.197822898564
r1497_pos	1392.9137221863896
r1498_pos	1392.9137221863896
r1499_pos	1527.1991561287628
r1500_pos	1527.1991561287628
r1512_pos	2050.64852069603
r1514_pos	3407.796362463712
r1515_pos	3473.3177498602254
r1516_pos	3502.416495605812
r1517_pos	4349.5497441146645
r1518_pos	3502.416495605812
r1519_pos	3491.077933023302
r1520_pos	3502.4164956058125
r1521_pos	3502.4164956058125
r1522_pos	3393.8727039005876
r1523_pos	3491.464944392895
r1525_pos	3502.416495605813
r1527_pos	4349.549744114663
r1528_pos	5100.948592553261
r1529_pos	3491.464944392895
r1530_pos	3812.8775520832114
r1536_pos	9606.817369589715
r1538_pos	1327.2609122036085
r1540_pos	804.0089758528352
r1544_neg	971.6244522402976
r1544_pos	971.6244522402976
r1546_neg	1175.1123184281198
r1546_pos	1078.646107290624
r1547_neg	1087.8606743423086
r1547_pos	1243.6976945423316
r1548_neg	1007.596451186896
r1548_pos	1010.1054930617107
r1549_neg	1087.8606743423086
r1549_pos	1225.5547498318824
r1551_neg	1175.1123184281198
r1551_pos	1010.0234176370382
r1552_neg	1099.2302124768717
r1552_pos	1012.4051364215404
r1553_neg	1000.2402717473487
r1553_pos	1012.4051364215404
r1554_neg	1175.1123184281198
r1554_pos	1225.5547498318824
r1556_neg	1231.8450125053087
r1556_pos	1061.7752831793325
r1557_neg	1175.1123184281198
r1557_pos	1225.5547498318824
r1559_neg	1040.463464093525
r1559_pos	903.9207835475332
r1560_neg	1172.81267506829
r1560_pos	970.1617544166168
r1561_neg	1085.5610309824788
r1561_pos	1152.6791869850945
r1562_neg	1038.9440151156823
r1562_pos	901.6211401877035
r1563_neg	1085.5610309824788
r1563_pos	1117.0703969578753
r1564_neg	1002.9720161690841
r1564_pos	980.6133399306353
r1565_neg	1172.81267506829
r1565_pos	901.539064763031
r1566_neg	1099.2302124768717
r1566_pos	903.9207835475332
r1567_neg	823.4947583455106
r1567_pos	823.4947583455106
r1568_neg	1172.81267506829
r1568_pos	1117.0703969578753
r1569_neg	1040.463464093525
r1569_pos	980.0929108140799
r1570_neg	1229.5453691454788
r1570_pos	953.2909303053253
r1571_neg	1172.81267506829
r1571_pos	1117.0703969578753
r1573_neg	1175.1123184281198
r1573_pos	1066.4812426164322
r1574_neg	1087.8606743423086
r1574_pos	1129.61961251281
r1575_neg	1025.782296539625
r1575_pos	997.940628387519
r1576_neg	1087.8606743423086
r1576_pos	1129.61961251281
r1578_neg	1175.1123184281198
r1578_pos	997.8585529628465
r1579_neg	1138.107998813029
r1579_pos	1000.2402717473487
r1580_neg	823.4947583455106
r1580_pos	823.4947583455106
r1581_neg	1175.1123184281198
r1581_pos	1213.3898851576907
r1583_neg	1231.8450125053087
r1583_pos	1049.6104185051408
r1584_neg	1175.1123184281198
r1584_pos	1213.3898851576907
r1585_neg	1175.1123184281198
r1585_pos	1187.1304601646311
r1586_neg	1087.8606743423086
r1586_pos	1129.61961251281
r1587_neg	1077.9644997491505
r1587_pos	1118.5898459357181
r1588_neg	1087.8606743423086
r1588_pos	1129.61961251281
r1589_neg	1009.1159001647387
r1589_pos	1009.1159001647387
r1590_neg	1175.1123184281198
r1590_pos	1118.5077705110455
r1591_neg	1099.2302124768717
r1591_pos	1120.8894892955477
r1592_neg	1000.2402717473487
r1592_pos	1040.463464093525
r1593_neg	1175.1123184281198
r1593_pos	1216.8712565986211
r1594_neg	1064.7931934419087
r1594_pos	1064.7931934419087
r1595_neg	1231.8450125053087
r1595_pos	1170.2596360533398
r1596_neg	1175.1123184281198
r1596_pos	1216.8712565986211
r1597_neg	1072.886918435621
r1597_pos	1072.886918435621
r1598_neg	1062.990743842463
r1598_pos	1062.990743842463
r1599_neg	1072.886918435621
r1599_pos	1072.886918435621
r1600_neg	1140.5460895638257
r1600_pos	1251.804874811222
r1602_neg	1184.940738687511
r1602_pos	1175.1123184281198
r1603_neg	1066.4812426164322
r1603_pos	1175.1123184281198
r1604_neg	1160.138562521432
r1604_pos	1160.138562521432
r1605_neg	1187.1304601646311
r1605_pos	1216.8712565986211
r1606_neg	1216.8712565986211
r1606_pos	1216.8712565986211
r1607_neg	1160.138562521432
r1607_pos	1160.138562521432
r1608_neg	975.7390997566519
r1608_pos	975.7390997566519
r1609_neg	985.6352743498098
r1609_pos	985.6352743498098
r1610_neg	1166.6326948739952
r1610_pos	1164.5532307254107
r1611_neg	1072.886918435621
r1611_pos	1072.886918435621
r1612_neg	1306.549125738076
r1612_pos	1087.8606743423086
r1613_neg	1129.61961251281
r1613_pos	1087.8606743423086
r1614_neg	1072.886918435621
r1614_pos	1072.886918435621
r1615_neg	1129.61961251281
r1615_pos	1129.61961251281
r1616_neg	1129.61961251281
r1616_pos	1129.61961251281
r1617_neg	1072.886918435621
r1617_pos	1072.886918435621
r1618_neg	975.7390997566519
r1618_pos	846.3050387160513
r1619_neg	1072.0054753349125
r1619_pos	846.3050387160513
r1620_neg	846.3050387160513
r1620_pos	846.3050387160513
r1621_neg	1135.8083554531995
r1621_pos	1077.9644997491505
r1622_neg	997.940628387519
r1622_pos	846.3050387160513
r1623_neg	1062.990743842463
r1623_pos	846.3050387160513
r1624_neg	1118.5898459357181
r1624_pos	846.3050387160513
r1625_neg	1119.723437919652
r1625_pos	1119.723437919652
r1626_neg	1062.990743842463
r1626_pos	846.3050387160513
r1627_neg	1166.6326948739952
r1627_pos	1164.5532307254107
r1628_neg	1061.754295486223
r1628_pos	1072.886918435621
r1629_neg	1306.549125738076
r1629_pos	1087.8606743423086
r1630_neg	1129.61961251281
r1630_pos	1087.8606743423086
r1631_neg	1072.886918435621
r1631_pos	1072.886918435621
r1632_neg	1129.61961251281
r1632_pos	1129.61961251281
r1633_neg	1129.61961251281
r1633_pos	1129.61961251281
r1634_neg	1072.886918435621
r1634_pos	1072.886918435621
r1635_neg	1061.754295486223
r1635_pos	1071.92339991024
r1636_neg	1214.8005551961314
r1636_pos	1074.3051186947423
r1637_neg	1002.9720161690841
r1637_pos	1002.9720161690841
r1638_neg	1251.8048748112217
r1638_pos	1253.8843389598064
r1639_neg	1009.1159001647387
r1639_pos	1009.1159001647387
r1640_neg	1308.5375688884105
r1640_pos	1123.6752654525344
r1641_neg	1251.804874811222
r1641_pos	1253.8843389598064
r1642_neg	1135.726280028527
r1642_pos	1175.1123184281198
r1643_neg	997.8585529628465
r1643_pos	1061.754295486223
r1644_neg	1160.138562521432
r1644_pos	849.1861427991428
r1645_neg	1118.5077705110455
r1645_pos	1061.754295486223
r1646_neg	1216.8712565986211
r1646_pos	1216.8712565986211
r1647_neg	1160.138562521432
r1647_pos	849.1861427991428
r1648_neg	1000.2402717473487
r1648_pos	1138.107998813029
r1649_neg	1175.1123184281198
r1649_pos	1350.1749477809817
r1650_neg	1120.8894892955477
r1650_pos	1214.280126079576
r1651_neg	1231.8450125053087
r1651_pos	1187.4781455708212
r1652_neg	1175.1123184281198
r1652_pos	1350.1749477809817
r1653_neg	1175.1123184281198
r1653_pos	1213.3898851576907
r1654_neg	1040.463464093525
r1654_pos	1040.463464093525
r1655_neg	1231.8450125053087
r1655_pos	1049.6104185051408
r1656_neg	1175.1123184281198
r1656_pos	1213.3898851576907
r1657_neg	1216.8712565986211
r1657_pos	1216.8712565986211
r1658_neg	1216.8712565986211
r1658_pos	1216.8712565986211
r1659_neg	1160.138562521432
r1659_pos	1160.138562521432
r1660_neg	1273.6039506758098
r1660_pos	1170.2596360533398
r1661_neg	1216.8712565986211
r1661_pos	1216.8712565986211
r1662_neg	1216.8712565986211
r1662_pos	1216.8712565986211
r1664_neg	1821.0438247739453
r1664_pos	1549.1531039636154
r1665_neg	1320.6338304761327
r1665_pos	1378.8060837283697
r1666_neg	1038.5641754519206
r1666_pos	1549.3013841317327
r1667_neg	1768.3389445837815
r1667_pos	1379.1454034799608
r1668_neg	1321.9872456940784
r1668_pos	1159.5798879131407
r1669_neg	1038.5641754519206
r1669_pos	1379.293683648078
r1670_neg	1237.1940753880363
r1670_pos	1823.5777632018705
r1671_neg	1041.098113879846
r1671_pos	1372.6395982162492
r1672_pos	1163.3285764577568
r1673_pos	1275.7531917833344
r1674_pos	1163.3285764577568
r1675_pos	1312.9354692787156
r1676_pos	1225.6838251929044
r1677_pos	1215.7876505997465
r1678_pos	1225.6838251929044
r1679_pos	1107.651283180587
r1680_pos	1273.371472998832
r1681_pos	1275.7531917833344
r1682_pos	1275.7531917833344
r1683_pos	1312.9354692787156
r1684_pos	1163.3285764577568
r1685_pos	1325.1233385411265
r1686_pos	1312.9354692787156
r1687_pos	1163.3285764577568
r1690_pos	1204.4511164047083
r1691_pos	1117.1994723188973
r1692_pos	1107.3032977257392
r1693_pos	1117.1994723188973
r1695_pos	1204.4511164047083
r1696_pos	1219.4248723113958
r1698_pos	1204.4511164047083
r1700_pos	1261.1838104818971
r1701_pos	1204.4511164047083
r1702_pos	1287.1285410041603
r1705_pos	1300.770604604524
r1706_pos	1213.5189605187127
r1707_pos	1203.6227859255546
r1708_pos	1213.5189605187127
r1710_pos	1300.770604604524
r1711_pos	1315.7443605112114
r1713_pos	1300.770604604524
r1715_pos	1357.5032986817127
r1716_pos	1300.770604604524
r1717_pos	1163.3285764577568
r1720_pos	1421.4198221527229
r1721_pos	1334.1681780669117
r1722_pos	1324.2720034737536
r1723_pos	1334.1681780669117
r1725_pos	1421.4198221527229
r1726_pos	1436.3935780594104
r1728_pos	1421.4198221527229
r1730_pos	1478.1525162299117
r1731_pos	1421.4198221527229
r1732_pos	1490.6164071919823
r1733_pos	1488.3167638321524
r1734_pos	1490.6164071919823
r1735_pos	1490.6164071919823
r1736_pos	1388.3910071994835
r1737_pos	1378.4948326063256
r1738_pos	1388.3910071994835
r1739_pos	1567.3089635750844
r1740_pos	1475.6426512852947
r1741_pos	1490.6164071919823
r1742_pos	1490.6164071919823
r1743_pos	1475.6426512852947
r1744_pos	1532.3753453624836
r1745_pos	1532.3753453624836
r1746_pos	1475.6426512852947
r1747_pos	1403.3647631061713
r1748_pos	1401.0651197463415
r1749_pos	1403.3647631061713
r1750_pos	1403.3647631061713
r1751_pos	1388.3910071994835
r1752_pos	1291.2431885205144
r1753_pos	1301.1393631136725
r1754_pos	1480.0573194892734
r1755_pos	1388.3910071994835
r1756_pos	1403.3647631061713
r1757_pos	1403.3647631061713
r1758_pos	1388.3910071994835
r1759_pos	1445.1237012766724
r1760_pos	1445.1237012766724
r1761_pos	1388.3910071994835
r1762_pos	1323.1005399507587
r1763_pos	1354.448103879545
r1764_pos	1341.2863853034876
r1765_pos	1393.4685885130132
r1766_pos	1378.4948326063256
r1767_pos	1291.2431885205144
r1768_pos	1161.809127479914
r1769_pos	1161.809127479914
r1770_pos	1161.809127479914
r1771_pos	1393.4685885130132
r1772_pos	1161.809127479914
r1773_pos	1161.809127479914
r1774_pos	1161.809127479914
r1775_pos	1435.2275266835145
r1776_pos	1161.809127479914
r1777_pos	1403.3647631061713
r1778_pos	1401.0651197463415
r1779_pos	1403.3647631061713
r1780_pos	1403.3647631061713
r1781_pos	1388.3910071994835
r1782_pos	1301.1393631136725
r1783_pos	1291.2431885205144
r1784_pos	1480.0573194892734
r1785_pos	1388.3910071994835
r1786_pos	1403.3647631061713
r1787_pos	1403.3647631061713
r1788_pos	1388.3910071994835
r1789_pos	1445.1237012766724
r1790_pos	1445.1237012766724
r1791_pos	1388.3910071994835
r1792_pos	1107.651283180587
r1796_pos	1374.8354515519172
r1797_pos	1287.5838074661062
r1798_pos	1277.6876328729481
r1799_pos	1287.5838074661062
r1800_pos	1374.8354515519172
r1801_pos	1389.809207458605
r1803_pos	1374.8354515519172
r1805_pos	1431.5681456291063
r1806_pos	1374.8354515519172
r1807_pos	1490.6164071919823
r1808_pos	1488.3167638321524
r1809_pos	1490.6164071919823
r1810_pos	1490.6164071919823
r1811_pos	1164.6902315630052
r1812_pos	1388.3910071994835
r1813_pos	1161.809127479914
r1814_pos	1377.2583842500858
r1815_pos	1377.2583842500858
r1816_pos	1490.6164071919823
r1817_pos	1377.2583842500858
r1818_pos	1164.6902315630052
r1819_pos	1377.2583842500858
r1820_pos	1532.3753453624836
r1821_pos	1164.6902315630052
r1822_pos	1322.086390419248
r1823_pos	1319.7867470594183
r1824_pos	1322.086390419248
r1825_pos	1322.086390419248
r1826_pos	1388.3273612883313
r1827_pos	1351.3866875843933
r1828_pos	1319.7867470594183
r1829_pos	1351.3866875843933
r1830_pos	1398.77894680235
