	Ob-d_S146_L007_R1_001
r0388_neg	4014.1335265945413
r0388_pos	10119.823225320662
r0389_neg	4014.133526594542
r0389_pos	9075.090775343431
r0390_neg	3018.3111419509137
r0390_pos	4.274999999999999
r0391_neg	11.696905894179109
r0391_pos	4250.795712586007
r0392_neg	3381.5806390837583
r0392_pos	6132.518937789508
r0393_pos	10908.518904301032
r0394_neg	497.60200696102646
r0394_pos	5679.613237957981
r0395_pos	497.60200696102646
r0398_pos	5389.134774685192
r0399_neg	279.6293266881002
r0399_pos	5946.081938329306
r0400_neg	4999.0736243304245
r0400_pos	19043.756098415535
r0402_pos	0.0
r0403_neg	1995.5270305559102
r0403_pos	7.458947853451499
r0407_neg	554.9384461800996
r0407_pos	2684.9584387055324
r0408_neg	449.80272805888814
r0408_pos	449.80272805888814
r0409_neg	449.80272805888814
r0409_pos	449.80272805888814
r0410_neg	4.163907729081963
r0410_pos	4.694680478945966
r0413_pos	493.732551105363
r0422_neg	0.0
r0422_pos	3584.899551524117
r0423_pos	303.06589641914843
r0424_neg	0.0
r0424_pos	12429.083009357466
r0425_neg	346.67247873717724
r0425_pos	454.99220536514724
r0426_neg	315.2190893063912
r0426_pos	315.2190893063912
r0434_neg	2178.2545001997487
r0434_pos	5032.304612363566
r0437_neg	3074.6370419143136
r0437_pos	5032.304612363566
r0441_neg	0.0
r0441_pos	305.8717562004713
r0443_pos	293.8950765351575
r0450_neg	0.0
r0450_pos	3768.0193352969673
r0451_pos	69.69676486740875
r0456_pos	3409.4097811581078
r0463_neg	9745.91071584523
r0463_pos	0.0
r0464_neg	335.87140556673063
r0464_pos	335.87140556673063
r0470_pos	656.9704689240141
r0472_neg	7117.639942229349
r0472_pos	755.178488754225
r0474_neg	7627.713843218766
r0474_pos	755.178488754225
r0475_neg	5573.0505153186405
r0475_pos	755.178488754225
r0480_neg	15900.299001753208
r0480_pos	12504.911583292984
r0483_neg	317.4721925716123
r0483_pos	317.4721925716123
r0488_neg	20170.36365794015
r0488_pos	412.997900769099
r0494_neg	3.234389569176707
r0494_pos	7.73293767757345
r0497_neg	7.73293767757345
r0497_pos	3.234389569176707
r0502_pos	9062.236940212453
r0504_pos	8893.386815010135
r0509_pos	401.80036465024136
r0512_neg	7259.031145904082
r0512_pos	592.9782453049165
r0514_pos	3673.963372839674
r0517_neg	294.34371378426334
r0517_pos	14665.879116317737
r0522_pos	1595.1091147738914
r0523_pos	1595.1091147738914
r0525_neg	383.9746430727355
r0525_pos	25.87004190154353
r0527_neg	12.5179673837817
r0527_pos	5439.235591708385
r0531_neg	379.7984914396802
r0531_pos	3454.903296513851
r0537_pos	0.0
r0539_neg	0.0
r0539_pos	14220.59392172732
r0541_neg	281.84646229003624
r0541_pos	79.79012475599704
r0545_pos	934.0692767101531
r0546_pos	0.0
r0547_neg	934.0692767101531
r0547_pos	18767.35468693834
r0548_pos	0.0
r0549_neg	335.87140556673063
r0549_pos	335.87140556673063
r0552_neg	397.21647858698975
r0552_pos	458.4293199297392
r0553_neg	458.4293199297392
r0553_pos	397.21647858698975
r0555_pos	6737.575285386882
r0556_neg	10795.870237249734
r0556_pos	0.0
r0557_pos	69.69676486740876
r0558_neg	1315.39716755461
r0558_pos	1315.39716755461
r0559_neg	1315.39716755461
r0559_pos	1315.39716755461
r0560_pos	11929.691839372497
r0561_pos	263.9640792415457
r0568_pos	7403.086405410031
r0570_neg	4338.908061333935
r0570_pos	6109.731687359917
r0571_neg	12899.28584181697
r0571_pos	2105.4169423008548
r0573_pos	7234.5603717282875
r0575_neg	438.3000918963709
r0575_pos	74719.40842731942
r0578_neg	3977.5010588340365
r0578_pos	4140.664176700037
r0579_pos	3977.501058834036
r0580_pos	4497.579196377002
r0584_neg	5439.235591708386
r0584_pos	3402.33857735262
r0587_neg	3.3899914288117423
r0587_pos	3.3899914288117423
r0590_pos	14145.1301655561
r0591_neg	41174.81944985572
r0591_pos	3306.924376678494
r0594_pos	26.07213074849452
r0595_pos	8677.204724533163
r0596_pos	12456.665266447046
r0598_pos	0.0
r0603_neg	287.61671196569455
r0603_pos	9299.734847586527
r0604_pos	9542.741682863794
r0610_neg	548.0107478890991
r0610_pos	548.0107478890991
r0611_neg	548.0107478890991
r0611_pos	548.0107478890991
r0614_neg	3977.501058834037
r0614_pos	32104.07192891967
r0615_neg	776.9853808471239
r0615_pos	791.3042139260439
r0616_neg	740.0973616045928
r0616_pos	12084.155621250704
r0617_neg	791.3042139260439
r0617_pos	776.9853808471239
r0618_pos	740.0973616045928
r0620_neg	0.0
r0620_pos	10925.803771562834
r0625_pos	0.0
r0627_neg	4097.307247730674
r0627_pos	9.394000229377987
r0629_neg	4023.428849383714
r0629_pos	11819.489979014614
r0630_neg	3250.9824404107385
r0630_pos	13086.704310929978
r0633_neg	5218.759829224732
r0633_pos	18422.213803520095
r0634_neg	33434.14230483167
r0634_pos	442.63508108664485
r0636_pos	13835.145504863027
r0637_pos	13835.145504863027
r0638_neg	5130.271890530801
r0638_pos	19190.989017497206
r0639_pos	14029.25727351423
r0641_neg	3152.630462147278
r0641_pos	3152.630462147278
r0642_neg	1315.39716755461
r0642_pos	442.67756931036195
r0643_neg	2105.4169423008548
r0643_pos	12899.28584181697
r0644_neg	1315.39716755461
r0644_pos	442.67756931036195
r0645_neg	0.0
r0645_pos	47.08297099262654
r0647_neg	1224.3317795017608
r0647_pos	0.0
r0650_neg	4524.206502904979
r0650_pos	4524.206502904979
r0651_neg	4524.206502904979
r0651_pos	3241.251701856698
r0652_neg	5131.395667004151
r0652_pos	14810.030283195187
r0653_pos	12248.224581532308
r0655_neg	309.7675139247614
r0655_pos	11044.259408099246
r0656_pos	10614.206442066365
r0660_neg	18631.2134958263
r0660_pos	5328.55869994177
r0661_pos	24193.094952555
r0666_neg	0.0
r0666_pos	20359.410317482467
r0668_neg	4999.0736243304245
r0668_pos	19043.756098415535
r0669_pos	11848.884590519978
r0670_pos	9542.741682863794
r0671_pos	14231.171420211173
r0672_neg	53899.333885324515
r0672_pos	12122.629672971729
r0673_pos	0.0
r0679_neg	14957.62514525904
r0679_pos	3977.5010588340365
r0680_neg	3977.5010588340365
r0680_pos	32104.071928919675
r0683_pos	12624.112918627576
r0686_neg	363.51346820529375
r0686_pos	12102.406501197549
r0688_neg	1218.7292245097867
r0688_pos	1233.0480575887068
r0698_pos	15815.654654487365
r0706_pos	64706.660929939564
r0707_neg	4.505421301513794
r0707_pos	6.524610328889682
r0714_pos	12248.224581532308
r0715_pos	23532.306923555374
r0716_pos	12248.224581532308
r0717_pos	23532.306923555374
r0718_pos	14029.25727351423
r0719_pos	24193.09495255499
r0720_pos	14029.25727351423
r0721_pos	24193.09495255499
r0722_neg	5328.55869994177
r0722_pos	18631.2134958263
r0723_pos	24193.094952555
r0724_neg	18631.213495826298
r0724_pos	5328.55869994177
r0726_neg	442.63508108664485
r0726_pos	33434.14230483167
r0727_pos	24193.094952555006
r0728_neg	33434.142304831665
r0728_pos	442.63508108664485
r0729_pos	24193.094952555006
r0730_pos	17729.62244421637
r0731_pos	17729.62244421637
r0732_pos	17729.62244421637
r0733_pos	17729.622444216377
r0734_pos	17729.622444216377
r0735_neg	5146.776606635007
r0735_pos	33205.403597020086
r0739_neg	67448.90541119603
r0739_pos	8106.72057689321
r0741_neg	0.0
r0741_pos	68835.05981741712
r0743_pos	64706.66092993951
r0744_pos	64706.66092993951
r0747_neg	11245.036669602334
r0747_pos	2091.448822754035
r0750_neg	64877.525656444675
r0750_pos	2091.448822754035
r0752_neg	882.862424388702
r0752_pos	0.0
r0753_pos	882.862424388702
r0754_neg	882.862424388702
r0754_pos	0.0
r0755_pos	882.862424388702
r0756_neg	882.862424388702
r0756_pos	0.0
r0757_pos	882.862424388702
r0758_neg	442.67756931036195
r0758_pos	0.0
r0774_neg	9.62984657834466
r0774_pos	9.62984657834466
r0779_pos	11848.884590519978
r0780_neg	74691.27280390673
r0780_pos	264.9070336247133
r0781_neg	0.0
r0781_pos	74691.2728039067
r0782_pos	10708.110369377704
r0783_neg	434.42349523194616
r0783_pos	5262.394046775104
r0784_neg	1253.8182325677844
r0784_pos	1268.1370656467043
r0787_pos	3353.7254369855896
r0788_neg	15900.299001753203
r0788_pos	12504.911583292987
r0789_neg	15900.299001753208
r0789_pos	12504.911583292986
r0791_neg	18422.21380352009
r0791_pos	5218.759829224738
r0792_neg	6793.336754874606
r0792_pos	923.7885208241837
r0795_pos	8677.204724533163
r0796_neg	0.0
r0796_pos	6419.610382957851
r0797_neg	4023.428849383714
r0797_pos	62928.918329517415
r0801_neg	1801.430189188165
r0801_pos	1353.4145939430134
r0809_neg	1203.0596347892872
r0809_pos	1203.0596347892872
r0812_neg	2850.0
r0812_pos	2850.0
r0813_pos	8049.008493521509
r0817_neg	982.6917875116123
r0817_pos	927.2867881337806
r0818_pos	6374.876955606765
r0819_neg	337.5500554114577
r0819_pos	444.351634082165
r0821_neg	337.5500554114577
r0821_pos	337.5500554114577
r0822_neg	337.5500554114577
r0822_pos	337.5500554114577
r0825_pos	0.0
r0826_pos	0.0
r0829_neg	337.5500554114577
r0829_pos	337.5500554114577
r0830_neg	337.5500554114577
r0830_pos	337.5500554114577
r0834_neg	450.06674054861026
r0834_pos	450.06674054861026
r0835_neg	450.06674054861026
r0835_pos	450.06674054861026
r0836_neg	450.06674054861026
r0836_pos	450.06674054861026
r0838_neg	4650.271367240307
r0838_pos	4863.758311071608
r0839_neg	2145.52287889744
r0839_pos	4009.3450406164775
r0840_neg	2504.316786915465
r0840_pos	2504.316786915465
r0841_neg	2504.316786915465
r0841_pos	2504.316786915465
r0842_neg	2850.0
r0842_pos	2850.0
r0845_pos	19061.846370667743
r0853_pos	5811.694903245906
r0859_pos	0.0
r0860_neg	2850.0
r0860_pos	2850.0
r0870_neg	14168.366229471067
r0870_pos	0.0
r0871_neg	9595.644567669568
r0871_pos	8.911216381558077
r0879_pos	580.1838071781342
r0881_pos	1383.6640031804345
r0885_neg	360.3153756169311
r0885_pos	467.1169542876384
r0886_neg	0.0
r0886_pos	0.0
r0892_neg	6.618771519413072
r0892_pos	11468.107103643408
r0899_neg	4970.51580882865
r0899_pos	1455.1340844220722
r0907_neg	0.0
r0907_pos	23269.33650912301
r0908_neg	24132.31821083097
r0908_pos	2850.0
r0909_neg	2850.0
r0909_pos	24132.31821083096
r0911_neg	10187.538713373622
r0911_pos	5377.089447333098
r0913_neg	2006.8015786707074
r0913_pos	2006.8015786707074
r0915_neg	2012.5166851371525
r0915_pos	2012.5166851371525
r0917_neg	1177.1823126679533
r0917_pos	1177.1823126679533
r0921_pos	4076.0296278373835
r0924_pos	8892.639522110268
r0925_pos	0.0
r0926_pos	10908.518904301032
r0931_pos	2850.0
r0932_neg	2850.0
r0932_pos	0.0
r0934_pos	1305.10718205405
r0936_pos	2850.0
r0937_neg	2850.0
r0937_pos	0.0
r0940_neg	5.364544877047608
r0940_pos	6753.311565833981
r0941_neg	14177.841206982626
r0941_pos	4225.740178739253
r0942_neg	880.4608673784534
r0942_pos	863.1180046094541
r0944_neg	1900.0
r0944_pos	1900.0
r0946_neg	1191.8748266996897
r0946_pos	1932.6917875116123
r0950_pos	5826.465518023454
r0954_neg	0.0
r0954_pos	18291.66754099241
r0960_neg	2972.123713281616
r0960_pos	2972.123713281616
r0961_pos	2053.158617766269
r0962_pos	3673.963372839674
r0963_pos	1279.0552563659967
r0968_pos	19061.846370667743
r0970_neg	0.0
r0970_pos	7234.5603717282875
r0973_neg	3977.5010588340365
r0973_pos	0.0
r0974_neg	2061.7259454999203
r0974_pos	2053.7437675204114
r0975_pos	4076.0296278373835
r0983_pos	2095.5890446195435
r0984_neg	2095.5890446195435
r0984_pos	0.0
r0986_pos	3800.0
r0987_neg	3800.0
r0987_pos	0.0
r0988_pos	0.0
r0989_neg	0.0
r0989_pos	7234.5603717282875
r0990_neg	3250.9824404107385
r0990_pos	4970.515808828649
r0993_pos	4126.911686111378
r0994_neg	4524.206502904979
r0994_pos	4524.206502904979
r0995_neg	1478.6174582854353
r0995_pos	1478.6174582854353
r0997_pos	13835.145504863027
r0998_neg	2178.2545001997487
r0998_pos	5032.304612363566
r0999_neg	3074.6370419143136
r0999_pos	5032.304612363566
r1007_neg	0.0
r1007_pos	305.87175620047145
r1008_pos	293.8950765351575
r1010_neg	3977.5010588340365
r1010_pos	32104.07192891968
r1011_pos	74664.95669616348
r1012_pos	74664.95669616348
r1013_pos	71221.6833864942
r1014_pos	71221.6833864942
r1015_pos	1061.4971302714368
r1017_pos	7798.781383924803
r1018_neg	4524.206502904979
r1018_pos	4524.206502904979
r1019_neg	3250.982440410739
r1019_pos	4200.9824404107385
r1020_neg	67448.90541119603
r1020_pos	8106.72057689321
r1021_neg	0.0
r1021_pos	0.0
r1024_pos	7942.639522110267
r1025_pos	7942.639522110267
r1026_pos	3297.3401619751826
r1028_pos	3297.340161975183
r1029_pos	7833.858757842871
r1030_neg	22.40247435073694
r1030_pos	11.707793300638693
r1043_pos	1379.005078010467
r1044_pos	1379.005078010467
r1045_pos	1798.5076277966455
r1050_neg	10953.668914648455
r1050_pos	1900.0
r1051_neg	2120.8486907735523
r1051_pos	2120.8486907735523
r1052_pos	2120.8486907735523
r1059_pos	0.0
r1061_pos	0.0
r1062_pos	0.0
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	45626.87151070874
r1080_pos	0.0
r1088_neg	1659.7523253987465
r1088_pos	1778.2881706281066
r1090_pos	1420.8497688606021
r1106_neg	4970.51580882865
r1106_pos	4970.515808828649
r1109_neg	5027.349401394177
r1109_pos	4069.235239092484
r1116_neg	13706.141248770773
r1116_pos	14096.44729716947
r1117_neg	5005.525284045682
r1117_pos	2519.0687873960524
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1195.52287889744
r1144_pos	2145.52287889744
r1147_neg	2006.8015786707074
r1147_pos	2006.8015786707074
r1148_neg	12340.68008454841
r1148_pos	0.0
r1150_pos	7167.465147054085
r1154_neg	4009.266694211345
r1154_pos	18431.737137658187
r1155_pos	862.5337326702377
r1156_neg	379.7984914396802
r1156_pos	4065.4063057357826
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4140.875320976318
r1163_pos	1194.994306812384
r1164_pos	8249.376733300762
r1167_pos	8249.376733300762
r1168_pos	8249.376733300762
r1172_pos	8249.376733300762
r1173_pos	0.0
r1177_pos	8249.376733300762
r1178_pos	0.0
r1179_pos	8249.376733300762
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10921.500260355539
r1253_pos	0.0
r1254_pos	22.040446584053456
r1255_pos	8249.37673330076
r1257_pos	5126.276271204658
r1259_pos	7.213710710968875
r1260_pos	5118.121666349331
r1262_pos	305.8717562004714
r1291_neg	1564.0260321499804
r1291_pos	4671.351235913952
r1292_neg	4970.515808828648
r1292_pos	4431.037804277791
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5126.276271204658
r1318_pos	9745.949678836047
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	41.01523564170138
r1377_neg	1152.7335460827212
r1377_pos	1152.7335460827212
r1378_neg	1152.7335460827212
r1378_pos	1152.7335460827212
r1380_neg	434.42349523194616
r1380_pos	74691.2728039067
r1381_neg	74691.27280390673
r1381_pos	241.3968124875529
r1384_neg	1466.0079965907141
r1384_pos	4762.456749255593
r1396_pos	3113.53910448246
r1397_pos	3113.53910448246
r1400_pos	2621.671717899513
r1401_pos	3362.1731471560934
r1418_neg	3242.213720034385
r1418_pos	3275.200840484095
r1421_neg	20947.083719974726
r1421_pos	4.319250136046191
r1423_pos	1304.872516445588
r1427_pos	2516.336898777052
r1428_neg	2547.8171241699542
r1428_pos	2547.8171241699542
r1429_neg	2547.8171241699542
r1429_pos	1900.0
r1431_pos	2708.2862282986507
r1432_pos	0.0
r1433_pos	283.72432151549094
r1434_pos	4194.377336280427
r1435_pos	5126.350722786012
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23489.957500406723
r1444_pos	24193.09495255499
r1445_pos	24193.094952555006
r1446_pos	18065.809785371635
r1447_pos	4769.449740783018
r1448_pos	4767.830502219711
r1449_pos	4769.449740783017
r1450_pos	4767.830502219714
r1451_pos	4769.449740783018
r1453_neg	13104.187798820623
r1453_pos	12385.50503707311
r1454_pos	862.5337326702377
r1455_pos	2516.336898777052
r1456_pos	2516.336898777052
r1459_neg	7881.13865144826
r1459_pos	17293.830519762
r1464_neg	1272.7162368953495
r1464_pos	1272.7162368953495
r1466_neg	24419.560857398264
r1466_pos	0.0
r1467_neg	1556.2316615882398
r1467_pos	47922.3187151514
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24419.560857398268
r1488_neg	0.0
r1488_pos	17761.60251900389
r1492_pos	1290.1369436018388
r1493_pos	1311.4341113260489
r1495_pos	4126.911686111377
r1497_pos	1349.323224086938
r1498_pos	1349.323224086938
r1499_pos	1506.1557452218665
r1500_pos	1506.1557452218665
r1512_pos	2004.7664711706823
r1514_pos	3249.213338332861
r1515_pos	3283.2558325037835
r1516_pos	3326.1316057126755
r1517_pos	4188.806036738936
r1518_pos	3336.6005590487084
r1519_pos	3325.826905848284
r1520_pos	3336.6005590487075
r1521_pos	3336.600559048708
r1522_pos	3236.053932981124
r1523_pos	3326.0104941797395
r1525_pos	3336.6005590487075
r1527_pos	4188.806036738936
r1528_pos	4970.515808828649
r1529_pos	3326.010494179739
r1530_pos	3664.9997245114805
r1536_pos	8945.77917623442
r1538_pos	1256.9023852866808
r1540_pos	710.8199277606393
r1544_neg	868.2281159278795
r1544_pos	868.2281159278795
r1546_neg	1049.7404446758485
r1546_pos	947.5084849366409
r1547_neg	984.0791596164772
r1547_pos	1127.3285027270147
r1548_neg	896.0448626656452
r1548_pos	900.9817606090664
r1549_neg	984.0791596164772
r1549_pos	1088.9362746415914
r1551_neg	1049.7404446758485
r1551_pos	901.0775989340596
r1552_neg	976.6431148907329
r1552_pos	903.92081965126
r1553_neg	900.1870658710933
r1553_pos	903.92081965126
r1554_neg	1049.7404446758485
r1554_pos	1088.9362746415914
r1556_neg	1150.287603332808
r1556_pos	928.8030481689175
r1557_neg	1049.7404446758485
r1557_pos	1088.9362746415914
r1559_neg	937.6935119396361
r1559_pos	808.4079544940646
r1560_neg	1046.801385633655
r1560_pos	851.9956197794456
r1561_neg	981.1401005742837
r1561_pos	1045.3088313599105
r1562_neg	934.6222956577705
r1562_pos	805.468895451871
r1563_neg	981.1401005742837
r1563_pos	993.4234094843961
r1564_neg	899.1160789475108
r1564_pos	868.0845258626385
r1565_neg	1046.801385633655
r1565_pos	805.5647337768643
r1566_neg	976.6431148907329
r1566_pos	808.4079544940646
r1567_neg	746.6677816252454
r1567_pos	746.6677816252454
r1568_neg	1046.801385633655
r1568_pos	993.4234094843961
r1569_neg	937.6935119396361
r1569_pos	867.6170662401058
r1570_neg	1147.3485442906142
r1570_pos	833.2901830117221
r1571_neg	1046.801385633655
r1571_pos	993.4234094843961
r1573_neg	1049.7404446758485
r1573_pos	943.7747311564742
r1574_neg	984.0791596164772
r1574_pos	1071.7187671783217
r1575_neg	911.2018401984726
r1575_pos	897.2480068288996
r1576_neg	984.0791596164772
r1576_pos	1071.7187671783217
r1578_neg	1049.7404446758485
r1578_pos	897.343845153893
r1579_neg	1015.174732503837
r1579_pos	900.1870658710933
r1580_neg	746.6677816252454
r1580_pos	746.6677816252454
r1581_neg	1049.7404446758485
r1581_pos	1085.2025208614245
r1583_neg	1150.287603332808
r1583_pos	925.0692943887507
r1584_neg	1049.7404446758485
r1584_pos	1085.2025208614245
r1585_neg	1049.7404446758485
r1585_pos	1043.0213500938362
r1586_neg	984.0791596164772
r1586_pos	1071.7187671783217
r1587_neg	973.0995758856932
r1587_pos	996.4946257662617
r1588_neg	984.0791596164772
r1588_pos	1071.7187671783217
r1589_neg	899.1160789475108
r1589_pos	899.1160789475108
r1590_neg	1049.7404446758485
r1590_pos	996.590464091255
r1591_neg	976.6431148907329
r1591_pos	999.4336848084554
r1592_neg	900.1870658710933
r1592_pos	937.6935119396361
r1593_neg	1049.7404446758485
r1593_pos	1137.3800522376932
r1594_neg	945.1610194999696
r1594_pos	945.1610194999696
r1595_neg	1150.287603332808
r1595_pos	1024.3159133261129
r1596_neg	1049.7404446758485
r1596_pos	1137.3800522376932
r1597_neg	971.1716085213626
r1597_pos	971.1716085213626
r1598_neg	941.651488079834
r1598_pos	960.1920247905787
r1599_neg	971.1716085213626
r1599_pos	971.1716085213626
r1600_neg	1004.5548983077912
r1600_pos	1073.7554388760818
r1602_neg	1053.727154413381
r1602_pos	1049.7404446758485
r1603_neg	943.7747311564742
r1603_pos	1049.7404446758485
r1604_neg	1036.832893580734
r1604_pos	1036.832893580734
r1605_neg	1043.0213500938362
r1605_pos	1108.9495564218896
r1606_neg	1137.3800522376932
r1606_pos	1074.622673193506
r1607_neg	1036.832893580734
r1607_pos	1036.832893580734
r1608_neg	894.5307397312073
r1608_pos	894.5307397312073
r1609_neg	905.5103234619912
r1609_pos	905.5103234619912
r1610_neg	1008.0941538167107
r1610_pos	1008.0941538167107
r1611_neg	971.1716085213626
r1611_pos	971.1716085213626
r1612_neg	1182.955459153303
r1612_pos	984.0791596164772
r1613_neg	1071.7187671783217
r1613_pos	984.0791596164772
r1614_neg	971.1716085213626
r1614_pos	971.1716085213626
r1615_neg	1071.7187671783217
r1615_pos	1043.2882713625183
r1616_neg	1071.7187671783217
r1616_pos	1008.9613881341347
r1617_neg	971.1716085213626
r1617_pos	971.1716085213626
r1618_neg	894.5307397312073
r1618_pos	751.0640729037133
r1619_neg	958.0281739802167
r1619_pos	751.0640729037133
r1620_neg	751.0640729037133
r1620_pos	751.0640729037133
r1621_neg	1012.2356734616435
r1621_pos	973.0995758856932
r1622_neg	897.2480068288996
r1622_pos	751.0640729037133
r1623_neg	960.1920247905787
r1623_pos	751.0640729037133
r1624_neg	996.4946257662617
r1624_pos	751.0640729037133
r1625_neg	1060.739183447538
r1625_pos	997.9818044033507
r1626_neg	960.1920247905787
r1626_pos	751.0640729037133
r1627_neg	1008.0941538167107
r1627_pos	1008.0941538167107
r1628_neg	939.0185869362383
r1628_pos	971.1716085213626
r1629_neg	1182.955459153303
r1629_pos	984.0791596164772
r1630_neg	1071.7187671783217
r1630_pos	984.0791596164772
r1631_neg	971.1716085213626
r1631_pos	971.1716085213626
r1632_neg	1071.7187671783217
r1632_pos	1043.2882713625183
r1633_neg	1071.7187671783217
r1633_pos	1008.9613881341347
r1634_neg	971.1716085213626
r1634_pos	971.1716085213626
r1635_neg	939.0185869362383
r1635_pos	958.1240123052098
r1636_neg	1074.8513038724109
r1636_pos	960.9672330224103
r1637_neg	906.8055489200049
r1637_pos	906.8055489200049
r1638_neg	1073.7554388760818
r1638_pos	1073.7554388760818
r1639_neg	899.1160789475108
r1639_pos	899.1160789475108
r1640_neg	1174.3025975330413
r1640_pos	985.8494615400678
r1641_neg	1073.7554388760818
r1641_pos	1073.7554388760818
r1642_neg	1012.3315117866366
r1642_pos	1049.7404446758485
r1643_neg	897.343845153893
r1643_pos	939.0185869362383
r1644_neg	1036.832893580734
r1644_pos	753.696974047309
r1645_neg	996.590464091255
r1645_pos	939.0185869362383
r1646_neg	1137.3800522376932
r1646_pos	1074.622673193506
r1647_neg	1036.832893580734
r1647_pos	753.696974047309
r1648_neg	900.1870658710933
r1648_pos	1015.174732503837
r1649_neg	1049.7404446758485
r1649_pos	1200.1901874941684
r1650_neg	999.4336848084554
r1650_pos	1074.3838442498782
r1651_neg	1150.287603332808
r1651_pos	1040.0569610214945
r1652_neg	1049.7404446758485
r1652_pos	1200.1901874941684
r1653_neg	1049.7404446758485
r1653_pos	1085.2025208614245
r1654_neg	937.6935119396361
r1654_pos	937.6935119396361
r1655_neg	1150.287603332808
r1655_pos	925.0692943887507
r1656_neg	1049.7404446758485
r1656_pos	1085.2025208614245
r1657_neg	1137.3800522376932
r1657_pos	1108.9495564218896
r1658_neg	1137.3800522376932
r1658_pos	1074.622673193506
r1659_neg	1036.832893580734
r1659_pos	1036.832893580734
r1660_neg	1209.496715078849
r1660_pos	1024.3159133261129
r1661_neg	1108.9495564218896
r1661_pos	1137.3800522376932
r1662_neg	1074.622673193506
r1662_pos	1137.3800522376932
r1664_neg	1668.0442811402802
r1664_pos	1402.2758297140815
r1665_neg	1127.2647608172126
r1665_pos	1247.3809383626929
r1666_neg	927.2867881337806
r1666_pos	1402.3352975195041
r1667_neg	1616.1059941910848
r1667_pos	1230.109025239413
r1668_neg	1205.4820109090804
r1668_pos	1056.1783353029189
r1669_neg	927.2867881337806
r1669_pos	1230.168493044836
r1670_neg	1169.8969532201143
r1670_pos	1671.2446378691502
r1671_neg	930.4871448626507
r1671_pos	1232.5812128460682
r1672_pos	1057.2211934004577
r1673_pos	1169.924110314541
r1674_pos	1057.2211934004577
r1675_pos	1194.0991727710243
