	Ob.EPA.e_S153_L007_R1_001
r1063_pos	0.0
r1064_pos	0.0
r1067_pos	0.0
r1068_pos	0.0
r1071_pos	0.0
r1073_pos	0.0
r1074_pos	0.0
r1076_pos	0.0
r1077_pos	0.0
r1078_pos	44721.47348565471
r1080_pos	0.0
r1088_neg	1692.0233414625966
r1088_pos	1800.1992735704314
r1090_pos	1661.525642982863
r1106_neg	4907.341728288554
r1106_pos	4907.341728288553
r1109_neg	5000.43086990471
r1109_pos	4200.920554186358
r1116_neg	13421.344617457813
r1116_pos	13914.016383661892
r1117_neg	4926.208238892764
r1117_pos	2498.1739640265073
r1135_neg	0.0
r1135_pos	0.0
r1140_pos	0.0
r1143_pos	1185.9109320174327
r1144_pos	2135.481389734515
r1147_neg	2006.2843616907614
r1147_pos	2006.2843616907614
r1148_neg	12297.641517699498
r1148_pos	0.0
r1150_pos	7095.92027814382
r1154_neg	3976.835565344311
r1154_pos	18313.50871491601
r1155_pos	848.79777840606
r1156_neg	365.19601347602827
r1156_pos	3936.0945419328796
r1159_neg	0.0
r1159_pos	0.0
r1162_pos	4070.6944515199293
r1163_pos	1182.607769549842
r1164_pos	8188.531621504954
r1167_pos	8188.531621504954
r1168_pos	8188.531621504954
r1172_pos	8188.531621504954
r1173_pos	0.0
r1177_pos	8188.531621504954
r1178_pos	0.0
r1179_pos	8188.531621504954
r1180_pos	0.0
r1251_pos	0.0
r1252_pos	10845.153937547288
r1253_pos	0.0
r1254_pos	21.460579880819957
r1255_pos	8188.531621504955
r1257_pos	5115.354626808531
r1259_pos	7.190916010607989
r1260_pos	5103.183004422192
r1262_pos	303.93037901720635
r1291_neg	1554.5230790019798
r1291_pos	4630.7929134156575
r1292_neg	4907.341728288553
r1292_pos	4417.85643819619
r1298_pos	3800.0
r1299_pos	3800.0
r1301_pos	2375.0
r1302_neg	2375.0
r1302_pos	0.0
r1303_pos	3800.0
r1304_pos	3800.0
r1318_neg	5115.354626808531
r1318_pos	9674.47710483151
r1364_pos	3800.0
r1365_pos	3800.0
r1367_pos	3800.0
r1368_pos	3800.0
r1374_pos	3.3249999999999997
r1375_pos	40.69117203398789
r1377_neg	1148.2800672784233
r1377_pos	1148.2800672784233
r1378_neg	1148.2800672784233
r1378_pos	1148.2800672784233
r1380_neg	414.89571086366925
r1380_pos	73818.16428909876
r1381_neg	73818.16428909879
r1381_pos	232.526071239622
r1384_neg	1479.3702223111934
r1384_pos	4726.373249071
r1396_pos	3105.8819209657954
r1397_pos	3105.8819209657954
r1400_pos	2619.0139397826542
r1401_pos	3357.671327860813
r1418_neg	3204.700208221125
r1418_pos	3236.0604922927296
r1421_neg	20931.57794018137
r1421_pos	4.309638598248041
r1423_pos	1287.8663500913847
r1427_pos	2511.0828969532495
r1428_neg	2524.8247854085093
r1428_pos	2524.8247854085093
r1429_neg	2524.8247854085093
r1429_pos	1900.0
r1431_pos	2612.118437558712
r1432_pos	0.0
r1433_pos	264.1151438325155
r1434_pos	4292.72019537421
r1435_pos	5026.8705879053605
r1436_pos	0.0
r1437_pos	0.0
r1440_pos	0.0
r1441_pos	0.0
r1443_pos	23207.275277207784
r1444_pos	23908.17034579919
r1445_pos	23908.17034579919
r1446_pos	17866.72621135727
r1447_pos	4735.825260727364
r1448_pos	4734.438398470348
r1449_pos	4735.825260727364
r1450_pos	4734.438398470345
r1451_pos	4735.825260727364
r1453_neg	12915.049826871516
r1453_pos	12209.48271225733
r1454_pos	848.79777840606
r1455_pos	2511.0828969532495
r1456_pos	2511.0828969532495
r1459_neg	7726.399406557647
r1459_pos	17147.311793894496
r1464_neg	1237.2897718969425
r1464_pos	1237.2897718969425
r1466_neg	24253.29706560834
r1466_pos	0.0
r1467_neg	1551.6891554460378
r1467_pos	47797.83395301695
r1468_neg	0.0
r1468_pos	0.0
r1487_neg	0.0
r1487_pos	24253.297065608345
r1488_neg	0.0
r1488_pos	17590.22632671771
r1492_pos	1280.0540143769651
r1493_pos	1278.8029521545845
r1495_pos	4061.3517680675295
r1497_pos	1332.0200774412938
r1498_pos	1332.0200774412938
r1499_pos	1466.3209389378092
r1500_pos	1466.3209389378092
r1512_pos	1998.8799586273346
r1514_pos	3176.9053563056978
r1515_pos	3208.574901118109
r1516_pos	3260.4250238235786
r1517_pos	4116.558520730681
r1518_pos	3260.425023823579
r1519_pos	3254.534707619861
r1520_pos	3260.425023823579
r1521_pos	3260.4250238235786
r1522_pos	3167.72482908376
r1523_pos	3254.7203113896694
r1525_pos	3260.4250238235795
r1527_pos	4116.558520730681
r1528_pos	4907.341728288553
r1529_pos	3254.720311389668
r1530_pos	3548.861582750525
r1536_pos	8820.982676314623
r1538_pos	1146.8145455143272
r1540_pos	644.7486174324763
r1544_neg	883.6692155322498
r1544_pos	883.6692155322498
r1546_neg	1066.9903763739665
r1546_pos	963.2918756382979
r1547_neg	988.8640880994037
r1547_pos	1131.682312548489
r1548_neg	907.9654963515125
r1548_pos	912.21063012506
r1549_neg	988.8640880994037
r1549_pos	1091.464114435948
r1551_neg	1066.9903763739665
r1551_pos	912.0872554829992
r1552_neg	965.7535546016654
r1552_pos	914.6278686202122
r1553_neg	911.4414868280727
r1553_pos	914.6278686202122
r1554_neg	1066.9903763739667
r1554_pos	1091.464114435948
r1556_neg	1133.125613599841
r1556_pos	943.4900360511074
r1557_neg	1066.9903763739665
r1557_pos	1091.464114435948
r1559_neg	950.5665001831552
r1559_pos	822.5857027701585
r1560_neg	1064.5731378788144
r1560_pos	871.2497097882442
r1561_neg	986.4468496042515
r1561_pos	1039.6401466984355
r1562_neg	945.7356527939357
r1562_pos	820.1684642750063
r1563_neg	986.4468496042515
r1563_pos	999.4219485858941
r1564_neg	912.7963437407318
r1564_pos	889.6161466353221
r1565_neg	1064.5731378788144
r1565_pos	820.0450896329455
r1566_neg	965.7535546016654
r1566_pos	822.5857027701585
r1567_neg	766.4821684830479
r1567_pos	766.4821684830479
r1568_neg	1064.5731378788144
r1568_pos	999.4219485858941
r1569_neg	950.5665001831552
r1569_pos	889.0708617848454
r1570_neg	1130.7083751046887
r1570_pos	851.4478702010538
r1571_neg	1064.5731378788144
r1571_pos	999.4219485858941
r1573_neg	1066.9903763739665
r1573_pos	960.1054938461584
r1574_neg	988.8640880994037
r1574_pos	1048.825861782247
r1575_neg	922.9812881697328
r1575_pos	909.0242483329205
r1576_neg	988.8640880994037
r1576_pos	1048.825861782247
r1578_neg	1066.9903763739665
r1578_pos	908.9008736908597
r1579_neg	1011.0771798873814
r1579_pos	911.4414868280727
r1580_neg	766.4821684830479
r1580_pos	766.4821684830479
r1581_neg	1066.9903763739667
r1581_pos	1088.2777326438083
r1583_neg	1133.125613599841
r1583_pos	940.303654258968
r1584_neg	1066.9903763739665
r1584_pos	1088.2777326438083
r1585_neg	1066.9903763739665
r1585_pos	1055.3340414883514
r1586_neg	988.8640880994037
r1586_pos	1048.825861782247
r1587_neg	981.6617010218964
r1587_pos	1004.2527959751137
r1588_neg	988.8640880994037
r1588_pos	1048.825861782247
r1589_neg	912.7963437407318
r1589_pos	912.7963437407318
r1590_neg	1066.9903763739665
r1590_pos	1004.129421333053
r1591_neg	965.7535546016653
r1591_pos	1006.6700344702658
r1592_neg	911.4414868280727
r1592_pos	950.5665001831552
r1593_neg	1066.9903763739667
r1593_pos	1126.9521500568098
r1594_neg	956.9392637674342
r1594_pos	956.9392637674342
r1595_neg	1133.125613599841
r1595_pos	1035.532201901161
r1596_neg	1066.9903763739665
r1596_pos	1126.9521500568098
r1597_neg	982.6906245563728
r1597_pos	982.6906245563728
r1598_neg	951.3546067048098
r1598_pos	975.4882374788655
r1599_neg	982.6906245563728
r1599_pos	982.6906245563728
r1600_neg	1018.6990173707594
r1600_pos	1118.1134596810848
r1602_neg	1051.6663078908728
r1602_pos	1066.9903763739665
r1603_neg	960.1054938461584
r1603_pos	1066.9903763739665
r1604_neg	1060.8169128309357
r1604_pos	1060.8169128309357
r1605_neg	1055.3340414883514
r1605_pos	1126.9521500568098
r1606_neg	1126.9521500568098
r1606_pos	1095.8525438048619
r1607_neg	1060.8169128309357
r1607_pos	1060.8169128309357
r1608_neg	897.3619492043025
r1608_pos	897.3619492043025
r1609_neg	904.5643362818098
r1609_pos	904.5643362818098
r1610_neg	1039.987171406522
r1610_pos	1039.987171406522
r1611_neg	982.6906245563728
r1611_pos	982.6906245563728
r1612_neg	1190.6252169471272
r1612_pos	988.8640880994037
r1613_neg	1048.825861782247
r1613_pos	988.8640880994037
r1614_neg	982.6906245563728
r1614_pos	982.6906245563728
r1615_neg	1048.825861782247
r1615_pos	1048.825861782247
r1616_neg	1048.825861782247
r1616_pos	1017.7262555302989
r1617_neg	982.6906245563728
r1617_pos	982.6906245563728
r1618_neg	897.3619492043025
r1618_pos	768.0240846781076
r1619_neg	967.6177718575215
r1619_pos	768.0240846781076
r1620_neg	768.0240846781076
r1620_pos	768.0240846781076
r1621_neg	1008.6599413922293
r1621_pos	981.6617010218964
r1622_neg	909.0242483329205
r1622_pos	768.0240846781076
r1623_neg	975.4882374788655
r1623_pos	768.0240846781076
r1624_neg	1004.2527959751137
r1624_pos	768.0240846781076
r1625_neg	1041.6234747047397
r1625_pos	1010.5238684527916
r1626_neg	975.4882374788655
r1626_pos	768.0240846781076
r1627_neg	1039.987171406522
r1627_pos	1039.987171406522
r1628_neg	947.2775689889954
r1628_pos	982.6906245563728
r1629_neg	1187.9134257031171
r1629_pos	988.8640880994037
r1630_neg	1048.825861782247
r1630_pos	988.8640880994037
r1631_neg	982.6906245563728
r1631_pos	982.6906245563728
r1632_neg	1048.825861782247
r1632_pos	1048.825861782247
r1633_neg	1048.825861782247
r1633_pos	1017.7262555302989
r1634_neg	982.6906245563728
r1634_pos	982.6906245563728
r1635_neg	947.2775689889954
r1635_pos	967.4943972154607
r1636_neg	1078.1076237525451
r1636_pos	970.0350103526737
r1637_neg	921.4393719746731
r1637_pos	921.4393719746731
r1638_neg	1118.1134596810848
r1638_pos	1118.1134596810848
r1639_neg	912.7963437407318
r1639_pos	912.7963437407318
r1640_neg	1184.2486969069591
r1640_pos	998.8971777835688
r1641_neg	1118.1134596810848
r1641_pos	1118.1134596810848
r1642_neg	1008.5365667501685
r1642_pos	1066.9903763739665
r1643_neg	908.9008736908597
r1643_pos	947.2775689889954
r1644_neg	1060.8169128309357
r1644_pos	772.101122393922
r1645_neg	1004.129421333053
r1645_pos	947.2775689889954
r1646_neg	1126.9521500568098
r1646_pos	1095.8525438048619
r1647_neg	1060.8169128309357
r1647_pos	772.101122393922
r1648_neg	911.4414868280727
r1648_pos	1011.0771798873814
r1649_neg	1066.9903763739667
r1649_pos	1187.9134257031171
r1650_neg	1006.6700344702658
r1650_pos	1077.5623389020684
r1651_neg	1133.125613599841
r1651_pos	1039.9393473182768
r1652_neg	1066.9903763739665
r1652_pos	1187.9134257031171
r1653_neg	1066.9903763739667
r1653_pos	1088.2777326438083
r1654_neg	950.5665001831552
r1654_pos	950.5665001831552
r1655_neg	1133.125613599841
r1655_pos	940.303654258968
r1656_neg	1066.9903763739665
r1656_pos	1088.2777326438083
r1657_neg	1126.9521500568098
r1657_pos	1126.9521500568098
r1658_neg	1126.9521500568098
r1658_pos	1095.8525438048619
r1659_neg	1060.8169128309357
r1659_pos	1060.8169128309357
r1660_neg	1193.0873872826842
r1660_pos	1035.532201901161
r1661_neg	1126.9521500568098
r1661_pos	1126.9521500568098
r1662_neg	1095.8525438048619
r1662_pos	1126.9521500568098
r1664_neg	1669.3223314831346
r1664_pos	1351.3740618676093
r1665_neg	1123.942196881554
r1665_pos	1230.47905803897
r1666_neg	936.113882537031
r1666_pos	1351.4828617605372
r1667_neg	1621.0211230708585
r1667_pos	1212.192418367539
r1668_neg	1193.8299058296723
r1668_pos	1046.7524499635688
r1669_neg	936.113882537031
r1669_pos	1212.301218260467
r1670_neg	1091.2583995323278
r1670_pos	1671.9091077911978
r1671_neg	938.7006588450942
r1671_pos	1224.5881590687572
r1672_pos	1049.7867371573545
r1673_pos	1142.6511814214718
r1674_pos	1049.7867371573545
r1675_pos	1185.386210167209
r1676_pos	1107.259921892646
r1677_pos	1100.0575348151388
r1678_pos	1107.259921892646
r1679_pos	1005.6438171306522
r1680_pos	1147.425943549404
r1681_pos	1149.966556686617
r1682_pos	1149.966556686617
r1683_pos	1185.386210167209
r1684_pos	1049.7867371573545
r1685_pos	1178.8287241175124
r1686_pos	1185.386210167209
r1687_pos	1049.7867371573545
r1690_pos	1093.3440443171553
r1691_pos	1015.2177560425923
r1692_pos	1008.015368965085
r1693_pos	1015.2177560425923
r1695_pos	1093.3440443171553
r1696_pos	1099.5175078601862
r1698_pos	1093.3440443171553
r1700_pos	1128.3796752910814
r1701_pos	1093.3440443171553
r1702_pos	1160.6010206222775
r1705_pos	1182.1998283750695
r1706_pos	1104.0735401005065
r1707_pos	1096.8711530229994
r1708_pos	1104.0735401005065
r1710_pos	1182.1998283750695
r1711_pos	1188.3732919181004
r1713_pos	1182.1998283750695
r1715_pos	1217.2354593489956
r1716_pos	1182.1998283750695
r1717_pos	1049.7867371573545
r1720_pos	1277.4283760172625
r1721_pos	1199.3020877426998
r1722_pos	1192.0997006651924
r1723_pos	1199.3020877426998
r1725_pos	1277.4283760172625
r1726_pos	1283.6018395602935
r1728_pos	1277.4283760172625
r1730_pos	1312.4640069911886
r1731_pos	1277.4283760172625
r1732_pos	1343.9221814639943
r1733_pos	1341.504942968842
r1734_pos	1343.9221814639943
r1735_pos	1343.9221814639943
r1736_pos	1259.6224296464004
r1737_pos	1252.420042568893
r1738_pos	1259.6224296464004
r1739_pos	1395.0452647711124
r1740_pos	1337.7487179209634
r1741_pos	1343.9221814639943
r1742_pos	1343.9221814639943
r1743_pos	1337.7487179209634
r1744_pos	1403.8839551468377
r1745_pos	1372.7843488948895
r1746_pos	1337.7487179209634
r1747_pos	1265.7958931894314
r1748_pos	1263.3786546942792
r1749_pos	1265.7958931894314
r1750_pos	1265.7958931894314
r1751_pos	1259.6224296464004
r1752_pos	1174.2937542943303
r1753_pos	1181.4961413718374
r1754_pos	1316.9189764965497
r1755_pos	1259.6224296464004
r1756_pos	1265.7958931894314
r1757_pos	1265.7958931894314
r1758_pos	1259.6224296464004
r1759_pos	1325.7576668722747
r1760_pos	1294.6580606203265
r1761_pos	1259.6224296464004
r1762_pos	1184.89730144154
r1763_pos	1222.6674578839634
r1764_pos	1199.9130932597604
r1765_pos	1258.593506111924
r1766_pos	1228.2864117948375
r1767_pos	1174.2937542943303
r1768_pos	1044.9558897681352
r1769_pos	1044.9558897681352
r1770_pos	1044.9558897681352
r1771_pos	1258.593506111924
r1772_pos	1044.9558897681352
r1773_pos	1044.9558897681352
r1774_pos	1044.9558897681352
r1775_pos	1287.4556735428193
r1776_pos	1044.9558897681352
r1777_pos	1265.7958931894314
r1778_pos	1263.3786546942792
r1779_pos	1265.7958931894314
r1780_pos	1265.7958931894314
r1781_pos	1259.6224296464004
r1782_pos	1181.4961413718374
r1783_pos	1174.2937542943303
r1784_pos	1316.9189764965497
r1785_pos	1259.6224296464004
r1786_pos	1265.7958931894314
r1787_pos	1265.7958931894314
r1788_pos	1259.6224296464004
r1789_pos	1325.7576668722747
r1790_pos	1294.6580606203265
r1791_pos	1259.6224296464004
r1792_pos	1005.6438171306522
r1796_pos	1240.7933518996706
r1797_pos	1162.6670636251074
r1798_pos	1155.4646765476002
r1799_pos	1162.6670636251074
r1800_pos	1240.7933518996706
r1801_pos	1246.9668154427013
r1803_pos	1240.7933518996706
r1805_pos	1275.8289828735965
r1806_pos	1240.7933518996706
r1807_pos	1343.9221814639943
r1808_pos	1341.504942968842
r1809_pos	1343.9221814639943
r1810_pos	1343.9221814639943
r1811_pos	1049.0329274839496
r1812_pos	1259.6224296464004
r1813_pos	1044.9558897681352
r1814_pos	1224.209374079023
r1815_pos	1224.209374079023
r1816_pos	1343.9221814639943
r1817_pos	1224.209374079023
r1818_pos	1049.0329274839496
r1819_pos	1224.209374079023
r1820_pos	1372.7843488948895
r1821_pos	1049.0329274839496
r1822_pos	1187.076952696408
r1823_pos	1184.6597142012556
r1824_pos	1187.076952696408
r1825_pos	1187.076952696408
r1826_pos	1235.7409597144938
r1827_pos	1203.7092331598153
r1828_pos	1184.6597142012556
r1829_pos	1203.7092331598153
r1830_pos	1254.1073965615715
r1831_pos	1184.5363395591949
r1832_pos	1187.076952696408
r1833_pos	1281.8355214343783
r1834_pos	1253.562111711095
r1835_pos	1215.9391201273033
r1836_pos	1281.8355214343783
r1837_pos	1188.3732919181004
r1841_pos	1182.1998283750695
r1842_pos	1104.0735401005065
r1843_pos	1096.8711530229994
r1844_pos	1104.0735401005065
r1846_pos	1182.1998283750695
r1847_pos	1188.3732919181004
r1848_pos	1182.1998283750695
r1850_pos	1217.2354593489956
r1851_pos	1182.1998283750695
r1852_pos	1343.9221814639943
r1853_pos	1341.504942968842
r1854_pos	1343.9221814639943
r1855_pos	1343.9221814639943
r1856_pos	1337.7487179209634
r1857_pos	1259.6224296464004
r1858_pos	1252.4200425688932
r1859_pos	1259.6224296464004
r1860_pos	1395.0452647711124
r1861_pos	1337.7487179209634
r1862_pos	1343.9221814639943
r1863_pos	1343.9221814639943
r1864_pos	1403.8839551468377
r1865_pos	1372.7843488948895
r1866_pos	1337.7487179209634
r1867_pos	1049.7867371573545
r1871_pos	1277.4283760172625
r1872_pos	1199.3020877426998
r1873_pos	1192.0997006651924
r1874_pos	1199.3020877426998
r1876_pos	1277.4283760172625
r1877_pos	1283.6018395602935
r1879_pos	1277.4283760172625
r1880_pos	1312.4640069911886
r1881_pos	1277.4283760172625
r1882_pos	1410.0574186898684
r1883_pos	1407.6401801947163
r1884_pos	1410.0574186898684
r1885_pos	1410.0574186898684
r1886_pos	1403.8839551468377
r1887_pos	1325.7576668722747
r1888_pos	1318.5552797947676
r1889_pos	1325.7576668722747
r1890_pos	1454.4730058244668
r1891_pos	1403.8839551468377
r1892_pos	1410.0574186898684
r1893_pos	1410.0574186898684
r1894_pos	1403.8839551468377
r1895_pos	1454.4730058244668
r1896_pos	1403.8839551468377
r1897_pos	1343.9221814639943
r1898_pos	1341.504942968842
r1899_pos	1343.9221814639943
r1900_pos	1343.9221814639943
r1901_pos	1337.7487179209634
r1902_pos	1259.6224296464004
r1903_pos	1252.420042568893
r1904_pos	1259.6224296464004
r1905_pos	1395.0452647711124
r1906_pos	1337.7487179209634
r1907_pos	1343.9221814639943
r1908_pos	1343.9221814639943
r1909_pos	1337.7487179209634
r1910_pos	1403.8839551468377
r1911_pos	1372.7843488948895
r1912_pos	1042.7172398354596
r1913_pos	1042.7172398354596
r1914_pos	1073.3666931816165
r1915_pos	1045.3040161435226
r1916_pos	1073.4754930745446
r1917_pos	950.6750739854059
r1918_pos	950.6750739854059
r1919_pos	981.3245273315629
r1920_pos	953.261850293469
r1921_pos	981.4333272244909
r1922_pos	1039.5308580433202
r1923_pos	1039.5308580433202
r1924_pos	1070.180311389477
r1925_pos	1042.1176343513832
r1926_pos	1070.289111282405
r1928_pos	1134.7594056855132
r1929_pos	1165.40885903167
r1930_pos	1137.3461819935765
r1931_pos	1165.5176589245982
r1932_pos	1195.0797475892139
r1933_pos	1195.0797475892139
r1934_pos	1225.729200935371
r1935_pos	1197.666523897277
r1936_pos	1225.838000828299
r1937_pos	1116.9534593146511
r1938_pos	1116.9534593146511
r1939_pos	1147.602912660808
r1940_pos	1119.5402356227141
r1941_pos	1147.7117125537359
r1942_pos	1109.7510722371437
r1943_pos	1109.7510722371437
r1944_pos	1140.4005255833006
r1945_pos	1112.337848545207
r1946_pos	1140.5093254762287
r1947_pos	1116.9534593146511
r1948_pos	1116.9534593146511
r1949_pos	1147.602912660808
r1950_pos	1119.5402356227141
r1951_pos	1147.7117125537359
r1952_pos	1098.124381567921
r1953_pos	1098.124381567921
r1954_pos	1128.773834914078
r1955_pos	1100.711157875984
r1956_pos	1128.882634807006
r1957_pos	1195.0797475892139
r1958_pos	1195.0797475892139
r1959_pos	1060.6019793760179
r1960_pos	1197.666523897277
r1961_pos	1225.838000828299
r1962_pos	1139.1665511026288
r1963_pos	1139.1665511026288
r1964_pos	1169.8160044487859
r1965_pos	1141.7533274106918
r1966_pos	1169.9248043417138
r1967_pos	1039.5308580433202
r1968_pos	1039.5308580433202
r1969_pos	1070.180311389477
r1970_pos	1042.1176343513832
r1971_pos	1070.289111282405
r1972_pos	1195.079747589214
r1973_pos	1195.079747589214
r1974_pos	1225.729200935371
r1975_pos	1197.666523897277
r1976_pos	1225.838000828299
r1977_pos	1134.7594056855132
r1978_pos	1134.7594056855132
r1979_pos	1165.40885903167
r1980_pos	1137.3461819935765
r1981_pos	1165.5176589245982
r1982_pos	1261.2149848150884
r1983_pos	1261.2149848150884
r1984_pos	1291.8644381612453
r1985_pos	1263.8017611231514
r1986_pos	1291.9732380541732
r1987_pos	1195.0797475892139
r1988_pos	1195.0797475892139
r1989_pos	1225.729200935371
r1990_pos	1197.666523897277
r1991_pos	1225.838000828299
r1992_pos	1472.3775644498885
r1993_pos	1557.796142235836
r1994_pos	1472.3775644498885
r1995_pos	1288.2932327497813
r1996_pos	1600.5054311288097
r1997_pos	1616.6200330809102
r1998_pos	1563.170087514311
r1999_pos	1616.6200330809102
r2000_pos	1612.3189761232934
r2001_pos	1600.5054311288097
r2002_pos	1700.9197848985038
r2003_pos	1639.5433686570698
r2004_pos	1694.746321355473
r2005_pos	1656.4618961499957
r2006_pos	1729.781952329399
r2007_pos	1694.7463213554731
r2008_pos	1561.7381413984335
r2009_pos	1416.7788230534088
r2010_pos	1416.7788230534088
r2011_pos	1561.7381413984335
r2012_pos	1416.7788230534088
r2013_pos	1477.4383895808396
r2014_pos	1416.7788230534088
r2015_pos	1477.4383895808396
r2016_pos	1571.736026545034
r2017_pos	1416.7788230534088
r2018_pos	1561.7381413984335
r2019_pos	1455.8167605816686
r2020_pos	1555.5646778554028
r2021_pos	1596.0323073642967
r2022_pos	1590.600308829329
r2023_pos	1555.5646778554028
r2024_pos	1815.7024054572473
r2026_pos	1815.7024054572473
r2027_pos	1815.7024054572473
r2028_pos	1815.7024054572473
r2029_pos	1815.7024054572473
r2030_pos	1815.7024054572473
r2031_pos	1815.7024054572473
r2032_pos	1815.7024054572473
r2034_pos	1815.7024054572473
r2035_pos	1815.7024054572473
r2036_pos	1815.7024054572473
r2037_pos	1815.7024054572473
r2038_pos	1815.7024054572473
r2039_pos	1815.7024054572473
r2040_pos	1272.6708864608531
r2041_pos	1127.7115681158284
r2042_pos	1127.7115681158284
r2043_pos	1272.6708864608531
r2044_pos	1321.3348934789387
r2045_pos	1489.72533038913
r2046_pos	1270.253647965701
r2047_pos	1449.507132276589
r2048_pos	1282.6687716074537
r2049_pos	1270.1302733236403
r2050_pos	1272.6708864608531
r2051_pos	1127.7115681158284
r2052_pos	1449.507132276589
r2053_pos	1311.7958998159356
r2054_pos	1301.5330538917483
r2055_pos	1449.507132276589
r2056_pos	1316.3090589140827
r2057_pos	1313.8918204189306
r2058_pos	1316.3090589140827
r2059_pos	1316.3090589140827
r2060_pos	1310.1355953710517
